排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00780B,國泰A級金融債,37.55,-0.16,-0.42,07/23,-0.05,-0.1,-0.11,15.2,15.0,14.9,14.8,29.6,52.7,62.9,,29.7
2,7788,松川精密,230.0,-9.5,-3.97,07/23,-0.03,0.05,-0.32,4.65,4.01,1.4,5.15,5.24,,,,5.53
3,00859B,群益0-1年美債,41.49,-0.14,-0.34,07/23,0.6,0.88,0.98,4.56,5.56,13.1,15.2,39.8,54.7,65.1,,51.8
4,3026,禾伸堂,697.0,34.0,5.13,07/23,0.21,0.37,1.64,4.2,3.94,1.74,-0.8,2.12,7.03,7.11,9.52,4.38
5,3231,緯創,173.5,9.5,5.79,07/23,2.48,3.25,3.5,3.84,4.06,0.64,1.14,2.26,0.55,-9.63,-15.6,-1.96
6,8112,至上,88.0,-0.1,-0.11,07/23,-0.21,2.71,3.81,3.7,3.06,-6.06,-10.9,-7.21,-13.8,-12.5,-14.0,-6.13
7,3605,宏致,94.5,1.7,1.83,07/23,-0.17,2.52,2.9,3.65,0.75,8.17,9.33,7.67,6.92,10.6,10.1,6.92
8,00715L,期街口布蘭特正2,52.55,2.35,4.68,07/23,0.16,0.24,1.36,3.44,2.39,2.21,1.78,-2.32,77.2,190.0,,18.9
9,3624,光頡,93.7,-0.1,-0.11,07/23,-0.02,-0.34,0.02,3.06,2.06,5.15,10.2,12.5,11.0,12.9,11.3,11.6
10,6683,雍智科技,1235.0,15.0,1.23,07/23,0.09,0.03,-0.69,3.04,2.57,2.4,1.59,6.46,10.6,0.01,,4.47
11,00656R,國泰中國A50反1,5.79,0.02,0.35,07/23,0.0,2.06,2.06,2.77,2.77,2.82,2.89,2.89,2.3,-1.76,24.9,2.89
12,6182,合晶,126.5,-2.5,-1.94,07/23,2.36,1.42,2.41,2.57,2.25,2.18,7.04,11.7,7.54,8.05,7.38,10.9
13,6147,頎邦,175.5,-14.5,-7.63,07/23,0.48,0.32,0.4,2.49,4.36,3.57,0.78,-1.0,1.13,-2.73,-17.3,0.15
14,4939,亞電,69.6,-1.3,-1.83,07/23,-0.19,0.54,-0.38,2.45,2.89,0.95,0.03,1.59,-0.54,-0.91,-0.39,3.33
15,8155,博智,324.5,15.5,5.02,07/23,0.02,0.38,0.8,2.42,2.91,3.67,-6.28,0.11,-8.95,-8.18,-7.61,1.68
16,2375,凱美,142.5,-3.0,-2.06,07/23,0.21,-0.76,-1.45,2.41,4.1,0.31,4.26,2.25,6.15,8.72,8.86,6.58
17,6525,捷敏-KY,149.0,-6.0,-3.87,07/23,0.43,0.17,1.17,2.33,1.95,3.57,0.78,1.82,4.56,4.0,6.02,2.21
18,4541,晟田,68.8,-1.8,-2.55,07/23,1.62,0.91,2.5,2.22,-2.36,1.07,3.6,8.55,9.19,11.1,8.21,10.2
19,5475,德宏,149.5,-3.5,-2.29,07/23,-0.18,0.02,0.32,2.21,4.3,4.34,8.25,5.52,12.7,13.7,14.0,6.5
20,2472,立隆電,276.0,-6.5,-2.3,07/23,-0.03,-0.59,-0.93,2.09,3.74,2.63,-4.91,-0.62,-3.75,5.07,4.73,-0.54
21,3090,日電貿,171.5,-11.5,-6.28,07/23,0.06,0.24,0.24,2.08,4.68,5.46,4.17,8.65,5.69,8.1,11.9,9.28
22,00864B,中信美國公債0-1,47.07,-0.15,-0.32,07/23,0.09,0.42,0.31,1.99,3.71,8.24,7.71,14.2,35.1,49.1,,15.8
23,5227,立凱-KY,40.4,1.5,3.86,07/23,1.7,1.61,1.74,1.99,2.36,2.46,2.5,2.76,2.56,1.14,-15.0,2.76
