Unnamed: 0_level_0_Unnamed: 0_level_1,Unnamed: 1_level_0_Unnamed: 1_level_1,Unnamed: 2_level_0_Unnamed: 2_level_1,交易口數與契約金額_多方,交易口數與契約金額_多方,交易口數與契約金額_空方,交易口數與契約金額_空方,交易口數與契約金額_多空淨額,交易口數與契約金額_多空淨額,未平倉餘額_多方,未平倉餘額_多方,未平倉餘額_空方,未平倉餘額_空方,未平倉餘額_多空淨額,未平倉餘額_多空淨額
1,臺股期貨,自營商,4250,39216715,3456,31991249,794,7225465,4142,38191027,3766,34740294,376,3450733
1,臺股期貨,投信,143,1318123,1352,12450009,-1209,-11131885,80120,738129536,3286,30273261,76834,707856275
1,臺股期貨,外資,42656,393811125,43804,404278851,-1148,-10467726,6963,64155419,91799,845760921,-84836,-781605502
2,電子期貨,自營商,22,257670,30,351747,-8,-94077,6,70392,137,1605092,-131,-1534700
2,電子期貨,投信,1,11724,0,0,1,11724,149,1745684,0,0,149,1745684
2,電子期貨,外資,83,974801,80,938582,3,36220,34,398344,192,2249472,-158,-1851128
3,金融期貨,自營商,21,68226,17,55191,4,13036,24,77573,52,168074,-28,-90501
3,金融期貨,投信,0,0,0,0,0,0,34,109895,0,0,34,109895
3,金融期貨,外資,130,422560,141,458142,-11,-35582,74,239183,177,572099,-103,-332916
4,小型臺指期貨,自營商,5843,13494492,5422,12528076,421,966416,2546,5878030,8665,20001710,-6119,-14123680
4,小型臺指期貨,投信,1,2303,0,0,1,2303,109,251049,153,352390,-44,-101341
4,小型臺指期貨,外資,84071,193969051,87645,202168390,-3574,-8199339,2824,6505444,1061,2444414,1763,4061030
5,微型臺指期貨,自營商,10409,4817558,16010,7376176,-5601,-2558618,3651,1688089,29723,13716754,-26072,-12028665
5,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,微型臺指期貨,外資,130666,60292975,133937,61778732,-3271,-1485757,18830,8673904,212,97696,18618,8576208
6,小型電子期貨,自營商,67,98249,57,83548,10,14701,137,200685,120,175740,17,24945
6,小型電子期貨,投信,0,0,0,0,0,0,77,112767,0,0,77,112767
6,小型電子期貨,外資,357,523628,368,539357,-11,-15729,27,39542,8,11716,19,27826
7,小型金融期貨,自營商,26,21179,36,29191,-10,-8012,96,77573,42,33938,54,43635
7,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
7,小型金融期貨,外資,134,108929,118,95987,16,12942,12,9697,16,12929,-4,-3232
8,股票期貨,自營商,30237,14020177,43475,23569536,-13238,-9549359,79025,27090651,268600,185161768,-189575,-158071117
8,股票期貨,投信,1098,3488094,0,0,1098,3488094,4346,9710393,185,32379,4161,9678014
8,股票期貨,外資,236720,131386177,241169,134951357,-4449,-3565180,167074,140217038,576418,355025724,-409344,-214808686
9,ETF期貨,自營商,2558,994783,2813,1713444,-255,-718660,12640,4851295,36068,23956674,-23428,-19105379
9,ETF期貨,投信,160,170549,0,0,160,170549,11326,11101008,45,18320,11281,11082688
9,ETF期貨,外資,6572,4930084,5187,3923751,1385,1006333,12475,9583306,3416,2027814,9059,7555492
10,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,自營商,10,1677,29,4871,-19,-3193,361,60285,76,12708,285,47577
11,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,外資,46,7719,24,4027,22,3692,41,6843,72,12017,-31,-5174
12,富櫃200期貨,自營商,1,923,0,0,1,923,4,3690,10,9225,-6,-5535
12,富櫃200期貨,投信,0,0,0,0,0,0,29,26753,0,0,29,26753
12,富櫃200期貨,外資,0,0,0,0,0,0,1,923,0,0,1,923
13,臺灣中型100期貨,自營商,224,81119,112,40529,112,40590,465,168314,276,99926,189,68388
13,臺灣中型100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
13,臺灣中型100期貨,外資,1,364,38,13757,-37,-13393,0,0,0,0,0,0
14,臺灣永續期貨,自營商,0,0,0,0,0,0,29,74040,29,74040,0,0
14,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
