排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,5904,寶雅,651.0,16.0,2.52,07/24,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,8450,霹靂,15.05,0.05,0.33,07/24,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,00988B,玉山嚴選非投債,19.82,-0.13,-0.65,07/24,0.0,-53.8,-53.8,-77.4,40.0,322.0,,,,
4,2395,研華,581.0,-19.0,-3.17,07/24,1.78,-49.7,-53.7,-66.0,-70.0,-74.5,-92.4,-83.2,179.0,-71.5
5,00939,統一台灣高息動能,21.78,0.11,0.51,07/24,0.0,0.0,-1.31,-61.9,-62.2,-24.7,-90.2,-73.7,81.1,-53.9
6,00918,大華優利高填息30,32.5,0.15,0.46,07/24,-31.1,-42.0,-46.1,-58.8,-58.7,-63.4,-41.0,-65.0,-58.4,-75.3
7,009820,元大納斯達克精選,9.87,-0.12,-1.2,07/24,-55.6,-55.6,-55.6,-56.3,-27.3,-71.5,-73.8,,,
8,00981T,平衡凱基雙核收息,11.92,-0.1,-0.83,07/24,0.0,-55.9,-55.9,-55.9,-55.9,-55.9,65.2,401.0,,306.0
9,2867,三商壽,9.28,0.1,1.09,07/24,-29.3,-50.8,-45.2,-54.1,-86.1,-81.5,-82.4,,,
10,6415,矽力*-KY,467.5,-7.0,-1.48,07/24,-4.07,-48.5,-47.6,-53.1,-69.2,-72.8,-81.5,-75.2,-77.6,3.41
11,00916,國泰全球品牌50,25.62,-0.55,-2.1,07/24,0.0,-50.3,-50.3,-50.3,-47.8,-78.0,5.1,-29.5,-79.5,-29.5
12,00836B,永豐10年A公司債,28.45,-0.06,-0.21,07/24,0.0,-46.5,-46.5,-46.5,-46.5,-64.1,-84.1,-84.1,-87.5,-84.1
13,8210,勤誠,1095.0,-85.0,-7.2,07/24,-13.4,-30.2,-39.4,-46.1,-54.8,-47.7,-6.34,17.8,21.3,61.9
14,2014,中鴻,17.4,0.05,0.29,07/24,-2.56,-42.1,-42.9,-44.1,-48.2,-58.8,-80.7,-81.9,-78.2,-80.5
15,2885,元大金,63.1,-0.2,-0.32,07/24,-11.2,-42.8,-42.7,-43.0,-38.7,-65.2,-33.0,43.4,-69.4,37.0
16,2404,漢唐,1120.0,-45.0,-3.86,07/24,5.51,1.41,0.63,-41.8,-43.0,-52.6,-72.4,-11.3,29.6,-27.2
17,3711,日月光投控,613.0,-36.0,-5.55,07/24,-2.03,-12.6,-11.5,-40.9,-44.8,-61.4,-65.9,-40.8,-76.4,-38.1
18,8481,政伸,40.25,0.05,0.12,07/24,0.0,0.0,0.0,-39.6,-51.7,-54.0,-45.3,-12.1,-12.1,11.5
19,2637,慧洋-KY,83.8,2.5,3.08,07/24,0.0,-10.7,-39.5,-38.6,-33.0,-17.9,-85.6,-79.5,-96.7,-92.3
20,6931,青松健康,39.25,0.0,0.0,07/24,0.0,-27.0,-27.0,-38.0,-42.0,-41.7,-41.7,-26.5,,-7.75
