代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
3665,貿聯-KY,2300.0,205.0,9.79,08/04,1,386,9.74,0.2,15,8167,14.6,4.19,3,75,0.66,0.04,1,808,20.4,0.41
5274,信驊,15500.0,-475.0,-2.97,08/04,-1,-9,-3.1,-0.02,15,730,14.8,1.76,-2,-14,-2.38,-0.03,3,172,23.4,0.41
2892,第一金,35.3,-0.65,-1.81,08/04,-2,-42351,-41.2,-0.29,14,54474,8.77,0.38,8,17139,4.35,0.12,-2,-35724,-34.7,-0.25
3008,大立光,4355.0,395.0,9.97,08/04,-12,-2948,-11.3,-2.25,14,1841,5.89,1.41,3,139,2.08,0.11,-6,-1056,-6.93,-0.81
3653,健策,4145.0,375.0,9.95,08/04,-1,-112,-4.02,-0.08,14,3215,13.6,2.19,1,48,1.7,0.03,4,1042,14.4,0.71
2880,華南金,43.25,0.2,0.46,08/04,-6,-28873,-15.9,-0.21,13,93359,23.6,0.67,-1,-501,-1.96,0.0,1,1445,5.66,0.01
2886,兆豐金,50.7,-0.9,-1.74,08/04,-2,-21214,-28.6,-0.14,13,53429,11.1,0.36,-1,-817,-2.28,-0.01,-2,-12869,-17.4,-0.09
2379,瑞昱,723.0,19.0,2.7,08/04,2,684,6.93,0.13,12,2990,4.88,0.58,-1,-93,-2.23,-0.02,2,865,8.77,0.17
2324,仁寶,37.0,0.65,1.79,08/04,3,44824,27.3,1.02,11,2410,0.42,0.05,3,1002,0.61,0.02,3,47526,29.0,1.08
2409,友達,24.45,0.55,2.3,08/04,1,10988,8.41,0.15,9,2683,0.17,0.04,-2,-1015,-0.39,-0.01,1,10976,8.4,0.15
2855,統一證,44.75,0.6,1.36,08/04,3,1955,14.2,0.12,9,3482,8.93,0.22,0,0,0.0,0.0,3,2639,19.2,0.16
