排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00668,國泰美國道瓊,63.0,-0.1,-0.16,561,08/14,,,,-100.0,-100.0,,-100.0,-100.0,-100.0,-100.0
2,00710B,復華彭博非投等債,19.2,-0.07,-0.36,435,08/14,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,00731,復華富時高息低波,91.45,0.15,0.16,549,08/14,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,00842B,台新美元銀行債,29.67,-0.05,-0.17,340,08/14,,,,-100.0,-100.0,-100.0,,,,
5,00908,富邦入息REITs+,15.47,-0.1,-0.64,39,08/14,,,,-100.0,-100.0,,,,-100.0,-100.0
6,6961,旅天下,51.5,-0.3,-0.58,21,08/14,-100.0,-100.0,-100.0,-100.0,-100.0,,,,,
7,00967B,元大優息美債,9.03,-0.01,-0.11,178,08/14,0.0,-97.6,-97.6,-97.6,-97.6,0.0,0.0,-28.6,-96.7,-37.5
8,00728,第一金工業30,66.05,-0.15,-0.23,565,08/14,0.0,-96.2,-96.2,-96.4,-66.7,-50.0,,-83.3,-94.1,-95.8
9,6615,慧智,33.75,-0.25,-0.74,18,08/14,-75.0,-85.7,-85.7,-85.7,-85.7,-88.9,-95.8,,,
10,009823,群益S&P500,10.65,0.01,0.09,2629,08/14,-17.2,-25.2,-12.5,-78.8,-77.9,-83.6,,,,
11,00682U,期元大美元指數,20.58,0.02,0.1,10,08/14,0.0,0.0,-72.7,-72.7,-72.7,0.0,140.0,500.0,-20.0,100.0
12,00737,國泰AI機器人,42.11,0.45,1.08,197,08/14,-7.41,19.0,19.0,-71.1,-10.7,0.0,-7.41,-19.4,-73.4,-35.1
13,00912,中信臺灣智慧50,34.59,-0.04,-0.12,489,08/14,0.0,-34.1,-70.3,-70.5,-69.7,-67.3,500.0,671.0,63.6,86.2
14,00917,中信特選金融,24.51,0.08,0.33,409,08/14,28.2,28.2,28.2,-64.8,168.0,18.7,40.9,-45.5,1621.0,1048.0
15,3489,森寶,26.05,0.15,0.58,372,08/14,-62.8,-62.1,-66.5,-64.5,-84.3,-82.3,-91.9,-89.6,-90.7,-88.1
16,00850,元大臺灣ESG永續,91.8,-0.05,-0.05,710,08/14,-17.6,-17.6,-6.67,-64.1,-6.67,-17.6,-57.6,-48.1,-78.5,27.3
17,2904,匯僑,12.75,-0.1,-0.78,102,08/14,0.0,-62.5,-62.5,-62.5,-62.5,-63.6,-52.0,50.0,-53.8,-40.0
18,00936,台新永續高息中小,21.47,-0.31,-1.42,671,08/14,25.0,25.0,25.0,-58.3,0.0,-75.0,-28.6,-97.6,-99.6,-99.0
19,4430,耀億,17.9,0.0,0.0,38,08/14,-6.67,-12.5,-52.5,-52.5,-50.0,-58.2,0.0,-75.4,-82.2,-75.7
20,006201,元大富櫃50,44.95,-0.72,-1.58,380,08/14,-10.6,-21.4,-42.9,-51.0,-74.2,1.0,1.0,1920.0,-10.2,237.0
21,6464,台數科,79.0,2.1,2.73,29,08/14,0.0,0.0,0.0,-50.0,-50.0,-50.0,,0.0,-88.9,0.0
22,9918,欣天然,42.55,0.05,0.12,36,08/14,0.0,0.0,-48.9,-48.9,-48.4,-32.4,-63.4,-61.0,1100.0,-61.0
23,00404A,主動聯博動能50,9.68,-0.06,-0.62,13905,08/14,8.1,-23.5,-24.8,-44.7,-48.6,-51.3,,,,
24,00913,兆豐台灣晶圓製造,49.39,-0.32,-0.64,2121,08/14,-43.5,-45.6,-44.4,-44.6,-47.1,-52.9,920.0,146.0,920.0,1714.0
25,0056,元大高股息,53.4,0.4,0.75,49248,08/14,-16.7,-17.4,-30.3,-41.2,-48.1,-39.2,81.3,32.7,-9.07,-26.6
26,00692,富邦公司治理,91.05,-0.25,-0.27,1053,08/14,-31.5,-31.5,-36.5,-40.8,-39.6,-28.2,3.39,336.0,22.0,-1.61
27,00958B,永豐ESG銀行債15+,9.17,-0.02,-0.22,988,08/14,0.0,0.0,0.0,-40.0,-40.0,-40.0,-62.5,-82.4,-99.1,-83.3
28,6874,倍力,77.0,0.3,0.39,41,08/14,-17.7,-33.3,-37.4,-38.5,-40.0,-45.0,-44.8,365.0,,4700.0
29,2429,銘旺科,34.9,3.15,9.92,822,08/14,0.0,-17.6,-18.0,-38.0,-48.9,-88.1,-93.0,-94.0,-97.3,-94.9
30,1730,花仙子,51.4,-0.1,-0.19,21,08/14,0.0,0.0,-16.7,-37.5,0.0,-37.5,-28.6,-37.5,-44.4,-16.7
31,00955,中信日本商社,15.55,-0.09,-0.58,3277,08/14,-0.52,-6.94,-29.9,-37.4,-37.2,-38.8,-42.5,-79.5,-17.5,-30.8
32,0055,元大MSCI金融,44.25,0.53,1.21,292,08/14,14.1,15.9,14.1,-36.5,19.7,-50.7,-1.35,135.0,564.0,-20.7
33,00661,元大日經225,88.65,-0.15,-0.17,58,08/14,0.0,-22.2,-22.2,-36.4,-61.1,-30.0,-84.1,-80.6,-65.0,-82.1
34,2618,長榮航,39.9,-1.1,-2.68,55534,08/14,-13.4,-17.2,-14.9,-34.8,4.55,-11.4,-38.2,-35.2,-43.1,-43.3
35,00901,永豐智能車供應鏈,46.42,-0.1,-0.21,245,08/14,0.0,0.0,-33.3,-33.3,-33.3,0.0,-80.0,-98.8,-75.0,-99.5
36,009812,野村日本東證,13.19,0.0,0.0,402,08/14,0.0,-50.0,-50.0,-33.3,-33.3,0.0,-96.3,-99.4,,-95.6
37,3130,一零四,211.0,0.5,0.24,208,08/14,-14.3,-33.3,-40.0,-33.3,0.0,-45.5,50.0,-50.0,-53.8,-53.8
38,4754,國碳科,38.2,-0.35,-0.91,58,08/14,0.0,6.56,-26.1,-32.3,-29.3,-36.9,-43.0,-41.4,-60.4,-44.0
39,009805,台新美國電力基建,16.17,-0.07,-0.43,2810,08/14,-5.79,-23.9,-31.7,-32.1,-32.5,-32.9,-41.2,-22.9,451.0,267.0
40,2851,中再保,38.75,0.9,2.38,3352,08/14,-19.1,-24.6,-23.3,-32.1,-23.6,-13.6,14.2,3.09,-25.5,1.15
41,6195,詩肯,27.9,-0.3,-1.06,35,08/14,-29.2,-51.4,-41.4,-32.0,-32.0,-34.6,-63.8,-62.2,-58.5,-66.0
42,1459,聯發,14.0,-0.05,-0.36,100,08/14,0.0,5.84,24.5,-30.8,-10.2,-39.3,-22.7,-4.92,,0.0
43,6585,鼎基,117.5,-2.5,-2.08,340,08/14,-3.04,-4.38,-9.02,-29.6,-26.0,-38.0,-19.7,15.9,1.34,7.78
44,6024,群益期,60.7,-0.9,-1.46,603,08/14,-29.8,-29.6,-29.6,-29.3,-23.9,77.4,22.9,6.31,148.0,53.2
45,3003,健和興,66.8,-2.5,-3.61,1343,08/14,-5.58,-4.71,-2.81,-28.4,-30.4,-35.7,-36.7,-33.7,-49.0,-41.7
46,6169,昱泉,12.9,0.1,0.78,12,08/14,0.0,0.0,0.0,-27.9,-55.1,-55.7,-75.4,-40.4,,6.9
47,4442,竣邦-KY,52.7,-0.8,-1.5,76,08/14,-8.61,-21.6,-21.1,-27.4,207.0,712.0,393.0,134.0,,46.8
48,2890,永豐金,40.55,0.6,1.5,35464,08/14,-4.6,-4.96,-15.3,-27.1,-6.72,8.96,-35.9,-4.23,-41.0,-6.14
49,4771,望隼,198.0,-3.5,-1.74,203,08/14,-1.61,-11.9,-16.0,-26.8,-25.0,-24.6,-20.1,-0.92,-47.9,-23.3
50,009821,野村稀土關鍵資源,14.76,-0.22,-1.47,11976,08/14,-15.1,-25.4,-26.4,-26.5,-32.1,-45.2,,,,
51,00954,中信日本半導體,19.6,-0.27,-1.36,1508,08/14,-3.92,-13.3,-20.1,-26.3,-30.2,18.1,41.5,-14.5,1047.0,107.0
52,4994,傳奇,85.1,-2.2,-2.52,22,08/14,0.34,0.29,0.46,-26.0,-25.1,-23.1,-27.6,-7.12,12.9,1.16
53,6218,豪勉,35.6,-0.1,-0.28,386,08/14,-3.85,-15.0,-25.2,-25.5,-22.7,-22.7,-46.0,31.5,17.4,5.5
54,009807,台新標普科技精選,17.34,0.01,0.06,17,08/14,0.0,0.0,0.0,-25.0,-87.0,-50.0,-89.3,-93.3,-81.2,-91.7
55,2926,誠品生活,30.0,-0.35,-1.15,4,08/14,0.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-75.0,-98.2,-90.9
