Unnamed: 0_level_0_Unnamed: 0_level_1,Unnamed: 1_level_0_Unnamed: 1_level_1,Unnamed: 2_level_0_Unnamed: 2_level_1,交易口數與契約金額_多方,交易口數與契約金額_多方,交易口數與契約金額_空方,交易口數與契約金額_空方,交易口數與契約金額_多空淨額,交易口數與契約金額_多空淨額,未平倉餘額_多方,未平倉餘額_多方,未平倉餘額_空方,未平倉餘額_空方,未平倉餘額_多空淨額,未平倉餘額_多空淨額
1,臺股期貨,自營商,9484,80190749,8795,73974196,689,6216553,7675,63940834,5087,42365545,2588,21575289
1,臺股期貨,投信,2080,17446952,1305,10872485,775,6574466,79411,660270701,4525,37623565,74886,622647136
1,臺股期貨,外資,78517,668178106,81061,690521039,-2544,-22342933,7401,61556313,89656,745633614,-82255,-684077301
2,電子期貨,自營商,58,630114,53,573775,5,56338,19,199877,139,1461242,-120,-1261365
2,電子期貨,投信,0,0,0,0,0,0,196,2060352,0,0,196,2060352
2,電子期貨,外資,180,1933916,198,2132993,-18,-199077,18,189216,317,3332304,-299,-3143088
3,金融期貨,自營商,51,157442,39,121279,12,36163,22,67496,111,340548,-89,-273052
3,金融期貨,投信,0,0,0,0,0,0,38,116584,0,0,38,116584
3,金融期貨,外資,203,626845,256,790470,-53,-163626,101,309868,150,460200,-49,-150332
4,小型臺指期貨,自營商,13479,28728256,12465,26585207,1014,2143049,2430,5058817,10907,22752621,-8477,-17693804
4,小型臺指期貨,投信,2,4155,9,18724,-7,-14570,130,270225,109,226573,21,43652
4,小型臺指期貨,外資,166168,355276368,172043,367977141,-5875,-12700773,653,1357673,3753,7809380,-3100,-6451707
5,微型臺指期貨,自營商,23023,9857157,46415,19879722,-23392,-10022564,2337,981087,70607,29432475,-68270,-28451388
5,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,微型臺指期貨,外資,241774,103531243,247005,105770045,-5231,-2238803,1093,454393,5174,2151285,-4081,-1696892
6,小型電子期貨,自營商,94,128214,127,171934,-33,-43720,142,186728,181,237834,-39,-51106
6,小型電子期貨,投信,0,0,0,0,0,0,77,101178,0,0,77,101178
6,小型電子期貨,外資,1001,1347221,1008,1358104,-7,-10884,40,52560,53,69642,-13,-17082
7,小型金融期貨,自營商,42,32426,126,97243,-84,-64817,26,19942,37,28379,-11,-8437
7,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
7,小型金融期貨,外資,231,178245,214,165164,17,13081,40,30680,0,0,40,30680
8,股票期貨,自營商,42819,20163695,37273,17053400,5546,3110295,96259,27691640,318608,173660335,-222349,-145968695
8,股票期貨,投信,45,9432,267,536128,-222,-526696,150,64366,216,37798,-66,26568
8,股票期貨,外資,223659,133541536,211488,120737059,12171,12804477,217256,143257812,586378,285293027,-369122,-142035215
