排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2409,友達,27.25,1.45,5.62,294736,08/17,-3341,-2906,2987,7167,4807,-12677.0,-3368.0,-6594.0,10352.0,9619.0
2,00631L,元大台灣50正2,35.95,0.26,0.73,145512,08/17,1292,1837,3478,5233,7310,7988.0,7254.0,21336.0,19527.0,21731.0
3,00685L,群益臺灣加權正2,11.84,0.08,0.68,169800,08/17,282,900,2254,4503,10198,6937.0,16639.0,16575.0,16505.0,16524.0
4,3374,精材,292.5,-32.5,-10.0,13788,08/17,1683,1697,1682,1649,1679,1165.0,1540.0,1806.0,1424.0,1819.0
5,3605,宏致,131.5,0.0,0.0,7347,08/17,509,638,1175,1641,1586,1596.0,1509.0,1631.0,-969.0,1615.0
6,8105,凌巨,15.1,-1.65,-9.85,2498,08/17,1245,1251,1248,1257,1267,836.0,1681.0,1597.0,1662.0,1598.0
7,3708,上緯投控,103.5,3.0,2.99,375,08/17,-91,-60,580,1114,1372,1379.0,1087.0,1313.0,972.0,1273.0
8,2303,聯電,121.5,0.5,0.41,67358,08/17,194,-177,36,1096,-639,-6922.0,-2496.0,-1332.0,1612.0,1438.0
9,2324,仁寶,41.65,-1.55,-3.59,263419,08/17,-385,492,664,1026,870,1079.0,1583.0,1444.0,1124.0,1321.0
10,8033,雷虎,191.5,-10.0,-4.96,31631,08/17,767,898,981,1013,1011,524.0,1069.0,607.0,-1430.0,197.0
11,6173,信昌電,211.0,1.0,0.48,18456,08/17,-42,-244,656,1005,780,914.0,617.0,626.0,1084.0,163.0
12,00981A,主動統一台股增長,30.39,0.17,0.56,211160,08/17,-737,304,482,976,-3352,2354.0,1146.0,3816.0,4957.0,2678.0
13,2883,凱基金,31.4,-0.25,-0.79,52124,08/17,-11,937,918,922,521,955.0,1006.0,604.0,900.0,564.0
14,6770,力積電,74.6,-3.8,-4.85,259955,08/17,-1593,-1023,-1390,835,1202,1972.0,2759.0,4462.0,3793.0,-11582.0
