代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,28.77,-0.14,-0.48,26W30,07/23,62,707057,44.0,114.0,0,0,0.0,0.0,-6,-18900,-16.2,-3.04,2,869,4.79,0.14
00717,富邦美國特別股,14.82,-0.08,-0.54,26W30,07/23,56,27187,60.5,22.1,0,0,0.0,0.0,-3,-152,-8.87,-0.12,21,16718,74.8,13.6
00857B,永豐20年美公債,23.08,-0.12,-0.52,26W30,07/23,37,194073,43.7,36.7,0,0,0.0,0.0,-1,-296,-5.81,-0.06,37,206481,46.5,39.0
00931B,統一美債20年,13.36,-0.06,-0.45,26W30,07/23,27,334327,52.1,15.0,0,0,0.0,0.0,-1,-998,-10.0,-0.04,27,384991,60.0,17.3
00772B,中信高評級公司債,33.33,-0.16,-0.48,26W30,07/23,17,118442,46.4,3.52,0,0,0.0,0.0,-1,-221,-2.77,-0.01,48,256212,40.3,7.61
00757,統一FANG+,130.75,-1.7,-1.28,26W30,07/23,16,34694,19.0,12.7,0,0,0.0,0.0,-1,-285,-5.41,-0.1,7,19095,27.2,7.01
00770,國泰北美科技,67.25,-0.45,-0.66,26W30,07/23,16,7986,20.2,10.1,0,0,0.0,0.0,1,100,16.5,0.13,6,1819,24.8,2.29
00900,富邦特選高股息30,18.43,-0.02,-0.11,26W30,07/23,16,225296,25.4,14.0,0,0,0.0,0.0,16,324568,36.6,20.1,16,558364,63.0,34.7
00661,元大日經225,86.0,0.35,0.41,26W30,07/23,12,1639,17.3,7.0,0,0,0.0,0.0,1,60,12.8,0.26,1,148,31.7,0.63
1268,漢來美食,171.5,-3.5,-2.0,26W30,07/23,11,206,6.34,0.49,0,0,0.0,0.0,1,1,0.43,0.0,11,209,6.44,0.49
6657,華安,35.85,0.0,0.0,26W30,07/23,11,1547,13.4,1.74,0,0,0.0,0.0,0,0,0.0,0.0,11,1546,13.4,1.74
1709,和益,27.2,-0.7,-2.51,26W30,07/23,10,17385,10.9,3.64,0,0,0.0,0.0,-1,-76,-0.33,-0.02,10,17622,11.1,3.69
2645,長榮航太,198.0,3.0,1.54,26W30,07/23,10,15083,7.43,4.03,-2,-3419,-4.41,-0.91,-2,-230,-0.3,-0.06,-1,-307,-0.84,-0.08
2646,星宇航空,21.25,-0.15,-0.7,26W30,07/23,10,34512,10.6,1.15,6,1787,0.94,0.06,-1,-45,-0.15,0.0,10,36606,11.3,1.22
3276,宇環,17.4,-0.55,-3.06,26W30,07/23,10,1215,5.99,1.74,0,0,0.0,0.0,-1,-1,-0.01,0.0,8,1148,6.44,1.65
6469,大樹,78.6,0.5,0.64,26W30,07/23,10,2310,9.01,1.54,0,0,0.0,0.0,1,10,0.69,0.01,10,2318,9.04,1.55
8467,波力-KY,102.0,-3.0,-2.86,26W30,07/23,10,149,16.6,0.31,0,0,0.0,0.0,0,0,0.0,0.0,10,149,16.6,0.31
00898,國泰基因免疫革命,9.33,-0.07,-0.74,26W30,07/23,9,17625,42.7,12.5,0,0,0.0,0.0,-1,-426,-18.6,-0.3,24,40823,49.3,29.1
00942B,台新美A公司債20+,14.13,-0.06,-0.42,26W30,07/23,9,282543,79.7,14.1,0,0,0.0,0.0,-1,-212,-5.6,-0.01,2,1672,13.7,0.08
2637,慧洋-KY,81.3,-2.3,-2.75,26W30,07/23,9,50573,25.2,6.78,3,2748,5.87,0.37,-2,-173,-0.65,-0.02,3,15730,33.6,2.11
2910,統領,24.0,-1.75,-6.8,26W30,07/23,9,232,7.41,0.13,0,0,0.0,0.0,2,12,0.51,0.01,9,243,7.77,0.14
4438,廣越,61.1,0.4,0.66,26W30,07/23,9,307,9.9,0.27,0,0,0.0,0.0,2,14,3.03,0.01,9,293,9.46,0.26
6491,晶碩,336.0,-2.0,-0.59,26W30,07/23,9,7466,26.9,9.57,-2,-27,-0.69,-0.03,-1,-70,-5.81,-0.09,-1,-4,-0.31,0.0
7610,聯友金屬-創,1655.0,-180.0,-9.81,26W30,07/23,9,3769,17.8,7.76,0,0,0.0,0.0,-1,-2,-0.04,0.0,9,3737,17.7,7.69
00864B,中信美國公債0-1,47.07,-0.15,-0.32,26W30,07/23,8,9821,19.2,9.95,0,0,0.0,0.0,-2,-2969,-28.2,-3.01,-1,-737,-16.5,-0.75
1565,精華,93.3,-0.4,-0.43,26W30,07/23,8,444,7.36,0.88,0,0,0.0,0.0,-3,-25,-1.68,-0.05,8,443,7.34,0.88
2707,晶華,178.0,-1.0,-0.56,26W30,07/23,8,1959,28.0,1.54,0,0,0.0,0.0,-2,-4,-0.3,0.0,8,2024,28.9,1.59
