單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"7,431,370,457","6,434,381,718","996,988,739"
自營商(避險),"24,742,423,219","25,679,383,836","-936,960,617"
投信,"11,833,077,819","16,442,958,239","-4,609,880,420"
外資及陸資(不含外資自營商),"286,619,788,264","287,406,371,523","-786,583,259"
外資自營商,0,0,0
合計,"330,626,659,759","335,963,095,316","-5,336,435,557"
