排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00942B,台新美A公司債20+,14.44,-0.01,-0.07,07/02,0.02,-0.16,-0.12,12.6,12.9,13.4,14.9,26.2,28.8,,,26.2
2,00754B,群益AAA-AA公司債,33.66,-0.02,-0.06,07/02,0.0,0.01,0.01,12.5,12.5,12.5,12.5,12.5,12.6,56.7,,12.5
3,00756B,群益投等新興公債,31.97,-0.13,-0.4,07/02,0.0,0.01,0.01,12.4,12.4,12.5,12.5,18.9,26.9,40.4,,18.9
4,00863B,中信全球電信債,32.11,-0.02,-0.06,07/02,0.01,0.01,11.2,11.2,11.3,11.3,11.3,11.2,11.2,36.4,,11.2
5,8033,雷虎,186.0,0.0,0.0,07/02,1.92,6.47,10.1,10.3,11.7,10.0,11.0,11.1,21.0,10.7,10.7,11.1
6,00983A,主動中信ARK創新,12.44,0.09,0.73,07/02,2.34,4.07,4.67,7.6,11.0,28.8,60.9,59.3,54.8,,,59.3
7,2484,希華,87.7,7.9,9.9,07/02,1.79,3.08,4.14,6.88,6.04,5.39,7.19,4.35,3.98,6.21,4.73,4.35
8,3605,宏致,90.1,4.5,5.26,07/02,3.3,5.42,5.0,5.97,7.26,7.42,7.71,4.68,1.7,8.31,7.54,4.68
9,3413,京鼎,330.0,-2.0,-0.6,07/02,0.1,1.8,5.59,5.71,5.06,9.76,14.1,10.9,0.55,6.04,19.3,10.9
10,2464,盟立,183.5,-6.5,-3.42,07/02,0.66,4.06,3.96,5.28,2.01,-1.51,7.85,12.3,9.29,0.93,-8.36,12.3
11,2375,凱美,217.0,-15.5,-6.67,07/02,0.89,4.47,3.64,4.91,-3.37,0.03,1.17,5.74,5.88,7.64,7.96,5.74
12,00948B,中信優息投資級債,9.56,-0.01,-0.1,07/02,0.05,-0.15,-0.08,4.15,5.21,5.73,10.7,23.8,41.0,,,23.8
13,2406,國碩,41.75,1.55,3.86,07/02,-3.4,1.4,3.78,3.97,1.97,0.71,8.53,11.7,14.6,15.4,9.97,11.7
14,00696B,富邦美債20年,29.38,-0.12,-0.41,07/02,0.08,3.56,3.66,3.91,9.44,10.1,19.3,69.1,102.0,198.0,,69.1
15,006207,復華滬深,33.63,-0.81,-2.35,07/02,-0.02,0.75,1.02,3.61,4.72,3.71,7.42,8.78,10.7,0.62,541.0,8.78
16,4526,東台,42.0,0.85,2.07,07/02,1.74,2.98,3.59,3.37,3.94,4.23,6.77,8.43,7.23,1.52,-0.2,8.43
17,3236,千如,70.1,-2.9,-3.97,07/02,-2.48,3.47,2.63,2.81,1.02,-1.32,5.09,4.81,4.12,2.01,4.04,4.81
18,2483,百容,61.1,5.2,9.3,07/02,0.38,0.41,0.4,2.66,4.8,2.87,4.57,4.62,4.51,3.86,4.58,4.62
19,3227,原相,235.0,4.5,1.95,07/02,-0.09,1.05,2.58,2.51,4.76,4.16,8.81,5.12,-9.42,6.32,10.2,5.12
20,5228,鈺鎧,67.7,-2.8,-3.97,07/02,-0.72,1.72,2.15,2.44,0.9,1.33,1.88,3.1,3.27,3.2,,3.1
21,5460,同協,18.95,1.7,9.86,07/02,-0.03,0.13,2.5,2.43,2.33,2.35,2.3,1.88,1.46,2.11,2.43,1.88
22,6239,力成,333.5,-2.0,-0.6,07/02,0.06,0.43,1.07,2.43,0.68,-0.05,-3.39,-2.51,6.67,-9.37,-35.7,-2.51
23,6994,富威電力,40.95,-2.4,-5.54,07/02,1.64,2.57,2.6,2.43,2.7,3.31,2.6,2.35,2.43,,,2.35
24,00687B,國泰20年美債,28.03,-0.13,-0.46,07/02,0.08,0.07,2.03,2.4,4.49,4.53,9.93,26.1,37.8,45.3,,26.1
25,4720,德淵,25.95,1.8,7.45,07/02,1.5,1.01,2.47,2.4,2.49,2.31,1.07,-1.0,-1.66,0.72,1.66,-1.0
26,00736,國泰新興市場,31.11,-0.29,-0.92,07/02,0.02,0.19,0.63,2.31,5.7,5.7,5.7,5.7,6.01,-7.63,,5.7
27,00739,元大MSCI A股,29.4,-0.52,-1.74,07/02,0.54,1.58,1.6,2.24,2.92,3.58,4.93,8.39,9.43,9.99,,8.39
28,5392,能率,48.5,4.05,9.11,07/02,2.67,2.51,2.48,2.22,1.77,1.86,-0.19,2.41,2.57,-2.27,-1.79,2.41
29,3583,辛耘,908.0,3.0,0.33,07/02,0.17,0.59,1.53,2.21,2.28,4.66,2.52,10.4,10.6,7.54,12.8,10.4
30,3680,家登,555.0,-3.0,-0.54,07/02,-0.01,0.94,1.4,2.11,2.16,1.68,4.24,9.96,-0.57,3.52,19.5,9.96
31,00910,第一金太空衛星,64.6,-0.75,-1.15,07/02,0.13,0.43,0.67,2.07,3.96,-2.39,-6.19,-3.66,0.27,-1.81,,-3.66
32,3055,蔚華科,140.0,12.5,9.8,07/02,1.37,2.1,1.99,2.03,0.57,0.21,1.27,1.08,2.03,-0.76,-0.91,1.08
33,00783,富邦中証500,31.2,-0.92,-2.86,07/02,-0.39,-0.39,-0.17,2.02,3.8,1.89,-9.92,3.81,3.2,2.69,,3.81
34,5443,均豪,121.5,-2.5,-2.02,07/02,0.22,1.79,1.68,2.0,1.34,0.46,-0.94,1.17,2.43,-0.9,-1.24,1.17
35,8028,昇陽半導體,320.5,8.5,2.72,07/02,0.41,0.1,1.36,2.0,-0.02,-1.91,9.85,4.5,-0.88,6.28,,4.5
36,00950B,凱基A級公司債,14.18,-0.02,-0.14,07/02,-0.03,-0.09,-0.07,1.99,2.35,2.86,4.99,17.1,35.5,,,17.1
37,3042,晶技,226.5,20.5,9.95,07/02,0.87,1.24,1.38,1.96,2.31,2.35,5.17,9.3,9.42,9.24,-8.37,9.3
38,7795,長廣,611.0,6.0,0.99,07/02,0.42,1.49,1.8,1.96,2.33,2.17,5.95,,,,,
39,4541,晟田,55.2,-1.5,-2.65,07/02,0.7,1.32,2.0,1.96,2.45,7.12,8.12,11.0,9.45,8.86,9.05,11.0
40,5425,台半,133.5,12.0,9.88,07/02,0.61,1.25,1.26,1.95,2.41,-0.25,2.76,7.0,3.45,4.88,-3.12,7.0
41,3624,光頡,153.5,-1.0,-0.65,07/02,0.25,0.71,1.17,1.95,3.66,2.35,8.52,9.72,9.04,12.1,9.21,9.72
42,6753,龍德造船,140.0,-1.5,-1.06,07/02,0.0,1.23,1.86,1.93,1.95,1.55,-0.38,0.57,3.09,3.23,,0.57
43,3363,上詮,529.0,-8.0,-1.49,07/02,0.33,0.65,0.66,1.88,2.19,1.32,-1.48,-2.63,2.73,4.42,6.63,-2.63
44,1314,中石化,8.99,0.61,7.28,07/02,0.87,0.96,1.55,1.85,2.73,3.18,2.69,1.94,2.21,-0.91,-13.4,1.94
45,6414,樺漢,373.5,3.0,0.81,07/02,0.26,0.45,0.91,1.85,3.88,5.89,19.0,19.4,16.6,17.4,18.2,19.4
46,2449,京元電子,347.5,16.5,4.98,07/02,0.15,0.57,1.86,1.85,8.44,7.69,7.8,3.27,10.1,-3.55,-9.75,3.27
47,6226,光鼎,26.65,2.4,9.9,07/02,0.05,-0.13,-0.48,1.81,3.45,4.63,6.66,7.38,7.42,6.34,9.61,7.38
48,6188,廣明,80.0,2.5,3.23,07/02,0.4,0.7,1.19,1.8,1.48,0.48,3.59,0.94,-2.04,-3.33,0.6,0.94
49,00898,國泰基因免疫革命,9.41,0.11,1.18,07/02,0.28,1.13,1.74,1.77,4.69,7.43,15.8,25.4,41.8,106.0,,25.4
50,4989,榮科,100.5,8.7,9.48,07/02,0.97,1.66,1.64,1.72,0.2,1.03,2.71,0.43,0.36,0.32,,0.43
51,8091,翔名,286.5,11.0,3.99,07/02,0.68,0.98,0.98,1.72,-1.43,-2.3,-4.4,-2.58,-5.02,-5.71,-4.37,-2.58
52,6202,盛群,69.9,5.5,8.54,07/02,0.39,0.43,0.42,1.7,1.26,2.96,6.9,8.54,5.12,2.86,-2.0,8.54
53,00865B,國泰US短期公債,48.59,0.04,0.08,07/02,-0.52,-0.67,1.03,1.68,3.58,4.02,0.35,-1.36,-2.68,-2.98,,-1.36
54,5483,中美晶,201.0,3.0,1.52,07/02,-0.65,1.58,1.87,1.64,-0.25,1.77,5.58,6.81,4.21,-6.79,8.14,6.81
55,5464,霖宏,103.0,1.0,0.98,07/02,-0.03,-0.14,-0.17,1.61,2.04,0.11,3.5,3.65,3.77,4.03,4.02,3.65
56,6799,來頡,102.5,3.4,3.43,07/02,0.44,0.8,0.97,1.6,1.79,2.8,2.48,2.79,4.66,-1.38,,2.79
57,6509,聚和,52.3,0.6,1.16,07/02,-0.02,0.7,1.08,1.6,1.5,2.16,9.21,5.77,7.39,8.13,7.05,5.77
58,4908,前鼎,172.5,-0.5,-0.29,07/02,0.39,0.8,0.73,1.58,-0.91,0.53,1.39,2.25,0.3,-0.59,1.88,2.25
59,00864B,中信美國公債0-1,46.38,0.02,0.04,07/02,0.38,0.49,0.54,1.58,3.63,4.99,2.13,9.97,32.7,41.0,,9.97
60,3221,台嘉碩,64.0,-0.4,-0.62,07/02,-5.92,0.86,1.09,1.58,0.94,-2.72,-0.49,-1.52,-2.59,-1.6,-8.09,-1.52
61,4127,天良,69.8,0.5,0.72,07/02,-0.03,0.14,1.45,1.56,2.02,2.54,2.56,2.34,1.94,1.86,2.81,2.34
62,3230,錦明,51.5,3.9,8.19,07/02,0.02,0.02,0.01,1.56,-0.04,0.17,0.97,-0.39,-0.09,-0.8,-0.32,-0.39
63,3264,欣銓,249.0,17.0,7.33,07/02,0.49,1.18,1.6,1.52,3.89,5.38,3.85,-0.62,7.59,7.33,11.1,-0.62
64,3689,湧德,126.0,4.0,3.28,07/02,0.84,1.47,2.07,1.51,1.61,-1.09,0.36,-1.9,-8.49,-3.48,-2.49,-1.9
65,1102,亞泥,36.4,1.3,3.7,07/02,0.13,1.32,1.37,1.5,1.55,0.45,-1.99,-4.7,-7.62,-4.35,-9.08,-4.7
66,3005,神基,102.5,-4.0,-3.76,07/02,-0.03,0.99,1.52,1.48,0.73,0.55,1.48,-10.2,-3.4,-21.2,-9.01,-10.2
67,6438,迅得,169.5,2.0,1.19,07/02,0.14,1.08,1.29,1.45,1.33,0.84,2.48,-0.26,-0.46,-6.04,,-0.26
68,009817,國泰日本不動產,8.85,0.09,1.03,07/02,-0.06,-0.14,0.07,1.45,2.29,3.99,14.4,,,,,
