證券代號,證券名稱,交易別,成交價,成交股數,成交金額
1590,亞德客-KY,配對交易,"1,297.38","52,000","67,463,760"
2327,國巨*,配對交易,699.00,"12,472,000","8,717,928,000"
2330,台積電,配對交易,"2,376.11","16,210","38,516,743"
2330,台積電,配對交易,"2,376.10","33,790","80,288,419"
2330,台積電,配對交易,"2,358.89","11,070","26,112,912"
2330,台積電,配對交易,"2,358.88","15,930","37,576,958"
2330,台積電,配對交易,"2,357.50","9,000","21,217,500"
2330,台積電,配對交易,"2,351.60","242,500","570,263,000"
2330,台積電,配對交易,"2,351.59","208,140","489,459,943"
2330,台積電,配對交易,"2,351.57","176,860","415,898,670"
2330,台積電,配對交易,"2,351.56","223,500","525,573,660"
2330,台積電,配對交易,"2,336.05","14,000","32,704,700"
2330,台積電,配對交易,"2,329.46","89,600","208,719,616"
2330,台積電,配對交易,"2,329.44","50,400","117,403,776"
2330,台積電,配對交易,"2,295.34","15,000","34,430,100"
2330,台積電,配對交易,"2,290.00","379,000","867,910,000"
2330,台積電,配對交易,"2,241.74","25,000","56,043,500"
2330,台積電,配對交易,"2,225.00","20,000","44,500,000"
2360,致茂,配對交易,"1,878.75","200,000","375,750,000"
2360,致茂,配對交易,"1,870.17","20,350","38,057,960"
2360,致茂,配對交易,"1,870.16","34,650","64,801,044"
2383,台光電,配對交易,"4,495.00","172,000","773,140,000"
2454,聯發科,配對交易,"3,370.00","5,000","16,850,000"
2492,華新科,配對交易,307.50,"2,362,000","726,315,000"
2637,慧洋-KY,配對交易,80.29,"334,000","26,816,860"
2637,慧洋-KY,配對交易,80.27,"232,000","18,622,640"
2838,聯邦銀,配對交易,18.85,"1,700,000","32,045,000"
2887,台新新光金,配對交易,39.75,"800,000","31,800,000"
2890,永豐金,配對交易,39.85,"510,000","20,323,500"
2890,永豐金,配對交易,39.84,"705,000","28,087,200"
3533,嘉澤,配對交易,"1,975.00","10,000","19,750,000"
3533,嘉澤,配對交易,"1,883.69","178,360","335,974,948"
3533,嘉澤,配對交易,"1,883.67","164,640","310,127,429"
3665,貿聯-KY,配對交易,"1,825.43","11,200","20,444,816"
3665,貿聯-KY,配對交易,"1,825.38","8,800","16,063,344"
3665,貿聯-KY,配對交易,"1,815.00","17,000","30,855,000"
4904,遠傳,配對交易,103.52,"1,287,040","133,234,381"
4904,遠傳,配對交易,103.51,"723,960","74,937,100"
5269,祥碩,配對交易,"1,500.00","10,000","15,000,000"
6285,啟碁,配對交易,240.75,"76,000","18,297,000"
6770,力積電,配對交易,72.40,"1,660,000","120,184,000"
7769,鴻勁,配對交易,"6,073.62","18,750","113,880,375"
7769,鴻勁,配對交易,"6,073.61","6,250","37,960,062"
7788,松川精密,配對交易,241.42,"3,000,000","724,260,000"
9931,欣高,配對交易,37.00,"517,448","19,145,576"
總計,,,,"28,818,448","16,494,734,492"
