排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,6757,台灣虎航,56.6,1.0,1.8,06/12,0.03,31.5,41.5,48.2,49.6,38.7,22.1,15.2,10.9,,,13.1
2,1215,卜蜂,118.0,0.5,0.43,06/12,0.19,39.6,42.9,44.7,36.0,22.8,14.7,9.25,8.79,6.39,3.68,11.4
3,2609,陽明,52.4,1.3,2.54,06/12,0.13,35.1,41.5,43.2,40.9,27.7,15.2,8.74,9.81,2.85,1.17,8.14
4,6121,新普,411.5,0.5,0.12,06/12,48.7,47.4,42.0,38.0,31.0,22.0,14.9,20.2,16.0,12.0,5.35,18.8
5,6412,群電,91.7,0.3,0.33,06/12,0.1,30.1,39.0,36.3,34.7,20.7,12.4,11.9,10.1,7.5,4.18,10.9
6,6176,瑞儀,91.3,-0.4,-0.44,06/12,0.63,31.7,34.7,35.0,36.8,23.3,12.0,15.2,13.9,11.1,4.24,12.8
7,2451,創見,305.5,13.5,4.62,06/12,0.28,19.3,25.2,30.2,22.2,12.5,5.17,4.78,4.83,5.34,4.51,3.91
8,3702,大聯大,105.0,-3.5,-3.23,06/12,25.7,28.1,32.8,30.0,31.5,19.4,13.2,12.2,14.9,13.7,7.86,12.8
9,2027,大成鋼,43.55,1.0,2.35,06/12,0.09,24.4,30.6,29.8,26.9,11.7,5.43,3.33,3.3,4.73,2.63,3.68
10,3036,文曄,228.5,-4.0,-1.72,06/12,5.11,22.5,26.3,29.2,36.4,24.6,16.2,12.6,11.0,6.79,5.18,12.7
11,2637,慧洋-KY,78.5,0.2,0.26,06/12,37.7,36.0,29.6,27.2,26.0,18.0,10.8,8.56,4.54,4.41,1.88,9.23
12,8070,長華*,57.3,-1.5,-2.55,06/12,0.1,19.0,23.7,25.3,17.9,14.0,10.8,8.04,3.67,1.37,0.78,8.94
13,4551,智伸科,152.0,13.5,9.75,06/12,0.0,10.6,16.1,24.2,18.8,10.2,5.22,4.13,3.13,3.42,5.38,3.78
14,2891,中信金,67.6,0.1,0.15,06/12,35.6,26.8,23.4,20.5,13.9,12.4,12.3,15.0,13.8,6.74,3.21,11.9
15,5347,世界,169.5,8.0,4.95,06/12,0.0,10.9,16.7,20.5,20.8,9.16,6.93,7.76,8.33,7.74,5.17,7.22
16,2404,漢唐,1310.0,115.0,9.62,06/12,0.11,11.2,15.8,19.7,22.4,10.8,8.0,7.33,8.34,9.29,4.82,7.11
17,2303,聯電,133.5,8.5,6.8,06/12,0.3,9.86,13.6,16.7,23.4,15.1,9.4,8.07,8.7,6.45,2.54,7.35
18,6278,台表科,211.0,19.0,9.9,06/12,7.91,15.3,14.1,13.6,9.86,5.08,5.48,6.63,7.21,6.0,2.86,6.35
19,2357,華碩,785.0,1.0,0.13,06/12,16.6,11.3,12.0,13.6,7.03,6.24,5.38,5.45,6.83,6.14,3.86,5.48
20,5439,高技,327.0,-19.0,-5.49,06/12,31.8,22.9,17.0,13.3,10.1,3.39,2.07,2.41,1.42,1.02,1.32,2.69
21,2603,長榮,228.0,2.0,0.88,06/12,11.3,7.76,8.62,12.6,6.72,7.11,5.86,6.23,6.77,3.9,1.07,6.43
22,6239,力成,347.5,14.5,4.35,06/12,0.19,4.36,7.62,12.4,17.1,7.1,5.92,6.57,7.13,6.96,4.59,5.32
23,2618,長榮航,38.7,1.0,2.65,06/12,7.16,8.46,9.67,12.2,6.4,4.3,4.52,6.79,9.11,4.3,1.95,6.57
24,1582,信錦,94.9,5.7,6.39,06/12,0.07,7.54,12.1,11.8,7.32,1.53,0.89,0.71,1.0,0.83,0.62,0.72
25,6005,群益證,39.0,0.7,1.83,06/12,1.48,11.5,11.6,11.4,13.0,10.1,11.2,10.2,12.8,9.3,4.54,9.91
26,2880,華南金,36.0,0.35,0.98,06/12,40.1,23.2,17.4,11.1,4.99,4.48,7.28,6.97,8.95,5.48,2.28,6.29
27,3010,華立,132.0,2.5,1.93,06/12,0.25,0.11,3.36,10.9,8.78,5.52,3.61,2.88,5.2,4.59,2.46,3.19
28,8069,元太,196.0,5.5,2.89,06/12,1.46,12.8,8.75,10.7,5.4,3.31,1.53,0.9,0.58,0.32,0.03,1.11
