排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,2426,鼎元,90.8,8.2,9.93,08/25,-1.28,3.27,5.36,6.2,7.24,6.28,3.98,3.12,1.92,1.48,1.12,2.85
2,1815,富喬,109.0,1.5,1.4,08/25,-0.34,-0.78,1.59,5.82,7.91,7.6,10.4,-1.42,1.25,8.74,0.8,0.21
3,3260,威剛,418.5,-20.0,-4.56,08/25,-1.84,1.24,4.76,4.94,5.17,6.65,5.45,-8.53,-2.32,6.63,10.8,-10.6
4,2609,陽明,63.6,-0.9,-1.4,08/25,0.16,1.04,2.1,4.57,5.58,6.36,13.0,10.8,12.8,16.7,20.5,12.8
5,4939,亞電,71.7,6.5,9.97,08/25,4.49,1.67,3.26,3.39,2.53,3.29,2.17,0.85,1.41,1.36,1.62,5.33
6,2484,希華,79.3,7.2,9.99,08/25,2.42,0.05,3.09,3.32,5.33,4.23,0.55,1.92,-0.98,2.71,0.15,-0.18
7,009821,野村稀土關鍵資源,15.71,0.02,0.13,08/25,0.44,0.9,0.88,3.15,5.74,11.9,,,,,,
8,3441,聯一光,114.0,1.5,1.33,08/25,-1.73,-2.77,-1.79,3.09,3.78,0.19,0.88,-0.1,1.59,3.71,1.61,0.43
9,00656R,國泰中國A50反1,5.9,-0.01,-0.17,08/25,2.53,2.53,2.53,2.58,2.85,2.98,5.87,5.87,5.28,2.96,20.4,5.87
10,2606,裕民,78.0,5.7,7.88,08/25,1.52,1.76,2.29,2.45,3.0,4.73,8.78,14.5,16.0,17.8,21.3,18.2
11,6531,愛普*,876.0,31.0,3.67,08/25,0.01,0.68,0.7,2.42,3.61,4.33,4.95,2.97,18.1,19.6,14.4,6.08
12,6226,光鼎,25.6,2.3,9.87,08/25,-0.15,2.37,2.4,2.42,1.82,-2.5,1.65,2.65,2.86,3.09,5.15,2.92
13,910322,康師傅-DR,26.4,-0.15,-0.56,08/25,0.06,0.12,0.22,2.4,4.81,6.3,4.2,5.29,5.12,4.49,4.72,7.11
14,00983A,主動中信ARK創新,12.49,-0.13,-1.03,08/25,0.28,0.86,1.57,2.28,2.48,3.85,50.2,84.3,75.3,,,84.3
15,00678,群益那斯達克生技,44.51,0.0,0.0,08/25,-1.83,1.95,1.95,2.26,1.61,0.67,3.84,6.22,15.7,18.0,,3.25
16,00898,國泰基因免疫革命,10.99,-0.12,-1.08,08/25,0.26,0.38,0.48,2.24,6.12,13.5,28.1,42.7,66.0,141.0,,49.8
17,00715L,期街口布蘭特正2,51.7,-0.85,-1.62,08/25,-0.72,2.15,2.46,2.19,4.99,4.67,10.3,3.75,89.4,263.0,,28.4
18,2603,長榮,246.0,-4.5,-1.8,08/25,0.26,0.69,1.03,2.18,4.29,5.72,5.85,10.1,8.6,8.42,2.18,11.7
19,3532,台勝科,378.0,1.5,0.4,08/25,-0.23,-0.01,-0.27,2.16,0.6,1.59,0.02,2.29,1.37,1.7,5.53,1.87
20,2637,慧洋-KY,95.5,-1.6,-1.65,08/25,0.46,1.2,1.74,1.9,2.17,2.72,9.32,12.6,21.5,22.8,22.6,17.1
21,2615,萬海,126.5,2.0,1.61,08/25,0.2,0.61,1.19,1.88,3.1,4.03,6.04,8.52,10.7,9.27,10.5,8.45
22,3498,陽程,200.0,15.0,8.11,08/25,0.42,0.72,1.38,1.87,8.83,9.34,-0.09,12.3,10.1,10.6,11.9,9.43
23,6213,聯茂,530.0,47.5,9.84,08/25,0.25,0.86,1.42,1.84,3.74,8.45,11.3,7.25,6.6,11.9,5.4,13.1
24,6108,競國,22.85,-0.55,-2.35,08/25,0.65,0.35,0.57,1.82,4.7,4.88,3.09,5.86,5.73,3.93,2.74,6.13
25,3490,單井,54.6,4.9,9.86,08/25,0.34,0.69,0.69,1.8,12.4,9.88,6.65,6.7,8.03,6.48,0.0,7.55
26,3234,光環,182.5,16.5,9.94,08/25,0.24,0.64,1.17,1.75,5.33,6.74,7.79,5.86,9.54,10.3,6.4,8.73
27,2316,楠梓電,156.0,0.5,0.32,08/25,0.03,-0.08,-0.14,1.61,1.73,1.52,2.58,6.89,7.97,9.93,29.3,5.59
28,6218,豪勉,40.5,1.9,4.92,08/25,0.75,0.75,0.87,1.5,1.7,2.09,0.93,1.14,0.16,0.43,0.74,0.87
29,2451,創見,299.0,-17.0,-5.38,08/25,-0.61,-0.7,1.42,1.5,2.09,2.27,0.48,-0.42,2.56,0.49,-19.1,0.19
30,8016,矽創,292.5,-3.0,-1.02,08/25,-0.06,-0.03,0.1,1.44,2.11,3.16,9.97,15.9,16.6,16.8,15.6,18.0
31,3211,順達,331.0,5.0,1.53,08/25,-0.17,0.15,0.26,1.44,-0.71,-4.61,-11.2,-1.27,-11.5,-1.83,-6.91,-2.22
32,2030,彰源,23.65,0.65,2.83,08/25,0.08,0.61,1.15,1.38,1.81,3.25,5.42,7.01,6.08,8.68,5.95,6.23
