排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2886,兆豐金,46.6,-0.4,-0.85,08/26,-25462,-32677,-36448,-59258,-76659,2798,62278.0,74876.0,42300.0,94363.0
2,2002,中鋼,19.35,0.3,1.57,08/26,-16934,-41143,-41485,-46557,-83305,-179692,-321240.0,-158527.0,-34768.0,-246732.0
3,00981A,主動統一台股增長,29.44,0.67,2.33,08/26,-32934,-38205,-42068,-41945,-43047,-102813,-195457.0,6271.0,77445.0,60565.0
4,1216,統一,77.7,-0.2,-0.26,08/26,-15103,-24791,-26694,-34886,-72903,-114863,-88736.0,-31160.0,88034.0,7427.0
5,00937B,群益ESG投等債20+,14.41,0.09,0.63,08/26,648,2071,-8828,-28006,-10799,11969,-10025.0,-1724.0,-82249.0,-40585.0
6,2382,廣達,332.5,4.0,1.22,08/26,-4445,-5813,-8475,-23009,-91167,-167482,-54548.0,-7675.0,-31260.0,-21732.0
7,00878,國泰永續高股息,32.82,0.18,0.55,08/26,-12542,-13537,-21383,-21180,9394,19851,62357.0,74385.0,16041.0,65076.0
8,1102,亞泥,35.2,0.3,0.86,08/26,-6199,-10482,-12875,-18591,-15620,-11814,-129250.0,-44804.0,18611.0,3996.0
9,2603,長榮,231.0,-15.0,-6.1,08/26,-5517,-7393,-7547,-17169,-34416,-54523,-102016.0,-86060.0,-69813.0,-102105.0
10,2324,仁寶,40.95,0.15,0.37,08/26,170,-7909,-7854,-16268,-28746,-52922,-366921.0,-333050.0,-34978.0,-246795.0
11,0050,元大台灣50,105.9,1.5,1.44,08/26,0,97,-4143,-15891,-19058,22131,96563.0,45162.0,32069.0,72049.0
12,00991A,主動復華未來50,18.02,0.39,2.21,08/26,-3708,-5832,-7420,-14712,-13164,-46225,-13401.0,81744.0,,85403.0
13,00988A,主動統一全球創新,16.23,0.1,0.62,08/26,963,963,-13291,-14187,-16744,-36898,-67433.0,19644.0,,28374.0
14,1815,富喬,118.0,9.0,8.26,08/26,-4266,-7392,-7799,-12366,-12680,-12473,-16189.0,329.0,26114.0,17145.0
15,2542,興富發,48.0,0.5,1.05,08/26,114,-2498,-2917,-12054,-14103,-6103,39937.0,47610.0,74152.0,41668.0
16,9904,寶成,25.05,-0.05,-0.2,08/26,-5670,-8603,-7547,-11200,-12224,-10958,9553.0,130490.0,-3841.0,121224.0
17,00992A,主動群益科技創新,18.16,0.46,2.6,08/26,-9410,-9237,-9132,-11141,-10315,-37948,-29906.0,6986.0,,8874.0
18,2609,陽明,57.6,-6.0,-9.43,08/26,-2582,-2966,-5948,-10855,-12026,-7486,-157091.0,-62387.0,-107866.0,-120482.0
19,2353,宏碁,31.4,0.35,1.13,08/26,-2355,-2833,-3073,-9381,-13932,-10264,-44438.0,-44737.0,75600.0,77751.0
20,2634,漢翔,69.0,2.3,3.45,08/26,-201,-957,-2742,-9140,-9031,-6681,-17392.0,-7513.0,-16294.0,-17054.0
21,2451,創見,301.0,2.0,0.67,08/26,-4848,-7255,-7316,-8418,-9428,-9376,-223.0,8590.0,8480.0,7598.0
22,9945,潤泰新,28.9,0.15,0.52,08/26,-5011,-5764,-5755,-7836,-17670,-23496,-12620.0,20100.0,-72352.0,17151.0
23,2301,光寶科,307.0,11.0,3.72,08/26,-20,584,-65,-7794,-9011,-19493,-34364.0,-11385.0,-24802.0,-4854.0
24,2892,第一金,33.4,-0.4,-1.18,08/26,-536,-493,-333,-7525,-22172,-17182,-9905.0,10024.0,12558.0,7597.0
25,009816,凱基台灣TOP50,15.43,0.22,1.45,08/26,-5448,-5239,-7031,-7432,-12601,-16365,-3880.0,83633.0,,
26,1504,東元,71.4,0.6,0.85,08/26,-573,-2030,-2661,-6989,-21730,-22827,-28405.0,15469.0,44951.0,33814.0
27,0056,元大高股息,53.25,0.7,1.33,08/26,-243,1567,1519,-6895,-11186,-56541,-69602.0,-40204.0,57314.0,-100062.0
28,5876,上海商銀,43.3,-0.45,-1.03,08/26,-4712,-6547,-6967,-6362,-10338,-67832,-7861.0,74770.0,60940.0,66108.0
29,8422,可寧衛*,27.25,0.05,0.18,08/26,-2023,-2063,-2450,-5254,-7077,-18921,-2533.0,-5514.0,90056.0,-1840.0
30,1909,榮成,11.0,0.0,0.0,08/26,12,-127,-4726,-4971,-5164,-5060,-10146.0,3957.0,490.0,3321.0
31,2801,彰銀,23.9,0.15,0.63,08/26,-1721,-207,-4415,-4777,-5774,5468,3309.0,31677.0,37611.0,29756.0
32,1718,中纖,10.7,0.05,0.47,08/26,-5264,-4560,-4283,-4733,764,19677,24063.0,35351.0,36925.0,34231.0
33,00900,富邦特選高股息30,18.94,0.2,1.07,08/26,-2146,-2408,-2658,-4640,-7723,-13803,-25012.0,-12337.0,-30645.0,-33792.0
34,2367,燿華,44.8,1.75,4.07,08/26,-4365,-4139,-3697,-4565,-11968,-11847,-14731.0,-9286.0,12792.0,-7537.0
35,2890,永豐金,39.15,-0.15,-0.38,08/26,-1013,-1773,-301,-4527,4741,6931,36734.0,45842.0,-109147.0,35579.0
36,2915,潤泰全,59.3,0.3,0.51,08/26,-719,-801,-605,-4474,-5753,-8503,-15133.0,-2071.0,6931.0,1143.0
37,2912,統一超,223.0,-1.0,-0.45,08/26,-1659,-3322,-3636,-4060,-4371,-12573,2974.0,8403.0,10563.0,5401.0
38,2393,億光,66.8,1.6,2.45,08/26,-2757,-3476,-3525,-3748,-5695,-5111,-355.0,5027.0,-4782.0,1057.0
39,2379,瑞昱,734.0,4.0,0.55,08/26,-932,-2337,-2365,-3740,-3926,-9594,-344.0,-295.0,21292.0,10070.0
40,1319,東陽,82.3,-0.3,-0.36,08/26,-1375,-1371,-1402,-3707,-8405,-11336,-17723.0,4396.0,11778.0,2410.0
41,2880,華南金,39.6,-0.2,-0.5,08/26,-8295,-4571,-8337,-3570,-1541,85756,273254.0,323937.0,343668.0,317570.0
42,1513,中興電,166.0,0.5,0.3,08/26,-1455,-1642,-1659,-3539,-12067,-14890,-6231.0,18669.0,17095.0,12152.0
43,2104,國際中橡,10.65,0.45,4.41,08/26,-2457,-3322,-3121,-3538,-4654,3311,3390.0,7880.0,11559.0,8083.0
44,1440,南紡,13.75,0.25,1.85,08/26,-1753,-2740,-2715,-3451,-4082,-2391,-1225.0,7706.0,-311.0,6499.0
45,00984D,主動聯博全球非投,10.07,0.03,0.3,08/26,0,0,-425,-3425,13166,15706,20744.0,26966.0,,
46,00712,復華富時不動產,8.84,-0.03,-0.34,08/26,0,0,0,-3400,-8400,-8421,-6851.0,-14440.0,-22007.0,-3468.0
47,3706,神達,91.5,0.1,0.11,08/26,-182,-486,-424,-3394,-8318,-18375,6988.0,-11975.0,56244.0,-14190.0
48,2883,凱基金,32.25,0.55,1.74,08/26,-238,-4872,-4102,-3298,-5771,-839,40959.0,71834.0,2714.0,69284.0
49,3260,威剛,416.0,-2.5,-0.6,08/26,-2235,-4283,-4140,-3274,-5564,-5923,-5473.0,17728.0,24892.0,12734.0
50,1229,聯華,41.95,0.25,0.6,08/26,-281,-1435,-1703,-3246,-6221,-5372,10805.0,31424.0,28783.0,36242.0
51,1605,華新,39.4,0.95,2.47,08/26,-49,-1393,-1127,-3213,-60091,-63819,-36459.0,-89455.0,-22519.0,-152978.0
52,00881,國泰台灣科技龍頭,49.53,1.03,2.12,08/26,-4803,-3824,-2667,-3159,3190,15626,-2201.0,2300.0,21094.0,14013.0
53,1785,光洋科,103.0,0.5,0.49,08/26,-2580,-2731,-2874,-3113,-6060,-8291,7428.0,24671.0,18578.0,24417.0
54,5009,榮剛,33.55,-0.2,-0.59,08/26,-686,-2009,-2324,-2898,-5517,-7267,-13071.0,-10694.0,1265.0,-9916.0
55,2034,允強,20.35,0.0,0.0,08/26,-1359,-2176,-2440,-2863,-4352,-2966,-7532.0,-7149.0,5904.0,-2301.0
56,2105,正新,31.4,0.05,0.16,08/26,280,-1597,-1676,-2808,-9833,-15678,-11255.0,-112153.0,-38005.0,-76808.0
57,2889,國票金,15.75,0.15,0.96,08/26,1077,-1962,-1578,-2806,-6488,-4873,-20075.0,352.0,-43671.0,-2681.0
58,2356,英業達,66.8,1.4,2.14,08/26,-383,-3754,-3753,-2793,-38906,-57121,-17048.0,-109650.0,-88671.0,-81662.0
59,2812,台中銀,19.0,0.05,0.26,08/26,-1460,-1603,-3097,-2724,8745,21041,-34155.0,53340.0,84988.0,77807.0
60,1210,大成,52.7,0.1,0.19,08/26,-244,-855,-1294,-2684,-2771,436,15060.0,17701.0,19272.0,14785.0
61,1402,遠東新,28.55,-0.45,-1.55,08/26,7,-822,-1410,-2603,-13497,-34260,-210059.0,-10386.0,1192.0,-8377.0
62,4938,和碩,89.3,0.5,0.56,08/26,-551,-1498,-1385,-2527,155,-24141,8236.0,56594.0,69400.0,35176.0
63,2204,中華,54.2,0.2,0.37,08/26,-1765,-2180,-2199,-2498,-3890,-5000,-3699.0,1979.0,4541.0,5202.0
64,2313,華通,222.0,4.5,2.07,08/26,-573,-596,-1691,-2421,-2335,3953,34913.0,37785.0,39053.0,30970.0
65,2354,鴻準,61.5,1.0,1.65,08/26,-1493,-2093,-2669,-2348,-14353,-25719,-29556.0,6704.0,22880.0,11597.0
66,2377,微星,146.0,2.0,1.39,08/26,-735,-1222,-1200,-2316,-11643,-14743,-3490.0,13036.0,43535.0,35466.0
67,1314,中石化,7.99,0.09,1.14,08/26,-3463,-4116,-1286,-2274,-16430,-12651,-76935.0,31605.0,2926.0,-22654.0
68,1308,亞聚,14.1,0.45,3.3,08/26,-2123,-2427,-2137,-2243,-1742,981,-9428.0,8976.0,11120.0,10663.0
69,2903,遠百,22.6,-0.05,-0.22,08/26,-1452,-1797,-2019,-2239,592,-1070,901.0,10835.0,10155.0,11910.0
