排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
901,2250,IKKA-KY,市,59.9,-0.8,-1.32,51,08/24,9,0,0,9,2.35,6.5,＋・・
902,3615,安可,櫃,36.0,-0.5,-1.37,289,08/24,-15,0,1,-14,4.42,6.4,－・＋
903,6719,力智,市,191.5,-2.0,-1.03,326,08/24,-61,0,-1,-62,6.8,6.4,－・－
904,6174,安碁,櫃,44.05,-1.1,-2.44,956,08/24,-136,0,0,-135,3.22,6.4,－・＋
905,1449,佳和,市,12.55,0.25,2.03,437,08/24,162,0,-1,162,8.17,6.4,＋・－
906,1533,車王電,市,31.85,0.15,0.47,171,08/24,-23,0,-3,-26,6.33,6.4,－・－
907,4114,健喬,櫃,30.25,-0.3,-0.98,784,08/24,16,0,-2,14,35.4,6.4,＋・－
908,6215,和椿,市,96.1,-1.2,-1.23,417,08/24,-89,0,-14,-103,5.32,6.4,－・－
909,2536,宏普,市,20.8,-0.05,-0.24,706,08/24,-231,0,0,-231,21.3,6.4,－・・
910,2371,大同,市,27.45,-0.15,-0.54,7303,08/24,-866,0,15,-851,138.0,6.4,－・＋
911,3290,東浦,櫃,49.6,-0.9,-1.78,782,08/24,-52,0,-16,-68,5.76,6.4,－・－
912,8938,明安,櫃,52.2,0.0,0.0,188,08/24,4,0,0,4,10.0,6.4,＋・－
913,2852,第一保,市,29.2,0.0,0.0,758,08/24,188,0,0,188,19.2,6.4,＋・・
914,00910,第一金太空衛星,市,59.65,0.05,0.08,359,08/24,27,0,-16,11,7.54,6.4,＋・－
915,8088,品安,櫃,46.3,0.45,0.98,676,08/24,-83,0,1,-82,3.88,6.4,－・＋
916,6877,鏵友益,櫃,114.5,-0.5,-0.43,42,08/24,-5,0,-1,-6,2.99,6.4,－・－
917,2493,揚博,市,174.0,-2.5,-1.42,1050,08/24,-199,0,-16,-216,8.02,6.3,－・－
918,4120,友華,櫃,47.5,-0.4,-0.84,42,08/24,-20,0,0,-20,5.49,6.3,－・＋
919,8044,網家,櫃,25.25,-0.15,-0.59,378,08/24,-35,0,0,-35,13.0,6.3,－・－
920,1338,廣華-KY,市,14.5,-0.2,-1.36,49,08/24,-3,0,0,-3,5.29,6.3,－・・
921,2399,映泰,市,47.75,2.05,4.49,13957,08/24,639,0,78,717,11.2,6.3,＋・＋
922,6164,華興,市,12.0,0.0,0.0,302,08/24,-28,0,0,-28,5.05,6.3,－・・
923,2504,國產,市,31.9,0.6,1.92,1801,08/24,801,0,10,811,74.2,6.3,＋・＋
924,1436,華友聯,市,38.8,0.05,0.13,99,08/24,15,0,0,15,12.2,6.3,＋・・
