證券代號,證券名稱,交易別,成交價,成交股數,成交金額
6994,富威電力,逐筆交易,48.20,"320,000","15,424,000"
6994,富威電力,逐筆交易,48.10,"320,000","15,392,000"
6994,富威電力,逐筆交易,48.00,"560,000","26,880,000"
1519,華城,配對交易,821.50,"42,000","34,503,000"
2308,台達電,配對交易,"2,007.50","30,000","60,225,000"
2308,台達電,配對交易,"1,990.02","35,420","70,486,508"
2308,台達電,配對交易,"1,989.99","41,580","82,743,784"
2317,鴻海,配對交易,285.00,"268,000","76,380,000"
2317,鴻海,配對交易,256.17,"745,000","190,846,650"
2317,鴻海,配對交易,256.15,"622,000","159,325,300"
2330,台積電,配對交易,"2,413.67","31,682","76,469,893"
2330,台積電,配對交易,"2,413.65","119,340","288,044,991"
2330,台積電,配對交易,"2,413.63","84,660","204,337,916"
2330,台積電,配對交易,"2,413.62","41,318","99,725,951"
2330,台積電,配對交易,"2,393.44","8,000","19,147,520"
2330,台積電,配對交易,"2,390.00","1,190,000","2,844,100,000"
2344,華邦電,配對交易,205.00,"3,379,000","692,695,000"
2345,智邦,配對交易,"2,380.75","7,000","16,665,250"
2360,致茂,配對交易,"2,170.40","180,000","390,672,000"
2408,南亞科,配對交易,443.50,"1,126,000","499,381,000"
2449,京元電子,配對交易,327.41,"145,000","47,474,450"
2449,京元電子,配對交易,325.11,"100,000","32,511,000"
2449,京元電子,配對交易,322.26,"127,000","40,927,020"
2454,聯發科,配對交易,"4,324.34","23,180","100,238,201"
2454,聯發科,配對交易,"4,324.32","14,820","64,086,422"
2882A,國泰特,配對交易,61.90,"505,000","31,259,500"
3481,群創,配對交易,69.40,"491,000","34,075,400"
3653,健策,配對交易,"3,790.00","43,000","162,970,000"
3653,健策,配對交易,"3,655.00","60,000","219,300,000"
3711,日月光投控,配對交易,653.80,"26,000","16,998,800"
4958,臻鼎-KY,配對交易,587.00,"785,000","460,795,000"
6770,力積電,配對交易,85.70,"5,626,000","482,148,200"
6770,力積電,配對交易,77.20,"500,000","38,600,000"
總計,,,,"17,597,000","7,594,829,757"
