排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,3226,龍鋒,53.1,0.1,0.19,16,08/28,9.09,100.0,1100.0,33.3,1100.0,500.0,300.0,20.0,-45.5,-29.4
2,5013,強新,29.8,1.5,5.3,1364,08/28,414.0,414.0,414.0,414.0,414.0,414.0,800.0,1700.0,-25.0,260.0
3,6103,合邦,47.0,4.25,9.94,213,08/28,85.0,362.0,362.0,362.0,362.0,236.0,164.0,,,
4,2114,鑫永銓,89.0,-0.6,-0.67,25,08/28,22.7,238.0,350.0,350.0,350.0,238.0,3.85,-59.7,3.85,-34.1
5,2025,千興,13.25,0.05,0.38,777,08/28,46.1,105.0,302.0,,,,,,,
6,00728,第一金工業30,69.2,0.95,1.39,793,08/28,15.8,159.0,267.0,633.0,4300.0,1367.0,780.0,529.0,-35.3,83.3
7,6961,旅天下,50.8,-0.2,-0.39,14,08/28,200.0,200.0,200.0,200.0,,,,,,
8,00410A,主動永豐科技趨勢,12.17,0.07,0.58,12497,08/28,-56.4,38.4,143.0,132.0,105.0,,,,,
9,2838,聯邦銀,20.2,-0.2,-0.98,2321,08/28,92.4,128.0,128.0,126.0,96.2,111.0,109.0,98.9,2.11,366.0
10,3049,精金,13.5,0.8,6.3,54731,08/28,56.0,67.6,119.0,,,,,563.0,94.1,201.0
11,4904,遠傳,100.5,-1.0,-0.99,6252,08/28,66.6,30.6,107.0,71.7,30.2,559.0,817.0,1394.0,132.0,683.0
12,00730,富邦臺灣優質高息,28.93,-0.18,-0.62,51,08/28,100.0,100.0,100.0,100.0,-81.8,-33.3,100.0,-96.7,-89.5,-93.1
13,00938,凱基優選30,25.16,0.09,0.36,1181,08/28,0.0,0.0,100.0,-55.6,-86.2,0.0,-90.7,-55.6,-87.5,-60.0
14,00967B,元大優息美債,8.93,-0.06,-0.67,846,08/28,0.0,100.0,100.0,100.0,100.0,-95.1,66.7,66.7,-88.9,25.0
15,1219,福壽,11.5,-0.3,-2.54,579,08/28,5.06,10.1,94.8,94.8,93.9,78.9,-23.6,-58.8,-74.6,-42.6
16,3229,晟鈦,55.4,0.3,0.54,1818,08/28,7.4,2.15,94.2,,,,,,,
17,6272,驊陞,26.5,2.4,9.96,314,08/28,67.3,87.8,84.0,91.7,114.0,-1.08,,,,
18,00915,凱基優選高股息30,31.76,0.17,0.54,1077,08/28,82.9,68.4,82.9,93.9,100.0,88.2,6.67,-72.3,-93.3,-84.8
19,1315,達新,65.5,0.4,0.61,73,08/28,22.9,55.3,78.8,78.8,96.7,392.0,1375.0,-22.4,1.72,-14.5
20,00903,富邦元宇宙,21.31,0.18,0.85,186,08/28,58.8,58.8,58.8,58.8,0.0,17.4,-18.2,12.5,-18.2,17.4
21,4908,前鼎,190.0,-5.5,-2.81,11245,08/28,4.15,14.3,51.6,40.5,38.7,57.9,-11.7,6.31,-15.6,6.77
22,00895,富邦未來車,50.3,0.35,0.7,586,08/28,-15.5,43.1,50.0,50.0,50.0,32.9,9.41,-44.6,-42.2,-68.0
23,009811,統一美國50,13.18,0.0,0.0,719,08/28,0.0,0.0,50.0,50.0,7.69,-44.7,-62.2,-85.9,-97.8,-89.7
24,00982T,平衡兆豐台美動能,15.52,0.19,1.24,66,08/28,0.0,0.0,50.0,50.0,,,,-40.0,,-91.2
25,2751,王座,55.5,0.6,1.09,23,08/28,50.0,50.0,50.0,50.0,0.0,50.0,0.0,0.0,,200.0
