排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2633,台灣高鐵,25.3,0.2,0.8,06/02,72.7,76.4,96.0,94.3,92.1,88.0,80.5,77.2,69.7,57.1,,77.6
2,1102,亞泥,33.8,0.0,0.0,06/02,70.1,67.8,90.7,89.0,88.6,83.5,74.8,71.3,65.1,55.9,49.1,70.5
3,1590,亞德客-KY,1280.0,-70.0,-5.19,06/02,72.3,79.6,83.3,80.2,77.6,74.9,75.2,71.6,73.2,72.2,54.2,71.4
4,2207,和泰車,471.5,-2.0,-0.42,06/02,81.6,73.9,82.8,78.2,76.2,74.3,71.4,71.6,70.3,69.4,61.2,69.9
5,6223,旺矽,5515.0,-165.0,-2.9,06/02,43.0,45.8,82.2,77.3,69.4,53.5,47.1,41.6,33.4,26.8,17.7,43.0
6,2891,中信金,64.1,2.0,3.22,06/02,69.0,64.4,76.0,72.4,61.7,53.2,59.9,54.9,53.3,50.3,48.6,58.7
7,2208,台船,17.95,-0.35,-1.91,06/02,73.4,67.1,72.0,66.2,59.8,46.2,38.6,27.8,21.0,22.7,17.6,29.0
8,2610,華航,19.5,-0.05,-0.26,06/02,45.2,38.2,71.6,69.9,65.2,58.1,60.7,52.0,52.5,36.4,24.3,52.2
9,6873,泓德能源,90.2,0.0,0.0,06/02,43.6,38.6,71.6,60.9,52.2,43.5,38.2,18.4,8.96,2.11,,23.2
10,2880,華南金,34.05,1.2,3.65,06/02,70.8,65.0,71.4,74.6,78.6,75.2,70.1,66.8,60.5,56.7,47.8,67.5
11,2360,致茂,2420.0,-160.0,-6.2,06/02,44.9,62.4,70.5,69.1,64.8,59.5,58.3,57.9,61.3,63.1,54.6,57.3
12,9929,秋雨,11.6,0.0,0.0,06/02,0.0,16.9,70.0,56.0,30.0,18.9,10.8,6.34,4.59,0.44,0.14,6.87
13,4904,遠傳,99.5,2.4,2.47,06/02,52.0,55.1,70.0,73.8,75.8,70.2,63.3,63.0,53.7,55.0,56.1,61.8
14,2395,研華,515.0,-2.0,-0.39,06/02,59.8,53.1,69.9,65.8,59.2,53.1,46.4,50.3,57.3,65.8,68.6,48.5
15,1216,統一,74.2,0.5,0.68,06/02,69.6,64.7,69.6,73.6,76.7,62.6,61.7,61.9,60.2,62.6,65.8,60.1
16,00836B,永豐10年A公司債,29.16,0.2,0.69,06/02,69.3,76.3,69.2,61.2,59.9,47.8,30.4,3.19,2.75,2.4,,2.56
17,8464,億豐,322.0,-2.0,-0.62,06/02,35.2,66.1,68.8,68.8,72.8,72.2,68.9,32.4,17.5,6.24,1.97,36.5
18,2886,兆豐金,41.7,0.25,0.6,06/02,60.8,50.8,68.4,68.1,71.5,64.9,55.5,54.8,50.9,50.2,48.3,53.5
19,2347,聯強,91.5,5.0,5.78,06/02,69.1,66.7,68.3,66.7,61.0,60.5,50.1,46.4,56.4,53.1,49.0,46.6
20,6589,台康生技,44.05,0.05,0.11,06/02,25.8,29.4,68.1,65.0,62.1,56.2,45.6,41.2,36.6,27.9,,42.9
21,2330,台積電,2380.0,25.0,1.06,06/02,43.1,61.1,68.0,64.2,62.9,64.2,62.2,61.0,56.3,57.1,60.0,62.6
22,2247,汎德永業,220.0,2.5,1.15,06/02,39.4,47.2,68.0,60.4,56.5,47.8,37.0,31.2,30.3,28.1,,31.1
23,1504,東元,75.5,-3.2,-4.07,06/02,43.8,47.6,67.7,64.6,59.7,48.2,47.2,40.0,33.7,34.8,39.2,42.0
24,2892,第一金,28.15,0.4,1.44,06/02,38.6,46.0,67.0,67.5,78.9,69.9,65.4,54.2,54.1,53.7,45.7,63.8
25,5434,崇越,466.0,13.0,2.87,06/02,64.3,61.2,66.3,63.1,52.2,49.0,40.6,40.1,40.0,38.1,28.6,38.6
26,2379,瑞昱,653.0,44.0,7.22,06/02,58.3,59.0,66.2,62.4,61.5,56.3,54.4,52.9,56.0,53.6,47.6,54.4
27,2885,元大金,59.6,0.4,0.68,06/02,33.9,37.5,65.6,59.8,53.6,53.5,59.2,54.2,54.1,53.0,48.3,57.7
28,8069,元太,224.0,-1.0,-0.44,06/02,51.2,48.1,64.9,55.6,51.5,33.8,47.6,25.0,14.2,5.41,0.72,30.4
