證券代號,證券名稱,交易別,成交價,成交股數,成交金額
0050,元大台灣50,配對交易,105.20,"306,300","32,222,760"
1590,亞德客-KY,配對交易,"1,599.54","96,000","153,555,840"
1590,亞德客-KY,配對交易,"1,596.56","25,000","39,914,000"
2308,台達電,配對交易,"1,799.76","10,000","17,997,600"
2308,台達電,配對交易,"1,775.60","50,000","88,780,000"
2308,台達電,配對交易,"1,753.40","25,000","43,835,000"
2330,台積電,配對交易,"2,434.92","30,000","73,047,600"
2330,台積電,配對交易,"2,419.38","10,000","24,193,800"
2330,台積電,配對交易,"2,419.37","10,000","24,193,700"
2330,台積電,配對交易,"2,410.39","24,000","57,849,360"
2330,台積電,配對交易,"2,408.65","57,000","137,293,050"
2330,台積電,配對交易,"2,406.50","21,000","50,536,500"
2330,台積電,配對交易,"2,406.49","49,000","117,918,010"
2344,華邦電,配對交易,179.00,"85,626","15,327,054"
2360,致茂,配對交易,"2,191.77","86,000","188,492,220"
2382,廣達,配對交易,325.50,"4,521,000","1,471,585,500"
2382,廣達,配對交易,322.00,"1,081,000","348,082,000"
2383,台光電,配對交易,"5,714.99","3,000","17,144,970"
2454,聯發科,配對交易,"4,004.06","163,000","652,661,780"
2506,太設,配對交易,8.60,"3,521,000","30,280,600"
2891,中信金,配對交易,66.00,"1,217,000","80,322,000"
2891,中信金,配對交易,65.99,"375,000","24,746,250"
3533,嘉澤,配對交易,"2,003.72","56,000","112,208,320"
6176,瑞儀,配對交易,81.50,"258,000","21,027,000"
總計,,,,"12,079,926","3,823,214,914"
