排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,6527,明達醫,75.6,2.0,2.72,08/06,0.0,0.0,0.0,300.0,300.0,,,,,
2,1591,駿吉-KY,36.6,0.4,1.1,08/06,2.88,2.88,25.9,224.0,,,-85.1,-86.5,-86.1,-86.2
3,2492,華新科,256.5,-3.0,-1.16,08/06,57.4,131.0,153.0,154.0,122.0,67.0,-39.1,-49.9,-40.3,-81.5
4,6907,雅特力-KY,195.0,17.5,9.86,08/06,3.81,12.0,51.4,139.0,139.0,48.0,541.0,,,
5,00913,兆豐台灣晶圓製造,47.21,-0.04,-0.08,08/06,-0.71,-3.18,-3.84,123.0,217.0,335.0,587.0,5742.0,4281.0,9914.0
6,8121,越峰,29.3,-0.2,-0.68,08/06,0.0,0.0,112.0,112.0,5200.0,,,,-53.1,
7,009801,中信美國創新科技,12.59,-0.13,-1.02,08/06,0.0,-2.61,-2.61,104.0,80.5,91.7,92.7,1.03,-66.5,-1.06
8,3529,力旺,2660.0,30.0,1.14,08/06,7.51,23.3,43.6,90.7,116.0,91.5,-56.1,-37.1,486.0,-29.1
9,7772,耀穎,94.4,1.8,1.94,08/06,0.0,11.8,18.8,90.0,90.0,1800.0,,,,
10,7769,鴻勁,6475.0,-55.0,-0.84,08/06,-12.4,-9.59,20.8,89.6,226.0,165.0,95.2,,,
11,7795,長廣,421.0,-5.0,-1.17,08/06,26.2,32.5,82.8,89.3,308.0,,,,,
12,7822,倍利科,867.0,0.0,0.0,08/06,18.2,42.7,44.4,85.7,129.0,5750.0,,,,
13,3485,敘豐,214.5,6.0,2.88,08/06,7.06,46.8,65.5,78.4,75.0,1417.0,,,,
14,3048,益登,58.4,0.1,0.17,08/06,4.24,37.8,85.9,77.5,82.6,48.5,-35.3,-60.4,56.7,-59.3
15,1617,榮星,18.4,-0.15,-0.81,08/06,3.21,19.0,53.0,75.5,67.0,3.21,2.6,-35.3,-35.6,-44.9
16,6715,嘉基,360.0,-11.5,-3.1,08/06,17.9,23.0,29.1,71.2,64.8,63.9,-30.2,23.0,17.9,30.8
17,5464,霖宏,67.6,5.0,7.99,08/06,2.12,8.1,37.6,65.0,66.5,164.0,390.0,659.0,322.0,450.0
18,6226,光鼎,22.85,2.05,9.86,08/06,0.93,6.01,63.2,62.2,209.0,317.0,,,,
19,8021,尖點,417.5,21.5,5.43,08/06,21.0,56.1,71.4,54.2,78.7,54.7,7.84,-1.24,-57.5,-47.8
20,4542,科嶠,307.0,0.5,0.16,08/06,32.9,31.6,36.7,52.3,49.9,74.5,201.0,144.0,191.0,180.0
21,7788,松川精密,218.0,8.0,3.81,08/06,3.02,29.2,30.6,52.2,37.4,42.3,647.0,,,
22,2478,大毅,121.5,1.5,1.25,08/06,10.7,8.57,11.3,49.8,29.5,27.0,103.0,5.49,678.0,-35.3
23,6442,光聖,1415.0,45.0,3.28,08/06,5.3,40.3,43.8,47.0,61.3,58.6,138.0,29.2,9.15,1.65
24,3711,日月光投控,595.0,2.0,0.34,08/06,2.91,12.9,58.1,46.9,20.6,-49.1,-66.0,-23.4,-78.9,-23.7
25,1718,中纖,10.2,0.21,2.1,08/06,18.6,21.8,39.9,44.1,52.9,25.8,163.0,282.0,400.0,289.0
26,5210,寶碩,27.8,-0.25,-0.89,08/06,11.3,11.3,15.7,43.2,142.0,418.0,,,,
27,2337,旺宏,129.0,11.5,9.79,08/06,2.77,16.7,23.6,42.9,67.1,69.6,74.7,-24.1,-64.3,-65.5
28,4924,欣厚-KY,10.0,-0.1,-0.99,08/06,22.0,42.9,42.9,42.9,47.1,100.0,,,,
29,8050,廣積,63.1,-1.8,-2.77,08/06,11.3,7.18,11.0,40.6,84.3,66.2,87.7,157.0,213.0,171.0
30,2360,致茂,1975.0,90.0,4.77,08/06,-6.86,-3.89,7.09,40.1,89.6,55.7,-53.3,-71.6,-52.9,-75.4
31,6614,資拓宏宇,36.2,0.4,1.12,08/06,0.0,0.0,14.9,40.0,103.0,57.1,,,,
32,1742,台蠟,17.95,-0.15,-0.83,08/06,27.2,39.9,39.9,39.9,39.9,39.9,39.9,-57.5,-57.5,-57.5
33,00887,永豐中國科技50大,16.89,-0.15,-0.88,08/06,-14.6,-14.3,-14.3,37.1,31.8,57.8,-1.63,-25.3,-53.6,-32.0
34,009803,玉山市值動能50,20.97,-0.03,-0.14,08/06,0.0,0.0,-5.01,36.5,44.4,36.5,111.0,15.2,-12.2,15.2
35,00980A,主動野村臺灣優選,23.73,0.42,1.8,08/06,-0.11,1.44,5.63,36.2,49.6,45.8,48.7,73.6,151.0,83.6
36,6271,同欣電,192.0,2.0,1.05,08/06,2.65,11.0,18.5,36.1,32.0,1.24,-45.7,-5.83,44.6,37.4
37,3152,璟德,222.5,-2.5,-1.11,08/06,1.27,5.26,11.1,35.6,248.0,135.0,-95.0,-96.8,-86.0,-95.1
38,6584,南俊國際,500.0,13.0,2.67,08/06,0.0,3.59,18.5,34.7,25.5,31.2,234.0,80.4,-27.6,71.9
39,00939,統一台灣高息動能,22.13,-0.23,-1.03,08/06,18.7,18.7,18.7,34.6,64.1,-33.0,-88.8,18.8,198.0,-24.4
40,2801,彰銀,23.15,-0.5,-2.11,08/06,1.72,10.6,15.8,34.3,43.3,67.9,222.0,186.0,374.0,208.0
41,00923,群益台ESG低碳50,41.26,-0.07,-0.17,08/06,20.9,38.6,28.3,33.8,54.4,80.9,13.9,47.2,25.6,428.0
42,00735,國泰臺韓科技,96.9,-1.8,-1.82,08/06,0.0,2.49,3.16,33.4,51.5,154.0,160.0,616.0,1854.0,1773.0
43,00749B,凱基新興債10+,31.34,-0.01,-0.03,08/06,0.0,0.0,33.3,33.3,33.3,300.0,,,-60.0,
44,6214,精誠,145.5,-7.5,-4.9,08/06,8.7,9.86,10.1,32.0,48.6,-26.5,-65.3,-70.3,-12.6,-63.8
45,3374,精材,316.0,3.0,0.96,08/06,4.99,8.48,24.1,30.8,26.3,61.3,21.9,-38.6,-68.6,-46.4
46,6173,信昌電,171.0,6.0,3.64,08/06,13.9,22.0,22.0,30.2,11.2,-15.5,-11.4,-38.4,118.0,-73.0
47,6693,廣閎科,169.0,-1.5,-0.88,08/06,15.0,18.9,22.7,30.1,28.5,36.3,14.4,-19.9,35.0,-25.4
48,4764,雙鍵,262.5,1.5,0.57,08/06,4.25,11.5,20.7,29.9,78.5,17.2,273.0,37.7,1602.0,95.0
49,6743,安普新,25.15,-1.25,-4.73,08/06,14.5,14.2,16.3,29.6,27.1,4.9,98.6,67.2,10.7,63.4
50,6538,倉和,150.0,-6.5,-4.15,08/06,-5.06,-3.6,-0.19,29.2,24.1,111.0,128.0,170.0,37.5,143.0
51,1434,福懋,17.1,-0.15,-0.87,08/06,2.36,4.27,8.46,27.6,40.2,-0.01,-1.68,35.6,-54.3,-6.76
52,4430,耀億,17.35,-0.35,-1.98,08/06,0.0,0.0,0.0,27.3,27.3,27.3,40.0,21.7,-71.1,21.7
53,8084,巨虹,42.45,0.6,1.43,08/06,20.7,20.7,22.8,27.3,59.1,,0.0,0.0,94.4,0.0
54,1103,嘉泥,13.0,0.0,0.0,08/06,0.93,3.95,13.0,26.9,10.0,7.5,28.2,0.35,-10.5,5.73
55,2527,宏璟,45.95,3.2,7.49,08/06,5.09,7.98,17.8,26.5,56.4,54.4,133.0,66.5,12.8,108.0
56,5490,同亨,33.35,1.35,4.22,08/06,1.42,22.3,24.2,26.1,30.9,42.3,-25.0,-3.93,-49.6,-40.2
57,2886,兆豐金,50.3,-0.9,-1.76,08/06,6.3,12.0,18.8,25.9,46.8,59.3,261.0,226.0,29.2,600.0
58,8261,富鼎,186.5,7.0,3.9,08/06,4.62,1.15,1.92,25.8,6.44,-4.09,63.7,-30.6,264.0,-46.5
59,7730,暉盛-創,160.0,0.0,0.0,08/06,0.0,0.0,0.0,25.0,11.1,42.9,,,,
60,1218,泰山,15.55,0.05,0.32,08/06,4.8,10.5,16.7,25.0,40.1,93.9,163.0,40.7,231.0,24.2
61,2892,第一金,35.5,-0.4,-1.11,08/06,5.97,2.05,5.53,25.0,-1.26,7.09,445.0,324.0,13.7,294.0
62,5488,松普,13.2,-0.2,-1.49,08/06,5.67,15.8,16.2,24.7,23.9,-27.0,997.0,2387.0,-39.3,832.0
63,2383,台光電,5305.0,60.0,1.14,08/06,3.37,7.58,16.5,24.1,6.54,0.97,-61.8,-68.9,-73.9,-69.9
64,2236,百達-KY,135.5,-2.5,-1.81,08/06,0.37,0.62,2.81,24.0,38.7,50.9,12.3,62.6,13.4,69.8
65,1219,福壽,10.65,0.05,0.47,08/06,-0.25,3.0,6.62,23.8,29.8,79.8,188.0,155.0,60.4,70.7
66,1326,台化,58.1,-0.5,-0.85,08/06,-3.6,-1.81,1.73,23.7,41.9,179.0,-25.0,-54.6,-76.4,-69.2
67,7714,創泓科技,153.5,-4.5,-2.85,08/06,-5.56,12.4,16.2,23.6,0.0,17.2,240.0,300.0,,1033.0
68,8996,高力,1135.0,100.0,9.66,08/06,4.23,21.8,26.8,23.5,37.5,49.4,44.2,-0.38,-85.9,1.77
69,00950B,凱基A級公司債,14.0,-0.03,-0.21,08/06,0.03,23.3,23.3,23.3,5.24,-36.7,-25.4,-44.4,-57.3,-51.7
