排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00942B,台新美A公司債20+,14.45,-0.19,-1.3,07/01,-0.17,-0.14,-0.1,12.7,12.9,13.4,14.9,26.2,28.8,,,26.2
2,00754B,群益AAA-AA公司債,33.68,-0.45,-1.32,07/01,0.01,0.01,7.52,12.5,12.5,12.5,12.5,12.5,12.6,56.7,,12.5
3,00756B,群益投等新興公債,32.1,-0.12,-0.37,07/01,0.01,0.01,6.45,12.4,12.4,12.5,12.5,18.9,26.9,40.4,,18.9
4,00863B,中信全球電信債,32.13,-0.46,-1.41,07/01,0.0,11.2,11.2,11.2,11.3,11.2,11.3,11.2,11.2,36.4,,11.2
5,8033,雷虎,186.0,16.5,9.73,07/01,4.55,8.22,8.24,8.17,9.95,7.58,8.92,9.2,19.2,8.81,8.82,9.2
6,3221,台嘉碩,64.4,5.8,9.9,07/01,6.78,7.01,5.46,7.5,5.86,4.21,3.49,4.4,3.32,4.7,-2.16,4.4
7,2406,國碩,40.2,-1.6,-3.83,07/01,4.8,7.18,7.78,7.33,4.51,3.75,12.5,15.1,18.0,18.9,13.4,15.1
8,3236,千如,73.0,4.1,5.95,07/01,5.95,5.11,4.13,6.28,1.89,1.6,6.86,7.29,6.62,4.53,6.52,7.29
9,6672,騰輝電子-KY,290.5,-9.5,-3.17,07/01,1.63,1.66,0.86,5.53,10.1,12.3,5.38,5.48,3.96,-4.76,,5.48
10,00983A,主動中信ARK創新,12.35,0.01,0.08,07/01,1.69,2.27,3.97,5.49,8.55,25.9,57.2,55.6,51.2,,,55.6
11,3413,京鼎,332.0,1.5,0.45,07/01,1.7,5.5,6.02,5.44,4.87,9.69,14.0,10.8,0.46,6.42,19.2,10.8
12,2484,希華,79.8,7.2,9.92,07/01,1.29,2.35,2.99,4.56,2.79,4.83,5.2,2.55,2.23,4.55,2.94,2.55
