排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,00836B,永豐10年A公司債,27.9,-0.27,-0.96,08/17,96.7,98.9,96.0,95.2,39.3,32.8,39.6,28.2,4.22,2.39,,3.48
2,6641,基士德-KY,18.1,0.2,1.12,08/17,0.0,0.0,91.1,89.3,79.7,58.2,40.0,29.3,21.0,19.2,,21.3
3,2015,豐興,63.2,0.8,1.28,08/17,76.3,85.4,84.2,87.4,69.8,52.9,46.6,43.1,42.7,42.0,38.6,42.7
4,3596,智易,164.0,-1.0,-0.61,08/17,78.4,81.0,82.9,85.2,79.0,66.7,47.4,51.8,55.2,41.5,22.4,53.0
5,2834,臺企銀,16.3,0.0,0.0,08/17,69.5,72.9,76.6,75.4,71.4,56.8,44.8,48.8,45.8,39.4,34.3,49.0
6,2884,玉山金,37.75,0.1,0.27,08/17,80.1,77.6,76.1,74.4,72.9,58.4,54.0,54.5,57.3,52.0,50.0,54.8
7,9925,新保,40.15,0.05,0.12,08/17,70.0,73.1,76.1,78.5,80.9,51.1,43.1,36.9,26.0,9.62,3.35,34.4
8,2548,華固,93.2,-0.1,-0.11,08/17,73.5,72.8,75.6,64.3,71.0,66.6,48.0,41.9,38.1,37.6,35.2,41.3
9,3130,一零四,214.0,3.0,1.42,08/17,84.1,76.8,75.2,75.0,73.1,73.5,64.8,57.3,53.6,50.4,47.6,55.3
10,2105,正新,30.75,0.35,1.15,08/17,55.1,67.8,74.9,66.8,57.5,55.5,45.9,50.0,52.1,52.2,46.8,49.7
11,00793B,群益AAA-A醫療債,29.77,-0.22,-0.73,08/17,0.0,72.5,72.5,56.1,59.7,51.2,5.04,3.73,2.56,1.35,,3.66
12,00875,國泰網路資安,56.75,-1.5,-2.58,08/17,79.2,78.6,72.4,53.3,31.6,19.2,25.4,23.7,18.9,13.1,,22.4
13,5388,中磊,79.3,-0.5,-0.63,08/17,67.0,72.8,71.3,72.6,58.4,48.8,39.0,38.0,40.3,37.4,29.9,39.6
14,1476,儒鴻,316.5,-5.5,-1.71,08/17,70.0,69.7,71.1,74.2,69.5,62.8,54.7,64.1,63.4,62.4,49.0,62.9
15,3703,欣陸,19.7,-0.25,-1.25,08/17,69.4,68.6,70.9,71.2,67.6,54.8,44.8,44.9,41.9,32.6,24.7,42.7
16,2838,聯邦銀,19.95,0.05,0.25,08/17,60.6,77.1,70.8,70.0,71.7,59.9,53.0,48.9,47.0,44.9,35.2,46.4
17,2704,國賓,46.1,0.15,0.33,08/17,58.5,77.6,70.7,79.0,74.7,58.1,51.4,49.8,54.9,35.2,24.8,50.0
18,5871,中租-KY,108.5,-3.0,-2.69,08/17,68.1,75.3,70.6,53.9,60.3,49.1,58.3,56.3,52.1,58.1,55.8,53.8
19,2820,華票,16.25,-0.1,-0.61,08/17,67.5,68.2,70.5,75.6,73.9,57.4,39.2,37.0,34.1,28.2,25.9,36.5
20,2106,建大,17.55,0.0,0.0,08/17,68.0,67.5,70.4,66.9,64.4,51.0,42.6,43.1,43.1,36.4,30.4,42.2
21,1720,生達,55.9,0.0,0.0,08/17,72.6,74.4,70.3,64.0,48.2,41.5,33.6,33.0,31.9,28.2,17.9,32.3
22,8464,億豐,371.5,-5.5,-1.46,08/17,55.0,53.9,70.1,71.2,76.7,77.1,78.6,63.6,29.2,10.9,4.04,47.4
23,4105,東洋,76.1,0.0,0.0,08/17,52.9,71.4,70.0,63.2,42.2,49.5,38.1,46.6,37.9,30.7,19.3,45.2
24,2707,晶華,177.5,0.0,0.0,08/17,57.8,66.2,70.0,52.4,55.0,39.3,30.7,33.9,32.8,31.2,24.3,34.4
25,6890,來億-KY,162.5,-6.0,-3.56,08/17,58.2,71.0,69.4,61.5,47.9,46.1,33.2,29.6,13.6,,,26.9
26,5906,台南-KY,38.0,1.1,2.98,08/17,97.6,73.2,68.7,54.2,25.5,16.2,6.23,9.01,12.0,23.3,6.63,7.7
27,3034,聯詠,509.0,-3.0,-0.59,08/17,74.2,69.4,68.5,65.6,56.4,52.9,51.3,47.8,48.5,49.6,43.9,47.0
28,2727,王品,232.5,1.5,0.65,08/17,23.5,57.8,68.0,64.8,46.7,40.7,38.0,34.0,37.3,35.3,24.3,34.3
29,1104,環泥,26.75,0.3,1.13,08/17,50.9,62.1,67.9,66.7,64.6,57.6,49.7,44.6,31.6,34.2,29.6,43.3
30,6192,巨路,117.0,1.0,0.86,08/17,54.5,64.4,67.7,57.7,54.9,56.9,43.7,36.7,30.2,26.7,23.9,32.6
31,3218,大學光,135.0,1.0,0.75,08/17,47.3,69.7,67.6,58.6,38.0,34.8,29.4,30.6,36.5,36.9,13.6,30.8
32,2504,國產,30.55,0.1,0.33,08/17,43.0,64.7,67.4,56.5,46.9,49.4,46.6,48.9,49.1,41.8,25.7,48.9
33,2885,元大金,68.3,-1.4,-2.01,08/17,67.9,72.8,67.2,67.3,62.8,59.1,56.2,58.8,55.4,53.9,48.9,57.5
34,2903,遠百,21.6,-0.05,-0.23,08/17,74.1,66.1,66.8,67.1,65.3,46.9,45.1,46.0,44.3,40.6,33.3,43.0
35,2207,和泰車,515.0,1.0,0.19,08/17,74.5,78.8,66.8,74.4,76.7,58.4,52.5,58.0,62.0,66.1,60.6,58.9
36,2379,瑞昱,717.0,-4.0,-0.55,08/17,70.3,69.4,66.8,61.9,56.8,60.6,58.0,56.9,55.9,53.9,48.5,55.8
37,6023,元大期,83.4,-1.2,-1.42,08/17,62.5,64.8,66.0,50.2,35.9,33.0,21.5,21.8,21.5,21.0,12.8,22.0
38,4560,強信-KY,32.45,0.4,1.25,08/17,59.6,64.7,65.6,61.9,59.5,61.4,59.2,56.3,54.5,51.4,,55.6
39,1101,台泥,24.2,-0.05,-0.21,08/17,68.7,56.6,65.2,57.2,51.2,49.0,55.2,54.3,47.7,48.3,45.9,50.0
40,2254,巨鎧精密-創,59.3,0.5,0.85,08/17,37.5,53.3,65.2,56.8,39.7,30.3,23.4,21.9,13.3,,,13.4
41,2608,嘉里大榮,28.5,0.0,0.0,08/17,61.6,63.9,64.2,66.5,67.2,49.7,38.6,47.8,43.9,33.0,20.5,46.4
42,3533,嘉澤,1700.0,-20.0,-1.16,08/17,79.0,68.2,64.1,65.0,64.4,64.6,56.9,51.4,49.0,49.2,29.6,48.5
43,1722,台肥,45.5,0.25,0.55,08/17,58.7,61.5,63.8,59.2,41.2,38.8,35.2,33.6,36.9,38.6,31.1,34.7
44,2536,宏普,20.8,0.0,0.0,08/17,72.9,76.0,63.7,56.8,54.3,56.3,42.2,39.1,34.8,30.7,26.1,37.8
45,1210,大成,52.0,0.1,0.19,08/17,65.3,63.9,63.6,52.2,53.0,52.7,49.8,45.1,43.0,38.1,25.6,44.4
46,2610,華航,20.25,0.35,1.76,08/17,48.1,58.6,63.1,65.1,59.8,48.2,45.0,49.7,48.7,40.2,24.7,46.9
47,5876,上海商銀,42.25,-0.1,-0.24,08/17,52.3,57.5,63.0,61.9,59.0,42.0,54.4,57.6,56.0,56.3,,56.6
48,2891,中信金,65.6,-0.2,-0.3,08/17,55.7,56.4,62.6,58.6,53.2,57.1,56.0,58.2,55.8,50.8,49.2,57.3
49,1227,佳格,28.85,0.25,0.87,08/17,43.1,59.7,62.6,63.8,61.8,48.0,32.9,36.8,36.8,33.7,42.9,36.4
50,1590,亞德客-KY,1465.0,5.0,0.34,08/17,84.8,75.0,62.5,60.2,61.5,68.3,74.1,74.1,72.3,72.1,54.9,72.0
51,2002,中鋼,18.85,-0.15,-0.79,08/17,60.6,62.7,62.0,45.4,36.1,34.1,37.2,41.8,42.9,45.3,36.5,39.9
52,6005,群益證,30.55,-0.35,-1.13,08/17,76.8,59.4,61.7,65.0,62.6,52.5,39.2,42.5,41.2,40.6,32.1,40.0
53,9921,巨大,97.4,-3.6,-3.56,08/17,69.6,64.7,61.6,47.0,41.4,44.1,44.7,39.4,24.1,8.71,3.73,37.1
54,1477,聚陽,204.5,-7.5,-3.54,08/17,42.0,56.0,61.5,63.1,55.8,54.0,38.2,41.2,43.2,47.4,38.5,43.1
55,2890,永豐金,39.6,-0.95,-2.34,08/17,62.4,59.2,60.8,59.7,56.9,59.9,55.2,55.2,52.4,51.4,46.3,54.3
56,6916,華凌,18.9,0.3,1.61,08/17,49.4,59.4,60.3,54.2,35.3,26.6,20.1,16.6,7.87,,,13.9
57,1443,立益物流,25.05,-0.05,-0.2,08/17,55.5,45.4,60.0,57.7,43.1,32.2,27.2,25.1,21.6,14.5,7.44,23.0
58,2022,聚亨,7.61,0.01,0.13,08/17,17.0,55.4,59.9,55.4,35.7,33.9,32.4,30.2,24.8,23.8,11.9,27.8
59,5274,信驊,17020.0,-670.0,-3.79,08/17,56.9,52.8,59.6,54.1,51.8,60.6,56.1,58.0,57.9,49.6,39.9,58.2
60,2439,美律,79.7,-1.0,-1.24,08/17,75.7,67.8,59.5,40.7,42.9,46.4,36.9,42.8,39.3,35.1,23.3,41.5
61,9958,世紀鋼,102.5,-0.5,-0.49,08/17,63.3,63.2,59.4,54.4,40.8,35.3,34.2,30.9,19.6,2.55,0.66,30.4
62,2723,美食-KY,63.7,2.6,4.26,08/17,47.9,54.6,59.2,62.6,58.6,55.1,42.2,41.5,49.9,46.1,40.4,41.4
63,2633,台灣高鐵,26.0,0.1,0.39,08/17,34.2,54.5,59.2,70.2,71.4,56.5,74.8,72.8,69.3,58.2,,72.0
64,8069,元太,162.5,-3.0,-1.81,08/17,69.0,61.9,59.2,64.4,52.5,52.1,52.6,39.6,26.5,9.77,1.61,38.5
65,4915,致伸,60.5,-0.4,-0.66,08/17,69.0,57.0,59.0,54.4,47.2,45.4,47.9,53.5,51.5,45.3,34.2,53.1
66,1203,味王,45.15,0.7,1.57,08/17,30.2,44.2,58.9,50.4,42.6,32.8,29.1,29.7,26.1,32.8,13.4,28.2
67,4746,台耀,52.2,0.8,1.56,08/17,29.1,61.0,58.4,49.6,36.8,46.1,39.1,37.9,37.2,29.7,19.3,37.3
68,2607,榮運,50.2,0.7,1.41,08/17,31.0,55.1,58.3,38.9,41.8,42.8,47.6,50.2,45.5,36.5,19.0,48.6
69,5434,崇越,516.0,-5.0,-0.96,08/17,64.4,61.8,58.3,54.8,41.6,51.6,52.4,47.1,44.8,39.8,30.3,45.5
70,3033,威健,46.7,-1.55,-3.21,08/17,62.5,50.5,58.3,47.4,38.4,37.7,30.5,27.8,27.6,26.1,21.5,27.5
71,2458,義隆,144.5,0.0,0.0,08/17,58.2,56.8,57.6,56.7,56.7,51.2,39.3,36.0,36.8,40.1,26.2,35.8
72,8466,美吉吉-KY,16.15,0.05,0.31,08/17,74.8,55.5,57.3,33.6,37.1,28.6,20.8,15.4,9.46,2.16,,14.2
73,2428,興勤,254.5,-0.5,-0.2,08/17,57.3,53.1,57.1,53.2,53.2,50.6,37.3,34.7,31.5,30.1,21.1,34.4
74,2511,太子,8.29,0.04,0.48,08/17,44.0,77.5,57.1,56.2,59.7,43.7,31.5,34.7,40.3,37.5,26.7,35.2
75,4164,承業醫,26.2,-0.4,-1.5,08/17,26.2,39.2,56.8,43.4,40.2,37.0,34.0,38.2,36.7,29.9,23.6,39.8
76,8936,國統,50.5,-0.2,-0.39,08/17,40.6,46.7,56.8,51.5,38.9,31.7,22.4,22.0,15.0,2.74,1.32,21.8
77,6021,美好證,36.65,-0.4,-1.08,08/17,58.9,53.8,56.7,50.4,45.6,46.4,32.8,29.9,22.4,13.4,6.9,26.8
78,2882,國泰金,98.1,-3.4,-3.35,08/17,63.0,53.2,56.4,59.0,58.8,53.9,47.4,52.1,51.2,50.7,45.6,51.8
79,6464,台數科,78.0,-1.0,-1.27,08/17,46.2,54.2,56.3,59.6,63.9,16.8,10.3,13.8,9.61,10.7,10.2,14.2
80,3380,明泰,28.0,0.2,0.72,08/17,44.4,55.7,56.2,51.2,52.6,54.1,41.0,34.5,33.6,32.4,21.1,33.8
81,5512,力麒,7.73,0.02,0.26,08/17,19.8,27.2,55.9,43.7,35.0,32.6,23.7,24.2,27.3,22.4,14.6,25.1
82,2006,東和鋼鐵,80.0,-0.9,-1.11,08/17,48.1,52.2,55.8,61.1,42.5,45.8,39.1,40.7,46.4,45.0,29.9,41.1
83,6790,永豐實,37.9,0.1,0.26,08/17,36.5,49.2,55.8,46.7,43.2,42.6,32.8,29.6,26.1,24.8,,27.8
84,2855,統一證,46.6,-0.8,-1.69,08/17,65.1,56.3,55.8,48.4,48.7,48.1,47.5,42.2,38.9,37.4,29.6,39.4
85,5258,虹堡,49.15,1.05,2.18,08/17,50.0,63.7,55.8,49.4,45.5,42.3,31.9,31.8,30.7,22.8,,31.1
86,2317,鴻海,255.0,-4.5,-1.73,08/17,67.4,51.7,55.7,46.4,39.1,41.9,43.9,43.1,40.1,40.1,40.8,43.5
87,2330,台積電,2400.0,5.0,0.21,08/17,37.3,56.3,55.7,54.6,56.6,60.4,65.3,64.3,60.8,57.2,60.1,63.5
88,6534,正瀚-創,91.4,-3.2,-3.38,08/17,87.8,62.6,55.5,52.3,49.7,41.5,37.7,34.2,26.7,,,33.8
89,3529,力旺,2390.0,-265.0,-9.98,08/17,46.3,52.3,55.4,57.7,57.4,59.7,52.5,46.4,44.8,43.9,32.2,44.6
90,2881,富邦金,125.5,-4.0,-3.09,08/17,54.4,54.4,55.1,61.4,56.1,55.4,47.6,49.8,51.7,51.1,48.2,49.0
91,5522,遠雄,62.7,0.6,0.97,08/17,40.7,52.1,55.0,67.4,51.2,48.8,48.7,51.0,49.1,42.3,40.2,49.6
