排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1801,5871A,中租-KY甲特,市,100.0,0.0,0.0,75,08/13,0,0,0,0,1.79,1.2,・・・
1802,6504,南六,市,38.25,-0.45,-1.16,44,08/13,-6,0,1,-5,0.87,1.2,－・＋
1803,006208,富邦台50,市,244.4,3.5,1.45,3503,08/13,201,0,44,244,22.0,1.2,＋・＋
1804,3516,亞帝歐,櫃,25.4,-0.35,-1.36,37,08/13,-15,0,0,-15,0.71,1.2,－・－
1805,4131,浩泰,櫃,32.2,0.2,0.62,13,08/13,0,0,0,0,0.47,1.2,・・・
1806,4747,強生,櫃,55.8,0.0,0.0,32,08/13,0,0,0,0,0.54,1.2,・・－
1807,2460,建通,市,30.4,-0.4,-1.3,548,08/13,-66,0,1,-65,1.98,1.2,－・＋
1808,5465,富驊,櫃,23.25,-0.45,-1.9,318,08/13,-93,0,0,-93,1.73,1.2,－・＋
1809,6183,關貿,市,93.1,-1.3,-1.38,30,08/13,-4,0,3,-1,1.77,1.2,－・＋
1810,6574,霈方,櫃,130.0,-2.0,-1.52,157,08/13,-13,0,1,-12,0.26,1.2,－・＋
1811,4198,欣大健康,櫃,41.5,-0.45,-1.07,8,08/13,0,0,0,0,0.28,1.2,・・－
1812,0056,元大高股息,市,53.0,0.3,0.57,44643,08/13,-749,0,26183,25434,163.0,1.1,－・＋
1813,1225,福懋油,市,24.8,-0.1,-0.4,74,08/13,40,0,1,41,2.74,1.1,＋・＋
1814,3489,森寶,櫃,25.9,-0.2,-0.77,723,08/13,-272,0,0,-272,1.02,1.1,－・－
1815,3541,西柏,櫃,22.15,-0.15,-0.67,41,08/13,-8,0,0,-8,0.64,1.1,－・＋
1816,2462,良得電,市,19.55,-0.15,-0.76,220,08/13,37,0,0,37,1.69,1.1,＋・－
1817,5353,台林,櫃,28.25,-0.15,-0.53,30,08/13,3,0,0,3,0.86,1.1,＋・＋
1818,6581,鋼聯,市,107.5,0.0,0.0,15,08/13,-3,0,-1,-4,1.25,1.1,－・－
1819,6923,中台,市,76.6,-0.7,-0.91,50,08/13,-6,0,-1,-7,1.03,1.1,－・－
1820,006205,富邦上証,市,41.71,0.13,0.31,64,08/13,4,0,34,38,1.04,1.1,＋・＋
1821,5302,太欣,櫃,11.35,0.0,0.0,563,08/13,28,0,0,28,1.79,1.1,＋・＋
1822,5529,鉅陞,櫃,21.35,0.05,0.23,140,08/13,6,0,0,6,1.18,1.1,＋・・
1823,6953,家碩,櫃,227.5,7.5,3.41,53,08/13,-4,0,0,-4,0.33,1.1,－・＋
1824,2431,聯昌,市,10.35,0.0,0.0,140,08/13,34,0,0,34,1.22,1.1,＋・・
1825,1780,立弘,櫃,23.45,0.4,1.74,76,08/13,15,0,0,15,1.19,1.1,＋・・
1826,3150,鈺寶-創,市,17.75,-0.15,-0.84,33,08/13,-11,0,7,-4,0.49,1.1,－・＋
1827,3168,眾福科,市,41.85,-0.65,-1.53,10,08/13,-2,0,0,-2,0.83,1.1,－・・
1828,6158,禾昌,櫃,16.65,-0.1,-0.6,19,08/13,-1,0,0,-1,0.61,1.1,－・・
1829,3224,三顧,櫃,36.0,-0.3,-0.83,32,08/13,-7,0,0,-7,0.85,1.1,－・・
1830,9906,欣巴巴,市,40.1,-1.5,-3.61,38,08/13,-11,0,1,-10,0.98,1.1,－・＋
1831,6154,順發,櫃,13.85,-0.2,-1.42,71,08/13,-3,0,0,-3,0.86,1.1,－・・
1832,7842,天能綠電,櫃,89.0,-1.5,-1.66,100,08/13,-49,0,0,-49,0.2,1.1,－・・
1833,8085,福華,櫃,11.4,-0.1,-0.87,129,08/13,-22,0,0,-22,1.51,1.1,－・＋
1834,8935,邦泰,櫃,17.8,-0.2,-1.11,106,08/13,-25,0,0,-25,1.22,1.1,－・－
1835,00407A,主動凱基台灣,市,9.83,0.17,1.76,126088,08/13,43830,0,37841,81670,31.9,1.1,＋・＋
1836,2756,聯發國際,櫃,56.5,0.0,0.0,18,08/13,1,0,0,1,0.26,1.1,＋・－
1837,8433,弘帆,櫃,54.6,-0.6,-1.09,46,08/13,9,0,0,9,0.58,1.1,＋・・
1838,1615,大山,市,44.15,-0.65,-1.45,359,08/13,-116,0,1,-115,2.09,1.0,－・＋
1839,5301,寶得利,櫃,5.54,0.03,0.54,21,08/13,0,0,0,0,0.69,1.0,・・・
1840,6654,天正國際,櫃,181.0,0.0,0.0,57,08/13,-3,0,0,-3,0.43,1.0,－・－
1841,8284,三竹,櫃,64.0,1.5,2.4,67,08/13,8,0,-1,7,0.5,1.0,＋・－
1842,00782B,國泰A級公用債,櫃,29.71,0.01,0.03,133,08/13,0,0,-33,-33,0.21,1.0,・・－
1843,6248,沛波,櫃,18.2,0.25,1.39,108,08/13,11,0,0,11,1.03,1.0,＋・－
1844,8176,智捷,櫃,10.2,0.29,2.93,258,08/13,54,0,1,55,0.74,1.0,＋・＋
1845,00932,兆豐永續高息等權,市,17.87,0.06,0.34,698,08/13,14,0,593,607,1.19,1.0,＋・＋
1846,1731,美吾華,市,21.0,0.05,0.24,96,08/13,-22,0,0,-22,1.36,1.0,－・・
1847,2065,世豐,櫃,36.1,-0.35,-0.96,39,08/13,-9,0,0,-9,0.65,1.0,－・＋
1848,6552,易華電,市,25.15,-0.15,-0.59,59,08/13,-5,0,5,0,0.85,1.0,－・＋
1849,8354,冠好,櫃,17.8,-0.4,-2.2,521,08/13,-36,0,0,-36,0.8,1.0,－・＋
1850,00955,中信日本商社,櫃,15.64,0.06,0.39,2683,08/13,-71,0,1695,1624,5.34,1.0,－・＋
1851,00987B,野村10+澳洲公債,櫃,16.2,0.0,0.0,90,08/13,-1,0,-37,-38,0.72,1.0,－・－
1852,2432,倚天酷碁-創,市,28.15,-0.35,-1.23,8,08/13,-4,0,1,-3,0.62,1.0,－・＋
1853,1325,恆大,市,26.0,-0.55,-2.07,345,08/13,-139,0,0,-139,0.85,1.0,－・・
1854,1777,生泰,櫃,74.7,0.0,0.0,15,08/13,-6,0,0,-6,0.44,1.0,－・・
1855,2433,互盛電,市,41.95,0.1,0.24,18,08/13,-6,0,1,-5,1.44,1.0,－・＋
1856,00728,第一金工業30,市,66.2,0.3,0.46,536,08/13,60,0,93,153,0.39,1.0,＋・＋
1857,00890B,凱基ESGBBB債15+,櫃,31.61,0.0,0.0,100,08/13,0,0,0,0,0.18,1.0,・・・
1858,00993A,主動安聯台灣,市,13.6,0.2,1.49,8271,08/13,1908,0,3726,5634,7.46,1.0,＋・＋
1859,1324,地球,市,10.1,0.05,0.5,36,08/13,-2,0,0,-2,0.74,1.0,－・・
1860,1418,東華,市,18.0,-0.05,-0.28,12,08/13,-1,0,0,-1,0.56,1.0,－・・
1861,2468,華經,市,35.0,0.25,0.72,165,08/13,77,0,0,77,0.69,1.0,＋・－
1862,6928,攸泰科技,市,49.3,0.9,1.86,76,08/13,41,0,-1,40,0.85,1.0,＋・－
1863,4195,基米-創,市,15.0,-0.2,-1.32,113,08/13,-47,0,-28,-75,0.78,1.0,－・－
1864,00870B,元大15年EM主權債,櫃,27.88,0.0,0.0,1,08/13,0,0,1,1,5.43,1.0,・・＋
1865,4441,振大環球,市,204.5,3.5,1.74,168,08/13,-17,0,-1,-18,0.66,1.0,－・－
1866,1906,寶隆,市,11.45,-0.65,-5.37,329,08/13,29,0,-9,20,1.45,1.0,＋・－
1867,2440,太空梭,市,14.35,-1.3,-8.31,1913,08/13,-196,0,3,-193,1.32,1.0,－・＋
1868,4160,訊聯基因,櫃,39.95,-0.35,-0.87,17,08/13,-1,0,0,-1,0.26,1.0,－・－
1869,5468,凱鈺,櫃,30.4,-1.3,-4.1,917,08/13,133,0,8,141,0.56,1.0,＋・＋
1870,6464,台數科,市,76.9,0.7,0.92,12,08/13,-1,0,1,0,1.23,1.0,－・＋
1871,7822,倍利科,市,892.0,12.0,1.36,181,08/13,49,0,8,57,0.44,1.0,＋・＋
1872,00924,復華S&P500成長,市,33.93,0.04,0.12,631,08/13,2,0,215,217,4.12,0.9,＋・＋
1873,00934,中信成長高股息,市,29.07,0.33,1.15,2221,08/13,559,0,242,801,3.99,0.9,＋・＋
1874,00946,群益科技高息成長,市,15.63,0.2,1.3,2406,08/13,583,0,591,1174,4.28,0.9,＋・＋
1875,1466,聚隆,市,16.3,-0.3,-1.81,678,08/13,-23,0,-3,-26,1.05,0.9,－・－
1876,1535,中宇,市,46.15,0.05,0.11,32,08/13,-17,0,0,-17,1.17,0.9,－・・
1877,4109,加捷生醫,櫃,11.2,0.0,0.0,65,08/13,-10,0,-1,-11,1.12,0.9,－・－
1878,5489,彩富,櫃,42.4,0.25,0.59,93,08/13,7,0,0,7,0.97,0.9,＋・・
1879,6614,資拓宏宇,市,36.0,-0.15,-0.41,14,08/13,-3,0,0,-3,0.76,0.9,－・・
1880,00788B,元大10年IG電能債,櫃,29.45,-0.01,-0.03,7,08/13,0,0,7,7,0.23,0.9,・・＋
1881,00985A,主動野村台灣50,市,22.68,0.44,1.98,4341,08/13,-55,0,1261,1206,4.26,0.9,－・＋
1882,2755,揚秦,櫃,104.5,0.0,0.0,44,08/13,2,0,1,3,0.43,0.9,＋・＋
1883,3205,佰研,櫃,48.6,-0.3,-0.61,62,08/13,22,0,0,22,0.62,0.9,＋・・
1884,5016,松和,櫃,24.45,-0.15,-0.61,17,08/13,0,0,0,0,0.46,0.9,・・・
1885,00936,台新永續高息中小,市,21.78,-0.02,-0.09,472,08/13,3,0,294,297,1.79,0.9,＋・＋
1886,1471,首利,市,9.5,0.0,0.0,212,08/13,-48,0,2,-46,1.38,0.9,－・＋
1887,1506,正道,市,10.3,-0.2,-1.9,600,08/13,-83,0,2,-81,2.76,0.9,－・＋
1888,1472,三洋實業,市,89.0,-0.5,-0.56,54,08/13,10,0,0,10,0.48,0.9,＋・・
1889,1713,國化,市,46.0,0.0,0.0,472,08/13,-20,0,-1,-21,1.37,0.9,－・－
1890,2028,威致,市,15.8,0.3,1.94,226,08/13,4,0,1,5,2.95,0.9,＋・＋
1891,3332,幸康,櫃,62.5,0.0,0.0,1,08/13,1,0,0,1,0.44,0.9,＋・・
1892,3492,長盛,櫃,22.4,0.55,2.52,111,08/13,17,0,0,17,0.32,0.9,＋・＋
1893,8432,東生華,櫃,50.9,0.3,0.59,11,08/13,0,0,0,0,0.35,0.9,・・・
1894,9931,欣高,市,33.85,0.0,0.0,9,08/13,3,0,0,3,1.09,0.9,＋・－
1895,00876,元大全球5G,市,92.7,3.05,3.4,251,08/13,61,0,90,151,0.84,0.9,＋・＋
1896,6931,青松健康,市,43.55,3.95,9.97,395,08/13,65,0,14,79,0.59,0.9,＋・＋
1897,7631,聚賢研發-創,市,148.0,8.5,6.09,768,08/13,22,0,-14,8,0.18,0.9,＋・－
1898,7810,捷創科技,櫃,200.5,0.5,0.25,181,08/13,38,0,2,40,0.18,0.9,＋・＋
1899,6771,平和環保-創,市,41.5,1.5,3.75,85,08/13,1,0,-6,-5,0.28,0.9,＋・－
1900,00877,復華中國5G,櫃,39.07,1.17,3.09,3551,08/13,47,0,1029,1076,1.42,0.9,＋・＋
1901,2524,京城,市,35.3,0.65,1.88,126,08/13,74,0,2,76,3.2,0.9,＋・＋
1902,3040,遠見,市,38.0,0.3,0.8,59,08/13,28,0,0,28,0.58,0.9,＋・・
1903,3308,聯德,市,19.5,0.0,0.0,30,08/13,5,0,0,5,0.52,0.9,＋・＋
1904,6508,惠光,櫃,26.35,0.0,0.0,31,08/13,-2,0,0,-2,0.76,0.9,－・・
1905,00988B,玉山嚴選非投債,櫃,19.96,-0.01,-0.05,4397,08/13,-10,0,-3467,-3477,1.11,0.9,－・－
1906,2007,燁興,市,7.01,-0.06,-0.85,352,08/13,-84,0,1,-83,4.57,0.9,－・＋
1907,3597,映興,櫃,26.65,-0.1,-0.37,34,08/13,7,0,0,8,0.34,0.9,＋・＋
1908,6901,鑽石投資,市,17.35,0.45,2.66,2848,08/13,1121,0,5,1126,7.37,0.9,＋・＋
1909,8097,常珵,櫃,51.0,0.0,0.0,82,08/13,-3,0,0,-3,0.54,0.8,－・＋
1910,8933,愛地雅,櫃,4.53,-0.01,-0.22,54,08/13,1,0,0,1,2.81,0.8,＋・・
1911,009819,中信數據及電力,市,10.5,0.13,1.25,13599,08/13,6315,0,5691,12006,5.12,0.8,＋・＋
1912,00981D,主動中信非投等債,櫃,10.5,0.0,0.0,2796,08/13,20,0,-792,-772,4.18,0.8,＋・－
1913,8201,無敵,市,11.95,0.05,0.42,10,08/13,-2,0,0,-2,0.53,0.8,－・・
1914,00719B,元大美債1-3,櫃,31.47,-0.01,-0.03,1738,08/13,95,0,-591,-496,2.49,0.8,＋・－
1915,2904,匯僑,市,12.85,-0.15,-1.15,121,08/13,-13,0,1,-12,0.65,0.8,－・＋
1916,00983D,主動富邦複合收益,市,10.09,0.02,0.2,486,08/13,10,0,-285,-275,0.84,0.8,＋・－
1917,4116,明基醫,櫃,39.35,-0.15,-0.38,25,08/13,-13,0,0,-13,0.37,0.8,－・・
1918,00851,台新全球AI,市,72.35,0.85,1.19,23,08/13,0,0,9,9,0.04,0.8,＋・＋
