排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,3605,宏致,132.0,12.0,10.0,13831,08/13,115.0,,,100200.0,2539.0,1333.0,829.0,9930.0,-67.7,3758.0
2,2030,彰源,21.75,0.2,0.93,3703,08/13,-17.1,26.1,142.0,8600.0,8600.0,,262.0,123.0,,
3,2033,佳大,20.6,-1.4,-6.36,1356,08/13,-63.3,42.4,1075.0,4600.0,840.0,,,,,
4,3708,上緯投控,103.0,-1.0,-0.96,1127,08/13,79.5,235.0,433.0,4279.0,11942.0,36025.0,382.0,1907.0,242.0,1190.0
5,5263,智崴,89.9,-1.1,-1.21,322,08/13,262.0,236.0,571.0,3033.0,3033.0,213.0,135.0,161.0,4600.0,
6,2375,凱美,139.5,12.5,9.84,12171,08/13,37.8,31.2,41.0,2496.0,542.0,119.0,148.0,456.0,1631.0,135.0
7,00400A,主動國泰動能高息,14.73,0.37,2.58,45977,08/13,27.8,21.1,35.3,2200.0,1050.0,667.0,53.3,,,
8,5225,東科-KY,62.0,0.0,0.0,500,08/13,72.0,126.0,16.2,2050.0,139.0,2050.0,105.0,231.0,-70.9,7.5
9,6173,信昌電,223.5,20.0,9.83,36723,08/13,210.0,816.0,1581.0,1943.0,535.0,7278.0,93.6,190.0,,44.2
10,2034,允強,20.05,-0.15,-0.74,1014,08/13,-2.04,0.0,71.4,1500.0,1100.0,,,129.0,-61.6,17.1
11,7711,永擎,491.5,44.0,9.83,2042,08/13,-51.5,300.0,4700.0,1500.0,,,,,,
12,2417,圓剛,45.45,0.25,0.55,1711,08/13,-38.0,55.0,114.0,1450.0,464.0,1450.0,37.8,288.0,-56.9,87.9
13,3044,健鼎,495.0,9.5,1.96,14145,08/13,34.1,78.8,1375.0,1375.0,1080.0,1080.0,40.5,111.0,-85.8,-21.3
14,2548,華固,93.4,-0.2,-0.21,1070,08/13,8.0,1250.0,1250.0,1250.0,1250.0,1250.0,135.0,50.0,63.6,-1.82
15,3003,健和興,69.3,-0.4,-0.57,1317,08/13,22.7,58.8,80.0,1250.0,2600.0,58.8,238.0,238.0,35.0,92.9
16,2236,百達-KY,127.0,-3.0,-2.31,532,08/13,0.0,0.0,67.4,1183.0,450.0,114.0,-79.4,60.4,48.1,1825.0
17,1904,正隆,24.65,-0.5,-1.99,5210,08/13,4.35,26.3,41.2,1100.0,1100.0,4.35,200.0,700.0,100.0,2300.0
18,1102,亞泥,31.7,-0.65,-2.01,19554,08/13,15.0,15.0,1050.0,1050.0,229.0,,64.3,229.0,15.0,667.0
19,2453,凌群,51.7,-1.0,-1.9,458,08/13,0.0,450.0,450.0,1000.0,,10.0,1000.0,450.0,-35.3,1000.0
20,4551,智伸科,174.0,1.5,0.87,3295,08/13,-75.0,-75.0,1000.0,1000.0,57.1,-80.7,-56.0,-47.6,-95.1,-45.0
21,9933,中鼎,42.2,0.2,0.48,3933,08/13,15.4,900.0,650.0,900.0,2900.0,275.0,2900.0,650.0,,25.0
22,2606,裕民,65.5,-1.9,-2.82,3673,08/13,94.7,-19.6,-33.9,825.0,429.0,48.0,236.0,-90.5,-63.4,-78.5
23,5291,邑昇,55.9,-1.0,-1.76,460,08/13,1.03,0.0,28.9,791.0,292.0,880.0,717.0,100.0,9700.0,9700.0
24,9914,美利達,85.5,-7.8,-8.36,10073,08/13,-44.1,-34.5,307.0,714.0,-20.8,-9.52,46.2,-28.8,1.79,0.0
25,5014,建錩,10.25,0.0,0.0,801,08/13,-11.1,,,700.0,,,,300.0,-84.6,
26,3717,聯嘉投控,22.7,-0.2,-0.87,1520,08/13,-9.98,6.56,37.6,638.0,830.0,143.0,-22.7,127.0,,14783.0
27,2241,艾姆勒,33.3,0.05,0.15,475,08/13,-4.44,330.0,207.0,617.0,1333.0,-15.7,378.0,975.0,87.0,-32.8
28,009821,野村稀土關鍵資源,14.98,-0.07,-0.47,15617,08/13,0.0,0.0,-12.5,600.0,133.0,600.0,,,,
29,7723,築間,20.5,-0.05,-0.24,419,08/13,-12.5,-12.5,-12.5,600.0,,,,,,
30,3034,聯詠,538.0,1.0,0.19,3782,08/13,0.0,126.0,302.0,578.0,704.0,2612.0,735.0,1176.0,1176.0,558.0
31,6023,元大期,85.2,-0.6,-0.7,407,08/13,44.4,,,550.0,550.0,,,,,
32,3617,碩天,238.0,3.0,1.28,393,08/13,18.4,80.0,55.2,543.0,,1400.0,,800.0,150.0,350.0
33,7788,松川精密,275.5,19.5,7.62,2839,08/13,66.7,108.0,178.0,525.0,317.0,78.6,127.0,,,
34,4961,天鈺,168.5,-4.5,-2.6,553,08/13,115.0,79.2,2.38,514.0,975.0,975.0,438.0,231.0,87.0,187.0
35,3217,優群,142.0,-6.0,-4.05,1830,08/13,100.0,500.0,0.0,500.0,-40.0,,20.0,1100.0,-52.0,
36,3652,精聯,38.0,0.8,2.15,2006,08/13,20.0,50.0,50.0,500.0,,,,,-53.8,200.0
37,8374,羅昇,86.6,0.5,0.58,1271,08/13,15.0,188.0,130.0,475.0,667.0,,-76.3,-84.1,-90.8,-80.7
38,3305,昇貿,117.0,1.0,0.86,2241,08/13,460.0,576.0,416.0,460.0,184.0,,176.0,0.51,-21.3,-1.01
39,6589,台康生技,50.8,-0.3,-0.59,648,08/13,0.0,175.0,450.0,450.0,,-73.8,-87.1,-68.6,450.0,-83.6
40,6224,聚鼎,62.6,1.4,2.29,549,08/13,42.1,170.0,200.0,440.0,440.0,3.85,50.0,,2600.0,
41,4991,環宇-KY,478.0,-6.5,-1.34,8674,08/13,386.0,149.0,343.0,437.0,445.0,215.0,136.0,153.0,-92.2,-25.1
42,6509,聚和,49.0,0.5,1.03,1335,08/13,88.2,191.0,167.0,433.0,700.0,357.0,-78.4,-25.6,,28.0
43,6757,台灣虎航,54.4,-1.3,-2.33,1488,08/13,18.5,357.0,357.0,433.0,700.0,14.3,-71.4,-25.6,-95.9,-92.8
44,1336,台翰,16.05,-0.15,-0.93,344,08/13,-16.7,0.0,,400.0,400.0,,,,-61.5,400.0
45,1616,億泰,19.7,-0.2,-1.01,355,08/13,-16.7,-16.7,400.0,400.0,-84.8,400.0,66.7,-81.5,-98.4,-37.5
46,6204,艾華,86.0,0.5,0.58,355,08/13,-16.7,66.7,66.7,400.0,66.7,0.0,-68.8,-70.6,-50.0,-73.7
47,6716,應廣,117.5,8.5,7.8,1697,08/13,150.0,233.0,-60.0,400.0,400.0,400.0,11.1,-37.5,233.0,
48,6155,鈞寶,63.5,5.1,8.73,6835,08/13,139.0,232.0,371.0,356.0,329.0,1360.0,387.0,265.0,,-12.0
49,2061,風青,56.3,-6.2,-9.92,2378,08/13,438.0,369.0,406.0,344.0,278.0,352.0,1481.0,,,25200.0
50,2031,新光鋼,45.95,0.6,1.32,2031,08/13,4.0,-50.0,-27.8,333.0,420.0,333.0,2500.0,160.0,-16.1,189.0
51,5471,松翰,58.1,1.9,3.38,6307,08/13,300.0,383.0,300.0,324.0,775.0,2700.0,977.0,1300.0,2233.0,
52,4979,華星光,564.0,3.0,0.53,26516,08/13,52.7,61.7,224.0,314.0,335.0,3226.0,165.0,-21.7,167.0,-67.2
53,9958,世紀鋼,104.5,-2.5,-2.34,2273,08/13,375.0,119.0,72.7,307.0,2750.0,470.0,111.0,29.5,-1.72,-38.0
54,009804,聯邦台精彩50,22.56,0.4,1.81,1432,08/13,-42.9,-87.9,-87.5,300.0,-50.0,,,,,
55,2364,倫飛,81.3,2.8,3.57,899,08/13,300.0,0.0,300.0,300.0,100.0,,300.0,-50.0,-86.7,-75.0
56,2402,毅嘉,55.3,-1.4,-2.47,2052,08/13,0.0,20.0,300.0,300.0,929.0,-70.0,-74.9,-60.4,-82.2,-87.1
57,4561,健椿,45.65,-0.4,-0.87,1433,08/13,167.0,167.0,167.0,300.0,,,-70.4,-83.7,-61.9,-72.4
58,6664,群翊,358.5,-8.0,-2.18,242,08/13,100.0,300.0,300.0,300.0,100.0,300.0,-71.4,300.0,-63.6,-33.3
59,2492,華新科,316.5,28.5,9.9,26770,08/13,27.5,10.1,45.6,295.0,401.0,475.0,-39.4,338.0,867.0,118.0
60,1608,華榮,36.8,-1.15,-3.03,10071,08/13,-25.9,139.0,52.1,295.0,1522.0,14500.0,1522.0,78.0,711.0,-2.01
61,6284,佳邦,81.6,2.3,2.9,1589,08/13,9.3,46.9,80.8,292.0,488.0,422.0,571.0,0.0,327.0,-9.62
62,4114,健喬,30.0,0.2,0.67,900,08/13,285.0,285.0,285.0,285.0,492.0,,7600.0,7600.0,108.0,7600.0
63,4128,中天,15.0,0.35,2.39,1594,08/13,93.9,121.0,121.0,276.0,25.5,-31.2,,88.2,93.9,1500.0
64,5531,鄉林,7.45,0.08,1.09,530,08/13,0.0,0.0,273.0,273.0,273.0,242.0,,,-74.7,
65,8097,常珵,51.0,0.0,0.0,82,08/13,0.0,0.0,267.0,267.0,267.0,120.0,,-93.3,-31.2,-93.3
66,3033,威健,48.6,-1.7,-3.38,14183,08/13,-0.65,12.2,31.4,266.0,4986.0,76.8,99.3,576.0,521.0,748.0
67,3026,禾伸堂,691.0,6.0,0.88,24965,08/13,29.9,167.0,271.0,261.0,674.0,291.0,157.0,8933.0,81200.0,8030.0
68,3624,光頡,95.1,8.6,9.94,7678,08/13,71.6,148.0,504.0,256.0,1164.0,1164.0,69.5,121.0,2217.0,-44.0
69,1560,中砂,707.0,-21.0,-2.88,1454,08/13,1.52,34.0,50.6,253.0,244.0,,91.4,-47.2,69.6,-45.1
70,2474,可成,203.0,-2.0,-0.98,2537,08/13,-6.67,7.69,200.0,250.0,44.8,950.0,600.0,90.9,500.0,425.0
71,2105,正新,30.7,-1.4,-4.36,18492,08/13,727.0,658.0,658.0,237.0,333.0,727.0,,2933.0,107.0,93.6
72,6125,廣運,50.1,-0.1,-0.2,532,08/13,0.0,13.0,8.33,225.0,767.0,-10.3,-63.4,-46.9,-97.4,-87.7
73,6426,統新,216.0,-6.0,-2.7,602,08/13,-31.5,-50.6,-29.8,222.0,521.0,770.0,190.0,-50.8,314.0,-20.9
74,4931,新盛力,261.0,-6.0,-2.25,2347,08/13,-22.9,59.3,208.0,221.0,911.0,1567.0,183.0,84.4,-71.9,-46.3
75,4540,全球傳動,60.3,-0.3,-0.5,4600,08/13,-9.49,-14.4,-24.9,214.0,1943.0,1807.0,1143.0,74.4,-29.9,1000.0
76,3090,日電貿,175.0,4.5,2.64,21501,08/13,81.6,112.0,194.0,214.0,667.0,109.0,165.0,138.0,214.0,48.4
77,6182,合晶,113.0,10.0,9.71,32174,08/13,10.5,32.2,29.5,210.0,121.0,-39.7,82.3,90.0,347.0,70.4
78,1714,和桐,16.7,-0.7,-4.02,28695,08/13,22.9,9.14,236.0,206.0,429.0,7.56,7300.0,3264.0,,9150.0
79,1514,亞力,102.5,0.5,0.49,2106,08/13,97.1,91.4,168.0,205.0,857.0,-34.3,-86.4,-67.0,-73.1,-50.4
80,00922,國泰台灣領袖50,41.26,0.67,1.65,6292,08/13,200.0,200.0,200.0,200.0,200.0,-75.0,-95.7,-75.0,-85.7,-76.9
81,009805,台新美國電力基建,16.24,0.11,0.68,12915,08/13,200.0,200.0,,200.0,,,1400.0,-25.0,,
82,1762,中化生,35.1,-0.35,-0.99,211,08/13,0.0,-25.0,-25.0,200.0,50.0,50.0,-72.7,,-91.7,-70.0
83,2442,新美齊,19.55,-0.05,-0.26,1425,08/13,0.0,50.0,200.0,200.0,200.0,,,-89.7,-99.6,
84,6245,立端,87.1,-0.9,-1.02,484,08/13,-25.0,-62.5,-62.5,200.0,,200.0,200.0,-40.0,-93.3,-40.0
85,6683,雍智科技,1395.0,125.0,9.84,639,08/13,100.0,100.0,200.0,200.0,50.0,-83.3,-40.0,-95.3,,200.0
86,6937,天虹,293.5,2.0,0.69,803,08/13,-10.0,50.0,350.0,200.0,1700.0,1700.0,28.6,800.0,260.0,350.0
87,3045,台灣大,108.5,-1.0,-0.91,15607,08/13,500.0,,,180.0,-35.4,,-52.3,-40.8,44.8,-75.0
88,3227,原相,201.5,-2.5,-1.23,1256,08/13,22.0,167.0,167.0,177.0,118.0,1700.0,148.0,200.0,18.0,177.0
89,3490,單井,36.85,3.35,10.0,3147,08/13,22.2,22.2,37.5,175.0,267.0,2100.0,450.0,2100.0,100.0,2100.0
90,4503,金雨,28.85,2.6,9.9,817,08/13,26.7,-72.5,-75.9,171.0,46.2,,171.0,-26.9,-87.3,850.0
91,6456,GIS-KY,67.3,-1.3,-1.9,3263,08/13,-1.47,0.6,19.6,168.0,134.0,98.2,400.0,1575.0,304.0,1423.0
92,00997A,主動群益美國增長,11.76,0.24,2.08,10809,08/13,0.0,167.0,167.0,167.0,,300.0,300.0,,,
93,6693,廣閎科,185.0,0.5,0.27,1445,08/13,14.3,33.3,-38.5,167.0,167.0,100.0,14.3,100.0,-50.0,-50.0
94,6781,AES-KY,1125.0,-20.0,-1.75,636,08/13,-11.1,-65.2,-65.2,167.0,33.3,,0.0,33.3,-95.7,-70.4
95,8240,華宏,43.1,-0.3,-0.69,224,08/13,0.0,100.0,60.0,167.0,700.0,700.0,-78.4,-27.3,-81.4,-11.1
96,6265,方土昶,58.9,2.1,3.7,9157,08/13,27.1,29.8,36.6,154.0,369.0,221.0,108.0,-67.6,369.0,-92.6
