排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00988B,玉山嚴選非投債,19.87,0.06,0.3,07/29,-25.8,-25.8,-25.8,-65.8,-82.9,213.0,,,,
2,2618,長榮航,41.45,-1.3,-3.04,07/29,-36.4,-42.5,-44.2,-58.9,-70.6,-83.0,-82.3,-51.4,-71.1,-83.0
3,00981T,平衡凱基雙核收息,11.65,-0.12,-1.02,07/29,0.0,0.0,0.0,-55.9,-55.9,-55.9,65.2,-36.7,,306.0
4,009820,元大納斯達克精選,9.21,-0.2,-2.13,07/29,0.0,0.0,0.0,-55.6,-56.3,-71.5,-81.8,,,
5,00918,大華優利高填息30,31.46,-0.37,-1.16,07/29,-13.4,-13.9,-16.0,-51.3,-65.9,-67.2,-60.0,-59.7,-55.3,-79.2
6,6415,矽力*-KY,375.5,-29.0,-7.17,07/29,-0.62,-2.82,-4.32,-50.7,-68.5,-72.6,-79.2,-82.7,-78.8,-1.06
7,3045,台灣大,113.5,-0.5,-0.44,07/29,-31.9,-33.4,-33.9,-50.7,-56.8,-54.8,-57.8,-70.1,82.1,-65.2
8,00916,國泰全球品牌50,26.09,0.2,0.77,07/29,0.0,0.0,0.0,-50.3,-50.3,-77.8,5.1,-29.5,-64.6,-29.5
9,00836B,永豐10年A公司債,28.64,0.08,0.28,07/29,0.0,0.0,0.0,-46.5,-46.5,-46.5,-84.1,-84.1,-87.5,-84.1
10,2395,研華,550.0,-6.0,-1.08,07/29,3.87,-1.08,7.33,-46.0,-63.8,-72.5,-91.4,-83.2,143.0,-69.4
11,3388,崇越電,68.8,-1.9,-2.69,07/29,-15.4,-13.0,-14.4,-45.1,-46.5,-41.9,-26.6,410.0,367.0,435.0
12,2014,中鴻,16.8,-0.15,-0.88,07/29,-0.97,-1.9,-4.99,-45.0,-49.0,-57.2,-80.8,-83.0,-81.2,-81.5
13,00992A,主動群益科技創新,13.59,-0.99,-6.79,07/29,-42.1,-41.8,-41.4,-44.0,-29.1,-17.5,-28.4,721.0,,2682.0
14,1419,新紡,70.1,1.9,2.79,07/29,-31.4,-35.8,-35.5,-43.4,-56.6,-61.1,-69.9,-80.8,-84.9,-83.2
15,2867,三商壽,9.37,0.02,0.21,07/29,3.74,3.74,15.3,-43.3,-48.1,-82.1,-82.1,,,
16,4744,皇將,29.0,0.0,0.0,07/29,-18.1,-18.1,-40.4,-43.0,-48.2,-53.5,-68.3,-57.6,43.6,-55.0
17,00693U,期街口S&P黃豆,22.26,0.1,0.45,07/29,-32.9,-38.2,-38.2,-42.1,-46.8,-54.7,-64.0,-45.1,-61.2,-45.1
18,4904,遠傳,106.5,0.5,0.47,07/29,-33.3,-37.2,-38.1,-41.1,-44.4,19.8,951.0,1300.0,309.0,1048.0
19,3090,日電貿,126.5,-14.0,-9.96,07/29,-38.4,-38.9,-39.3,-39.3,-56.2,-58.9,-38.7,-68.3,79.3,-65.5
20,8905,裕國,30.6,0.4,1.32,07/29,0.0,-38.2,-38.2,-38.2,-42.0,-44.7,-44.7,-45.3,-42.7,-44.0
21,1617,榮星,16.3,-0.95,-5.51,07/29,8.81,11.9,-24.5,-38.0,-49.4,-46.9,-53.1,-72.3,-70.5,-74.8
