排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,1718,中纖,15.2,0.25,1.67,318065,07/06,11493,12606,12396,12390,13388,9684,13465,13431.0,13465.0,13434.0
2,1312,國喬,14.15,-0.95,-6.29,45852,07/06,1532,3294,4353,4994,5106,5070,5094,5004.0,5099.0,4987.0
3,2409,友達,31.7,1.7,5.67,410630,07/06,-3505,-894,2467,2207,3323,5954,15887,15537.0,19929.0,19490.0
4,3702,大聯大,110.0,0.0,0.0,8268,07/06,393,797,704,1870,1613,3304,2887,3351.0,3332.0,3350.0
5,6182,合晶,156.0,-7.0,-4.29,185078,07/06,-822,405,1477,1747,-2381,1492,3098,2163.0,3173.0,2195.0
6,3481,群創,69.2,3.2,4.85,519704,07/06,2120,952,1442,1491,2614,8333,6851,-8580.0,7308.0,-153.0
7,1314,中石化,10.4,0.52,5.26,368710,07/06,-104,1226,1364,1382,1376,1332,1379,1295.0,1287.0,1275.0
8,00981A,主動統一台股增長,31.2,-1.06,-3.29,245323,07/06,183,67,284,1156,2688,1130,2789,800.0,3169.0,798.0
9,5371,中光電,102.0,8.9,9.56,54994,07/06,461,941,887,1025,1150,1074,1183,847.0,1169.0,770.0
10,2436,偉詮電,77.7,1.8,2.37,8589,07/06,596,658,846,995,937,-326,987,955.0,-290.0,953.0
11,6547,高端疫苗,48.0,1.65,3.56,7521,07/06,500,626,677,839,801,966,833,2029.0,1924.0,2018.0
12,2377,微星,142.5,-0.5,-0.35,10395,07/06,-72,-90,-162,751,801,901,1101,871.0,1027.0,889.0
13,3230,錦明,51.0,-0.6,-1.16,1489,07/06,-512,469,483,677,796,794,768,722.0,759.0,732.0
14,2312,金寶,35.55,0.7,2.01,21783,07/06,27,-31,168,666,1590,477,1513,1192.0,1562.0,1184.0
15,2484,希華,95.8,-0.6,-0.62,80006,07/06,-559,-171,1036,656,1469,1614,1700,1715.0,1717.0,1715.0
16,1711,永光,47.35,1.65,3.61,18804,07/06,27,252,450,640,568,-834,768,735.0,784.0,784.0
17,2498,宏達電,45.0,0.55,1.24,7262,07/06,127,236,431,639,551,349,298,-2213.0,-249.0,-2259.0
18,8033,雷虎,222.0,17.5,8.56,9734,07/06,140,21,60,622,705,634,710,-56.0,742.0,-174.0
19,4927,泰鼎-KY,46.4,-0.15,-0.32,2988,07/06,0,51,264,598,671,634,466,-33.0,644.0,-193.0
20,6168,宏齊,29.9,0.0,0.0,3301,07/06,64,72,332,537,534,553,401,544.0,554.0,544.0
21,3042,晶技,224.5,-24.5,-9.84,57562,07/06,-48,401,540,527,516,522,574,538.0,539.0,524.0
22,2231,為升,123.5,5.0,4.22,4819,07/06,92,282,380,490,533,529,378,403.0,557.0,408.0
23,8105,凌巨,21.95,0.2,0.92,5004,07/06,218,-245,48,476,358,461,572,550.0,674.0,563.0
24,1326,台化,67.6,-0.4,-0.59,129753,07/06,-186,212,402,466,600,528,506,-185.0,539.0,-192.0
25,1301,台塑,60.4,-1.7,-2.74,75893,07/06,-148,-76,414,435,316,-100,418,4.0,212.0,-216.0
26,00753L,中信中國50正2,8.71,0.25,2.96,12152,07/06,188,287,457,429,167,-91,-612,-2440.0,-2568.0,-1755.0
27,1717,長興,85.4,3.8,4.66,103206,07/06,194,405,462,418,515,161,15,197.0,585.0,326.0
28,6213,聯茂,396.0,2.0,0.51,33702,07/06,-26,284,417,417,158,190,14,-117.0,283.0,-124.0
29,6290,良維,323.0,7.0,2.22,10335,07/06,219,357,380,394,387,212,206,97.0,142.0,51.0
30,8150,南茂,115.5,10.5,10.0,51679,07/06,202,145,131,385,303,167,388,205.0,509.0,252.0
31,5328,華容,80.6,-1.8,-2.18,34949,07/06,-104,-45,-668,372,93,765,1029,485.0,1051.0,515.0
32,4123,晟德,39.8,0.15,0.38,4072,07/06,20,300,374,364,449,103,1660,1353.0,1622.0,1331.0
33,5464,霖宏,103.5,1.0,0.98,282,07/06,17,59,153,326,871,1105,2707,2705.0,2690.0,2705.0
34,2481,強茂,227.5,20.5,9.9,8453,07/06,293,204,210,321,118,-33,577,738.0,1092.0,680.0
35,5314,世紀*,67.6,-3.9,-5.45,35570,07/06,185,234,244,308,337,377,337,402.0,199.0,352.0
