排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00632R,元大台灣50反1,10.33,0.03,0.29,08/06,1.89,1.85,5.59,9.49,9.47,9.39,9.29,8.98,-2.45,21.0,110.0,8.04
2,5351,鈺創,103.0,6.5,6.74,08/06,2.64,6.54,8.64,9.27,4.59,2.38,7.98,8.84,18.4,17.9,10.3,12.1
3,00991A,主動復華未來50,17.16,0.27,1.6,08/06,-0.01,-0.48,0.41,8.51,6.02,3.72,-2.02,-2.58,,,,-2.52
4,00995A,主動中信台灣卓越,16.84,0.22,1.32,08/06,-0.13,0.37,0.62,7.64,7.08,6.76,10.7,12.4,,,,
5,3006,晶豪科,258.0,19.0,7.95,08/06,2.64,4.08,6.16,6.82,4.24,7.77,12.9,17.0,29.8,31.7,31.0,14.8
6,00987A,主動台新優勢成長,15.42,0.24,1.58,08/06,0.07,0.45,0.7,6.23,3.99,1.6,9.57,11.0,,,,26.4
7,00992A,主動群益科技創新,16.93,0.38,2.3,08/06,0.1,0.33,0.68,5.68,5.49,3.81,9.42,8.58,,,,9.73
8,4967,十銓,280.0,14.5,5.46,08/06,2.47,4.05,4.54,5.46,4.89,5.32,-4.74,-11.5,6.84,5.4,,-11.9
9,00981A,主動統一台股增長,28.84,0.38,1.34,08/06,0.1,0.46,0.71,5.31,3.69,2.6,1.63,-4.22,-4.43,,,-4.64
10,00947,台新臺灣IC設計,35.5,0.81,2.33,08/06,0.13,-0.19,1.31,5.25,3.1,2.57,-3.65,6.27,11.2,,,4.73
11,5371,中光電,86.7,-3.8,-4.2,08/06,0.06,2.26,3.97,4.89,5.4,1.12,4.51,4.02,-3.07,-9.86,-42.0,3.84
12,8271,宇瞻,247.0,20.0,8.81,08/06,2.25,2.94,4.07,4.87,4.68,3.85,-7.28,-6.7,-8.6,-11.6,-10.3,-7.32
13,00996A,主動兆豐台灣豐收,13.48,0.01,0.07,08/06,-0.32,-0.05,-0.08,4.69,1.4,0.44,2.63,,,,,
14,00405A,主動富邦台灣龍耀,8.25,0.2,2.48,08/06,0.18,0.79,0.82,4.14,1.44,2.54,,,,,,
15,00400A,主動國泰動能高息,13.89,0.2,1.46,08/06,0.3,0.86,0.99,4.03,2.43,1.91,1.82,,,,,
16,8112,至上,89.0,2.8,3.25,08/06,0.7,1.54,3.18,3.75,1.5,1.5,-9.24,-7.88,-11.6,-8.85,-10.8,-4.19
17,00980A,主動野村臺灣優選,23.73,0.42,1.8,08/06,-0.07,-0.14,-0.58,3.68,2.67,2.7,6.68,8.95,9.87,,,9.21
18,00994A,主動第一金台股優,16.5,0.25,1.54,08/06,-0.13,0.14,0.1,3.57,0.89,-0.48,1.04,-2.86,,,,
19,6206,飛捷,144.5,-3.5,-2.36,08/06,0.53,1.9,2.44,3.38,3.68,3.26,9.32,11.9,10.8,9.12,-4.68,11.8
20,009801,中信美國創新科技,12.59,-0.13,-1.02,08/06,0.18,0.81,1.3,3.28,4.22,4.31,13.0,24.2,39.3,,,26.6
21,00733,富邦臺灣中小,64.65,1.9,3.03,08/06,0.11,0.17,0.32,3.26,1.92,1.16,9.72,33.3,50.5,29.7,,44.1
22,00634R,富邦上証反1,3.1,0.02,0.65,08/06,-0.21,1.49,1.91,3.23,3.23,2.68,5.05,6.35,5.44,7.73,34.1,5.29
23,00401A,主動摩根台灣鑫收,13.39,-0.02,-0.15,08/06,-0.98,-0.05,-0.29,3.22,2.84,4.46,19.2,,,,,
24,00700,富邦恒生國企,17.75,-0.16,-0.89,08/06,0.93,1.29,1.82,3.2,6.02,7.85,9.13,33.1,53.0,70.6,,41.4
25,009819,中信數據及電力,10.3,-0.12,-1.15,08/06,0.07,2.36,2.57,3.15,3.81,4.8,6.94,,,,,
26,2359,所羅門,144.5,-0.5,-0.34,08/06,0.44,1.83,2.01,3.15,1.85,2.91,4.3,5.63,2.04,0.68,3.39,5.92
27,3605,宏致,108.0,6.5,6.4,08/06,0.8,3.65,3.73,3.08,3.28,5.29,12.8,12.6,9.27,13.9,13.2,10.2
28,00657,國泰日經225,77.85,-0.7,-0.89,08/06,-0.06,-0.11,-0.12,2.96,6.71,6.06,7.39,6.63,8.23,54.3,81.9,8.15
29,2421,建準,154.5,14.0,9.96,08/06,1.9,2.34,2.36,2.94,2.84,1.82,2.67,-9.06,1.11,4.48,15.4,-8.72
30,00935,野村臺灣新科技50,55.9,0.05,0.09,08/06,-0.08,0.15,-0.13,2.93,0.54,-0.92,-5.34,-3.97,-2.19,,,-4.26
31,00993A,主動安聯台灣,12.93,0.12,0.94,08/06,0.07,0.39,0.57,2.92,2.24,2.85,9.13,31.1,,,,
32,00999A,主動野村臺灣高息,10.88,0.13,1.21,08/06,0.25,1.18,1.45,2.85,2.22,1.64,7.62,,,,,
33,3141,晶宏,78.4,4.0,5.38,08/06,1.06,1.48,1.99,2.82,2.92,3.11,-0.13,1.16,-0.7,3.89,-6.2,1.39
34,3324,雙鴻,1060.0,95.0,9.84,08/06,1.65,2.27,2.33,2.67,3.54,2.93,-1.72,-6.94,-0.84,-0.42,13.0,-7.62
35,2301,光寶科,252.5,3.5,1.41,08/06,-0.02,1.26,2.5,2.66,1.91,2.15,4.57,10.4,13.4,6.14,-12.4,11.0
36,00888,永豐台灣ESG,32.1,0.01,0.03,08/06,-0.01,0.37,0.36,2.57,2.73,0.77,0.48,4.36,5.01,11.9,,4.55
37,00668,國泰美國道瓊,64.05,0.05,0.08,08/06,0.17,2.31,2.33,2.47,2.55,2.63,2.36,2.77,3.1,0.21,,2.4
38,00403A,主動統一升級50,9.91,0.1,1.02,08/06,0.2,0.79,1.01,2.43,0.14,-2.77,,,,,,
39,3231,緯創,189.5,-3.5,-1.81,08/06,-0.32,0.8,1.38,2.4,3.71,7.79,3.18,8.08,2.43,-7.22,-12.0,1.76
40,2376,技嘉,344.0,2.0,0.58,08/06,0.28,1.03,1.86,2.39,2.04,1.39,0.34,9.37,1.32,-8.18,-15.8,5.86
41,5388,中磊,91.8,0.2,0.22,08/06,0.18,1.12,1.36,2.32,2.17,6.32,8.27,6.19,-2.3,-8.51,-0.4,-0.57
42,00904,台新臺灣半導體30,39.46,0.05,0.13,08/06,-0.12,0.09,0.16,2.2,1.98,0.86,1.29,6.54,6.51,3.2,,6.65
43,00631L,元大台灣50正2,33.85,-0.3,-0.88,08/06,0.1,1.57,1.52,2.17,1.5,1.85,1.26,-0.39,-0.19,1.4,3.25,-0.34
44,009816,凱基台灣TOP50,14.96,-0.04,-0.27,08/06,-0.1,0.44,0.64,2.12,1.39,1.42,0.6,0.71,,,,
45,2377,微星,154.0,3.0,1.99,08/06,0.5,0.85,1.71,2.07,1.88,4.95,3.97,1.98,-11.0,-24.0,-21.8,-1.16
46,2388,威盛,79.4,-3.6,-4.34,08/06,0.03,0.99,1.53,2.05,1.99,1.86,3.17,4.84,2.84,-11.4,-2.67,4.07
47,8114,振樺電,225.5,-4.5,-1.96,08/06,0.1,0.82,1.32,1.98,3.01,4.4,4.39,2.08,2.85,3.88,4.39,-2.61
48,6533,晶心科,233.0,4.5,1.97,08/06,0.14,0.4,0.23,1.98,2.44,1.87,0.49,-1.56,-6.95,-12.0,,-2.64
49,2464,盟立,178.0,8.0,4.71,08/06,0.65,1.19,1.55,1.95,2.19,1.35,-2.62,11.6,8.93,1.04,-1.03,11.1
50,00651R,復華香港反1,5.2,0.08,1.56,08/06,-0.03,1.06,1.07,1.95,1.82,0.34,2.08,2.08,0.67,-0.9,-5.68,0.37
51,3413,京鼎,320.0,-1.5,-0.47,08/06,0.45,0.64,1.26,1.94,0.6,1.3,15.9,16.8,1.46,9.35,22.8,12.9
52,6209,今國光,76.7,4.8,6.68,08/06,0.13,0.55,0.47,1.93,0.78,2.23,-3.95,-4.67,-1.52,1.9,0.82,-5.65
53,2006,東和鋼鐵,86.2,7.8,9.95,08/06,0.8,0.71,1.05,1.88,2.35,3.58,8.72,12.8,10.3,12.6,18.2,12.4
54,00982A,主動群益台灣強棒,22.71,0.38,1.7,08/06,-0.17,-0.05,0.19,1.88,0.95,-0.7,3.21,4.24,7.52,,,5.09
55,8088,品安,48.4,0.75,1.57,08/06,1.65,1.82,1.94,1.87,1.89,1.23,1.19,0.15,-0.4,3.53,-1.75,3.43
56,3706,神達,92.9,1.0,1.09,08/06,0.56,1.0,1.54,1.86,1.67,1.51,-2.35,1.28,-4.86,-5.11,-9.73,0.77
57,2465,麗臺,85.5,-0.3,-0.35,08/06,0.12,1.27,1.51,1.85,1.15,3.42,1.36,4.77,2.52,5.27,0.01,4.74
58,00875,國泰網路資安,55.55,-0.85,-1.51,08/06,-0.01,-0.02,1.94,1.85,3.66,5.3,9.13,19.2,46.1,147.0,,20.0
59,6538,倉和,150.0,-6.5,-4.15,08/06,0.13,2.17,3.21,1.85,2.25,1.37,3.12,3.33,4.51,1.9,,3.69
60,3594,磐儀,57.9,1.8,3.21,08/06,0.84,1.52,1.85,1.85,1.73,0.97,1.94,1.68,-1.41,2.16,1.67,0.73
61,3227,原相,204.0,-5.5,-2.63,08/06,-0.15,0.38,0.89,1.79,1.86,0.54,6.55,9.0,-8.14,7.54,9.67,5.41
62,00916,國泰全球品牌50,27.35,-0.16,-0.58,08/06,0.04,0.44,1.15,1.78,2.99,4.21,7.35,8.2,11.1,10.4,,8.51
63,00952,凱基台灣AI50,18.03,0.04,0.22,08/06,-0.1,0.2,0.27,1.78,1.54,1.49,1.43,2.31,5.52,,,3.42
64,3450,聯鈞,491.5,16.5,3.47,08/06,1.82,1.93,1.18,1.72,1.64,0.45,2.37,13.8,14.7,12.8,-10.8,12.4
65,00653L,富邦印度正2,48.92,0.01,0.02,08/06,0.26,0.33,0.78,1.68,2.53,4.58,6.1,6.59,6.8,6.13,153.0,6.45
66,2618,長榮航,43.25,-0.55,-1.26,08/06,0.03,0.47,0.68,1.67,3.77,9.29,8.02,7.72,7.02,1.38,8.18,10.5
67,2408,南亞科,459.0,14.0,3.15,08/06,0.3,0.53,1.33,1.67,0.89,-0.51,1.71,1.28,4.63,-4.19,-6.25,-0.38
68,009821,野村稀土關鍵資源,14.12,0.41,2.99,08/06,0.44,0.99,1.42,1.67,2.45,3.04,,,,,,
69,0052,富邦科技,60.45,-0.2,-0.33,08/06,-0.04,0.45,0.67,1.59,1.6,1.45,0.62,1.01,-1.13,-1.03,-0.94,-0.66
70,7777,能率亞洲,41.7,-0.7,-1.65,08/06,0.17,0.96,1.25,1.59,1.42,1.63,2.03,0.95,,,,2.5
71,009810,玉山全球藍籌100,21.86,-0.03,-0.14,08/06,0.0,0.93,0.93,1.58,1.27,1.35,1.12,1.28,2.42,,,1.27
72,3026,禾伸堂,593.0,46.0,8.41,08/06,0.0,-0.05,0.37,1.55,2.08,7.04,6.97,4.8,8.8,9.48,11.5,6.46
73,6419,京晨科,149.5,13.5,9.93,08/06,0.97,1.43,1.41,1.54,1.5,1.46,0.18,1.16,0.82,-0.8,-2.57,1.48
74,00894,中信小資高價30,47.5,0.38,0.81,08/06,-0.54,0.03,0.23,1.52,1.06,1.94,2.51,2.06,3.25,7.55,,1.78
75,3260,威剛,421.0,25.0,6.31,08/06,1.56,1.71,1.87,1.49,2.42,3.09,0.67,-13.5,-2.09,2.41,6.4,-14.9
76,3213,茂訊,138.5,4.0,2.97,08/06,1.12,1.29,1.22,1.46,1.15,1.97,10.0,11.0,10.9,5.13,9.67,11.0
77,6187,萬潤,1175.0,105.0,9.81,08/06,-0.03,0.25,0.76,1.42,1.68,1.34,-3.01,7.13,15.2,23.9,18.1,12.2
78,6782,視陽,206.0,7.0,3.52,08/06,0.52,1.24,1.23,1.42,1.08,0.24,-1.54,1.44,0.96,5.32,,1.2
79,3042,晶技,174.0,-3.0,-1.69,08/06,-0.09,0.26,0.65,1.4,3.28,3.06,3.19,8.25,8.9,8.58,-7.49,9.57
80,3029,零壹,110.0,3.0,2.8,08/06,0.02,0.24,0.38,1.4,1.72,3.08,4.47,4.07,1.04,-0.79,1.92,2.37
81,3293,鈊象,784.0,7.0,0.9,08/06,0.22,0.44,0.58,1.4,2.47,2.33,-1.86,2.24,-6.42,-15.4,-6.0,2.28
82,2324,仁寶,37.3,0.35,0.95,08/06,0.05,0.34,0.65,1.36,1.34,2.54,1.33,1.73,-4.65,-11.0,-19.9,1.98
83,00927,群益半導體收益,35.98,-0.03,-0.08,08/06,0.04,0.42,0.48,1.34,0.6,0.81,-2.26,-0.47,1.1,0.25,,-1.19
84,5392,能率,46.2,-0.2,-0.43,08/06,-0.53,0.75,0.79,1.33,1.49,0.09,1.55,1.54,0.02,-1.96,-2.41,1.61
85,3019,亞光,131.5,-2.5,-1.87,08/06,-0.03,0.4,0.34,1.32,0.66,-0.27,3.95,2.53,-4.16,-4.28,-3.36,0.71
86,9939,宏全,142.5,8.5,6.34,08/06,1.1,1.24,1.27,1.3,2.01,2.96,3.44,4.43,2.48,2.48,5.21,4.58
87,3229,晟鈦,46.0,1.75,3.95,08/06,-0.06,-0.13,0.09,1.29,0.92,1.22,0.95,1.26,2.05,2.18,2.92,1.62
88,4979,華星光,488.0,-4.0,-0.81,08/06,0.38,0.59,0.98,1.28,-1.53,1.14,-1.95,1.62,7.45,4.96,7.45,-9.8
