排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1801,4167,松瑞藥,櫃,08/19,,19.85,0.5,2.58,1040,20.5,19.35,19.45,19.9,19.25,3.36,6.38,1.4,,,,,
1802,009818,華南永昌NASDAQxT,市,08/19,,19.84,-0.24,-1.2,56,1.12,20.08,19.96,19.96,19.81,0.75,,0.991,,,,,
1803,3308,聯德,市,08/19,,19.8,-0.3,-1.49,22,0.45,20.1,19.75,20.35,19.75,2.99,12.5,1.02,,,,,
1804,2034,允強,市,08/19,,19.75,-0.05,-0.25,767,15.1,19.8,19.65,19.9,19.6,1.52,47.0,1.16,,,,,
1805,1473,台南,市,08/19,,19.7,-0.2,-1.01,57,1.12,19.9,19.65,19.8,19.65,0.75,56.3,0.75,,,,,
1806,3512,皇龍,櫃,08/19,,19.7,-0.05,-0.25,30,0.59,19.75,19.55,19.7,19.35,1.77,10.5,0.89,,,,,
1807,1598,岱宇,市,08/19,,19.65,-0.2,-1.01,182,3.6,19.85,19.5,20.15,19.5,3.27,,0.78,,,,,
1808,5276,達輝-KY,櫃,08/19,,19.65,-0.15,-0.76,13,0.25,19.8,19.5,19.7,19.4,1.52,14.2,1.43,,,,,
1809,00988B,玉山嚴選非投債,櫃,08/19,,19.61,-0.02,-0.1,2367,46.5,19.63,19.63,19.65,19.61,0.2,,1.002,,,,,
1810,4413,飛寶企業,櫃,08/19,,19.6,0.0,0.0,21,0.42,19.6,19.55,20.0,19.55,2.3,17.0,1.79,,,,,
1811,00703,台新MSCI中國,市,08/19,,19.56,0.13,0.67,47,0.92,19.43,19.73,19.73,19.56,0.87,,0.9949,,,,,
1812,3064,泰偉,櫃,08/19,,19.55,0.0,0.0,0,0.0,20.0,19.55,19.55,19.55,0.0,,5.0,,,,,
1813,3703,欣陸,市,08/19,,19.55,0.15,0.77,2234,43.4,19.4,19.4,19.65,19.2,2.32,9.97,0.59,,,,,
1814,00668K,國泰美國道瓊+U,市,08/19,,19.5,-0.05,-0.26,0,0.0,19.55,19.5,19.5,19.5,0.0,,1.0005,,,,,
1815,2331,精英,市,08/19,,19.5,-0.75,-3.7,2802,54.8,20.25,19.7,19.85,19.35,2.47,19.1,1.01,,,,,
1816,3232,昱捷,櫃,08/19,,19.5,0.15,0.78,6,0.12,19.35,19.45,19.5,19.45,0.26,27.5,1.31,,,,,
1817,4192,杏國,櫃,08/19,,19.5,0.0,0.0,1,0.01,19.5,19.5,19.5,19.5,0.0,,3.13,,,,,
1818,2239,英利-KY,市,08/19,,19.4,0.1,0.52,31,0.59,19.3,19.0,19.4,19.0,2.07,,0.2,,,,,
1819,2462,良得電,市,08/19,,19.4,0.0,0.0,127,2.45,19.4,19.15,19.45,19.15,1.55,31.3,0.89,,,,,
1820,8171,天宇,櫃,08/19,,19.4,-0.1,-0.51,80,1.53,19.5,19.25,19.45,18.65,4.1,,1.17,,,,,
1821,2442,新美齊,市,08/19,,19.35,0.05,0.26,970,18.8,19.3,19.2,19.5,19.2,1.55,3.79,0.91,,,,,
1822,3511,矽瑪,櫃,08/19,,19.35,-0.3,-1.53,187,3.64,19.65,19.5,19.7,19.3,2.04,,1.21,,,,,
1823,5481,新華,櫃,08/19,,19.35,0.85,4.59,421,8.05,18.5,18.95,19.85,18.5,7.3,,1.1,,,,,
1824,6198,瑞築,櫃,08/19,,19.35,-0.55,-2.76,64,1.27,19.9,19.9,19.9,19.35,2.76,,0.7,,,,,
1825,8403,盛弘,櫃,08/19,,19.35,0.0,0.0,64,1.24,19.35,19.35,19.45,19.25,1.03,16.4,0.81,,,,,
1826,1721,三晃,市,08/19,,19.25,-0.4,-2.04,589,11.3,19.65,19.0,19.75,19.0,3.82,,2.21,,,,,
1827,4433,興采,櫃,08/19,,19.2,0.0,0.0,48,0.92,19.2,19.25,19.35,19.05,1.56,17.0,0.64,,,,,
1828,5211,蒙恬,櫃,08/19,,19.2,0.1,0.52,17,0.32,19.1,19.1,19.35,19.1,1.31,,1.8,,,,,
