排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,020011,統一微波高息20N,16.4,0.43,2.69,08/05,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.7,85.2,2.22,,88.5
2,020037,元大金融高股息N,11.52,0.13,1.14,08/05,100.0,100.0,100.0,100.0,60.0,60.5,21.1,14.0,6.13,8.42,,6.59
3,00682U,期元大美元指數,20.45,0.0,0.0,08/05,12.7,73.4,83.6,95.7,-42.2,-4.93,15.7,11.3,10.2,31.0,,13.8
4,00717,富邦美國特別股,15.07,0.06,0.4,08/05,80.9,92.5,92.4,89.0,72.8,70.2,76.6,71.2,64.9,51.7,,69.1
5,009818,華南永昌NASDAQxT,20.54,0.53,2.65,08/05,95.6,90.8,90.9,87.2,66.2,68.8,50.7,,,,,
6,020038,元大ESG配息N,13.8,0.0,0.0,08/05,,-100.0,33.3,86.7,66.7,86.0,45.6,46.2,60.2,23.9,,51.9
7,020033,統一恒生科期N,3.94,0.08,2.07,08/05,-76.3,57.2,83.6,83.5,83.0,66.1,42.1,27.4,-6.95,-1.51,,23.4
8,00916,國泰全球品牌50,27.51,0.31,1.14,08/05,87.3,81.1,81.5,82.3,69.9,69.0,-7.15,-4.2,1.43,-1.84,,-3.67
9,009819,中信數據及電力,10.42,0.31,3.07,08/05,94.9,93.3,90.7,80.9,69.1,42.9,5.06,,,,,
10,009822,華南永昌未來金融,9.86,0.01,0.1,08/05,91.7,80.6,82.0,76.6,85.4,79.8,,,,,,
11,020029,元大ESG高股息N,18.37,0.52,2.91,08/05,100.0,93.3,75.8,76.3,66.0,67.8,44.7,67.3,70.1,40.1,,67.4
12,00982T,平衡兆豐台美動能,15.34,0.39,2.61,08/05,94.5,95.2,93.2,74.9,44.5,29.6,10.8,9.2,,,,4.93
13,020020,元大台股領航N,26.66,0.53,2.03,08/05,84.6,86.7,81.0,72.4,-6.17,32.1,8.93,20.3,31.6,29.2,,28.7
14,00709,富邦歐洲,41.39,0.23,0.56,08/05,39.2,29.9,71.6,72.0,61.2,39.2,41.7,17.7,6.19,-2.52,,12.6
15,00681R,元大美債20反1,21.63,-0.27,-1.23,08/05,87.6,92.3,24.0,71.3,17.6,9.53,1.61,1.21,3.97,1.13,,1.14
16,00706L,期元大S&P日圓正2,19.41,-0.05,-0.26,08/05,64.0,64.1,59.4,69.8,68.5,61.9,25.6,23.5,5.29,-6.68,,25.2
17,009825,聯邦美國金融創新,9.99,0.11,1.11,08/05,60.9,64.7,67.0,69.6,71.2,,,,,,,
18,5324,士開,12.3,0.05,0.41,08/05,72.9,61.8,67.4,68.7,68.0,65.4,43.0,26.8,14.3,2.06,0.76,21.0
19,00965,元大航太防衛科技,26.64,0.63,2.42,08/05,78.1,70.1,68.1,68.1,54.5,42.5,44.7,41.6,11.9,,,32.7
20,910322,康師傅-DR,23.65,-0.5,-2.07,08/05,-54.5,-3.28,-3.17,66.8,78.3,80.3,-3.07,13.2,1.11,-0.09,0.13,11.6
21,00786B,元大10年IG銀行債,32.95,0.19,0.58,08/05,82.0,85.8,82.4,66.0,62.5,56.0,53.6,54.9,37.5,-5.21,,56.9
22,00726B,國泰新興投等債,32.62,0.07,0.22,08/05,7.28,49.1,69.2,65.4,51.1,41.0,30.0,45.6,19.9,-3.21,,37.0
23,020030,統一智慧電動車N,18.34,0.84,4.8,08/05,100.0,74.4,70.0,63.6,30.1,28.5,33.7,36.7,43.6,75.5,,41.2
24,4127,天良,84.9,7.7,9.97,08/05,15.8,21.2,20.2,63.2,24.4,9.87,5.62,5.16,3.83,0.88,0.36,4.4
25,00793B,群益AAA-A醫療債,30.59,0.19,0.62,08/05,5.98,7.3,58.0,60.3,40.3,22.2,4.9,3.78,2.77,1.32,,3.78
26,00402A,主動安聯美國科技,9.92,0.35,3.66,08/05,86.8,87.2,79.2,59.9,38.1,44.4,,,,,,
27,020028,元大特選電動車N,19.41,0.46,2.43,08/05,-100.0,33.3,42.9,57.9,73.1,43.6,59.6,64.4,38.8,44.3,,66.4
28,00940,元大台灣價值高息,12.47,0.24,1.96,08/05,77.5,74.3,65.8,57.8,52.0,43.2,52.2,63.7,65.0,,,66.0
29,00960,野村全球航運龍頭,18.73,-0.31,-1.63,08/05,38.7,67.8,73.1,56.8,58.4,62.8,40.1,38.4,41.6,,,45.6
30,00900,富邦特選高股息30,18.74,0.36,1.96,08/05,62.9,68.8,61.4,56.3,54.9,47.4,53.7,53.9,20.3,9.75,,55.1
31,00986D,主動復華金融債息,14.74,0.03,0.2,08/05,76.3,61.9,33.5,55.8,50.1,30.2,52.3,,,,,
32,006206,元大上證50,38.3,0.49,1.3,08/05,81.5,68.4,41.5,55.8,49.5,43.3,41.7,38.9,34.1,8.97,12.8,36.5
