"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(%)","超過600張增減","持股超過800張(%)","超過800張增減","持股超過1千張(%)","超過1千張增減"
"278","2462","良得電","25","-0.95","-3.66","26W22","05/29","52.7","-0.33","51.4","+0.1","50.1","0"
"279","00701","國泰股利精選30","36.29","+0.27","+0.75","26W22","05/29","6.12","-2.14","5.73","-2.15","5.73","-1.71"
"280","5864","致和證","43","-0.65","-1.49","26W22","05/29","68.8","+0.6","65.8","+1.26","63.6","+0.66"
"281","8927","北基","20.7","+0.05","+0.24","26W22","05/29","78.3","+0.21","75.9","+0.36","72.9","+0.08"
"282","00651R","復華香港反1","5.52","+0.03","+0.55","26W22","05/29","59.8","+0.76","53.3","+0.76","50.6","+3.72"
"283","3055","蔚華科","79.5","-2.5","-3.05","26W22","05/29","65.6","-0.53","63.7","-0.53","59.9","-0.45"
"284","00674R","期元大S&P黃金反1","30.23","+0.69","+2.34","26W22","05/29","41","+1.33","41","+1.33","41","+1.33"
"285","6209","今國光","79.3","-1.7","-2.1","26W22","05/29","44.4","-5.5","38.6","-6.16","36.2","-6.23"
"286","1102","亞泥","34.5","+0.1","+0.29","26W22","05/29","80","-1.05","79","-1.08","78.4","-1.16"
"287","3189","景碩","619","-41","-6.21","26W22","05/29","70.8","+0.84","68.4","+0.71","67.1","+1.23"
"288","00989A","主動摩根美國科技","16.99","-0.13","-0.76","26W22","05/29","15.7","-3.24","12.4","-5.75","12.4","-4.76"
"289","2884","玉山金","33.85","+0.2","+0.59","26W22","05/29","68.8","-0.35","67.3","-0.36","66.2","-0.37"
"290","1304","台聚","12.5","-0.25","-1.96","26W22","05/29","58.6","-0.19","57.6","-0.21","57","-0.21"
"291","3372","典範","19.75","+0.45","+2.33","26W22","05/29","46.8","+1.76","46.4","+1.76","44.5","+0.3"
"292","1734","杏輝","31.1","-0.2","-0.64","26W22","05/29","43.4","+0.3","40.8","+0.27","39","+0.28"
"293","00741B","富邦全球非投等債","37.27","+0.13","+0.35","26W22","05/29","45.2","+0.36","45.2","+0.36","45.2","+0.36"
"294","4523","永彰","29.1","+0.45","+1.57","26W22","05/29","54.1","+0.02","54.1","+1.25","51.4","0"
"295","4915","致伸","75.2","-0.2","-0.27","26W22","05/29","63.2","-0.87","60.8","-0.76","57.4","-0.58"
"296","00661","元大日經225","82.85","+0.4","+0.49","26W22","05/29","15","+0.89","12.3","+0.89","5.15","+0.89"
"297","2392","正崴","38.25","+0.85","+2.27","26W22","05/29","46.1","+0.34","44.4","+0.46","43.4","+0.46"
"298","7799","禾榮科","334.5","-6","-1.76","26W22","05/29","76.1","+0.01","74.8","0","71.2","0"
"299","2867","三商壽","8.19","+0.03","+0.37","26W22","05/29","82","-0.02","80.9","+0.03","80.1","+0.06"
"300","2543","皇昌","46.8","-2.1","-4.29","26W22","05/29","69.3","-0.12","67.2","-0.53","66.4","-0.72"
