排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
601,3029,零壹,111.5,-0.5,-0.45,26W35,08/28,47.9,-0.16,52.8,-0.17,57.4,-0.31,60.7,0.05
602,00679B,元大美債20年,25.85,-0.19,-0.73,26W35,08/28,41.3,-0.01,51.0,0.0,57.3,-0.03,60.1,0.03
603,6425,易發,65.2,3.1,4.99,26W35,08/28,47.3,0.01,50.2,-0.42,57.3,0.01,61.2,0.0
604,6188,廣明,68.8,-0.7,-1.01,26W35,08/28,49.8,-0.08,53.8,-0.03,57.3,-0.17,59.3,-0.22
605,1316,上曜,11.15,-0.6,-5.11,26W35,08/28,44.5,0.36,51.7,0.35,57.3,0.09,61.6,0.49
606,4939,亞電,92.8,6.2,7.16,26W35,08/28,48.3,-6.77,51.8,-7.06,57.3,-7.48,62.5,-7.21
607,8289,泰藝,46.35,-0.65,-1.38,26W35,08/28,43.6,-0.24,49.4,-0.56,57.2,-0.01,61.9,-0.01
608,6259,百徽,31.75,1.5,4.96,26W35,08/28,48.6,0.31,53.3,0.98,57.2,0.0,58.9,0.0
609,6658,聯策,166.5,-4.5,-2.63,26W35,08/28,44.1,-0.41,51.2,-1.08,57.1,-1.17,62.6,-0.01
610,00981D,主動中信非投等債,10.29,-0.05,-0.48,26W35,08/28,29.7,0.04,44.6,0.24,57.0,-0.08,63.7,-0.56
611,1760,寶齡富錦,58.3,-0.3,-0.51,26W35,08/28,45.1,-0.03,50.2,-0.03,57.0,-0.02,62.3,-0.02
612,6158,禾昌,16.5,0.0,0.0,26W35,08/28,42.6,0.0,48.1,0.01,56.9,0.02,58.7,0.02
613,6486,互動,77.4,0.0,0.0,26W35,08/28,47.1,0.1,52.3,-0.03,56.9,-0.01,56.9,-0.01
614,2636,台驊控股,68.9,-0.6,-0.86,26W35,08/28,47.3,0.08,52.1,0.02,56.9,0.05,59.1,0.14
615,3550,聯穎,24.3,0.4,1.67,26W35,08/28,47.2,-0.65,52.5,-0.84,56.9,-1.07,60.1,-0.13
616,00642U,期元大S&P石油,27.65,0.49,1.8,26W35,08/28,47.7,1.32,52.6,1.42,56.8,0.13,59.6,0.31
617,3714,富采,62.6,-0.9,-1.42,26W35,08/28,46.8,-0.39,52.4,-0.35,56.8,-0.27,59.4,-0.38
618,6167,久正,10.8,-0.15,-1.37,26W35,08/28,42.7,-0.02,49.7,-0.31,56.8,-0.51,58.7,-0.19
619,6116,彩晶,14.5,-0.35,-2.36,26W35,08/28,50.3,-0.98,53.9,-1.14,56.7,-1.17,57.9,-1.21
620,6123,上奇,43.5,0.15,0.35,26W35,08/28,44.1,-0.01,50.2,-0.04,56.7,0.0,63.9,0.0
621,3027,盛達,18.35,-0.2,-1.08,26W35,08/28,47.1,-0.28,51.9,-0.13,56.6,-0.13,61.3,-0.56
622,1733,五鼎,32.1,-0.3,-0.93,26W35,08/28,44.0,-0.14,50.3,-0.3,56.6,0.12,58.1,-0.26
623,4128,中天,15.3,0.1,0.66,26W35,08/28,44.7,0.03,51.3,0.1,56.6,0.15,58.4,0.23
624,1785,光洋科,103.5,0.5,0.49,26W35,08/28,48.0,0.11,52.5,0.13,56.5,0.19,58.9,0.21
625,8112,至上,90.9,-1.3,-1.41,26W35,08/28,48.5,0.4,53.0,0.35,56.5,0.06,58.6,0.48
626,6983,華洋精機,353.0,15.5,4.59,26W35,08/28,33.1,0.18,45.3,0.51,56.5,0.68,58.8,0.68
627,00676R,富邦臺灣加權反1,5.48,-0.02,-0.36,26W35,08/28,31.4,-0.22,44.7,-0.27,56.4,-1.22,64.2,-0.09
628,4173,久裕,17.4,-0.1,-0.57,26W35,08/28,46.7,0.04,53.2,0.06,56.4,0.0,57.0,0.0
