代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
1216,統一,77.4,-0.1,-0.13,08/24,20,169405,47.5,2.98,-4,-697,-1.09,-0.01,-1,-34,-0.26,0.0,22,171765,44.5,3.02
00900,富邦特選高股息30,18.69,0.0,0.0,08/24,16,24387,32.3,1.55,1,2500,58.6,0.16,-1,-974,-22.8,-0.06,40,109295,54.1,6.94
1319,東陽,82.6,-0.2,-0.24,08/24,14,14592,31.6,2.47,0,0,0.0,0.0,1,22,1.96,0.0,4,2207,32.2,0.37
00895,富邦未來車,49.73,0.05,0.1,08/24,12,851,31.0,0.59,0,0,0.0,0.0,-1,-426,-72.9,-0.29,3,118,15.6,0.08
3234,光環,166.0,15.0,9.93,08/24,12,6523,12.2,5.85,0,0,0.0,0.0,-5,-105,-0.43,-0.09,2,1016,8.95,0.91
6213,聯茂,482.5,-30.5,-5.95,08/24,12,25383,14.5,6.98,-1,-1285,-7.39,-0.35,1,54,0.31,0.01,15,31493,12.4,8.66
00967B,元大優息美債,8.93,0.0,0.0,08/24,11,58,0.89,0.03,0,0,0.0,0.0,1,23,4.57,0.01,1,27,5.36,0.02
1524,耿鼎,27.45,0.0,0.0,08/24,11,1035,30.6,0.63,0,0,0.0,0.0,0,0,0.0,0.0,11,1030,30.4,0.62
2114,鑫永銓,88.4,-0.2,-0.23,08/24,11,71,25.1,0.09,0,0,0.0,0.0,0,0,0.0,0.0,12,77,25.1,0.1
3037,欣興,1075.0,-10.0,-0.92,08/24,11,49843,24.1,3.04,-4,-1115,-1.49,-0.07,-1,-15,-0.14,0.0,11,48541,23.5,2.96
4974,亞泰,68.8,-0.8,-1.15,08/24,11,377,35.1,0.52,0,0,0.0,0.0,2,1,0.41,0.0,11,379,35.3,0.52
6423,億而得,79.4,0.3,0.38,08/24,11,148,35.9,0.48,0,0,0.0,0.0,0,0,0.0,0.0,11,152,36.8,0.49
6949,沛爾生醫-創,1235.0,80.0,6.93,08/24,11,558,19.3,0.85,0,0,0.0,0.0,-7,-327,-15.7,-0.5,5,232,15.5,0.35
