代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,28.87,-0.02,-0.07,26W23,06/04,55,637244,43.2,94.9,0,0,0.0,0.0,-2,-8800,-36.6,-1.31,21,285834,45.1,42.6
00717,富邦美國特別股,15.03,-0.13,-0.86,26W23,06/04,49,23954,59.9,18.2,0,0,0.0,0.0,4,242,4.09,0.18,14,13525,77.7,10.3
00857B,永豐20年美公債,23.17,0.0,0.0,26W23,06/04,30,162874,42.9,27.8,0,0,0.0,0.0,3,6402,17.3,1.09,30,167146,44.0,28.5
00931B,統一美債20年,13.39,-0.01,-0.07,26W23,06/04,20,284262,53.8,12.9,0,0,0.0,0.0,3,8048,9.54,0.37,20,326540,61.8,14.8
006205,富邦上証,40.74,-0.47,-1.14,26W23,06/04,17,5398,10.1,5.43,0,0,0.0,0.0,1,392,16.0,0.39,17,9885,18.4,9.94
00710B,復華彭博非投等債,18.91,0.02,0.11,26W23,06/04,15,2352,15.0,1.28,0,0,0.0,0.0,2,147,5.48,0.08,22,23303,54.6,12.7
00746B,富邦A級公司債,35.46,-0.01,-0.03,26W23,06/04,15,36472,51.5,1.46,0,0,0.0,0.0,-15,-35586,-50.2,-1.42,-1,-22,-1.91,0.0
00902,中信電池及儲能,16.04,-0.42,-2.55,26W23,06/04,13,37854,22.6,16.4,0,0,0.0,0.0,4,9927,23.8,4.3,13,78052,46.6,33.8
9933,中鼎,42.15,-0.55,-1.29,26W23,06/04,13,73930,16.8,8.21,1,310,0.79,0.03,-2,-1705,-2.59,-0.19,13,73908,16.8,8.21
00897,富邦基因免疫生技,9.57,0.1,1.06,26W23,06/04,12,14785,32.7,9.66,0,0,0.0,0.0,-1,-392,-13.0,-0.26,25,35194,35.0,23.0
