代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
6805,富世達,2225.0,200.0,9.88,08/27,-1,-86,-1.95,-0.13,18,8301,20.1,12.1,-1,-18,-0.4,-0.03,3,1805,20.5,2.63
8996,高力,1310.0,115.0,9.62,08/27,-18,-12656,-19.7,-13.6,18,8120,12.7,8.7,4,295,1.65,0.32,-5,-2149,-10.9,-2.3
2884,玉山金,38.55,-0.15,-0.39,08/27,-2,-17963,-32.3,-0.11,16,99302,16.5,0.61,-2,-602,-1.08,0.0,-2,-12379,-22.3,-0.08
3491,昇達科,1425.0,80.0,5.95,08/27,-5,-529,-6.37,-0.77,12,891,4.71,1.29,1,15,0.56,0.02,2,372,8.84,0.54
2486,一詮,259.0,-3.5,-1.33,08/27,1,689,15.8,0.29,9,3571,3.18,1.53,2,85,0.39,0.04,1,769,17.7,0.33
1815,富喬,116.5,-1.5,-1.27,08/27,2,25003,13.6,4.27,8,19952,3.04,3.41,-1,-415,-0.54,-0.07,2,31922,17.4,5.45
2301,光寶科,301.0,-6.0,-1.95,08/27,-3,-5801,-3.84,-0.25,8,13242,4.1,0.57,-1,-106,-0.41,0.0,-2,-510,-0.66,-0.02
3105,穩懋,445.5,40.5,10.0,08/27,3,10782,12.5,2.54,8,6723,3.67,1.59,3,1091,1.26,0.26,3,17566,20.3,4.14
3017,奇鋐,3340.0,185.0,5.86,08/27,-2,-1006,-8.86,-0.26,7,2150,8.19,0.55,4,413,2.5,0.11,1,757,12.4,0.19
50,元大台灣50,106.05,0.15,0.14,08/27,2,30615,18.6,0.14,6,12660,3.56,0.06,2,39095,23.7,0.18,2,72870,44.2,0.33
1303,南亞,227.5,20.5,9.9,08/27,3,13175,4.19,0.17,6,15031,2.91,0.19,3,3042,0.97,0.04,3,27361,8.7,0.34
2313,華通,244.0,22.0,9.91,08/27,2,13101,14.2,1.06,6,7893,4.3,0.64,3,1369,1.24,0.11,2,16954,18.4,1.37
3443,創意,5920.0,-205.0,-3.35,08/27,3,417,5.96,0.31,6,785,5.43,0.59,-1,-16,-0.52,-0.01,5,1161,9.81,0.87
3532,台勝科,394.0,12.0,3.14,08/27,-3,-1556,-3.79,-0.4,6,2604,3.52,0.67,1,102,1.0,0.03,1,398,3.88,0.1
6472,保瑞,439.5,-17.5,-3.83,08/27,-5,-2307,-19.4,-1.81,6,1626,10.9,1.27,-2,-156,-4.54,-0.12,-4,-1261,-14.3,-0.99
8039,台虹,352.5,32.0,9.98,08/27,1,1614,7.17,0.61,6,4004,1.37,1.52,3,109,0.08,0.04,1,3534,15.7,1.34
9941,裕融,87.1,1.3,1.52,08/27,1,824,37.5,0.14,6,585,7.48,0.1,-2,-6,-0.17,0.0,1,935,42.6,0.16
2633,台灣高鐵,26.35,0.0,0.0,08/27,7,3685,21.8,0.07,5,503,4.33,0.01,3,96,1.34,0.0,7,4247,25.1,0.08
4979,華星光,617.0,19.0,3.18,08/27,-2,-2949,-5.21,-2.06,5,8337,7.92,5.84,1,50,0.17,0.04,1,2622,8.93,1.84
6278,台表科,206.0,6.5,3.26,08/27,-1,-3395,-17.9,-1.16,5,7366,11.3,2.52,-1,-101,-0.53,-0.03,-1,-35,-0.18,-0.01
850,元大臺灣ESG永續,90.55,0.15,0.17,08/27,-3,-209,-9.74,-0.05,4,985,38.7,0.24,-1,-317,-36.2,-0.08,2,576,32.1,0.14
2207,和泰車,527.0,4.0,0.76,08/27,1,47,22.9,0.01,4,5,0.61,0.0,6,21,1.82,0.0,1,51,25.2,0.01
3605,宏致,119.5,7.5,6.7,08/27,-5,-11042,-19.5,-6.32,4,1876,3.63,1.07,1,214,1.53,0.12,-5,-8874,-15.6,-5.08
