代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
1477,聚陽,201.0,8.5,4.42,08/20,2,1221,19.6,0.49,20,1285,2.84,0.52,1,27,1.39,0.01,2,1464,23.5,0.59
2207,和泰車,508.0,2.0,0.4,08/20,-5,-203,-17.4,-0.04,13,128,3.22,0.02,1,1,0.24,0.0,-5,-158,-13.6,-0.03
2542,興富發,48.3,0.15,0.31,08/20,4,23618,45.6,1.1,13,8217,7.2,0.38,-2,-214,-0.91,-0.01,4,27130,52.4,1.26
6805,富世達,1850.0,60.0,3.35,08/20,-4,-886,-10.9,-1.29,13,6712,21.8,9.79,1,31,1.85,0.04,1,362,21.8,0.53
8996,高力,1135.0,0.0,0.0,08/20,-13,-8223,-18.5,-8.81,13,6131,13.8,6.57,1,14,0.58,0.02,2,258,5.8,0.28
1402,遠東新,29.2,1.2,4.29,08/20,4,37657,52.8,0.7,12,9367,4.09,0.17,4,1363,1.91,0.03,4,46473,65.2,0.87
2347,聯強,87.0,0.7,0.81,08/20,-1,-179,-3.95,-0.01,11,4405,9.52,0.26,1,2,0.04,0.0,1,169,3.72,0.01
2474,可成,204.0,0.0,0.0,08/20,-6,-2102,-14.0,-0.39,11,922,2.4,0.17,-1,-16,-0.68,0.0,-6,-1615,-10.7,-0.3
2855,統一證,46.65,0.8,1.74,08/20,-2,-1875,-32.7,-0.12,11,8278,20.6,0.52,0,0,0.0,0.0,1,260,10.5,0.02
2883,凱基金,30.4,0.0,0.0,08/20,-5,-73793,-32.2,-0.4,11,111569,26.7,0.6,-9,-3568,-1.04,-0.02,-4,-15558,-9.15,-0.08
2884,玉山金,37.35,-0.45,-1.19,08/20,-9,-123416,-29.0,-0.76,11,91652,19.7,0.57,-6,-1654,-0.5,-0.01,-2,-8888,-6.61,-0.05
1476,儒鴻,317.0,5.5,1.77,08/20,1,722,35.9,0.26,10,502,2.83,0.18,3,53,0.94,0.02,1,761,37.9,0.28
2887,台新新光金,35.95,-0.45,-1.24,08/20,-4,-111053,-43.0,-0.44,10,127834,22.6,0.51,1,959,2.03,0.0,-4,-36537,-14.1,-0.15
2890,永豐金,39.35,-0.05,-0.13,08/20,1,312,2.18,0.0,8,54401,24.9,0.37,1,93,0.65,0.0,1,736,5.14,0.0
3008,大立光,5515.0,-35.0,-0.63,08/20,-3,-523,-4.95,-0.4,7,696,3.46,0.53,4,400,2.87,0.31,-1,-174,-5.88,-0.13
3491,昇達科,1285.0,60.0,4.9,08/20,1,34,3.37,0.05,7,155,1.46,0.23,1,9,0.86,0.01,1,80,7.87,0.12
6121,新普,395.0,-6.5,-1.62,08/20,-1,-90,-11.9,-0.05,7,332,5.04,0.18,-4,-127,-4.11,-0.07,2,204,12.9,0.11
3044,健鼎,485.5,5.0,1.04,08/20,-5,-3056,-16.6,-0.58,6,2259,6.93,0.43,-5,-424,-2.3,-0.08,-2,-1510,-20.7,-0.29
4938,和碩,89.7,0.3,0.34,08/20,-5,-18211,-24.1,-0.68,5,10627,14.1,0.4,-6,-3557,-2.5,-0.13,-2,-5096,-28.2,-0.19
6488,環球晶,993.0,10.0,1.02,08/20,-2,-3443,-16.6,-0.72,5,2039,3.36,0.43,-5,-997,-1.64,-0.21,-2,-3553,-17.1,-0.74
2049,上銀,366.5,-0.5,-0.14,08/20,-3,-2880,-12.7,-0.81,4,2724,9.14,0.77,1,2,0.02,0.0,-1,-847,-7.15,-0.24
2376,技嘉,344.0,-4.5,-1.29,08/20,-4,-14449,-29.6,-2.16,4,1444,2.96,0.22,-1,-25,-0.42,0.0,-4,-13251,-27.2,-1.98
2404,漢唐,1075.0,-20.0,-1.83,08/20,-1,-326,-20.1,-0.17,4,205,4.03,0.11,-3,-218,-5.55,-0.11,-1,-340,-20.9,-0.18
2486,一詮,251.0,16.0,6.81,08/20,-1,-303,-1.81,-0.13,4,859,1.89,0.37,1,178,1.06,0.08,1,392,2.34,0.17
3189,景碩,851.0,2.0,0.24,08/20,-1,-972,-5.74,-0.18,4,3485,3.37,0.66,-3,-1600,-2.46,-0.3,-1,-286,-1.69,-0.05
3227,原相,200.0,2.0,1.01,08/20,-7,-1455,-23.1,-0.96,4,550,19.3,0.36,-1,-23,-2.71,-0.01,2,100,6.95,0.07
3406,玉晶光,650.0,-7.0,-1.07,08/20,-3,-1858,-14.0,-1.65,4,2713,13.8,2.41,1,24,0.86,0.02,-1,-26,-0.97,-0.02
4966,譜瑞-KY,567.0,-6.0,-1.05,08/20,-3,-1105,-30.0,-1.4,4,513,11.9,0.65,-1,-30,-2.78,-0.04,-2,-665,-24.7,-0.84
5483,中美晶,186.5,10.0,5.67,08/20,1,783,4.54,0.12,4,3627,4.15,0.57,1,59,0.34,0.01,1,1937,11.2,0.3
5880,合庫金,24.8,-0.05,-0.2,08/20,-3,-17366,-23.3,-0.11,4,39418,35.9,0.25,1,37,0.25,0.0,4,23727,21.6,0.15
1504,東元,73.1,1.3,1.81,08/20,2,6673,23.8,0.28,3,3480,9.52,0.15,1,136,0.81,0.01,6,27985,31.8,1.18
1815,富喬,107.0,9.0,9.18,08/20,8,37640,13.4,6.43,3,3639,1.47,0.62,1,945,0.7,0.16,8,42465,15.1,7.25
2059,川湖,13925.0,-170.0,-1.21,08/20,-5,-275,-8.81,-0.29,3,418,15.9,0.44,4,24,0.83,0.03,-2,-118,-10.7,-0.12
2301,光寶科,267.0,-6.5,-2.38,08/20,-2,-8686,-14.3,-0.38,3,6046,5.94,0.26,-5,-1483,-1.01,-0.06,-2,-6343,-10.4,-0.27
2379,瑞昱,703.0,-35.0,-4.74,08/20,-1,-1995,-39.8,-0.39,3,650,5.69,0.13,-1,-66,-1.31,-0.01,-1,-1605,-32.0,-0.31
2395,研華,673.0,-21.0,-3.03,08/20,-3,-2233,-18.6,-0.26,3,2106,17.5,0.24,-1,-65,-1.8,-0.01,-1,-479,-13.3,-0.06
2408,南亞科,517.0,36.0,7.48,08/20,1,26278,29.8,0.85,3,1865,0.77,0.06,1,203,0.23,0.01,1,27222,30.9,0.88
2428,興勤,267.0,10.5,4.09,08/20,-12,-5640,-26.3,-4.4,3,2356,28.8,1.84,2,43,0.61,0.03,2,1130,15.8,0.88
2455,全新,412.0,15.5,3.91,08/20,-1,-4116,-24.9,-2.23,3,3167,4.71,1.71,-2,-392,-1.23,-0.21,-1,-2276,-13.8,-1.23
2476,鉅祥,119.5,0.5,0.42,08/20,-3,-1758,-31.5,-0.81,3,1303,23.4,0.6,3,196,3.52,0.09,-2,-354,-10.2,-0.16
2478,大毅,128.5,-6.0,-4.46,08/20,-1,-3817,-20.8,-2.64,3,4481,13.2,3.1,-1,-58,-0.31,-0.04,-1,-108,-0.59,-0.07
3034,聯詠,527.0,-7.0,-1.31,08/20,2,1432,16.1,0.24,3,635,5.54,0.1,-1,-160,-3.82,-0.03,3,1635,14.2,0.27
3045,台灣大,115.0,1.5,1.32,08/20,4,39842,55.0,1.07,3,2157,4.01,0.06,-5,-1179,-1.44,-0.03,4,40025,55.2,1.08
3081,聯亞,2780.0,100.0,3.73,08/20,-3,-1213,-7.65,-1.19,3,938,5.92,0.92,-1,-130,-2.76,-0.13,-2,-623,-6.1,-0.61
3105,穩懋,379.0,15.5,4.26,08/20,2,1757,5.21,0.41,3,791,1.26,0.19,-3,-1295,-2.07,-0.31,1,1202,7.61,0.28
3265,台星科,174.5,-6.0,-3.32,08/20,-4,-3316,-23.5,-2.43,3,3472,26.2,2.55,-1,-59,-1.47,-0.04,-1,-204,-5.04,-0.15
3617,碩天,254.0,-3.0,-1.17,08/20,-3,-618,-24.3,-0.65,3,603,23.7,0.64,-1,-1,-0.17,0.0,-2,-124,-8.07,-0.13
3653,健策,5600.0,140.0,2.56,08/20,-1,-111,-5.78,-0.08,3,820,10.0,0.56,1,5,0.24,0.0,3,1521,18.6,1.04
5425,台半,90.3,-1.5,-1.63,08/20,-2,-13488,-18.6,-5.12,3,1544,1.43,0.59,-2,-647,-0.89,-0.25,-2,-13231,-18.3,-5.02
5876,上海商銀,43.65,0.15,0.34,08/20,4,5390,18.9,0.11,3,800,3.76,0.02,1,85,1.15,0.0,3,5659,26.6,0.12
6196,帆宣,496.0,-4.0,-0.8,08/20,-1,-236,-29.6,-0.11,3,381,14.0,0.17,-2,-113,-6.92,-0.05,-1,-171,-21.4,-0.08
6213,聯茂,510.0,26.0,5.37,08/20,10,21141,17.8,5.82,3,689,6.94,0.19,1,171,5.31,0.05,13,28888,14.6,7.95
6214,精誠,180.0,1.5,0.84,08/20,-1,-976,-23.4,-0.36,3,3504,18.2,1.29,-3,-85,-0.44,-0.03,-1,-128,-3.07,-0.05
6274,台燿,1575.0,75.0,5.0,08/20,-2,-687,-6.62,-0.23,3,619,3.54,0.21,-3,-391,-2.24,-0.13,-2,-407,-3.92,-0.14
