排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,6265,方土昶,62.5,3.6,6.11,08/14,3.47,6.12,7.59,8.65,10.6,10.6,10.1,8.55,9.31,9.39,11.1,7.63
2,4931,新盛力,263.0,2.0,0.77,08/14,0.43,1.0,5.09,6.85,7.07,10.6,8.95,8.17,-8.99,12.7,,-4.42
3,00898,國泰基因免疫革命,10.15,-0.22,-2.12,08/14,0.66,2.06,3.31,6.8,8.71,12.0,23.7,36.4,57.9,124.0,,42.5
4,6770,力積電,78.4,3.5,4.67,08/14,3.08,4.29,6.71,6.72,6.38,1.92,0.41,-4.82,4.14,-2.07,,-2.78
5,2464,盟立,192.0,-4.0,-2.04,08/14,0.82,0.76,3.27,6.08,7.62,9.1,3.68,16.3,16.8,7.47,4.6,17.0
6,8112,至上,95.8,-2.0,-2.04,08/14,-0.81,0.22,-1.08,5.47,10.6,11.5,4.05,-2.31,-4.43,-3.22,-3.75,2.78
7,2359,所羅門,159.5,2.5,1.59,08/14,1.87,3.51,4.08,4.87,8.47,4.7,8.02,10.2,7.96,5.69,8.11,10.6
8,3498,陽程,158.0,14.0,9.72,08/14,4.07,3.99,4.84,4.44,3.93,5.63,-2.56,8.93,8.57,6.44,8.59,5.43
9,2465,麗臺,95.9,-9.1,-8.67,08/14,-1.39,-0.16,2.12,4.43,6.24,6.11,6.36,9.27,6.78,10.6,4.61,9.32
10,2436,偉詮電,69.1,-2.1,-2.95,08/14,0.14,1.48,2.14,4.4,4.67,3.09,10.3,9.72,9.82,8.29,11.5,12.5
11,3234,光環,136.5,-4.5,-3.19,08/14,0.68,2.0,3.22,3.86,4.68,4.72,6.89,3.42,5.96,7.96,4.16,6.62
12,3605,宏致,131.5,-0.5,-0.38,08/14,1.53,2.37,3.55,3.36,8.77,11.1,16.5,17.1,10.2,18.5,17.9,14.6
13,6213,聯茂,480.0,11.0,2.35,08/14,0.49,1.08,1.45,3.34,5.13,2.39,8.77,7.5,4.94,11.3,3.68,10.8
14,009821,野村稀土關鍵資源,14.76,-0.22,-1.47,08/14,0.08,0.23,1.09,3.31,5.39,7.17,,,,,,
15,6716,應廣,123.5,6.0,5.11,08/14,0.64,2.03,2.7,3.21,3.44,2.88,3.63,5.18,4.59,5.41,,5.47
16,1513,中興電,170.0,-1.0,-0.58,08/14,0.26,2.07,2.87,2.98,3.47,3.58,-0.46,-6.61,-7.52,0.26,-1.27,-2.45
17,00407A,主動凱基台灣,9.92,0.09,0.92,08/14,0.92,2.41,2.76,2.96,2.9,3.44,,,,,,
18,9921,巨大,101.0,-4.0,-3.81,08/14,-0.11,0.24,0.84,2.95,3.45,3.93,3.81,3.58,3.61,4.07,4.07,4.93
19,2376,技嘉,397.5,4.0,1.02,08/14,0.76,1.78,2.41,2.92,5.49,4.11,1.65,12.6,3.8,-3.99,-13.2,8.81
20,3490,單井,39.65,2.8,7.6,08/14,2.03,2.4,3.07,2.88,1.58,-0.3,-4.27,-2.21,-1.9,-2.92,-8.9,-1.8
21,3661,世芯-KY,4210.0,20.0,0.48,08/14,0.87,1.59,1.97,2.74,3.12,0.88,-4.47,5.36,-9.33,-10.7,2.15,0.44
22,5351,鈺創,133.0,4.0,3.1,08/14,0.62,1.2,1.83,2.74,14.3,2.96,10.9,13.9,23.2,23.4,15.5,17.2
23,3356,奇偶,65.5,2.6,4.13,08/14,1.13,1.87,2.19,2.5,2.14,1.08,3.4,5.99,7.63,8.28,1.12,7.0
