代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2886,兆豐金,46.6,-0.75,-1.58,08/17,3,53884,30.7,0.36,22,101746,12.3,0.69,1,193,0.36,0.0,3,63900,36.4,0.43
1477,聚陽,204.5,-7.5,-3.54,08/17,-12,-11283,-39.4,-4.57,17,1037,2.98,0.42,-1,-223,-4.62,-0.09,-9,-9430,-44.5,-3.82
00980A,主動野村臺灣優選,25.62,0.38,1.51,08/17,3,15465,23.8,1.89,13,69131,23.8,8.45,-3,-19846,-30.6,-2.43,-2,-4992,-12.1,-0.61
2207,和泰車,515.0,1.0,0.19,08/17,-2,-94,-23.1,-0.02,10,109,3.39,0.02,-1,-2,-1.26,0.0,-2,-62,-15.3,-0.01
2542,興富發,46.8,0.6,1.3,08/17,1,4126,35.2,0.19,10,7121,9.61,0.33,4,298,0.67,0.01,1,6596,56.3,0.31
2609,陽明,54.7,3.1,6.01,08/17,2,25451,21.4,0.73,10,673,0.28,0.02,1,2490,2.56,0.07,2,28127,23.6,0.81
6805,富世達,1925.0,120.0,6.65,08/17,-1,-81,-3.16,-0.12,10,4825,19.2,7.04,1,2,0.07,0.0,2,286,7.63,0.42
8996,高力,1215.0,-65.0,-5.08,08/17,-10,-7714,-20.5,-8.26,10,5427,14.4,5.81,1,34,1.18,0.04,-1,-364,-12.6,-0.39
9904,寶成,24.8,-0.45,-1.78,08/17,-1,-10599,-48.0,-0.36,10,1568,0.7,0.05,2,528,0.68,0.02,-1,-9998,-45.3,-0.34
9910,豐泰,69.8,0.4,0.58,08/17,2,676,21.2,0.07,10,754,5.61,0.08,-4,-327,-5.24,-0.03,9,3949,32.5,0.4
1402,遠東新,27.55,0.45,1.66,08/17,1,6225,68.6,0.12,9,2468,1.48,0.05,1,64,0.7,0.0,1,6843,75.4,0.13
2105,正新,30.75,0.35,1.15,08/17,-3,-17889,-59.3,-0.55,9,1538,2.55,0.05,-3,-684,-2.27,-0.02,-3,-17646,-58.5,-0.54
2633,台灣高鐵,26.0,0.1,0.39,08/17,-11,-23871,-44.5,-0.42,9,7193,17.5,0.13,4,71,0.4,0.0,1,1854,33.9,0.03
2347,聯強,88.8,-2.1,-2.31,08/17,-1,-718,-16.2,-0.04,8,3387,9.6,0.2,1,17,0.38,0.0,2,1080,14.6,0.06
2474,可成,204.0,-0.5,-0.24,08/17,-3,-785,-10.5,-0.15,8,531,1.72,0.1,-3,-221,-2.97,-0.04,-3,-633,-8.49,-0.12
2855,統一證,46.6,-0.8,-1.69,08/17,-3,-3070,-30.2,-0.19,8,6099,19.2,0.38,0,0,0.0,0.0,-3,-1286,-12.6,-0.08
2883,凱基金,31.4,-0.25,-0.79,08/17,-2,-26027,-23.5,-0.14,8,76789,25.7,0.41,-6,-2691,-1.19,-0.01,-1,-1696,-3.25,-0.01
2884,玉山金,37.75,0.1,0.27,08/17,-6,-73262,-30.0,-0.45,8,45967,16.2,0.28,-3,-1329,-0.87,-0.01,-1,-5333,-9.52,-0.03
1476,儒鴻,316.5,-5.5,-1.71,08/17,-7,-4862,-40.1,-1.77,7,440,3.63,0.16,-2,-379,-12.4,-0.14,-7,-4700,-38.8,-1.71
2603,長榮,231.5,12.5,5.71,08/17,3,33843,58.5,1.56,7,4019,4.0,0.19,2,1833,3.54,0.08,3,35815,61.9,1.65
2610,華航,20.25,0.35,1.76,08/17,-6,-151199,-48.6,-2.47,7,11193,3.27,0.18,1,70,0.28,0.0,-6,-149265,-47.9,-2.44
2887,台新新光金,37.15,-0.6,-1.59,08/17,-1,-34127,-43.3,-0.14,7,75488,19.6,0.3,1,42,0.05,0.0,-1,-12020,-15.3,-0.05
6442,光聖,1630.0,70.0,4.49,08/17,-3,-969,-9.24,-1.2,6,877,4.69,1.09,1,26,0.92,0.03,-1,-239,-8.41,-0.3
2890,永豐金,39.6,-0.95,-2.34,08/17,-2,-21293,-25.0,-0.14,5,31728,21.3,0.21,1,20,0.04,0.0,-1,-2654,-5.34,-0.02
3443,創意,5850.0,385.0,7.04,08/17,-1,-13,-0.42,-0.01,5,514,3.41,0.38,2,54,0.92,0.04,5,939,6.23,0.7
8046,南電,1295.0,-10.0,-0.77,08/17,-8,-9209,-10.4,-1.43,5,4816,6.25,0.75,-6,-1077,-1.34,-0.17,-1,-2017,-10.5,-0.31
3008,大立光,5070.0,460.0,9.98,08/17,1,652,19.3,0.5,4,411,4.3,0.31,1,101,2.99,0.08,1,800,23.6,0.61
3491,昇達科,1330.0,-45.0,-3.27,08/17,1,53,4.05,0.08,4,91,1.24,0.13,-1,-66,-5.03,-0.1,1,5,0.36,0.01
6121,新普,409.0,-3.0,-0.73,08/17,-1,-18,-2.86,-0.01,4,152,3.67,0.08,-1,-12,-1.92,-0.01,13,4523,31.2,2.45
2885,元大金,68.3,-1.4,-2.01,08/17,-2,-21737,-44.0,-0.16,3,8748,12.8,0.07,-11,-2746,-1.16,-0.02,-2,-15708,-31.8,-0.12
2892,第一金,33.4,0.05,0.15,08/17,1,2813,6.14,0.02,3,31454,27.6,0.22,-1,-330,-0.72,0.0,5,63487,26.2,0.44
3044,健鼎,483.0,-5.0,-1.02,08/17,-2,-1155,-14.3,-0.22,3,1311,5.9,0.25,-2,-65,-0.81,-0.01,-2,-503,-6.22,-0.1
3532,台勝科,371.5,15.5,4.35,08/17,-3,-4832,-13.2,-1.25,3,3992,10.9,1.03,1,118,0.75,0.03,-3,-884,-2.41,-0.23
4958,臻鼎-KY,503.0,13.5,2.76,08/17,-1,-3504,-7.73,-0.33,3,1554,1.04,0.15,2,722,0.67,0.07,-1,-2776,-6.12,-0.26
6187,萬潤,1385.0,110.0,8.63,08/17,4,2455,11.7,2.5,3,2211,13.5,2.25,1,45,0.82,0.05,4,4513,21.5,4.59
2344,華邦電,181.5,-2.0,-1.09,08/17,-1,-8586,-6.68,-0.19,2,4073,1.1,0.09,-1,-468,-0.36,-0.01,-1,-8752,-6.81,-0.19
2383,台光電,6350.0,185.0,3.0,08/17,2,736,15.0,0.21,2,172,3.51,0.05,1,108,5.64,0.03,2,986,20.1,0.28
2385,群光,107.0,-0.5,-0.47,08/17,-1,-483,-29.2,-0.06,2,160,3.36,0.02,-4,-237,-1.73,-0.03,-1,-496,-30.0,-0.06
2412,中華電,136.0,1.0,0.74,08/17,-6,-13149,-23.0,-0.17,2,3622,16.7,0.05,6,298,0.52,0.0,1,672,6.55,0.01
2492,華新科,291.5,-11.0,-3.64,08/17,-2,-13104,-17.2,-2.7,2,443,0.58,0.09,1,777,2.9,0.16,-2,-13084,-17.2,-2.7
2880,華南金,39.2,0.25,0.64,08/17,1,7157,15.5,0.05,2,14734,15.6,0.11,1,83,0.18,0.0,2,11124,11.8,0.08
3706,神達,92.1,-0.6,-0.65,08/17,-1,-1994,-22.9,-0.15,2,286,0.99,0.02,2,553,1.92,0.04,-1,-1531,-17.6,-0.12
4938,和碩,90.3,-4.5,-4.75,08/17,-2,-9600,-21.7,-0.36,2,6796,15.4,0.25,-3,-3363,-3.03,-0.13,-1,-5627,-24.2,-0.21
5288,豐祥-KY,195.5,7.0,3.71,08/17,2,76,22.9,0.11,2,6,1.8,0.01,1,3,2.33,0.0,2,81,24.3,0.12
6669,緯穎,6620.0,185.0,2.87,08/17,-1,-287,-19.3,-0.15,2,538,13.2,0.29,1,84,5.68,0.05,-1,-115,-7.74,-0.06
8112,至上,93.5,-2.3,-2.4,08/17,-2,-10370,-28.9,-1.83,2,556,1.55,0.1,-4,-956,-0.99,-0.17,-2,-10254,-28.6,-1.81
