代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00717,富邦美國特別股,14.83,0.01,0.07,26W35,08/27,61,30688,61.5,25.7,0,0,0.0,0.0,-3,-295,-12.8,-0.25,26,20034,73.3,16.8
00931B,統一美債20年,13.17,-0.03,-0.23,26W35,08/27,32,338816,48.5,15.0,0,0,0.0,0.0,2,2696,12.0,0.12,2,3057,13.7,0.14
00900,富邦特選高股息30,19.04,0.1,0.53,26W35,08/27,21,254172,25.2,16.2,1,5000,23.3,0.32,21,361905,35.8,23.1,21,634578,62.8,40.4
6657,華安,30.4,-0.15,-0.49,26W35,08/27,16,2024,14.0,2.28,0,0,0.0,0.0,1,1,0.34,0.0,16,2022,13.9,2.28
00898,國泰基因免疫革命,11.14,-0.15,-1.33,26W35,08/27,14,35026,43.8,29.8,0,0,0.0,0.0,3,6828,22.1,5.81,29,64997,53.5,55.3
4438,廣越,60.3,-0.2,-0.33,26W35,08/27,14,651,13.0,0.57,0,0,0.0,0.0,3,90,6.98,0.08,14,729,14.6,0.64
1565,精華,98.9,2.6,2.7,26W35,08/27,13,934,10.3,1.85,0,0,0.0,0.0,1,1,0.1,0.0,13,946,10.5,1.88
00916,國泰全球品牌50,26.85,-0.06,-0.22,26W35,08/27,12,12460,7.19,11.8,0,0,0.0,0.0,10,29910,41.1,28.2,10,41223,56.6,38.9
3714,富采,63.5,0.8,1.28,26W35,08/27,12,27471,4.78,3.72,2,4,0.0,0.0,2,323,0.36,0.04,12,26805,4.66,3.63
1235,興泰,37.8,-0.55,-1.43,26W35,08/27,11,216,14.8,0.11,0,0,0.0,0.0,3,6,2.0,0.0,3,34,11.3,0.02
1341,富林-KY,60.3,0.4,0.67,26W35,08/27,11,52,11.3,0.1,0,0,0.0,0.0,2,2,3.99,0.0,11,52,11.3,0.1
2606,裕民,74.3,2.3,3.19,26W35,08/27,11,80462,23.1,9.52,-1,-1613,-1.54,-0.19,-1,-1178,-1.13,-0.14,2,26538,18.3,3.14
5538,東明-KY,37.6,-0.15,-0.4,26W35,08/27,11,514,7.79,0.26,0,0,0.0,0.0,-1,-1,-0.27,0.0,11,519,7.87,0.26
8482,商億-KY,48.25,-1.6,-3.21,26W35,08/27,11,96,26.5,0.09,0,0,0.0,0.0,1,2,2.87,0.0,2,8,9.0,0.01
01007T,兆豐國泰R2,11.46,0.0,0.0,26W35,08/27,10,194,0.92,,0,0,0.0,0.0,0,0,0.0,0.0,10,194,0.92,
1906,寶隆,11.5,-0.15,-1.29,26W35,08/27,10,509,9.1,0.34,0,0,0.0,0.0,-1,-6,-0.98,0.0,10,530,9.47,0.35
2603,長榮,232.5,1.5,0.65,26W35,08/27,10,206314,28.6,9.53,-1,-5974,-6.24,-0.28,-1,-1098,-1.15,-0.05,10,190473,26.4,8.8
3029,零壹,112.0,2.0,1.82,26W35,08/27,10,9911,16.7,5.93,-4,-22,-0.09,-0.01,3,131,0.95,0.08,9,9714,18.1,5.82
4162,智擎,60.5,0.4,0.67,26W35,08/27,10,2612,6.9,1.79,0,0,0.0,0.0,-3,-48,-1.06,-0.03,10,2810,7.42,1.93
5529,鉅陞,21.25,-0.1,-0.47,26W35,08/27,10,355,12.8,0.34,0,0,0.0,0.0,-1,-1,-0.17,0.0,10,342,12.3,0.32
00964,中信亞太高股息,14.82,0.0,0.0,26W35,08/27,9,2943,3.39,4.45,0,0,0.0,0.0,4,5659,16.1,8.56,4,6668,19.0,10.1
2364,倫飛,76.8,1.8,2.4,26W35,08/27,9,3359,19.1,6.41,0,0,0.0,0.0,3,33,0.28,0.06,9,3397,19.3,6.48
2385,群光,108.0,1.0,0.93,26W35,08/27,9,34965,20.2,4.57,-1,-25,-0.27,0.0,-6,-1266,-1.24,-0.17,3,7789,21.4,1.02
2615,萬海,113.5,-1.5,-1.3,26W35,08/27,9,166268,16.6,5.93,2,1648,0.26,0.06,-1,-114,-0.04,0.0,9,174806,17.5,6.23
2881,富邦金,141.5,3.0,2.17,26W35,08/27,9,143540,12.8,1.02,1,3675,3.31,0.03,1,328,0.3,0.0,9,124159,11.1,0.89
3005,神基,116.0,0.0,0.0,26W35,08/27,9,31582,14.7,5.06,-4,-495,-0.78,-0.08,-4,-764,-1.2,-0.12,9,22583,10.5,3.62
3056,富華新,14.4,0.2,1.41,26W35,08/27,9,8041,20.6,1.67,0,0,0.0,0.0,3,54,0.53,0.01,9,8049,20.6,1.68
3206,志豐,34.4,-0.05,-0.15,26W35,08/27,9,394,12.9,0.67,0,0,0.0,0.0,-2,-1,-0.34,0.0,9,397,13.0,0.67
