單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"7,980,397,827","8,422,385,517","-441,987,690"
自營商(避險),"27,396,724,080","34,811,720,814","-7,414,996,734"
投信,"16,503,507,205","16,022,239,128","481,268,077"
外資及陸資(不含外資自營商),"335,083,906,835","327,043,656,977","8,040,249,858"
外資自營商,0,0,0
合計,"386,964,535,947","386,300,002,436","664,533,511"
