排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,020001,富邦存股雙十N,26.2,0.0,0.0,08/10,,,100.0,100.0,100.0,11.1,87.7,88.2,91.6,37.7,,89.2
2,020011,統一微波高息20N,15.98,0.0,0.0,08/10,,,,100.0,100.0,100.0,100.0,85.7,85.2,2.1,,88.5
3,020037,元大金融高股息N,11.44,0.0,0.0,08/10,,,,100.0,41.7,65.3,20.1,12.9,6.17,6.0,,6.59
4,020039,元大加權N,14.39,0.23,1.62,08/10,100.0,100.0,94.3,96.4,6.56,18.7,43.6,38.8,33.9,,,38.2
5,020038,元大ESG配息N,14.04,0.23,1.67,08/10,100.0,100.0,95.4,91.1,90.0,91.4,44.2,46.8,59.8,25.0,,52.6
6,020028,元大特選電動車N,20.0,0.35,1.78,08/10,100.0,100.0,100.0,89.7,80.3,57.7,64.1,64.2,37.7,46.8,,66.8
7,020029,元大ESG高股息N,18.24,0.28,1.56,08/10,100.0,100.0,50.0,88.2,73.4,65.4,44.0,68.1,69.3,41.7,,67.4
8,009819,中信數據及電力,10.41,0.1,0.97,08/10,89.4,80.3,77.6,87.5,70.9,48.0,11.4,,,,,
9,009818,華南永昌NASDAQxT,20.53,0.16,0.79,08/10,79.8,68.3,77.7,87.0,83.7,66.9,53.5,,,,,
10,020030,統一智慧電動車N,18.17,0.27,1.51,08/10,100.0,100.0,100.0,86.7,63.6,55.1,40.5,36.2,43.6,78.2,,41.7
11,009825,聯邦美國金融創新,10.0,-0.05,-0.5,08/10,88.7,94.8,95.7,85.0,85.1,,,,,,,
12,00717,富邦美國特別股,14.98,0.07,0.47,08/10,84.4,33.3,30.1,82.6,82.3,69.4,73.4,72.1,65.0,51.7,,68.8
13,00932,兆豐永續高息等權,17.76,0.23,1.31,08/10,84.3,79.9,84.6,80.8,46.5,40.6,59.6,64.5,64.6,,,66.1
14,00916,國泰全球品牌50,27.31,0.09,0.33,08/10,83.8,82.3,77.9,79.9,78.5,70.6,-6.62,-3.58,1.91,-1.48,,-3.0
15,020020,元大台股領航N,26.88,0.57,2.17,08/10,69.2,69.2,71.4,79.3,-5.88,30.6,14.5,20.6,31.8,29.6,,28.9
16,009824,群益美國科技巨頭,10.29,0.1,0.98,08/10,78.3,77.2,67.5,75.6,35.8,38.6,,,,,,
17,00786B,元大10年IG銀行債,32.78,0.14,0.43,08/10,44.7,57.7,62.1,75.4,64.7,57.2,53.2,54.1,38.0,-4.43,,56.9
18,020034,元大IC設計N,14.68,0.46,3.23,08/10,-14.3,14.3,20.0,70.5,21.1,3.68,1.36,4.08,16.5,5.46,,16.0
19,00965,元大航太防衛科技,27.15,0.56,2.11,08/10,69.6,64.9,70.5,70.3,62.4,49.9,46.8,43.0,13.4,,,33.2
20,00682U,期元大美元指數,20.46,0.0,0.0,08/10,-13.0,-53.5,-50.0,69.7,-47.5,-6.67,15.3,11.6,10.7,29.9,,13.8
21,020031,統一IC設計臺灣N,10.23,0.19,1.89,08/10,100.0,86.0,85.9,69.0,32.7,11.8,-1.23,-2.05,12.5,17.7,,11.5
22,5324,士開,12.3,0.0,0.0,08/10,68.6,60.6,72.1,67.8,72.8,68.5,46.0,29.2,15.6,2.28,0.87,22.4
23,00999A,主動野村臺灣高息,11.03,0.2,1.85,08/10,67.0,65.5,68.2,67.7,29.0,21.2,14.8,,,,,
24,00900,富邦特選高股息30,18.8,0.16,0.86,08/10,90.9,77.5,65.7,67.2,56.4,50.9,52.1,54.6,21.2,13.1,,55.1
25,00402A,主動安聯美國科技,9.88,0.13,1.33,08/10,65.4,47.0,35.2,66.3,43.1,43.2,,,,,,
26,009813,貝萊德標普卓越50,11.55,0.06,0.52,08/10,77.1,77.1,67.5,64.9,57.0,49.6,50.9,45.6,,,,32.5
27,00898,國泰基因免疫革命,10.12,0.44,4.55,08/10,67.8,69.9,69.9,64.4,63.6,59.6,53.7,52.1,44.9,40.1,,48.3
28,00960,野村全球航運龍頭,19.09,0.15,0.79,08/10,68.7,61.0,60.1,64.3,62.8,62.0,40.9,37.7,41.3,,,45.7
29,009821,野村稀土關鍵資源,14.91,0.57,3.97,08/10,71.2,68.7,63.8,62.6,57.7,35.4,,,,,,
30,009822,華南永昌未來金融,9.51,-0.06,-0.63,08/10,-15.7,-16.9,18.4,61.6,75.5,81.6,,,,,,
31,00408A,主動第一金優股息,10.27,0.18,1.78,08/10,87.9,71.7,61.0,61.1,25.5,,,,,,,
32,00920,富邦ESG綠色電力,24.8,0.22,0.9,08/10,69.3,72.9,64.1,60.9,23.0,0.39,-9.68,-9.27,-7.13,-4.51,,-10.5
33,009820,元大納斯達克精選,10.09,0.14,1.41,08/10,83.4,84.5,81.0,60.4,27.7,38.4,48.8,,,,,
34,00706L,期元大S&P日圓正2,19.22,0.0,0.0,08/10,51.5,46.1,51.2,60.2,70.5,64.0,24.4,23.4,4.34,-6.03,,25.4
35,00936,台新永續高息中小,21.67,0.24,1.12,08/10,46.6,47.2,57.7,60.1,40.0,36.4,44.0,60.5,64.9,,,64.5
36,006206,元大上證50,38.78,0.18,0.47,08/10,71.4,71.0,51.6,59.6,54.7,44.6,44.2,38.7,34.0,9.12,12.9,36.6
37,00940,元大台灣價值高息,12.44,0.04,0.32,08/10,40.7,39.3,38.2,58.6,49.0,44.1,49.5,63.8,64.8,,,65.9
38,00654R,富邦印度反1,6.6,0.02,0.3,08/10,89.0,96.8,94.5,57.0,18.0,12.6,6.0,17.6,19.6,4.74,-1.56,16.1
39,00707R,期元大S&P日圓反1,31.98,0.0,0.0,08/10,,100.0,100.0,56.1,-27.8,-20.4,17.5,-0.59,-0.2,2.3,,-0.71
40,0056,元大高股息,52.45,1.4,2.74,08/10,77.5,65.5,52.6,54.6,2.19,-27.5,-8.87,-1.66,-2.1,-24.1,-23.6,1.59
41,00946,群益科技高息成長,15.27,0.26,1.73,08/10,68.4,58.6,49.0,54.6,26.7,20.0,16.2,25.5,28.6,,,26.6
42,020033,統一恒生科期N,3.89,0.06,1.57,08/10,0.0,-27.8,-35.9,54.2,82.3,72.2,45.9,27.7,-7.0,-0.53,,23.1
43,00730,富邦臺灣優質高息,29.19,0.12,0.41,08/10,49.6,58.4,38.8,53.3,24.2,15.2,23.5,31.0,10.9,7.59,,23.4
44,3558,神準,130.0,2.0,1.56,08/10,70.2,63.1,54.9,53.2,28.6,9.88,0.01,-0.05,-5.53,-0.34,-0.21,-1.34
45,00739,元大MSCI A股,28.62,-0.06,-0.21,08/10,11.8,15.0,-2.39,52.8,23.8,12.0,13.6,19.6,24.4,14.4,,23.2
46,4771,望隼,209.0,6.5,3.21,08/10,54.2,59.7,54.4,52.7,31.2,9.71,8.75,7.74,5.58,,,7.49
47,00857B,永豐20年美公債,22.89,0.05,0.22,08/10,81.8,63.9,57.7,52.6,64.0,59.0,61.1,52.2,38.4,-2.22,,51.7
48,00851,台新全球AI,71.35,0.3,0.42,08/10,78.2,73.0,61.5,51.1,44.2,23.4,23.4,19.7,3.67,-2.49,,17.4
49,5278,尚凡*,24.8,0.15,0.61,08/10,53.0,41.6,48.3,51.1,41.8,14.6,3.26,-0.39,-3.11,-1.63,-1.25,-0.9
50,00640L,富邦日本正2,108.85,1.6,1.49,08/10,70.8,71.6,61.4,51.1,11.6,13.6,22.6,8.75,4.09,1.31,0.65,3.94
51,00407A,主動凱基台灣,9.49,0.21,2.26,08/10,55.7,46.1,48.0,50.6,6.58,-19.9,,,,,,
52,00966B,統一ESG投等債15+,13.73,0.04,0.29,08/10,13.2,1.6,10.2,49.7,9.41,4.42,20.2,21.6,19.2,,,24.4
53,4961,天鈺,174.0,1.5,0.87,08/10,41.3,50.6,51.9,49.6,28.7,11.0,7.48,4.36,-0.8,1.06,,2.53
54,2014,中鴻,17.95,0.3,1.7,08/10,57.6,63.8,58.0,49.6,34.6,27.4,11.9,8.4,3.11,0.21,0.14,4.25
55,00788B,元大10年IG電能債,29.65,0.07,0.24,08/10,80.6,27.2,49.2,49.4,31.3,45.6,54.6,57.3,44.4,-3.15,,49.7
56,00986D,主動復華金融債息,14.69,0.01,0.07,08/10,74.2,28.4,43.5,49.4,54.9,34.3,49.0,,,,,
57,00899,FT潔淨能源,23.94,0.15,0.63,08/10,0.3,7.61,-4.93,49.0,41.4,34.2,4.58,14.8,15.3,4.84,,13.4
58,00897,富邦基因免疫生技,11.72,0.39,3.44,08/10,72.3,71.6,51.2,48.9,45.8,39.4,32.2,35.6,31.6,23.4,,33.7
59,1216,統一,75.5,-0.2,-0.26,08/10,42.7,64.6,55.0,48.9,43.9,24.5,16.0,6.77,1.78,3.14,-2.34,2.64
60,00410A,主動永豐科技趨勢,10.75,0.18,1.7,08/10,59.7,39.5,40.7,48.8,,,,,,,,
61,00858,永豐美國500大,36.65,0.27,0.74,08/10,27.2,29.0,29.6,48.4,41.1,-1.51,14.5,16.6,7.93,-16.2,,-0.12
62,5906,台南-KY,40.7,0.0,0.0,08/10,50.0,50.0,83.3,48.3,22.9,30.6,5.85,5.87,1.4,-1.15,0.09,4.08
63,00910,第一金太空衛星,64.05,3.0,4.91,08/10,45.0,45.6,48.2,47.8,47.1,32.4,-10.4,-6.88,-13.0,-12.0,,-11.1
64,2891C,中信金丙特,61.9,0.0,0.0,08/10,38.1,53.4,51.6,47.6,37.7,11.1,-13.9,-22.3,-23.2,-9.7,,-22.6
65,00957B,兆豐US優選投等債,13.26,0.02,0.15,08/10,18.6,28.6,44.0,47.4,57.8,30.7,50.2,32.3,8.08,,,23.0
66,6245,立端,88.6,4.2,4.98,08/10,53.5,52.8,48.6,47.3,21.7,14.1,7.29,7.52,0.17,-0.12,-0.36,5.99
67,00955,中信日本商社,15.81,0.01,0.06,08/10,51.8,62.8,69.2,47.0,38.6,40.0,15.4,-2.94,-14.6,,,-9.97
68,3218,大學光,145.0,2.5,1.75,08/10,48.7,55.3,43.8,47.0,28.4,20.1,10.1,3.61,-4.82,-10.4,0.08,2.92
69,6782,視陽,214.0,-4.0,-1.83,08/10,-4.29,45.0,44.7,46.5,34.7,13.1,3.6,5.54,2.47,1.58,,4.58
70,00921,兆豐龍頭等權重,23.52,0.07,0.3,08/10,44.5,63.7,65.4,46.2,26.5,23.0,20.1,45.4,52.6,-0.49,,53.1
71,4746,台耀,54.4,0.4,0.74,08/10,14.9,50.8,46.0,46.1,16.5,-0.56,-1.74,-1.54,0.02,-0.02,-0.23,-0.91
72,00720B,元大投資級公司債,32.43,0.07,0.22,08/10,52.7,14.1,26.3,45.8,50.3,26.6,45.8,46.8,43.2,-1.04,,46.8
73,009815,大華美國MAG7+,11.81,0.12,1.03,08/10,70.5,57.7,40.7,45.8,50.5,49.3,43.4,17.1,,,,
74,00993A,主動安聯台灣,13.06,0.31,2.43,08/10,48.6,40.2,43.0,45.2,20.6,11.0,21.2,29.6,,,,
75,2254,巨鎧精密-創,60.7,-0.2,-0.33,08/10,74.9,74.9,48.3,45.1,36.5,22.5,-6.72,2.72,26.2,,,28.4
76,00752,中信中國50,24.19,0.2,0.83,08/10,37.5,31.6,34.8,44.5,54.0,45.9,25.6,18.2,7.42,5.78,,14.4
77,2034,允強,20.35,0.25,1.24,08/10,47.3,57.4,49.8,44.5,17.5,9.22,4.04,2.03,-3.92,-1.78,-0.98,0.7
78,2108,南帝,29.85,1.15,4.01,08/10,56.4,50.7,48.8,44.0,25.3,13.2,3.35,2.68,0.63,-1.96,-0.1,2.35
79,00958B,永豐ESG銀行債15+,9.24,0.01,0.11,08/10,84.2,10.6,30.2,43.7,54.1,25.1,40.7,45.7,40.4,,,46.0
80,1402,遠東新,27.25,-0.25,-0.91,08/10,35.3,52.7,59.6,43.6,36.8,37.5,3.55,-2.8,-3.47,0.41,1.02,-2.08
81,00971,野村美國研發龍頭,18.04,0.18,1.01,08/10,18.9,35.4,25.7,43.0,41.6,47.6,50.6,46.8,25.6,,,39.6
82,8467,波力-KY,106.0,9.5,9.84,08/10,43.9,42.9,40.8,42.9,36.9,32.6,17.9,12.4,2.07,0.15,0.1,4.08
83,00983A,主動中信ARK創新,11.94,0.41,3.56,08/10,46.9,35.7,37.0,42.7,41.8,41.9,67.3,49.5,7.6,,,35.4
84,6121,新普,395.0,22.0,5.9,08/10,45.1,32.1,43.3,42.4,31.6,26.9,9.43,4.88,-3.34,1.71,0.18,0.75
85,00982T,平衡兆豐台美動能,15.31,0.07,0.46,08/10,10.9,12.0,4.46,42.4,37.8,26.4,17.9,8.05,,,,4.93
86,00972,野村日本動能高息,22.0,0.04,0.18,08/10,41.3,36.7,24.9,42.4,46.0,48.0,33.5,9.69,13.2,,,10.1
87,6720,久昌,138.5,1.0,0.73,08/10,14.7,39.5,42.1,42.3,2.36,-0.76,-4.65,0.29,1.17,,,0.32
88,1904,正隆,24.2,1.4,6.14,08/10,69.3,54.7,44.4,40.5,29.7,16.7,12.2,7.53,5.35,2.24,0.31,7.02
89,2010,春源,23.4,0.45,1.96,08/10,49.5,52.5,51.3,40.5,29.6,23.2,-5.46,-3.28,-1.45,0.76,0.34,-0.93
90,3078,僑威,54.7,0.6,1.11,08/10,56.0,52.4,53.8,40.4,24.0,-3.07,-8.56,-14.6,-13.4,0.08,-0.15,-16.6
91,3293,鈊象,792.0,-7.0,-0.88,08/10,17.7,43.0,44.6,40.0,41.1,21.6,11.8,11.5,3.05,-1.36,0.02,8.92
92,020035,元大上櫃ESG高息N,12.93,0.28,2.21,08/10,100.0,33.3,63.6,40.0,0.0,0.0,5.39,10.3,8.05,9.13,,2.78
93,6189,豐藝,49.05,0.45,0.93,08/10,28.3,30.6,30.1,39.8,21.4,12.7,1.93,2.78,0.17,0.04,-0.47,1.04
94,00930,永豐ESG低碳高息,24.11,0.29,1.22,08/10,50.7,55.9,54.2,39.6,26.1,19.2,21.8,43.5,50.6,-0.21,,49.5
95,2606,裕民,66.8,-0.7,-1.04,08/10,-10.7,45.2,38.8,39.6,34.6,30.2,13.0,8.59,4.15,2.12,1.03,7.42
96,2547,日勝生,10.75,0.1,0.94,08/10,23.9,51.3,49.1,39.5,38.6,13.3,6.14,-1.09,-6.38,-0.15,-0.34,-1.98
97,2002,中鋼,19.65,0.6,3.15,08/10,59.2,55.6,53.4,39.1,29.2,32.7,2.15,-0.89,-1.6,-3.98,-0.25,1.35
98,00653L,富邦印度正2,48.72,0.1,0.21,08/10,74.1,67.2,77.7,38.2,60.3,42.8,25.4,6.65,6.39,-0.12,-0.06,1.3
99,3227,原相,210.0,4.5,2.19,08/10,40.2,41.8,27.6,38.1,23.3,3.04,7.25,7.07,-0.88,1.26,0.38,3.38
100,00770,國泰北美科技,70.15,0.75,1.08,08/10,16.9,29.5,2.22,38.0,30.9,25.9,24.1,23.0,19.4,-4.65,,3.02
101,8234,新漢,73.8,3.8,5.43,08/10,36.5,38.6,34.8,38.0,25.4,11.8,4.0,2.1,-0.01,-0.01,0.08,1.17
102,00949,復華日本龍頭,22.25,0.48,2.2,08/10,55.8,41.0,48.9,38.0,52.0,44.0,52.1,23.0,24.9,,,19.4
103,6684,安格,50.2,2.9,6.13,08/10,36.1,34.0,31.0,37.9,18.3,5.66,-0.94,-0.56,0.4,-0.07,,0.55
104,5508,永信建,54.7,1.2,2.24,08/10,49.8,51.3,46.5,37.4,15.3,4.75,-2.69,-5.74,-9.44,-0.07,0.08,-7.57
105,2392,正崴,37.95,1.0,2.71,08/10,12.4,10.8,17.6,37.2,8.15,-6.0,3.39,1.87,-0.81,-0.68,-0.23,1.57
106,006203,元大MSCI台灣,188.1,1.75,0.94,08/10,34.0,30.6,29.2,37.2,-4.93,-16.6,-4.51,-1.49,1.47,-0.39,-3.5,-0.4
107,8927,北基,20.4,-0.35,-1.69,08/10,-15.9,14.1,23.3,36.8,28.8,17.2,17.1,5.96,2.16,1.39,0.34,3.73
108,3416,融程電,196.0,5.0,2.62,08/10,30.8,45.6,37.0,36.6,22.6,16.2,10.0,7.09,2.46,0.02,0.57,5.32
109,9939,宏全,144.5,0.0,0.0,08/10,-3.0,22.8,42.2,36.1,31.1,24.8,9.64,7.69,2.58,1.2,0.65,6.91
110,3141,晶宏,80.0,1.0,1.27,08/10,17.9,34.5,34.0,36.1,30.3,20.4,1.22,1.37,0.38,0.88,-0.1,1.26
111,6741,91APP*-KY,56.0,0.5,0.9,08/10,56.8,48.2,39.0,35.8,28.2,25.5,3.86,-5.82,-11.6,-4.31,,-6.49
112,00403A,主動統一升級50,9.9,0.18,1.85,08/10,62.4,18.2,26.2,35.6,-15.2,-26.9,-22.2,,,,,
113,2471,資通,49.5,1.1,2.27,08/10,61.0,53.3,33.9,35.4,-1.5,-26.4,-4.04,-1.92,0.55,0.18,0.05,0.89
114,6279,胡連,130.0,3.5,2.77,08/10,19.5,38.7,37.7,35.2,30.8,22.3,3.84,-1.86,-6.85,-1.29,-1.1,-3.75
115,006205,富邦上証,41.9,0.1,0.24,08/10,48.8,65.6,51.9,35.1,24.4,9.54,15.7,16.3,20.0,11.9,8.54,15.7
116,6112,邁達特,46.65,0.75,1.63,08/10,44.6,51.0,40.9,35.1,28.3,17.9,-0.55,0.42,1.19,-0.27,-0.04,0.54
117,6235,華孚,39.75,0.45,1.15,08/10,45.9,34.2,29.8,35.0,21.4,5.62,-7.49,-4.89,-1.89,-0.61,-0.02,-3.49
118,00753L,中信中國50正2,10.08,0.13,1.31,08/10,41.9,26.2,24.5,35.0,42.8,31.1,6.72,1.2,3.6,-0.77,,3.83
119,1536,和大,51.6,0.2,0.39,08/10,35.7,39.4,32.2,34.9,7.21,0.44,-2.53,-4.48,-1.52,-0.69,-1.55,-1.97
120,6629,泰金-KY,110.5,3.5,3.27,08/10,41.8,40.5,36.1,34.6,23.7,-2.0,1.62,1.82,-0.77,-2.9,,1.97
121,00702,國泰標普低波高息,25.25,0.02,0.08,08/10,2.99,-3.49,-4.24,34.5,18.7,17.7,3.14,2.43,1.95,-0.54,,-0.63
122,8089,康全電訊,18.15,0.0,0.0,08/10,37.4,20.2,30.7,34.3,-1.13,-7.54,-4.3,-0.57,-0.7,-0.03,,1.34
123,00885,富邦越南,18.35,0.13,0.71,08/10,16.8,21.6,25.2,34.3,48.3,6.74,25.9,28.2,25.4,18.6,,22.5
124,8112,至上,92.4,1.2,1.32,08/10,21.6,31.2,30.6,34.3,15.5,10.7,-1.32,-1.37,-0.79,-0.38,-0.27,-0.39
125,4438,廣越,60.8,1.1,1.84,08/10,38.7,13.6,37.6,34.2,31.5,27.6,9.05,0.08,0.84,-1.55,,0.56
126,2603,長榮,214.0,6.5,3.13,08/10,67.8,65.4,56.8,34.1,32.0,36.9,9.59,10.0,2.66,2.53,0.27,8.29
127,00719B,元大美債1-3,31.48,0.03,0.1,08/10,-1.14,-2.77,29.3,33.8,37.4,19.2,4.62,-1.85,-7.39,-7.11,,-4.27
128,6491,晶碩,379.0,6.0,1.61,08/10,32.6,43.3,33.4,33.7,22.1,17.5,22.6,19.0,13.1,3.45,,16.9
129,4142,國光生,17.55,-0.15,-0.85,08/10,-4.04,50.2,37.1,33.6,7.21,-9.49,-2.54,1.4,0.39,-0.82,0.02,-1.15
130,00726B,國泰新興投等債,32.62,0.07,0.22,08/10,5.49,-21.6,13.8,33.3,56.9,41.5,30.3,45.3,20.2,-3.11,,36.8
131,6104,創惟,94.5,1.5,1.61,08/10,37.4,23.0,23.9,33.1,17.5,-3.11,3.21,2.33,-3.68,0.38,0.05,0.27
132,2211,長榮鋼,88.0,-0.1,-0.11,08/10,-26.3,30.8,46.2,33.0,25.7,9.53,-4.45,-6.93,-0.45,0.5,,-5.8
133,1308,亞聚,13.65,0.25,1.87,08/10,63.0,43.7,36.5,32.9,0.85,-4.13,3.05,-1.27,-0.66,-1.45,-0.24,-0.85
134,00870B,元大15年EM主權債,27.93,0.03,0.11,08/10,46.0,44.7,33.9,32.8,13.4,5.61,17.8,97.6,95.7,90.0,,97.3
135,00931B,統一美債20年,13.25,0.04,0.3,08/10,32.1,7.07,9.73,32.4,46.1,39.1,51.4,61.4,35.3,4.07,,39.2
136,3706,神達,92.9,1.2,1.31,08/10,43.8,7.86,25.9,32.3,19.6,12.6,2.29,3.69,-0.42,-0.03,-0.24,2.64
137,1605,華新,38.0,3.45,9.99,08/10,44.9,36.1,27.2,32.1,16.5,7.57,3.17,3.11,0.69,-0.53,-0.65,2.54
138,2615,萬海,87.5,2.6,3.06,08/10,61.8,55.2,41.8,32.0,29.0,27.6,14.3,8.25,-0.27,1.04,0.51,6.54
