排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2344,華邦電,178.0,-1.5,-0.84,08/11,-19915,-26501,-33598,-52430,-110588,-105395,-110606.0,56646.0,-47953.0,54961.0
2,0056,元大高股息,52.3,-0.15,-0.29,08/11,-2926,-7239,-34771,-51032,-41109,-22532,-64896.0,-22702.0,58783.0,-85648.0
3,2382,廣達,315.5,2.0,0.64,08/11,-13164,-46826,-47451,-50948,-30402,-2694,132706.0,130288.0,139726.0,113901.0
4,00403A,主動統一升級50,9.94,0.04,0.4,08/11,-2932,-2687,-8781,-50069,-57488,27171,150568.0,,,
5,009816,凱基台灣TOP50,15.16,0.04,0.26,08/11,-2220,-2220,9819,-34893,-16754,20145,32476.0,117058.0,,
6,00632R,元大台灣50反1,10.16,-0.01,-0.1,08/11,1054,554,924,-33312,-36133,-41592,-39683.0,-25748.0,13510.0,8608.0
7,1216,統一,75.9,0.4,0.53,08/11,-9030,-9909,-17687,-27516,-45202,-21413,-17584.0,40803.0,151348.0,80444.0
8,00991A,主動復華未來50,17.52,0.19,1.1,08/11,-262,-851,-618,-24642,-36055,12246,7698.0,90739.0,,98004.0
9,2002,中鋼,19.75,0.1,0.51,08/11,-23333,-24710,-22277,-22854,-43143,-96822,-86042.0,-83475.0,33713.0,-138481.0
10,00988A,主動統一全球創新,16.55,-0.12,-0.72,08/11,-1475,-12385,-12919,-22482,-24040,1511,13629.0,36926.0,,44852.0
11,00631L,元大台灣50正2,34.87,0.17,0.49,08/11,-55,1689,-27811,-19898,-25852,4004,-7736.0,346616.0,341515.0,345908.0
12,2887,台新新光金,35.55,-0.35,-0.97,08/11,4157,3138,-2088,-19423,35595,166475,133617.0,248923.0,-295205.0,141788.0
13,2317,鴻海,263.0,-1.5,-0.57,08/11,330,-7680,-9389,-15959,-3598,179,-38703.0,-18760.0,-65408.0,17724.0
14,5371,中光電,87.6,2.0,2.34,08/11,-2050,-3979,-11602,-15639,-18382,-12287,-14984.0,-14235.0,1589.0,-12680.0
15,00981A,主動統一台股增長,28.73,0.2,0.7,08/11,-8046,-7613,-5616,-15070,-57370,-44371,-45030.0,46897.0,141661.0,106427.0
16,00685L,群益臺灣加權正2,11.42,0.05,0.44,08/11,3038,3838,422,-14189,13674,333160,379872.0,378667.0,379830.0,378751.0
17,2301,光寶科,268.5,-3.0,-1.1,08/11,-7288,-7804,-10718,-11291,-10778,-5675,-16583.0,-427.0,-12983.0,4488.0
18,3706,神達,90.0,-2.9,-3.12,08/11,-2225,-2546,-7982,-10690,-10619,-7018,28924.0,-4158.0,45014.0,-5642.0
19,00405A,主動富邦台灣龍耀,8.15,0.02,0.25,08/11,0,-79,-1027,-10130,-2543,-9716,,,,
20,8112,至上,100.0,7.6,8.23,08/11,-5223,-8706,-9062,-10069,-13798,-16947,15173.0,-7474.0,17916.0,-13492.0
21,1605,華新,38.3,0.3,0.79,08/11,249,-2225,-3130,-9657,-150,9634,13447.0,-30245.0,57605.0,-88306.0
22,5351,鈺創,119.5,5.5,4.82,08/11,-4810,-5675,-9600,-9608,-7205,-2037,-6525.0,-2782.0,-11699.0,-9746.0
23,00400A,主動國泰動能高息,14.0,0.06,0.43,08/11,-125,-125,-3179,-9465,5720,3580,13640.0,,,
24,1314,中石化,7.7,-0.04,-0.52,08/11,-2516,-4609,-10255,-9230,1266,19645,-46846.0,43824.0,7353.0,-4474.0
25,2312,金寶,32.85,0.35,1.08,08/11,-2909,-3366,-4167,-9163,-8975,-12443,-24200.0,11214.0,62438.0,-52017.0
26,3231,緯創,191.0,-2.0,-1.04,08/11,-686,405,-4250,-8706,-11562,-3818,83517.0,20557.0,152192.0,79930.0
27,00981B,第一金優選非投債,9.34,0.0,0.0,08/11,-5005,-5005,-5005,-8248,-8248,-12538,-17077.0,6002.0,14567.0,1076.0
28,8422,可寧衛*,26.65,-0.15,-0.56,08/11,-5483,-5443,-6152,-8196,-10897,-613,9912.0,10161.0,99174.0,7358.0
29,2324,仁寶,36.3,0.0,0.0,08/11,-639,-1343,-3213,-7644,-16704,-43812,-341658.0,-288398.0,31737.0,-218172.0
30,1402,遠東新,27.3,0.05,0.18,08/11,-1338,-1552,-5891,-7017,-18233,-46279,-185347.0,7187.0,10995.0,6562.0
31,5876,上海商銀,43.1,-0.25,-0.58,08/11,-804,-751,-1372,-6811,-55260,-55659,12651.0,77166.0,77035.0,76754.0
32,2354,鴻準,62.7,-0.4,-0.63,08/11,-5491,-5477,-6790,-6332,-9098,-11634,1248.0,22690.0,51260.0,28757.0
33,00888,永豐台灣ESG,32.59,-0.07,-0.21,08/11,-187,-1187,-1574,-6139,-5998,1837,6389.0,8608.0,7768.0,8578.0
34,00990A,主動元大AI新經濟,15.88,-0.15,-0.94,08/11,-1500,-1700,-2800,-5643,-9173,2854,4562.0,-2371.0,,-88752.0
35,00992A,主動群益科技創新,16.96,0.06,0.36,08/11,-425,-425,-4335,-5485,-26823,-17123,-19498.0,16710.0,,20189.0
36,2376,技嘉,350.5,1.0,0.29,08/11,-1222,-1373,-3757,-5380,-5035,151,11143.0,-7615.0,35941.0,19212.0
37,2377,微星,154.0,-1.0,-0.65,08/11,-396,-1746,-3722,-5265,-2322,-13047,18442.0,26522.0,57573.0,46962.0
38,1504,東元,67.4,0.2,0.3,08/11,-147,-1054,-2995,-5179,-2490,8558,-216.0,41335.0,78775.0,56591.0
39,2371,大同,25.95,-0.85,-3.17,08/11,-180,-722,-2503,-4911,-10704,-25365,27439.0,72781.0,101449.0,89312.0
40,2388,威盛,79.2,-1.5,-1.86,08/11,29,-947,-4224,-4789,-6093,710,-643.0,-9027.0,-775.0,-4654.0
41,4904,遠傳,101.0,-0.5,-0.49,08/11,-607,-2022,-2712,-4561,-29438,-41419,16532.0,17880.0,15156.0,17535.0
