單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"9,126,172,660","8,005,086,194","1,121,086,466"
自營商(避險),"31,495,946,292","23,916,364,023","7,579,582,269"
投信,"20,801,629,805","18,000,889,407","2,800,740,398"
外資及陸資(不含外資自營商),"315,772,101,156","304,751,289,162","11,020,811,994"
外資自營商,0,0,0
合計,"377,195,849,913","354,673,628,786","22,522,221,127"
