證券代號,證券名稱,交易別,成交價,成交股數,成交金額
2308,台達電,配對交易,"1,600.82","186,320","298,264,782"
2308,台達電,配對交易,"1,600.80","85,680","137,156,544"
2308,台達電,配對交易,"1,592.50","12,000","19,110,000"
2308,台達電,配對交易,"1,587.50","18,000","28,575,000"
2330,台積電,配對交易,"2,377.50","7,000","16,642,500"
2330,台積電,配對交易,"2,376.72","159,600","379,324,512"
2330,台積電,配對交易,"2,376.71","260,400","618,895,284"
2330,台積電,配對交易,"2,370.00","1,652,000","3,915,240,000"
2330,台積電,配對交易,"2,368.35","10,000","23,683,500"
2330,台積電,配對交易,"2,367.25","10,000","23,672,500"
2454,聯發科,配對交易,"3,910.00","11,000","43,010,000"
3665,貿聯-KY,配對交易,"2,100.00","154,000","323,400,000"
6854,錼創科技-KY創,配對交易,90.00,"360,000","32,400,000"
8464,億豐,配對交易,376.59,"53,000","19,959,270"
總計,,,,"2,979,000","5,879,333,892"
