證券代號,證券名稱,交易別,成交價,成交股數,成交金額
3532,台勝科,逐筆交易,324.51,"200,000","64,902,000"
3532,台勝科,逐筆交易,323.70,"250,000","80,925,000"
3532,台勝科,逐筆交易,323.01,"350,000","113,053,500"
3532,台勝科,逐筆交易,321.56,"9,559,000","3,073,792,040"
1303,南亞,配對交易,186.00,"3,350,000","623,100,000"
1590,亞德客-KY,配對交易,"1,412.50","14,000","19,775,000"
2303,聯電,配對交易,114.03,"378,000","43,103,340"
2308,台達電,配對交易,"1,745.00","1,201,000","2,095,745,000"
2316,楠梓電,配對交易,155.50,"1,306,000","203,083,000"
2330,台積電,配對交易,"2,365.00","193,000","456,445,000"
2330,台積電,配對交易,"2,364.95","144,420","341,546,079"
2330,台積電,配對交易,"2,364.94","104,580","247,325,425"
2330,台積電,配對交易,"2,364.50","260,000","614,770,000"
2330,台積電,配對交易,"2,364.49","140,000","331,028,600"
2330,台積電,配對交易,"2,364.38","29,900","70,694,962"
2330,台積電,配對交易,"2,364.37","222,100","525,126,577"
2360,致茂,配對交易,"2,120.00","14,000","29,680,000"
2382,廣達,配對交易,326.27,"664,000","216,643,280"
2383,台光電,配對交易,"5,883.20","3,000","17,649,600"
2383,台光電,配對交易,"5,870.00","62,000","363,940,000"
2454,聯發科,配對交易,"3,742.31","198,560","743,073,074"
2454,聯發科,配對交易,"3,742.30","93,440","349,680,512"
2454,聯發科,配對交易,"3,707.50","42,000","155,715,000"
2454,聯發科,配對交易,"3,702.50","15,000","55,537,500"
2891,中信金,配對交易,63.07,"253,715","16,001,805"
2891,中信金,配對交易,63.05,"405,285","25,553,219"
3037,欣興,配對交易,"1,129.15","160,000","180,664,000"
3231,緯創,配對交易,178.00,"8,177,000","1,455,506,000"
3653,健策,配對交易,"5,520.60","17,000","93,850,200"
3665,貿聯-KY,配對交易,"2,250.00","21,000","47,250,000"
3711,日月光投控,配對交易,580.14,"434,000","251,780,760"
6669,緯穎,配對交易,"6,325.00","56,000","354,200,000"
總計,,,,"28,318,000","13,261,140,473"
