排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1201,00935,野村臺灣新科技50,市,61.0,1.1,1.84,20628,09/22,5430,-598,275,5107,33.9,3.9,＋－＋
1202,3594,磐儀,櫃,46.65,-0.35,-0.74,273,09/22,-51,0,-2,-53,3.73,3.9,－・－
1203,3380,明泰,市,32.95,-0.2,-0.6,13199,09/22,-361,0,-69,-431,20.9,3.9,－・－
1204,6743,安普新,市,29.85,0.35,1.19,387,09/22,79,52,0,131,5.79,3.9,＋＋・
1205,8089,康全電訊,櫃,19.15,-0.8,-4.01,332,09/22,7,0,0,7,2.55,3.8,＋・＋
1206,9940,信義,市,20.35,-0.25,-1.21,186,09/22,-57,0,-1,-58,28.4,3.8,－・－
1207,6922,宸曜,櫃,204.0,-2.5,-1.21,171,09/22,38,0,1,38,1.04,3.8,＋・＋
1208,3206,志豐,櫃,35.4,0.1,0.28,116,09/22,86,0,0,86,2.26,3.8,＋・・
1209,6894,衛司特,櫃,370.0,-0.5,-0.13,122,09/22,0,0,-1,-1,0.91,3.8,＋・－
1210,6235,華孚,市,38.85,0.25,0.65,315,09/22,157,0,0,157,7.61,3.8,＋・・
1211,3577,泓格,櫃,115.5,-1.5,-1.28,192,09/22,24,0,-3,22,2.42,3.8,＋・－
1212,6136,富爾特,市,24.8,0.1,0.4,162,09/22,-4,0,0,-4,4.37,3.8,－・・
1213,6292,迅德,櫃,65.8,-2.2,-3.24,363,09/22,-69,0,1,-68,1.77,3.8,－・＋
1214,2032,新鋼,市,17.45,0.45,2.65,1140,09/22,259,0,0,259,4.92,3.8,＋・・
1215,5230,雷笛克光學,櫃,21.75,0.6,2.84,1163,09/22,61,0,-12,49,2.12,3.8,＋・－
1216,00989A,主動摩根美國科技,市,17.58,0.45,2.63,450,09/22,99,0,259,358,2.49,3.8,＋・＋
1217,7799,禾榮科,市,508.0,-14.0,-2.68,998,09/22,-295,20,0,-274,5.94,3.8,－＋＋
1218,3434,哲固,櫃,32.25,-1.35,-4.02,215,09/22,56,0,0,56,1.34,3.8,＋・－
1219,6606,建德工業,市,25.15,-0.25,-0.98,32,09/22,2,0,-2,0,4.14,3.8,＋・－
1220,00982B,FT投資級債20+,櫃,9.38,-0.04,-0.42,24,09/22,-2,0,13,11,0.95,3.7,－・＋
1221,6903,巨漢,櫃,303.5,-1.5,-0.49,165,09/22,29,0,-5,25,2.49,3.7,＋・－
1222,8443,阿瘦,市,11.25,0.0,0.0,18,09/22,3,0,0,3,2.49,3.7,＋・・
1223,1568,倉佑,市,30.6,-0.7,-2.24,299,09/22,-141,0,1,-140,3.82,3.7,－・＋
1224,3360,尚立,櫃,15.0,-0.15,-0.99,288,09/22,-34,0,0,-34,2.83,3.7,－・＋
1225,00407A,主動凱基台灣,市,10.04,0.2,2.03,156104,09/22,32723,0,88534,121257,91.1,3.7,＋・＋
1226,3025,星通,市,51.7,-0.5,-0.96,110,09/22,-37,0,0,-37,2.08,3.7,－・・
1227,1240,茂生農經,櫃,54.8,-0.5,-0.9,11,09/22,-1,0,0,-1,1.7,3.7,－・・
1228,5493,三聯,櫃,92.4,0.9,0.98,369,09/22,32,0,13,45,1.6,3.7,＋・＋
1229,0050,元大台灣50,市,111.85,0.5,0.45,84310,09/22,7840,487,1145,9472,805.0,3.6,＋＋＋
1230,2743,山富,櫃,54.3,-0.2,-0.37,22,09/22,1,0,-3,-2,1.71,3.6,＋・－
1231,3287,廣寰科,櫃,42.6,0.5,1.19,1447,09/22,60,0,2,62,1.6,3.6,＋・＋
1232,4416,三圓,櫃,13.5,0.15,1.12,5226,09/22,-132,0,2,-130,2.68,3.6,－・＋
1233,3051,力特,市,23.05,0.05,0.22,1094,09/22,268,0,0,268,6.06,3.6,＋・・
1234,1316,上曜,市,10.55,-0.15,-1.4,1181,09/22,-312,0,0,-312,14.6,3.6,－・・
1235,1455,集盛,市,9.71,-0.06,-0.61,410,09/22,26,0,46,72,19.3,3.6,＋・＋
1236,5519,隆大,市,25.8,-0.15,-0.58,265,09/22,-1,0,0,-1,8.34,3.6,－・・
1237,3095,及成,櫃,33.25,-0.95,-2.78,18,09/22,1,0,0,1,0.58,3.6,＋・・
1238,5292,華懋,市,218.0,0.0,0.0,66,09/22,7,0,1,9,1.68,3.6,＋・＋
1239,3558,神準,櫃,124.0,0.0,0.0,69,09/22,8,0,0,8,2.13,3.6,＋・－
1240,4523,永彰,櫃,23.65,-0.55,-2.27,73,09/22,-5,0,1,-4,2.34,3.6,－・＋
1241,6204,艾華,櫃,103.0,-5.0,-4.63,775,09/22,198,0,1,199,0.83,3.6,＋・＋
1242,6470,宇智,櫃,43.0,0.0,0.0,21,09/22,2,0,0,2,1.36,3.6,＋・＋
1243,2211,長榮鋼,市,80.0,-0.4,-0.5,1081,09/22,-660,0,1,-659,14.9,3.6,－・＋
1244,2505,國揚,市,17.15,0.15,0.88,238,09/22,61,0,-13,48,13.6,3.6,＋・－
1245,00952,凱基台灣AI50,市,18.28,-0.01,-0.05,1518,09/22,40,0,447,487,8.77,3.5,＋・＋
1246,2338,光罩,市,47.35,-1.7,-3.47,9962,09/22,939,0,-35,904,13.0,3.5,＋・－
1247,2537,聯上發,市,11.35,0.0,0.0,495,09/22,-82,0,0,-82,10.7,3.5,－・・
1248,2816,旺旺保,市,40.35,-0.35,-0.86,251,09/22,-18,0,0,-18,7.93,3.5,－・・
1249,4555,氣立,市,42.5,-0.8,-1.85,87,09/22,-35,0,0,-35,2.48,3.5,－・－
1250,4949,有成精密,市,75.6,-1.4,-1.82,830,09/22,-101,0,-1,-102,2.4,3.5,－・－
1251,5007,三星,市,55.5,0.2,0.36,7,09/22,3,0,0,3,10.4,3.5,＋・・
1252,6649,台生材,櫃,35.65,0.2,0.56,2,09/22,0,0,0,0,1.48,3.5,・・・
1253,00909,國泰數位支付服務,市,51.55,0.95,1.88,2115,09/22,570,0,424,993,3.54,3.5,＋・＋
1254,1445,大宇,市,10.05,-0.2,-1.95,43,09/22,5,0,0,5,4.58,3.5,＋・・
1255,3339,泰谷,櫃,46.1,-2.4,-4.95,4987,09/22,-1218,0,1,-1217,2.34,3.5,－・＋
1256,6708,天擎,櫃,38.9,-0.5,-1.27,11,09/22,-1,0,0,-1,1.02,3.5,－・・
1257,6945,圓祥生技,櫃,135.0,0.0,0.0,627,09/22,44,0,0,44,3.4,3.5,＋・・
1258,8489,三貝德,櫃,23.4,1.9,8.84,485,09/22,58,0,0,58,2.1,3.5,＋・－
1259,3564,其陽,櫃,49.0,-1.4,-2.78,130,09/22,0,0,-20,-20,2.06,3.5,＋・－
1260,5209,新鼎,櫃,169.5,-1.0,-0.59,104,09/22,24,7,-13,18,1.0,3.5,＋＋－
1261,6418,詠昇,櫃,35.1,-0.2,-0.57,60,09/22,-12,0,0,-12,1.21,3.5,－・＋
1262,6996,力領科技,櫃,169.0,-1.5,-0.88,50,09/22,-13,0,0,-13,1.47,3.5,－・・
1263,2228,劍麟,市,74.4,0.4,0.54,96,09/22,-1,0,0,-1,2.77,3.5,－・・
