排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 超過 600張 (%),超過 600張 增減,持股 超過 800張 (%),超過 800張 增減,持股 超過 1千張 (%),超過 1千張 增減
18,00947,台新臺灣IC設計,35.14,-0.36,-1.01,26W26,06/26,21.3,-2.29,17.9,-3.0,16.8,-3.32
19,00663L,國泰臺灣加權正2,96.6,-0.35,-0.36,26W26,06/26,21.4,-1.74,20.3,-2.29,18.4,-1.08
20,00757,統一FANG+,139.65,-0.5,-0.36,26W26,06/26,30.3,0.63,29.4,0.68,29.1,0.7
21,2464,盟立,173.5,-4.5,-2.53,26W26,06/26,36.9,-1.59,32.9,-3.24,31.1,-3.64
22,8421,旭源,15.3,0.85,5.88,26W26,06/26,61.8,0.0,58.2,0.0,58.2,0.0
23,009818,華南永昌NASDAQxT,20.37,0.05,0.25,26W26,06/26,4.18,-0.43,3.0,-1.61,3.0,-1.61
24,6206,飛捷,144.0,-0.5,-0.35,26W26,06/26,48.4,0.75,45.7,0.83,41.9,0.88
25,00685L,群益臺灣加權正2,11.01,-0.04,-0.36,26W26,06/26,6.4,1.22,5.73,1.41,4.9,0.57
26,6491,晶碩,373.0,4.0,1.08,26W26,06/26,56.1,1.21,54.2,1.29,52.9,1.29
27,009809,富邦淨零ESG50,17.15,-0.12,-0.69,26W26,06/26,22.2,-3.73,17.6,-6.05,14.7,-6.27
28,00408A,主動第一金優股息,10.09,-0.16,-1.56,,,,,,,,
29,00992A,主動群益科技創新,16.63,-0.3,-1.77,26W26,06/26,19.7,-1.71,18.9,-1.83,17.7,-1.89
30,3489,森寶,26.0,0.1,0.39,26W26,06/26,71.0,0.0,69.6,0.0,67.7,0.0
31,006206,元大上證50,38.6,0.48,1.26,26W26,06/26,19.8,-0.03,17.1,2.7,14.3,-0.14
32,00733,富邦臺灣中小,63.2,-1.45,-2.24,26W26,06/26,15.5,-0.05,14.6,-0.97,14.6,-0.97
33,00654R,富邦印度反1,6.58,-0.02,-0.3,26W26,06/26,38.6,0.52,38.6,0.52,33.8,0.52
34,00852L,國泰美國道瓊正2,36.6,-0.96,-2.56,26W26,06/26,59.1,-1.15,59.1,-1.15,48.8,-1.0
35,00400A,主動國泰動能高息,13.74,-0.15,-1.08,26W26,06/26,13.1,-3.31,11.8,-3.54,10.9,-3.56
36,00996A,主動兆豐台灣豐收,13.27,-0.21,-1.56,26W26,06/26,17.4,0.0,16.3,-0.07,14.8,0.5
37,00964,中信亞太高股息,14.05,-0.05,-0.35,26W26,06/26,19.5,-3.35,17.7,-3.03,12.3,-4.42
38,3260,威剛,416.0,-5.0,-1.19,26W26,06/26,28.2,-1.18,26.6,-1.89,25.2,-1.07
39,6226,光鼎,22.05,-0.8,-3.5,26W26,06/26,26.0,3.05,23.5,3.8,21.0,3.58
40,00670L,富邦NASDAQ正2,200.65,-0.6,-0.3,26W26,06/26,11.5,1.73,8.83,1.91,6.34,0.76
41,00651R,復華香港反1,5.17,-0.03,-0.58,26W26,06/26,62.0,0.38,52.8,-2.1,49.8,0.39
42,009819,中信數據及電力,10.31,0.01,0.1,26W26,06/26,12.7,1.83,11.9,1.61,10.8,1.33
43,2321,東訊,15.3,0.3,2.0,26W26,06/26,70.9,0.07,70.9,0.07,67.9,0.0
44,009803,玉山市值動能50,20.84,-0.13,-0.62,26W26,06/26,12.0,-0.36,11.0,0.95,8.2,-1.29
45,00655L,國泰中國A50正2,35.52,1.04,3.02,26W26,06/26,22.0,2.79,15.9,1.67,15.9,1.67
46,00999A,主動野村臺灣高息,10.83,-0.05,-0.46,26W26,06/26,12.2,-1.05,11.4,-1.03,10.5,-1.12
47,5274,信驊,16345.0,-405.0,-2.42,26W26,06/26,25.2,-0.13,21.7,-0.21,19.1,-0.21
48,6213,聯茂,389.0,14.0,3.73,26W26,06/26,63.5,7.52,60.9,7.52,59.1,8.0
49,009824,群益美國科技巨頭,10.19,-0.03,-0.29,26W26,06/26,30.1,,29.7,,27.5,
50,2421,建準,151.5,-3.0,-1.94,26W26,06/26,50.6,-0.06,47.0,-0.6,44.7,-0.29
51,2388,威盛,77.9,-1.5,-1.89,26W26,06/26,67.5,1.4,66.3,1.28,64.9,1.15
52,00403A,主動統一升級50,9.72,-0.19,-1.92,26W26,06/26,14.4,-1.72,13.1,-1.77,11.8,-1.74
53,3231,緯創,183.5,-6.0,-3.17,26W26,06/26,61.3,-1.11,60.0,-1.17,58.8,-1.24
54,00926,凱基全球菁英55,26.95,0.07,0.26,26W26,06/26,45.1,0.59,43.7,0.59,42.6,-0.49
55,3413,京鼎,309.0,-11.0,-3.44,26W26,06/26,37.8,-0.5,37.2,0.71,35.7,-0.06
56,5388,中磊,91.4,-0.4,-0.44,26W26,06/26,46.4,-1.25,43.0,-0.74,40.7,-1.6
57,00968B,元大優息投等債,9.17,-0.06,-0.65,26W26,06/26,63.1,0.58,62.5,0.58,61.2,0.84
58,00404A,主動聯博動能50,9.39,-0.07,-0.74,26W26,06/26,12.5,2.13,12.5,2.13,11.9,2.18
59,00631L,元大台灣50正2,33.68,-0.17,-0.5,26W26,06/26,23.9,-3.24,21.2,-3.3,19.5,-3.08
60,00995A,主動中信台灣卓越,16.39,-0.45,-2.67,26W26,06/26,15.0,-1.18,13.9,-1.22,13.2,-0.96
61,4442,竣邦-KY,51.1,-1.7,-3.22,26W26,06/26,67.8,-2.6,57.0,-2.6,42.8,0.0
62,00966B,統一ESG投等債15+,13.69,-0.11,-0.8,26W26,06/26,37.5,1.33,36.3,1.32,34.7,1.31
63,2377,微星,153.0,-1.0,-0.65,26W26,06/26,57.2,0.74,55.8,0.39,53.7,0.71
64,00407A,主動凱基台灣,9.28,-0.17,-1.8,26W26,06/26,13.0,,11.7,,9.5,
65,2301,光寶科,247.0,-5.5,-2.18,26W26,06/26,76.5,-0.36,75.1,-0.28,73.5,-0.28
66,00632R,元大台灣50反1,10.35,0.02,0.19,26W26,06/26,36.8,0.83,31.7,0.46,28.3,0.41
67,5392,能率,46.05,-0.15,-0.32,26W26,06/26,32.9,0.26,31.3,-0.55,29.3,0.0
68,00994A,主動第一金台股優,16.27,-0.23,-1.39,26W26,06/26,15.6,4.26,15.1,4.25,13.6,4.26
69,00951,台新日本半導體,17.51,-0.56,-3.1,26W26,06/26,14.0,-2.35,12.9,-2.74,10.9,-2.28
70,2359,所羅門,143.5,-1.0,-0.69,26W26,06/26,43.8,0.85,41.8,0.1,38.1,0.08
71,006201,元大富櫃50,42.6,-1.06,-2.43,26W26,06/26,38.1,-1.45,34.9,-4.58,34.9,-0.44
72,00987A,主動台新優勢成長,14.92,-0.5,-3.24,26W26,06/26,14.0,-0.2,14.0,-0.2,12.4,-0.25
73,6538,倉和,145.0,-5.0,-3.33,26W26,06/26,23.9,3.66,12.6,0.0,7.83,0.0
74,9939,宏全,144.5,2.0,1.4,26W26,06/26,57.6,-0.12,54.3,0.66,51.6,1.25
75,00921,兆豐龍頭等權重,23.45,0.0,0.0,26W26,06/26,12.6,-0.07,12.6,-0.07,8.05,-1.76
76,2467,志聖,500.0,-19.0,-3.66,26W26,06/26,64.3,-0.23,60.9,-0.15,58.1,-0.37
77,00935,野村臺灣新科技50,55.0,-0.9,-1.61,26W26,06/26,19.3,-0.63,18.6,-0.6,18.2,-0.21
78,00646,元大S&P500,78.25,-0.2,-0.25,26W26,06/26,38.9,-0.17,37.6,-0.16,36.6,-0.5
79,00892,富邦台灣半導體,39.92,-0.2,-0.5,26W26,06/26,15.2,-0.37,14.7,-0.37,13.6,-0.39
80,00941,中信上游半導體,26.15,-0.2,-0.76,26W26,06/26,7.78,0.52,6.54,0.52,5.65,0.29
81,00635U,期元大S&P黃金,44.35,0.08,0.18,26W26,06/26,18.0,0.15,16.5,-0.25,16.2,0.04
82,5460,同協,15.85,-0.05,-0.31,26W26,06/26,50.9,0.24,45.4,0.27,39.4,0.27
83,6986,和迅,44.1,0.55,1.26,26W26,06/26,37.9,-2.54,34.1,-4.76,34.1,-4.76
84,3706,神達,91.7,-1.2,-1.29,26W26,06/26,50.7,-0.82,49.9,-0.73,48.9,-0.79
85,6830,汎銓,398.0,-27.0,-6.35,26W26,06/26,28.2,-0.31,19.0,-0.03,15.7,0.0
86,5371,中光電,83.0,-3.7,-4.27,26W26,06/26,41.2,-0.35,39.7,-0.89,39.2,-0.39
87,8021,尖點,395.0,-22.5,-5.39,26W26,06/26,44.0,1.08,40.4,2.39,37.4,2.32
88,3213,茂訊,136.5,-2.0,-1.44,26W26,06/26,20.7,1.04,18.3,-1.37,16.7,0.0
89,2313,華通,208.5,-12.0,-5.44,26W26,06/26,55.4,-2.6,53.4,-2.89,51.8,-2.82
90,00984D,主動聯博全球非投,10.15,-0.01,-0.1,26W26,06/26,33.3,-3.74,30.0,-3.23,25.2,-4.39
91,009816,凱基台灣TOP50,14.88,-0.08,-0.53,26W26,06/26,13.2,-0.57,11.7,-0.61,10.7,-0.65
92,00637L,元大滬深300正2,21.12,0.58,2.82,26W26,06/26,50.9,2.11,46.4,2.11,41.9,2.16
93,00875,國泰網路資安,55.65,0.1,0.18,26W26,06/26,8.5,1.27,8.5,1.27,8.5,8.5
94,1595,川寶,60.4,-1.5,-2.42,26W26,06/26,40.7,-0.02,39.3,1.28,36.1,-0.36
95,2455,全新,364.0,-8.0,-2.15,26W26,06/26,46.0,0.73,40.7,0.31,38.8,0.25
96,00986A,主動台新龍頭成長,14.81,-0.01,-0.07,26W26,06/26,13.6,-3.79,11.9,-3.87,9.5,-3.98
97,009825,聯邦美國金融創新,10.05,0.03,0.3,,,,,,,,
98,6902,GOGOLOOK,120.5,-3.0,-2.43,26W26,06/26,64.5,-0.31,60.8,-0.29,58.2,-0.28
99,8050,廣積,69.0,5.9,9.35,26W26,06/26,39.4,0.31,37.8,-0.01,35.5,-0.01
100,3339,泰谷,37.8,-2.8,-6.9,26W26,06/26,21.8,-1.35,16.6,-2.33,16.6,1.62
101,8431,匯鑽科,48.05,-1.95,-3.9,26W26,06/26,20.5,-0.02,17.2,-0.02,15.4,-0.02
102,2408,南亞科,457.0,-2.0,-0.44,26W26,06/26,82.8,-0.45,82.1,-0.55,81.7,-0.35
103,009806,台新標普500,13.82,-0.04,-0.29,26W26,06/26,56.9,1.18,52.8,1.18,52.8,1.18
104,4979,華星光,488.0,0.0,0.0,26W26,06/26,33.5,-2.07,30.8,-1.88,26.3,-1.37
105,00955,中信日本商社,15.8,0.19,1.22,26W26,06/26,20.6,0.29,19.4,0.27,18.3,-0.05
106,3563,牧德,655.0,-33.0,-4.8,26W26,06/26,44.3,-0.1,41.1,-0.06,37.0,0.03
107,00888,永豐台灣ESG,31.71,-0.39,-1.21,26W26,06/26,12.1,-1.82,11.6,-2.03,11.3,-2.07
108,6179,亞通,27.05,0.7,2.66,26W26,06/26,37.7,1.36,33.8,1.7,30.7,1.11
109,00662,富邦NASDAQ,121.8,-0.2,-0.16,26W26,06/26,37.4,-0.28,36.4,-0.37,36.0,-0.35
110,3376,新日興,184.5,-4.0,-2.12,26W26,06/26,41.4,-1.21,38.1,-1.64,36.3,-0.24
111,0052,富邦科技,60.2,-0.25,-0.41,26W26,06/26,18.4,-0.38,17.6,-0.48,17.0,-0.52
112,009823,群益S&P500,10.61,-0.04,-0.38,26W26,06/26,24.6,,24.4,,22.8,
113,3189,景碩,823.0,-30.0,-3.52,26W26,06/26,71.6,0.86,69.3,1.05,67.6,0.84
114,00984A,主動安聯台灣高息,14.87,-0.1,-0.67,26W26,06/26,15.0,-1.84,13.7,-1.66,12.2,-1.58
115,00965,元大航太防衛科技,26.59,-0.13,-0.49,26W26,06/26,40.4,-0.51,38.9,-0.7,38.5,-0.95
116,6269,台郡,66.6,2.1,3.26,26W26,06/26,32.8,-1.74,30.1,-1.65,28.2,-1.89
117,2344,華邦電,163.5,-7.5,-4.39,26W26,06/26,72.1,-1.07,71.1,-1.08,70.3,-1.01
118,00954,中信日本半導體,18.68,-0.59,-3.06,26W26,06/26,13.8,-3.88,11.8,-2.92,11.0,-3.76
119,6531,愛普*,951.0,51.0,5.67,26W26,06/26,59.5,-0.08,57.5,-0.49,53.4,-2.05
120,00984B,大華優利美A債15,16.07,-0.12,-0.74,26W26,06/26,37.2,4.36,33.9,4.69,32.7,5.36
121,009813,貝萊德標普卓越50,11.49,-0.04,-0.35,26W26,06/26,24.2,0.41,22.4,0.04,21.3,1.24
122,3029,零壹,109.5,-0.5,-0.45,26W26,06/26,36.7,-1.3,35.9,-0.86,33.3,0.15
123,3491,昇達科,1235.0,-115.0,-8.52,26W26,06/26,26.6,-1.35,17.4,-1.65,14.7,-0.41
124,00901,永豐智能車供應鏈,43.67,-0.57,-1.29,26W26,06/26,9.17,1.04,6.9,0.03,4.03,0.04
125,00861,元大全球未來通訊,86.95,-0.1,-0.11,26W26,06/26,5.76,0.05,4.74,0.09,3.47,1.65
126,00912,中信臺灣智慧50,33.08,0.08,0.24,26W26,06/26,22.3,-1.58,20.0,-1.58,18.5,-3.1
127,1560,中砂,662.0,-31.0,-4.47,26W26,06/26,61.4,1.19,53.7,0.2,48.7,0.16
128,1815,富喬,85.9,-0.9,-1.04,26W26,06/26,36.1,3.42,35.5,3.52,33.6,3.2
129,00980D,主動聯博投等入息,20.45,-0.05,-0.24,26W26,06/26,36.5,0.62,35.8,1.42,32.1,1.42
130,3665,貿聯-KY,2200.0,-170.0,-7.17,26W26,06/26,53.0,-0.18,46.6,-2.62,41.5,-3.17
131,8097,常珵,51.8,0.0,0.0,26W26,06/26,67.9,0.49,65.7,0.49,60.0,0.49
132,8081,致新,256.0,-5.0,-1.92,26W26,06/26,34.8,0.08,31.6,0.11,25.6,0.11
133,8299,群聯,2020.0,-5.0,-0.25,26W26,06/26,41.2,0.23,37.3,-1.06,36.1,0.98
134,00714,群益道瓊美國地產,22.33,-0.24,-1.06,26W26,06/26,32.1,0.71,17.5,0.7,13.0,0.68
135,00720B,元大投資級公司債,32.36,-0.24,-0.74,26W26,06/26,63.2,0.2,62.4,0.25,61.8,0.27
136,00916,國泰全球品牌50,27.22,-0.13,-0.48,26W26,06/26,13.6,-4.65,12.5,-5.24,10.6,-5.39
137,4303,信立,45.05,-0.15,-0.33,26W26,06/26,17.4,0.22,16.7,0.22,13.9,0.21
138,4967,十銓,280.0,0.0,0.0,26W26,06/26,17.8,-0.58,15.5,0.93,11.8,-1.83
139,6138,茂達,276.0,-12.5,-4.33,26W26,06/26,43.7,-0.88,37.9,-0.15,30.7,0.0
140,00934,中信成長高股息,28.2,-0.14,-0.49,26W26,06/26,8.87,-0.32,8.37,0.05,7.93,0.04
141,3529,力旺,2725.0,65.0,2.44,26W26,06/26,44.0,0.23,39.2,0.23,33.0,-0.08
142,3227,原相,205.5,1.5,0.74,26W26,06/26,33.2,1.51,30.0,0.68,28.2,0.78
143,00884B,中信低碳新興債,29.14,-0.1,-0.34,26W26,06/26,98.7,0.0,98.7,0.0,97.4,0.0
144,2354,鴻準,61.8,0.8,1.31,26W26,06/26,44.4,0.29,43.4,0.11,42.8,0.3
145,3033,威健,47.05,-0.8,-1.67,26W26,06/26,38.6,0.24,36.3,0.09,34.8,0.44
146,5469,瀚宇博,71.4,0.9,1.28,26W26,06/26,69.9,0.1,68.2,0.68,66.9,0.3
147,3037,欣興,955.0,-18.0,-1.85,26W26,06/26,73.0,0.31,70.9,0.6,68.5,0.21
148,3645,達邁,68.4,-0.9,-1.3,26W26,06/26,40.2,-0.19,37.3,1.01,36.0,1.1
149,3594,磐儀,60.0,2.1,3.63,26W26,06/26,50.0,0.82,47.2,0.88,42.4,-0.01
150,1597,直得,141.0,-2.0,-1.4,26W26,06/26,49.2,0.34,46.2,-1.13,41.0,-2.14
151,00998A,主動復華金融股息,18.12,0.02,0.11,26W26,06/26,32.4,-1.24,31.1,-1.56,31.1,-1.56
152,3034,聯詠,542.0,-1.0,-0.18,26W26,06/26,66.3,-0.12,62.6,-0.53,59.4,-0.39
153,6223,旺矽,6100.0,-200.0,-3.17,26W26,06/26,44.9,0.76,42.8,0.77,39.3,2.81
154,00971,野村美國研發龍頭,17.86,-0.03,-0.17,26W26,06/26,16.9,-1.2,14.4,-1.29,13.0,-1.31
155,6205,詮欣,59.9,0.0,0.0,26W26,06/26,43.9,0.13,43.9,1.02,40.7,-0.11
156,3028,增你強,65.9,-6.7,-9.23,26W26,06/26,42.7,0.81,41.2,0.21,39.6,0.56
157,2486,一詮,231.0,2.0,0.87,26W26,06/26,37.2,-0.05,35.7,0.48,34.0,0.49
158,009804,聯邦台精彩50,21.5,-0.14,-0.65,26W26,06/26,6.07,-0.76,6.07,-0.76,4.45,-0.76
159,00681R,元大美債20反1,21.84,0.22,1.02,26W26,06/26,91.8,0.58,82.4,-8.77,82.4,2.16
160,00952,凱基台灣AI50,17.74,-0.29,-1.61,26W26,06/26,9.99,1.25,9.74,1.25,6.68,0.91
161,00896,中信綠能及電動車,26.81,-0.17,-0.63,26W26,06/26,8.97,1.44,7.79,1.38,6.92,1.39
162,0061,元大寶滬深,25.15,0.38,1.53,26W26,06/26,28.6,0.66,23.1,0.66,23.1,0.66
163,1568,倉佑,27.9,-0.7,-2.45,26W26,06/26,62.9,-0.75,59.5,-0.25,57.0,-1.07
164,3135,凌航,168.0,-18.5,-9.92,26W26,06/26,48.8,-0.22,48.0,-0.22,44.2,-0.15
165,8068,全達,17.9,-0.25,-1.38,26W26,06/26,61.1,-0.03,59.4,-0.09,58.2,-0.09
166,6669,緯穎,6100.0,-165.0,-2.63,26W26,06/26,59.7,-0.82,56.2,-0.75,53.2,-2.82
167,00648R,元大S&P500反1,3.91,0.01,0.26,26W26,06/26,42.4,-0.29,39.1,-0.2,36.4,0.37
168,3042,晶技,168.0,-6.0,-3.45,26W26,06/26,51.9,-7.35,49.3,-7.02,47.4,-7.29
169,3015,全漢,54.8,-2.2,-3.86,26W26,06/26,59.7,0.24,57.9,-0.16,55.4,-0.15
170,00406A,主動中信台灣收益,9.23,-0.12,-1.28,26W26,06/26,13.2,-2.72,11.8,-3.26,9.96,-3.6
171,4536,拓凱,170.0,2.5,1.49,26W26,06/26,45.9,0.0,42.0,0.0,37.2,0.0
172,2006,東和鋼鐵,88.5,2.3,2.67,26W26,06/26,77.6,0.33,75.4,0.34,74.1,0.34
173,6477,安集,34.05,-1.2,-3.4,26W26,06/26,40.5,-0.79,38.2,-0.75,37.4,-0.07
174,3717,聯嘉投控,24.05,1.15,5.02,26W26,06/26,39.4,-1.29,36.8,-1.54,35.6,-0.77
175,2362,藍天,50.5,-0.6,-1.17,26W26,06/26,77.5,-0.26,77.0,-0.35,75.7,-0.5
176,00887,永豐中國科技50大,17.33,0.44,2.61,26W26,06/26,27.0,-1.03,23.5,-1.27,20.4,-1.52
177,3023,信邦,318.0,-5.0,-1.55,26W26,06/26,61.7,0.2,57.5,0.23,53.4,0.55
178,6202,盛群,59.9,0.6,1.01,26W26,06/26,36.5,-1.0,33.5,-1.92,32.4,-1.55
179,00641R,富邦日本反1,3.73,0.0,0.0,26W26,06/26,44.1,2.87,41.4,3.03,38.9,1.71
180,3293,鈊象,799.0,15.0,1.91,26W26,06/26,49.8,0.06,46.8,-0.68,44.5,-0.35
181,6462,神盾,99.6,-0.4,-0.4,26W26,06/26,27.0,-0.02,23.9,-0.88,21.1,0.06
182,9103,美德醫療-DR,5.28,0.05,0.96,26W26,06/26,6.67,-1.09,4.5,-1.17,3.14,0.03
183,6139,亞翔,802.0,-34.0,-4.07,26W26,06/26,65.5,0.51,62.8,1.05,60.1,1.8
184,2357,華碩,817.0,-1.0,-0.12,26W26,06/26,69.8,-0.87,66.9,-0.84,63.1,-0.97
185,6499,益安,57.5,-0.1,-0.17,26W26,06/26,40.0,-0.02,37.0,-0.01,36.2,-0.01
186,0050,元大台灣50,102.85,-0.45,-0.44,26W26,06/26,27.0,-0.84,26.6,-0.84,26.3,-0.85
187,2355,敬鵬,40.45,-1.15,-2.76,26W26,06/26,36.1,-0.69,34.0,-0.14,31.7,-0.89
188,009821,野村稀土關鍵資源,14.34,0.22,1.56,26W26,06/26,13.8,-3.48,13.1,-3.19,12.0,-2.95
189,6141,柏承,34.1,-0.3,-0.87,26W26,06/26,47.3,1.38,44.4,2.06,40.2,1.11
190,2340,台亞,31.75,-0.7,-2.16,26W26,06/26,38.6,2.32,37.2,2.74,36.0,3.16
191,00990B,國泰收益非投等債,10.09,0.0,0.0,,,,,,,,
192,00946,群益科技高息成長,15.01,-0.05,-0.33,26W26,06/26,17.9,0.21,17.4,0.2,16.9,0.2
193,8027,鈦昇,172.0,-11.0,-6.01,26W26,06/26,24.9,0.57,20.4,0.43,18.0,0.48
194,3545,敦泰,50.4,-0.4,-0.79,26W26,06/26,21.5,0.63,19.7,0.34,18.4,-0.55
195,4123,晟德,39.1,0.35,0.9,26W26,06/26,54.5,-0.05,52.2,-0.15,50.4,-0.02
196,5864,致和證,28.8,-0.35,-1.2,26W26,06/26,66.2,-0.74,63.0,-1.01,60.6,-1.41
197,6691,洋基工程,735.0,13.0,1.8,26W26,06/26,64.8,0.82,61.8,0.17,56.5,0.82
198,3017,奇鋐,2785.0,-155.0,-5.27,26W26,06/26,59.6,0.19,55.5,0.21,52.3,0.25
199,6171,大城地產,23.8,0.7,3.03,26W26,06/26,84.6,0.0,83.1,0.0,79.4,0.0
200,00985A,主動野村台灣50,21.48,-0.29,-1.33,26W26,06/26,13.3,-1.55,13.1,-1.41,12.3,-1.43
201,3088,艾訊,136.5,2.5,1.87,26W26,06/26,46.1,2.15,43.6,2.08,38.7,0.47
202,00690,兆豐藍籌30,75.0,-0.8,-1.06,26W26,06/26,10.2,-0.24,7.32,-1.19,5.25,-0.01
203,2382,廣達,298.0,-4.0,-1.32,26W26,06/26,83.9,-0.07,82.6,-0.16,81.3,-0.13
204,1605,華新,34.55,0.3,0.88,26W26,06/26,72.5,-0.14,71.9,-0.23,71.2,-0.18
205,3483,力致,74.4,-2.1,-2.75,26W26,06/26,19.0,0.67,17.0,0.02,14.2,0.02
206,2484,希華,71.7,0.5,0.7,26W26,06/26,27.2,-1.79,25.0,-3.06,21.0,-4.27
207,1437,勤益控,29.7,0.25,0.85,26W26,06/26,75.3,0.15,71.0,0.15,67.3,0.15
208,009812,野村日本東證,12.98,0.02,0.15,26W26,06/26,33.3,-1.55,31.2,-1.61,28.6,-0.76
209,009805,台新美國電力基建,16.14,-0.17,-1.04,26W26,06/26,19.1,0.29,18.1,0.96,16.9,0.4
210,00709,富邦歐洲,41.45,0.19,0.46,26W26,06/26,21.2,-2.9,6.81,0.68,6.81,6.81
211,1785,光洋科,114.5,-0.5,-0.43,26W26,06/26,44.4,0.12,42.1,0.03,41.2,0.33
212,2461,光群雷,17.35,0.7,4.2,26W26,06/26,42.1,-1.04,38.5,-0.69,36.4,-0.17
213,1517,利奇,11.55,-0.15,-1.28,26W26,06/26,46.6,-0.02,45.4,0.0,44.1,0.0
214,4749,新應材,809.0,-14.0,-1.7,26W26,06/26,32.2,0.45,27.5,0.63,25.5,0.6
215,00643,群益深証中小,19.29,0.46,2.44,26W26,06/26,34.9,0.33,30.2,1.01,26.5,0.91
216,2027,大成鋼,46.6,0.5,1.08,26W26,06/26,71.8,-0.21,70.7,-0.2,69.8,-0.15
217,009801,中信美國創新科技,12.56,-0.03,-0.24,26W26,06/26,21.7,-4.76,21.7,-4.76,18.9,-4.99
218,3450,聯鈞,477.0,-14.5,-2.95,26W26,06/26,44.2,3.35,40.3,2.94,37.8,2.87
219,2610,華航,22.5,0.35,1.58,26W26,06/26,71.1,2.78,70.3,2.88,69.6,3.03
220,4916,事欣科,108.0,0.0,0.0,26W26,06/26,33.4,-3.61,31.7,-3.55,30.9,-4.34
221,00894,中信小資高價30,46.67,-0.83,-1.75,26W26,06/26,16.2,1.4,15.3,0.45,14.6,0.44
222,3324,雙鴻,1015.0,-45.0,-4.25,26W26,06/26,41.2,-0.8,35.3,-2.32,28.7,-3.19
223,6024,群益期,59.9,0.6,1.01,26W26,06/26,65.7,-0.2,64.9,0.05,64.1,0.05
224,6209,今國光,74.3,-2.4,-3.13,26W26,06/26,38.5,-4.09,35.5,-3.29,33.1,-4.29
225,3704,合勤控,45.85,-1.4,-2.96,26W26,06/26,63.7,0.09,62.1,0.42,60.1,0.23
226,6217,中探針,165.0,3.5,2.17,26W26,06/26,27.2,-2.82,23.6,-1.62,21.3,-1.0
227,2324,仁寶,36.55,-0.75,-2.01,26W26,06/26,61.1,-1.03,60.1,-1.03,59.2,-1.03
228,009802,富邦旗艦50,18.5,-0.24,-1.28,26W26,06/26,11.2,0.29,10.5,0.16,8.5,0.11
229,2466,冠西電,91.4,-4.1,-4.29,26W26,06/26,85.3,-0.12,84.2,-0.08,83.1,-0.07
230,2606,裕民,67.5,3.1,4.81,26W26,06/26,73.4,-0.39,72.8,-0.07,72.0,-0.08
231,2317,鴻海,260.0,-4.5,-1.7,26W26,06/26,68.8,-0.54,68.0,-0.59,67.2,-0.6
232,00876,元大全球5G,88.0,0.0,0.0,26W26,06/26,11.7,0.32,9.75,-0.56,9.75,0.65
233,911868,同方友友-DR,1.19,0.01,0.85,26W26,06/26,30.7,0.63,26.4,0.61,22.6,0.59
234,5536,聖暉*,1060.0,-10.0,-0.93,26W26,06/26,48.8,-1.8,40.6,0.39,38.4,1.16
235,1315,達新,63.9,0.0,0.0,26W26,06/26,75.4,0.0,71.2,0.0,70.2,0.0
236,6873,泓德能源,77.7,-0.9,-1.15,26W26,06/26,57.0,0.0,53.8,0.0,53.2,0.0
