排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,4722,國精化,274.0,-10.5,-3.69,06/23,-0.18,-0.18,0.8,2.69,2.87,2.87,1.85,1.93,2.42,2.94,-2.17,1.85
2,3090,日電貿,302.5,-33.0,-9.84,06/23,0.0,0.43,1.28,2.47,5.48,4.98,7.91,5.67,10.2,11.4,11.4,5.26
3,2492,華新科,577.0,-40.0,-6.48,06/23,0.48,1.06,2.42,2.45,2.51,3.1,4.19,4.37,4.36,4.6,-5.23,4.37
4,2344,華邦電,211.5,-10.5,-4.73,06/23,0.88,1.94,2.11,2.35,2.64,3.65,4.62,6.94,10.3,9.73,10.5,7.04
5,1513,中興電,182.0,1.0,0.55,06/23,0.69,1.46,2.26,2.28,2.27,2.59,2.88,1.84,3.59,-3.64,5.54,1.87
6,2455,全新,398.0,-11.5,-2.81,06/23,-0.02,-0.02,1.17,1.87,1.45,1.14,7.51,7.19,6.16,-3.98,-1.58,7.12
7,4904,遠傳,107.0,-1.0,-0.93,06/23,0.69,1.38,2.04,1.82,1.83,2.46,2.31,1.62,-2.28,6.2,9.68,1.72
8,3026,禾伸堂,808.0,-89.0,-9.92,06/23,-0.02,-0.01,0.02,1.7,1.84,2.85,9.48,9.26,9.65,9.86,9.0,9.26
9,3131,弘塑,3495.0,-90.0,-2.51,06/23,0.57,1.07,1.63,1.68,2.91,3.67,-0.26,0.2,-4.78,-1.78,-1.54,-0.34
10,6182,合晶,114.5,-2.0,-1.72,06/23,0.0,0.1,0.55,1.63,1.63,2.63,2.64,2.62,2.61,1.03,1.53,2.64
11,6271,同欣電,244.5,-22.0,-8.26,06/23,0.0,0.99,1.27,1.59,2.44,2.25,2.4,3.24,3.43,2.23,-2.34,3.25
12,4958,臻鼎-KY,587.0,-35.0,-5.63,06/23,-0.3,-0.52,1.32,1.56,2.26,1.02,4.04,1.79,2.9,1.47,4.99,3.58
13,3443,創意,4725.0,-30.0,-0.63,06/23,-0.1,-0.26,1.31,1.5,1.92,1.46,2.8,4.52,6.45,0.58,9.74,4.51
14,3624,光頡,159.0,-17.5,-9.92,06/23,0.0,0.45,0.45,1.42,1.35,-2.65,3.02,3.02,3.02,-5.85,3.02,3.02
15,2408,南亞科,454.5,-50.5,-10.0,06/23,0.51,0.64,1.07,1.33,1.48,1.45,1.24,1.44,1.81,0.67,3.9,0.54
16,6683,雍智科技,1765.0,160.0,9.97,06/23,0.02,0.02,0.27,1.31,1.14,-0.12,2.04,3.37,1.82,2.34,,3.37
17,2472,立隆電,363.0,-30.5,-7.75,06/23,0.06,0.93,1.58,1.25,1.36,1.82,3.5,1.56,2.86,4.52,4.54,1.62
18,6670,復盛應用,287.0,-4.0,-1.37,06/23,0.3,0.63,0.81,1.19,1.31,1.32,1.04,-0.43,-3.12,7.31,,0.65
19,1402,遠東新,28.65,-0.15,-0.52,06/23,0.22,0.46,0.61,1.01,2.36,1.05,0.52,-0.6,-1.2,-3.11,3.01,-0.55
20,3596,智易,181.0,-7.0,-3.72,06/23,0.24,0.47,0.62,0.96,0.95,0.93,0.75,0.52,-6.64,-3.65,-4.52,0.52
21,5483,中美晶,173.5,-7.0,-3.88,06/23,0.0,0.04,0.08,0.95,1.05,-0.27,1.07,1.36,1.37,8.36,8.37,0.86
22,6488,環球晶,1010.0,-105.0,-9.42,06/23,-0.02,-0.01,0.02,0.9,0.77,1.96,4.09,7.98,7.12,7.82,8.01,6.92
23,2845,遠東銀,13.1,0.25,1.95,06/23,0.22,0.47,0.55,0.88,0.87,0.87,0.86,0.86,-0.42,0.12,0.74,0.86
24,2504,國產,32.75,-0.05,-0.15,06/23,0.21,0.43,0.57,0.84,0.82,0.65,0.21,-0.71,-4.18,10.8,12.3,0.25
25,5347,世界,186.5,-5.0,-2.61,06/23,0.66,0.66,0.66,0.84,0.2,-2.21,-2.37,-7.86,-8.94,7.3,8.37,-6.6
26,8996,高力,1450.0,-105.0,-6.75,06/23,-0.64,-1.27,-0.01,0.81,2.23,2.63,5.53,6.62,4.94,5.14,4.83,5.56
27,2886,兆豐金,45.2,0.45,1.01,06/23,0.19,0.44,0.68,0.8,0.86,1.56,1.38,1.24,-0.08,2.89,3.91,1.24
28,6415,矽力*-KY,645.0,-28.0,-4.16,06/23,0.23,0.4,0.4,0.74,0.68,0.6,2.38,3.49,2.35,2.74,0.6,3.49
29,2327,國巨*,1020.0,-45.0,-4.23,06/23,0.06,0.11,0.43,0.73,1.83,2.06,4.8,6.48,6.56,6.78,6.67,6.02
30,6274,台燿,1735.0,-165.0,-8.68,06/23,0.09,0.31,0.41,0.67,1.29,3.67,6.05,-3.67,6.69,13.3,7.23,-4.98
31,2633,台灣高鐵,25.75,-0.2,-0.77,06/23,0.16,0.33,0.42,0.65,0.65,0.74,0.73,0.71,0.71,0.74,,0.72
32,2892,第一金,32.45,0.15,0.46,06/23,0.11,0.24,0.38,0.64,0.65,0.85,0.84,-0.17,-0.94,-0.19,1.28,0.79
33,3008,大立光,5000.0,-185.0,-3.57,06/23,0.0,0.0,0.14,0.6,1.15,1.18,0.63,2.62,2.85,2.56,2.22,1.4
34,3231,緯創,158.5,-4.0,-2.46,06/23,0.25,0.43,0.56,0.6,0.26,1.58,1.64,1.05,-1.71,-4.0,2.22,0.99
35,3665,貿聯-KY,2000.0,10.0,0.5,06/23,-0.03,-0.68,1.32,0.59,1.19,0.55,-0.91,-7.36,-7.01,8.18,8.84,-7.36
36,1476,儒鴻,312.5,-4.5,-1.42,06/23,0.11,0.23,0.32,0.59,0.6,0.6,1.13,0.98,2.52,1.9,1.87,0.98
37,5876,上海商銀,41.8,0.35,0.84,06/23,0.14,0.31,0.39,0.58,0.58,1.24,1.47,0.73,-2.6,5.25,,0.85
38,3189,景碩,727.0,-69.0,-8.67,06/23,0.3,0.54,0.54,0.57,0.23,0.32,-1.58,4.82,4.74,1.01,4.04,4.8
39,1303,南亞,154.5,2.0,1.31,06/23,0.51,0.56,0.56,0.56,0.62,0.81,0.34,0.6,-0.52,-2.19,0.05,0.69
40,8081,致新,318.0,-23.5,-6.88,06/23,0.17,0.4,0.49,0.55,0.56,1.38,1.05,1.11,0.91,1.24,1.05,1.66
41,8464,億豐,343.5,-2.5,-0.72,06/23,0.12,0.24,0.31,0.54,0.52,0.55,0.56,0.57,0.52,0.55,0.56,0.77
42,2890,永豐金,39.8,0.0,0.0,06/23,0.17,0.34,0.49,0.54,0.54,0.58,-0.09,0.2,1.71,-0.5,3.95,0.1
43,8926,台汽電,82.2,3.2,4.05,06/23,0.12,0.25,0.32,0.51,0.54,0.61,0.74,0.74,0.74,0.74,0.72,0.74
44,3211,順達,427.5,-25.0,-5.52,06/23,0.0,0.08,0.08,0.51,0.95,-2.27,-10.5,-13.9,-17.4,8.72,8.72,-14.1
45,8358,金居,657.0,-34.0,-4.92,06/23,0.03,0.51,0.51,0.51,0.46,0.15,-4.06,-2.35,-1.81,-2.26,-1.71,-1.38
46,2377,微星,133.5,-3.5,-2.55,06/23,0.12,0.24,0.31,0.49,0.51,0.78,-0.13,0.28,-5.68,-6.75,-7.19,0.27
47,4915,致伸,75.2,-1.1,-1.44,06/23,0.02,0.04,0.1,0.46,0.8,0.54,-1.27,-0.21,-4.98,13.2,13.7,-0.8
48,1216,統一,75.1,0.8,1.08,06/23,0.16,0.32,0.47,0.46,0.47,1.37,0.69,0.6,3.73,9.37,10.2,-0.18
49,2351,順德,198.0,-16.5,-7.69,06/23,0.0,0.14,0.46,0.46,1.07,1.15,2.07,2.07,2.07,-0.83,1.34,2.07
50,3481,群創,66.0,0.0,0.0,06/23,0.01,0.2,0.43,0.43,0.43,1.08,0.71,1.2,0.49,0.74,-0.89,1.2
51,00988A,主動統一全球創新,22.91,-0.82,-3.46,06/23,0.0,0.0,0.01,0.4,1.4,1.45,1.9,1.9,,,,1.9
52,2880,華南金,37.55,-0.05,-0.13,06/23,0.16,0.27,0.37,0.38,0.36,2.65,2.05,2.92,3.54,7.07,7.38,2.29
53,2912,統一超,227.0,6.0,2.71,06/23,0.08,0.13,0.2,0.38,0.58,5.2,5.15,2.81,3.41,7.27,7.11,2.92
54,7734,印能科技,3390.0,-170.0,-4.78,06/23,0.09,0.14,0.26,0.38,0.13,0.41,6.14,5.27,5.27,,,5.34
55,3532,台勝科,373.0,-5.5,-1.45,06/23,0.0,0.0,0.08,0.32,0.29,0.2,1.16,1.58,2.06,0.33,-1.21,1.63
56,6693,廣閎科,236.5,0.0,0.0,06/23,0.17,0.17,0.17,0.31,0.31,-0.09,0.31,0.31,0.31,0.31,,0.31
57,3357,臺慶科,315.0,-31.5,-9.09,06/23,0.05,0.27,0.27,0.27,0.57,0.59,0.44,0.01,-0.64,0.62,,0.13
58,6147,頎邦,258.0,-19.0,-6.86,06/23,0.09,0.15,0.2,0.26,-1.48,-1.57,5.94,3.91,-2.1,7.6,7.06,4.87
59,2404,漢唐,1260.0,-20.0,-1.56,06/23,-0.01,-0.01,0.03,0.26,-0.09,-3.49,-6.69,-8.9,-8.71,5.17,3.56,-7.94
60,0055,元大MSCI金融,43.12,0.2,0.47,06/23,0.0,0.0,0.0,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
61,6831,邁科,830.0,13.0,1.59,06/23,0.02,0.23,0.23,0.23,0.8,1.92,3.64,3.85,,,,2.26
62,3450,聯鈞,612.0,55.0,9.87,06/23,0.0,0.0,0.22,0.22,0.85,2.8,4.01,4.49,-3.28,5.4,4.69,4.48
63,3715,定穎投控,180.0,-14.5,-7.46,06/23,0.02,0.22,0.22,0.22,0.13,0.12,-1.21,-6.02,0.3,-1.95,,-3.77
64,6257,矽格,237.0,-5.5,-2.27,06/23,-0.01,0.21,0.25,0.21,0.22,-1.64,-5.78,-6.74,-8.53,2.8,3.89,-5.37
65,2884,玉山金,35.8,0.0,0.0,06/23,0.07,0.15,0.19,0.2,0.21,-0.06,-1.09,0.53,2.59,4.16,4.42,-0.92
66,8114,振樺電,207.0,-4.5,-2.13,06/23,0.2,0.2,0.2,0.19,0.19,1.64,1.55,1.55,1.56,1.55,1.44,2.73
67,2382,廣達,372.5,-7.5,-1.97,06/23,0.05,0.09,0.11,0.18,1.64,7.15,7.48,7.41,6.14,5.16,8.98,7.39
68,6173,信昌電,285.0,-20.5,-6.71,06/23,0.0,0.0,0.0,0.17,1.15,1.15,1.15,1.15,1.15,1.15,-2.68,1.15
69,1210,大成,54.6,-0.1,-0.18,06/23,0.01,0.02,0.04,0.17,2.23,5.17,3.83,3.1,2.5,6.53,5.39,3.16
70,2481,強茂,193.5,17.5,9.94,06/23,0.0,0.0,0.0,0.17,-0.66,6.12,8.4,3.09,9.35,11.2,9.51,3.56
71,3014,聯陽,161.0,0.5,0.31,06/23,0.08,0.1,0.1,0.15,0.15,0.85,0.77,-0.3,-5.21,1.3,3.0,0.01
72,6757,台灣虎航,61.3,2.4,4.07,06/23,0.08,0.15,0.15,0.15,-2.04,-5.71,-5.71,-5.83,-7.78,,,-5.75
73,6213,聯茂,281.0,-27.0,-8.77,06/23,0.02,0.02,0.14,0.14,0.14,0.1,0.32,0.03,-0.22,0.41,0.03,0.03
74,6138,茂達,361.0,-33.0,-8.38,06/23,0.01,0.01,0.01,0.14,0.21,1.36,0.91,0.91,-0.99,-7.16,2.03,1.02
75,6640,均華,1050.0,-50.0,-4.55,06/23,-0.03,-0.03,0.11,0.14,-0.08,-2.67,-0.11,-0.27,-0.16,0.31,,-0.27
76,3030,德律,338.0,-12.0,-3.43,06/23,0.0,0.0,0.12,0.12,0.12,0.12,-0.36,-0.93,-1.45,0.21,0.2,0.03
77,5871,中租-KY,115.0,-3.0,-2.54,06/23,0.0,0.0,-0.01,0.12,1.57,4.89,4.09,0.52,-2.72,6.64,7.12,2.18
78,4764,雙鍵,346.5,14.5,4.37,06/23,0.0,0.12,0.12,0.12,0.12,2.35,2.23,2.35,2.35,2.35,,2.35
79,00923,群益台ESG低碳50,44.15,-0.48,-1.08,06/23,0.0,0.0,0.0,0.11,0.46,0.69,0.81,0.81,0.46,1.63,,0.93
80,00850,元大臺灣ESG永續,93.8,-1.2,-1.26,06/23,-0.01,-0.01,0.1,0.1,0.27,0.55,0.7,0.59,0.2,1.17,,0.6
81,6782,視陽,194.0,-3.5,-1.77,06/23,0.0,0.03,0.07,0.1,0.1,0.1,0.67,0.79,0.82,-0.06,,0.79
82,2903,遠百,23.25,-0.05,-0.21,06/23,0.02,0.04,0.06,0.1,0.29,0.21,-0.13,-0.36,1.36,-0.31,1.63,-0.9
83,2379,瑞昱,863.0,-37.0,-4.11,06/23,0.0,0.02,-0.02,0.1,1.59,5.4,4.3,0.95,0.33,5.84,12.0,0.88
84,2451,創見,300.5,-9.0,-2.91,06/23,0.0,0.01,0.0,0.1,-1.72,-4.68,-5.06,-9.61,-7.68,-0.09,-2.55,-6.58
85,1802,台玻,69.9,-6.7,-8.75,06/23,0.01,0.01,0.04,0.1,-0.01,0.13,0.12,-0.44,0.14,-0.7,0.07,-0.37
86,2316,楠梓電,217.5,-8.5,-3.76,06/23,0.09,0.09,0.09,0.09,0.09,0.03,-0.35,-0.45,1.94,1.9,2.28,-0.38
