排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,5314,世紀*,23.65,2.15,10.0,4016,08/20,302,2441,2466,2470,2408,1972.0,2004.0,2382.0,492.0,2290.0
2,4967,十銓,266.0,6.0,2.31,4187,08/20,91,1038,1548,1992,1778,1892.0,1402.0,1038.0,1880.0,-91.0
3,1815,富喬,107.0,9.0,9.18,134497,08/20,1478,1642,1769,1755,1802,2141.0,2193.0,-99.0,-14508.0,-2447.0
4,3481,群創,46.0,-0.75,-1.6,217249,08/20,1714,1471,1290,1636,1370,-2520.0,-12971.0,-5134.0,5638.0,-1907.0
5,2609,陽明,60.3,1.3,2.2,153031,08/20,884,1038,1283,1572,1581,1565.0,1717.0,901.0,-32.0,697.0
6,2615,萬海,113.5,7.0,6.57,76407,08/20,525,543,758,1096,1199,1174.0,1120.0,-744.0,-1092.0,-1398.0
7,00881,國泰台灣科技龍頭,48.68,0.14,0.29,34290,08/20,49,34,724,724,724,720.0,693.0,707.0,713.0,683.0
8,3045,台灣大,115.0,1.5,1.32,18540,08/20,203,543,533,627,654,595.0,669.0,598.0,626.0,501.0
9,3532,台勝科,340.0,-16.5,-4.63,19359,08/20,477,461,494,602,549,104.0,660.0,561.0,727.0,723.0
10,2634,漢翔,72.3,3.7,5.39,79874,08/20,306,-107,256,580,569,-321.0,850.0,709.0,482.0,554.0
11,00992A,主動群益科技創新,17.78,0.14,0.79,24595,08/20,-23,-46,-125,541,458,817.0,85.0,885.0,,901.0
12,3498,陽程,183.5,-7.0,-3.67,2194,08/20,-33,-105,309,492,531,514.0,423.0,492.0,326.0,465.0
13,00715L,期街口布蘭特正2,50.95,-0.25,-0.49,4346,08/20,113,221,461,470,1825,1171.0,-667.0,-2137.0,1678.0,1691.0
14,2884,玉山金,37.35,-0.45,-1.19,31117,08/20,-13,-194,-24,400,377,414.0,614.0,496.0,384.0,297.0
15,2344,華邦電,176.5,8.5,5.06,149810,08/20,805,248,179,392,-471,2888.0,2886.0,-8101.0,2461.0,-24479.0
16,5608,四維航,17.05,-0.45,-2.57,36807,08/20,-150,293,372,378,406,452.0,484.0,276.0,-110.0,191.0
17,3388,崇越電,94.1,0.8,0.86,5472,08/20,-232,-326,-132,358,644,575.0,-1157.0,905.0,905.0,905.0
18,00632R,元大台灣50反1,10.22,-0.04,-0.39,142831,08/20,-336,199,458,328,-121,-2447.0,1863.0,2313.0,4251.0,2359.0
19,1802,台玻,57.7,0.6,1.05,75513,08/20,101,325,245,328,236,798.0,-453.0,-7230.0,-20834.0,-6581.0
20,3490,單井,49.15,2.35,5.02,3557,08/20,-87,47,155,299,313,313.0,306.0,320.0,312.0,320.0
21,1727,中華化,91.6,-1.1,-1.19,6913,08/20,-25,18,260,295,301,229.0,-260.0,125.0,-72.0,-285.0
22,00878,國泰永續高股息,32.15,-0.15,-0.46,40834,08/20,0,10,290,290,280,254.0,288.0,290.0,258.0,47.0
23,2426,鼎元,74.8,6.8,10.0,29242,08/20,133,145,83,280,339,567.0,719.0,683.0,683.0,690.0
24,6173,信昌電,221.0,7.5,3.51,39928,08/20,151,589,486,242,1505,1504.0,1192.0,1112.0,1562.0,649.0
25,00929,復華台灣科技優息,28.44,-0.08,-0.28,20534,08/20,0,240,240,240,230,229.0,235.0,240.0,239.0,240.0
26,3037,欣興,1140.0,10.0,0.88,16346,08/20,22,-111,-84,236,219,525.0,475.0,-1883.0,-276.0,-1451.0
27,00891,中信關鍵半導體,33.45,0.33,1.0,11326,08/20,0,190,223,223,213,188.0,189.0,223.0,222.0,179.0
28,00982A,主動群益台灣強棒,21.8,0.17,0.79,13738,08/20,20,214,223,223,185,176.0,76.0,223.0,220.0,-148.0
29,8069,元太,163.0,2.0,1.24,7974,08/20,-15,-278,-349,217,219,398.0,312.0,397.0,269.0,359.0
30,3605,宏致,110.0,-9.0,-7.56,9699,08/20,-167,-191,-424,214,1216,1159.0,975.0,1207.0,890.0,1191.0
31,2351,順德,183.5,-1.5,-0.81,6630,08/20,76,171,212,208,184,317.0,64.0,209.0,292.0,298.0
32,3441,聯一光,97.3,8.8,9.94,17340,08/20,275,332,245,206,-113,737.0,646.0,767.0,764.0,738.0
33,2303,聯電,115.5,0.0,0.0,101840,08/20,70,298,381,204,1637,1444.0,-1984.0,-951.0,1987.0,1819.0
34,2455,全新,412.0,15.5,3.91,16531,08/20,68,46,86,202,203,439.0,-329.0,209.0,-56.0,257.0
35,2313,華通,217.5,10.0,4.82,35269,08/20,409,309,331,201,42,-3255.0,947.0,-1033.0,431.0,302.0
36,2605,新興,36.4,-0.35,-0.95,29377,08/20,18,145,201,201,210,215.0,212.0,108.0,59.0,-65.0
37,4764,雙鍵,211.0,8.0,3.94,1455,08/20,212,212,212,197,66,212.0,203.0,127.0,212.0,62.0
38,5425,台半,90.3,-1.5,-1.63,28129,08/20,73,134,169,197,182,316.0,-267.0,286.0,299.0,248.0
39,2481,強茂,138.5,2.0,1.47,32700,08/20,-2,92,45,194,118,168.0,-175.0,367.0,506.0,308.0
40,3042,晶技,188.5,2.5,1.34,34753,08/20,15,111,96,194,175,315.0,348.0,413.0,392.0,362.0
41,6451,訊芯-KY,437.0,23.0,5.56,6391,08/20,123,133,146,193,-304,400.0,158.0,290.0,268.0,352.0
42,8039,台虹,283.0,11.5,4.24,43647,08/20,72,-38,246,188,755,808.0,2193.0,1989.0,2308.0,1335.0
43,2359,所羅門,158.0,-3.0,-1.86,17484,08/20,62,-114,-49,179,373,491.0,155.0,-58.0,-55.0,-192.0
44,2603,長榮,246.0,5.5,2.29,31259,08/20,39,-3,97,169,189,176.0,385.0,149.0,-191.0,56.0
45,6147,頎邦,163.5,2.0,1.24,15010,08/20,15,58,0,168,177,393.0,-525.0,480.0,473.0,467.0
46,3163,波若威,736.0,26.0,3.66,1094,08/20,15,-2,49,160,184,282.0,206.0,-516.0,-1127.0,-1675.0
47,6547,高端疫苗,52.9,1.2,2.32,4503,08/20,161,140,277,156,-403,685.0,1609.0,2606.0,2563.0,2578.0
48,00947,台新臺灣IC設計,36.15,0.67,1.89,5467,08/20,41,44,128,146,132,188.0,196.0,175.0,212.0,209.0
49,8043,蜜望實,139.5,-3.5,-2.45,2593,08/20,17,145,145,145,31,-169.0,-413.0,-1218.0,145.0,-1786.0
50,2489,瑞軒,32.45,1.15,3.67,6410,08/20,-7,0,85,137,-61,72.0,-407.0,-41.0,262.0,283.0
51,3374,精材,303.5,4.5,1.51,28743,08/20,79,35,-1560,137,148,-608.0,66.0,246.0,-246.0,259.0
52,4971,IET-KY,580.0,52.0,9.85,5108,08/20,40,38,120,137,146,224.0,201.0,-294.0,-238.0,-623.0
53,5263,智崴,88.1,0.1,0.11,125,08/20,27,63,68,136,227,230.0,186.0,194.0,228.0,230.0
54,00738U,期元大道瓊白銀,53.5,3.4,6.79,7410,08/20,33,87,102,135,159,-9.0,85.0,-141.0,387.0,-184.0
55,6840,東研信超,82.4,0.0,0.0,450,08/20,-41,-40,-19,134,134,135.0,132.0,134.0,,137.0
56,00406A,主動中信台灣收益,9.58,0.08,0.84,144353,08/20,101,95,81,130,152,164.0,,,,
57,6179,亞通,26.45,-0.4,-1.49,858,08/20,-6,-13,-16,117,108,63.0,81.0,117.0,115.0,-84.0
58,00937B,群益ESG投等債20+,14.42,0.18,1.26,47980,08/20,0,116,116,116,115,116.0,116.0,116.0,116.0,116.0
59,2231,為升,94.0,-2.0,-2.08,359,08/20,-10,7,1,115,-51,-30.0,94.0,-8.0,48.0,-34.0
60,00687B,國泰20年美債,27.43,0.38,1.4,13235,08/20,0,110,112,112,112,112.0,110.0,-422.0,-677.0,88.0
61,6226,光鼎,22.0,0.7,3.29,20639,08/20,1,57,101,111,-156,224.0,252.0,252.0,252.0,252.0
62,9103,美德醫療-DR,5.21,0.04,0.77,967,08/20,93,91,92,109,84,-38.0,154.0,-820.0,89.0,148.0
63,3141,晶宏,71.0,-0.1,-0.14,263,08/20,8,14,-6,108,106,108.0,64.0,110.0,130.0,114.0
64,2466,冠西電,96.1,-2.9,-2.93,3043,08/20,-23,-5,39,105,103,-94.0,301.0,272.0,71.0,178.0
65,2618,長榮航,42.25,0.65,1.56,24897,08/20,8,-18,-57,105,107,238.0,531.0,323.0,225.0,460.0
66,1709,和益,30.3,-2.25,-6.91,8530,08/20,104,100,80,103,121,118.0,137.0,137.0,137.0,137.0
67,2002,中鋼,19.35,0.4,2.11,61777,08/20,129,128,128,101,145,222.0,179.0,-71.0,76.0,-20.0
68,3167,大量,762.0,69.0,9.96,9929,08/20,-21,9,88,100,95,87.0,3.0,-607.0,-1218.0,-813.0
69,3105,穩懋,379.0,15.5,4.26,15797,08/20,-44,-21,-65,98,159,672.0,244.0,-22.0,657.0,2.0
70,3450,聯鈞,553.0,-14.0,-2.47,12860,08/20,-52,-149,121,98,80,299.0,-374.0,100.0,133.0,-334.0
71,3035,智原,172.0,-0.5,-0.29,2293,08/20,-141,61,74,93,82,302.0,227.0,-824.0,-253.0,-169.0
72,2301,光寶科,267.0,-6.5,-2.38,25689,08/20,-36,90,90,90,-586,-168.0,-322.0,-137.0,54.0,-443.0
73,6217,中探針,153.5,0.5,0.33,1840,08/20,7,36,108,86,102,13.0,-50.0,-33.0,17.0,-19.0
74,1806,冠軍,8.02,0.02,0.25,315,08/20,0,-83,-261,85,83,85.0,85.0,85.0,-90.0,83.0
75,3034,聯詠,527.0,-7.0,-1.31,4176,08/20,-7,56,54,81,266,288.0,261.0,281.0,281.0,265.0
76,00642U,期元大S&P石油,28.1,-0.03,-0.11,1648,08/20,16,22,76,80,211,123.0,-2580.0,630.0,732.0,735.0
77,4564,元翎,16.85,0.15,0.9,780,08/20,65,57,49,79,74,-32.0,86.0,56.0,25.0,54.0
78,2891,中信金,63.4,-1.5,-2.31,60861,08/20,88,85,86,77,102,115.0,-56.0,-256.0,-401.0,-333.0
79,5225,東科-KY,60.5,0.9,1.51,204,08/20,0,35,76,75,116,116.0,97.0,105.0,14.0,78.0
80,6125,廣運,56.2,4.3,8.29,7361,08/20,88,78,77,75,93,50.0,36.0,52.0,-864.0,-110.0
81,1909,榮成,11.15,-0.05,-0.45,4083,08/20,24,-43,30,72,23,55.0,77.0,69.0,24.0,66.0
82,3090,日電貿,172.0,-5.5,-3.1,22503,08/20,-12,144,52,72,166,155.0,-1009.0,152.0,198.0,117.0
83,1402,遠東新,29.2,1.2,4.29,37826,08/20,65,64,64,71,85,52.0,-49.0,55.0,39.0,61.0
84,5206,坤悅,22.35,-0.65,-2.83,329,08/20,68,68,68,68,68,68.0,68.0,68.0,68.0,68.0
85,3189,景碩,851.0,2.0,0.24,16928,08/20,42,39,64,66,-188,139.0,-297.0,-199.0,-237.0,-633.0
86,6108,競國,26.0,1.25,5.05,9856,08/20,47,62,61,64,81,94.0,92.0,76.0,94.0,76.0
87,8103,瀚荃,91.9,8.3,9.93,4045,08/20,61,33,60,63,63,61.0,40.0,-48.0,8.0,49.0
88,1303,南亞,186.0,-1.5,-0.8,73242,08/20,700,431,403,62,714,1422.0,-620.0,-2262.0,-520.0,-3491.0
89,1810,和成,26.05,-0.05,-0.19,13153,08/20,6,-71,-56,62,-13,-842.0,138.0,140.0,-233.0,117.0
90,8042,金山電,101.0,-10.5,-9.42,8648,08/20,-14,23,40,62,74,46.0,-182.0,-11.0,148.0,-252.0
91,2637,慧洋-KY,94.7,2.9,3.16,9285,08/20,18,50,52,61,63,53.0,-16.0,-42.0,-315.0,-173.0
92,6672,騰輝電子-KY,287.5,3.5,1.23,5171,08/20,29,-12,7,60,81,-231.0,-294.0,-43.0,54.0,98.0
93,8054,安國,80.0,1.0,1.27,598,08/20,56,30,48,60,65,38.0,14.0,-289.0,-600.0,-743.0
94,6282,康舒,45.0,-0.55,-1.21,6987,08/20,-14,-25,47,59,-246,-337.0,-306.0,-348.0,-133.0,-450.0
95,3013,晟銘電,82.2,-1.1,-1.32,622,08/20,-5,60,58,57,55,38.0,70.0,-145.0,-373.0,-50.0
96,3645,達邁,65.8,-0.1,-0.15,748,08/20,-14,55,57,57,66,77.0,-202.0,19.0,-719.0,42.0
97,8210,勤誠,964.0,-21.0,-2.13,1460,08/20,9,60,58,56,57,52.0,50.0,-67.0,-269.0,-202.0
98,6477,安集,38.15,0.65,1.73,5134,08/20,24,0,21,54,59,-1303.0,185.0,79.0,-119.0,25.0
99,2890,永豐金,39.35,-0.05,-0.13,14324,08/20,33,38,-309,50,51,99.0,85.0,59.0,99.0,-21.0
100,5483,中美晶,186.5,10.0,5.67,17262,08/20,-120,44,52,50,-42,304.0,169.0,251.0,228.0,298.0
101,3135,凌航,168.0,15.0,9.8,2151,08/20,57,51,18,49,-69,56.0,112.0,,,
102,4439,冠星-KY,99.2,-9.3,-8.57,433,08/20,0,50,51,49,46,57.0,62.0,47.0,62.0,46.0
103,6101,寬魚國際,39.05,1.05,2.76,206,08/20,12,42,66,49,32,-113.0,92.0,92.0,92.0,92.0
104,00935,野村臺灣新科技50,55.95,0.05,0.09,6153,08/20,5,-20,-16,48,111,71.0,143.0,187.0,157.0,199.0
105,6716,應廣,133.0,-3.5,-2.56,501,08/20,1,-3,-2,48,56,55.0,49.0,42.0,55.0,58.0
106,6209,今國光,69.0,2.0,2.99,4233,08/20,50,45,38,46,10,38.0,-1281.0,-327.0,-15.0,-3651.0
107,6715,嘉基,492.0,44.5,9.94,3324,08/20,27,36,38,45,60,54.0,48.0,73.0,79.0,77.0
108,2486,一詮,251.0,16.0,6.81,16748,08/20,2,-32,3,43,22,405.0,591.0,-526.0,87.0,-378.0
109,3059,華晶科,39.4,0.15,0.38,1131,08/20,-3,4,41,43,47,28.0,-12.0,21.0,-152.0,18.0
110,1101,台泥,24.8,0.75,3.12,44230,08/20,57,47,31,42,34,-55.0,9.0,-282.0,-412.0,-119.0
111,2365,昆盈,30.55,0.5,1.66,1056,08/20,41,43,37,42,45,13.0,27.0,-102.0,-1409.0,-160.0
