排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
901,8086,宏捷科,114.0,-3.0,-2.56,26W33,08/14,40.9,1.68,44.3,1.68,48.6,1.68,52.2,2.23
902,1305,華夏,11.8,-0.15,-1.26,26W33,08/14,39.8,-0.36,44.3,-0.33,48.5,-0.46,50.7,-0.51
903,4744,皇將,28.75,-0.6,-2.04,26W33,08/14,30.6,0.05,39.6,0.08,48.5,0.06,54.8,1.09
904,6615,慧智,33.75,-0.25,-0.74,26W33,08/14,41.5,0.0,46.1,0.0,48.5,0.0,61.3,0.0
905,8028,昇陽半導體,263.0,-4.5,-1.68,26W33,08/14,38.3,1.32,43.0,1.13,48.4,-0.35,55.2,0.71
906,8040,九暘,73.0,-1.2,-1.62,26W33,08/14,38.4,-0.28,43.5,-0.06,48.3,-0.12,52.4,-0.01
907,6186,新潤,33.25,-0.65,-1.92,26W33,08/14,37.4,0.59,44.0,0.61,48.3,0.3,50.0,0.06
908,2468,華經,35.35,0.35,1.0,26W33,08/14,42.8,-0.68,46.7,-0.44,48.3,-0.93,49.0,-0.93
909,3558,神準,130.0,-1.0,-0.76,26W33,08/14,43.9,-0.64,46.8,-0.51,48.3,-0.7,50.4,0.0
910,1537,廣隆,127.0,-1.0,-0.78,26W33,08/14,40.4,0.1,43.2,-0.01,48.2,0.0,49.9,0.0
911,6944,兆聯實業,741.0,-14.0,-1.85,26W33,08/14,29.9,0.24,38.6,0.81,48.2,-0.41,57.4,-0.5
912,3294,英濟,31.45,-0.2,-0.63,26W33,08/14,40.3,-0.14,43.9,-0.26,48.2,0.42,49.4,-0.27
913,2455,全新,379.5,-4.5,-1.17,26W33,08/14,35.1,0.36,41.3,0.38,48.2,0.05,53.5,-0.82
914,3114,好德,33.5,-1.5,-4.29,26W33,08/14,35.5,1.24,40.9,0.86,48.2,1.64,51.8,0.99
915,4736,泰博,139.0,-2.0,-1.42,26W33,08/14,38.2,-0.95,44.8,-0.3,48.1,-0.44,51.2,0.0
916,8255,朋程,149.0,-3.0,-1.97,26W33,08/14,39.2,-0.23,43.6,-0.33,48.1,-0.96,51.5,-0.03
917,2634,漢翔,70.6,6.4,9.97,26W33,08/14,41.3,-0.84,46.0,-0.93,48.1,-1.12,49.1,-1.12
918,00857B,永豐20年美公債,22.72,-0.06,-0.26,26W33,08/14,35.9,0.21,43.1,0.24,48.0,0.22,51.0,0.32
919,5388,中磊,79.8,-1.3,-1.6,26W33,08/14,36.7,3.98,41.6,3.98,48.0,4.09,52.6,4.27
920,5258,虹堡,48.1,-1.85,-3.7,26W33,08/14,34.8,0.31,40.8,0.59,48.0,0.12,54.9,0.1
921,5015,華祺,21.8,-0.25,-1.13,26W33,08/14,39.7,0.21,43.2,0.0,48.0,0.0,52.9,0.0
922,911622,泰聚亨-DR,3.52,-0.2,-5.38,26W33,08/14,35.7,0.0,42.1,0.0,48.0,-0.01,53.3,-0.01
923,2030,彰源,20.55,-1.2,-5.52,26W33,08/14,41.0,-2.45,45.4,-2.43,48.0,-3.15,50.5,-2.73
924,3623,富晶通,21.65,0.05,0.23,26W33,08/14,40.5,0.12,44.3,-0.16,48.0,-0.13,51.8,0.0
925,6708,天擎,37.25,-0.65,-1.72,26W33,08/14,35.4,-0.02,45.1,0.0,47.9,0.0,52.5,0.0
926,1707,葡萄王,89.3,0.6,0.68,26W33,08/14,37.3,-0.26,41.6,-0.49,47.9,0.78,51.2,0.11
927,2065,世豐,35.95,-0.15,-0.42,26W33,08/14,40.7,-0.47,44.6,0.18,47.8,-0.07,50.3,-0.71
928,4554,橙的,31.9,-0.6,-1.85,26W33,08/14,35.1,0.08,40.9,0.0,47.8,0.0,49.4,0.0
929,4562,穎漢,32.6,-0.45,-1.36,26W33,08/14,43.2,0.13,45.2,-0.1,47.8,-0.09,49.1,-0.09
930,6840,東研信超,81.0,5.4,7.14,26W33,08/14,30.9,-1.6,37.2,0.08,47.8,1.47,51.2,0.0
931,6185,幃翔,13.7,0.0,0.0,26W33,08/14,34.2,-0.01,39.5,-0.13,47.8,0.04,52.5,0.06
932,5457,宣德,27.3,-0.4,-1.44,26W33,08/14,38.4,-0.02,42.6,0.2,47.8,0.3,49.3,0.02
933,3609,三一東林,25.05,0.05,0.2,26W33,08/14,28.1,-0.1,38.5,0.1,47.8,0.14,58.0,0.04
934,7712,博盛半導體,141.5,-4.5,-3.08,26W33,08/14,29.8,0.33,36.7,0.0,47.7,-0.03,53.7,-0.01
935,4991,環宇-KY,460.0,-18.0,-3.77,26W33,08/14,38.0,1.6,41.7,1.92,47.7,0.34,51.9,-0.49
936,00986D,主動復華金融債息,14.62,-0.04,-0.27,26W33,08/14,26.1,0.23,37.3,0.02,47.7,-0.18,50.8,-0.58
937,1569,濱川,42.35,0.25,0.59,26W33,08/14,35.6,0.31,41.9,0.32,47.7,0.3,53.2,-0.12
938,1308,亞聚,13.35,-0.25,-1.84,26W33,08/14,39.1,-0.34,43.7,-0.45,47.6,-0.61,49.1,-0.64
939,6649,台生材,35.45,0.3,0.85,26W33,08/14,25.8,-0.03,35.6,-0.02,47.6,0.0,57.5,-0.02
940,9958,世紀鋼,103.0,-1.5,-1.44,26W33,08/14,40.8,0.69,44.5,0.89,47.6,1.0,52.0,0.23
941,3485,敘豐,207.0,-7.0,-3.27,26W33,08/14,31.5,0.08,39.6,0.03,47.6,0.02,53.3,0.0
942,3032,偉訓,80.9,0.0,0.0,26W33,08/14,35.8,0.39,41.6,0.06,47.6,0.63,51.9,-0.09
943,00980T,平衡凱基美國TOP,12.0,0.05,0.42,26W33,08/14,38.3,-1.79,43.0,-2.21,47.6,-1.98,50.1,-1.37
944,00650L,復華香港正2,16.83,-0.53,-3.05,26W33,08/14,28.5,-0.14,37.0,0.12,47.5,-0.93,53.2,-0.46
945,1786,科妍,49.55,-1.45,-2.84,26W33,08/14,36.7,-0.19,39.8,-0.71,47.5,-0.14,51.6,-0.17
946,1723,中碳,82.4,-1.2,-1.44,26W33,08/14,41.2,-0.19,44.1,-0.21,47.5,-0.58,50.9,-0.14
947,6598,ABC-KY,27.8,0.05,0.18,26W33,08/14,30.0,-0.42,37.8,-0.49,47.5,-0.07,54.4,-0.61
948,00953B,群益優選非投等債,9.72,-0.04,-0.41,26W33,08/14,22.7,0.03,34.9,-0.02,47.5,0.0,54.5,-0.01
949,5609,中菲行,77.4,-0.3,-0.39,26W33,08/14,38.7,0.13,42.2,0.27,47.4,-0.05,49.8,-0.05
950,3230,錦明,44.45,4.0,9.89,26W33,08/14,38.5,-0.35,43.6,-0.32,47.4,0.34,48.3,-0.86
951,00641R,富邦日本反1,3.63,-0.02,-0.55,26W33,08/14,25.5,-0.75,35.1,-0.96,47.3,0.05,54.2,0.39
952,2493,揚博,212.5,-23.5,-9.96,26W33,08/14,40.4,-0.22,43.5,-0.44,47.3,-0.36,51.2,-0.82
953,4949,有成精密,69.9,1.1,1.6,26W33,08/14,34.7,0.26,39.7,0.43,47.3,0.09,56.6,0.06
954,8933,愛地雅,4.45,-0.08,-1.77,26W33,08/14,36.9,0.02,42.7,0.02,47.3,0.02,49.6,0.02
955,4952,凌通,51.9,2.1,4.22,26W33,08/14,41.3,-0.09,45.0,-0.08,47.2,0.02,49.1,-0.01
956,2488,漢平,49.85,-0.25,-0.5,26W33,08/14,33.9,-0.49,38.2,-0.56,47.2,-0.24,53.4,0.41
957,9942,茂順,115.5,-0.5,-0.43,26W33,08/14,34.9,0.12,40.5,-0.06,47.1,-0.01,50.3,0.0
958,2743,山富,55.8,0.1,0.18,26W33,08/14,42.2,0.43,45.1,-0.02,47.1,0.0,48.2,0.0
959,4908,前鼎,155.0,-5.0,-3.12,26W33,08/14,38.6,0.78,42.5,0.81,47.1,1.33,48.5,1.36
960,3211,順達,391.0,-15.5,-3.81,26W33,08/14,40.6,-1.99,44.9,-1.3,47.0,-2.09,51.0,-3.65
961,8215,明基材,24.6,-0.6,-2.38,26W33,08/14,39.9,-0.21,43.4,-0.2,47.0,-0.12,49.0,-0.06
962,2459,敦吉,65.8,-0.2,-0.3,26W33,08/14,33.1,0.0,40.2,0.45,47.0,0.1,53.9,0.03
963,2404,漢唐,1125.0,-5.0,-0.44,26W33,08/14,32.0,0.77,37.7,0.2,46.9,0.53,52.5,0.25
964,1714,和桐,16.4,-0.3,-1.8,26W33,08/14,37.0,1.75,42.3,1.99,46.9,2.02,49.4,2.2
965,6969,成信實業*-創,31.4,-1.7,-5.14,26W33,08/14,25.9,0.28,35.8,-0.08,46.9,0.01,51.5,0.0
966,5348,正能量智能,16.45,0.0,0.0,26W33,08/14,29.8,-0.01,38.2,0.0,46.9,0.0,50.3,0.0
967,3716,中化控股,34.8,-0.45,-1.28,26W33,08/14,39.8,-0.25,44.1,-0.09,46.9,-0.49,50.4,0.6
968,2002,中鋼,19.0,-0.2,-1.04,26W33,08/14,37.6,-0.4,42.4,-0.47,46.9,-0.49,48.9,-0.54
969,4137,麗豐-KY,93.2,-0.5,-0.53,26W33,08/14,36.1,0.28,42.6,0.36,46.8,-0.43,50.2,0.17
970,1597,直得,143.5,-6.5,-4.33,26W33,08/14,37.6,0.58,39.8,0.62,46.8,0.12,51.3,-0.92
971,6510,精測,2990.0,170.0,6.03,26W33,08/14,26.3,0.0,35.7,1.56,46.8,-0.97,51.2,0.48
972,2063,世鎧,24.1,-0.25,-1.03,26W33,08/14,29.6,-0.15,36.0,0.06,46.8,0.09,51.8,-1.16
973,6195,詩肯,27.9,-0.3,-1.06,26W33,08/14,40.5,-0.18,43.4,-0.38,46.7,0.0,47.6,0.0
974,6113,亞矽,24.65,0.2,0.82,26W33,08/14,37.3,1.11,41.4,0.79,46.7,-0.14,47.8,0.0
975,5215,科嘉-KY,41.0,1.1,2.76,26W33,08/14,36.0,0.08,43.1,-0.04,46.7,-0.03,50.7,-0.03
976,6962,奕力-KY,30.75,-2.95,-8.75,26W33,08/14,35.4,-0.48,42.2,-0.66,46.7,-0.7,49.5,-0.69
977,4147,中裕,64.2,-1.0,-1.53,26W33,08/14,33.9,-0.5,40.4,-0.9,46.7,-0.73,49.6,-0.32
978,1611,中電,12.1,0.05,0.41,26W33,08/14,38.9,0.07,42.4,0.04,46.7,-0.01,50.8,0.02
979,3591,艾笛森,20.55,-0.4,-1.91,26W33,08/14,37.3,0.26,42.2,0.95,46.6,1.0,49.8,1.46
980,4735,豪展,38.15,0.15,0.39,26W33,08/14,38.6,-0.26,42.6,0.0,46.6,0.0,51.0,0.0
981,2427,三商電,22.85,1.1,5.06,26W33,08/14,39.4,-0.17,42.9,-0.02,46.5,0.1,47.7,-0.36
982,8109,博大,131.0,1.0,0.77,26W33,08/14,30.6,-0.49,36.8,-0.05,46.4,0.02,53.4,0.02
983,5202,力新,12.3,0.1,0.82,26W33,08/14,36.6,-0.1,42.4,-0.04,46.4,-0.53,48.2,0.0
984,6516,勤崴國際,59.1,-0.3,-0.51,26W33,08/14,31.6,-0.12,38.2,0.0,46.4,0.03,49.7,0.03
985,6405,悅城,39.9,-0.75,-1.85,26W33,08/14,33.3,-0.15,38.7,-0.01,46.4,-0.64,54.3,-0.74
986,6668,中揚光,35.75,-0.65,-1.79,26W33,08/14,37.6,-0.35,42.7,-0.13,46.4,-0.15,47.2,-0.63
987,6874,倍力,77.0,0.3,0.39,26W33,08/14,34.7,0.22,38.4,0.01,46.4,-0.05,53.1,-0.05
988,3406,玉晶光,615.0,-14.0,-2.23,26W33,08/14,29.9,-0.72,36.7,-1.12,46.2,-0.49,53.2,0.48
989,6141,柏承,35.0,-1.6,-4.37,26W33,08/14,34.1,-0.29,41.0,-0.35,46.2,-0.77,50.6,0.15
990,8107,大億金茂,12.35,-0.1,-0.8,26W33,08/14,35.9,-0.27,40.2,-0.56,46.2,0.01,48.2,0.01
991,6792,詠業,58.9,-0.6,-1.01,26W33,08/14,33.7,-0.15,39.8,-0.02,46.1,0.0,48.4,0.0
992,1512,瑞利,6.7,-0.04,-0.59,26W33,08/14,32.8,-0.1,39.3,0.01,46.1,0.0,50.0,0.0
993,2038,海光,12.7,-0.15,-1.17,26W33,08/14,38.8,-0.13,42.5,0.11,46.0,-0.08,47.8,-0.68
994,3570,大塚,163.5,-1.0,-0.61,26W33,08/14,39.3,-0.03,43.4,-0.03,46.0,-0.03,46.0,-0.03
995,00680L,元大美債20正2,6.44,0.01,0.16,26W33,08/14,22.8,0.2,33.9,0.34,46.0,0.45,53.0,0.43
996,4169,泰宗,152.5,2.5,1.67,26W33,08/14,28.2,0.52,35.7,-0.08,45.9,-0.04,50.4,-0.05
997,5701,劍湖山,4.15,-0.05,-1.19,26W33,08/14,34.6,-0.01,41.3,0.03,45.9,0.03,48.2,0.03
998,6435,大中,259.5,-17.0,-6.15,26W33,08/14,37.8,0.9,44.1,0.45,45.9,0.3,49.7,1.67
999,5432,新門,136.0,0.5,0.37,26W33,08/14,44.0,0.16,45.9,0.0,45.9,0.0,48.6,0.0
1000,6210,慶生,17.75,0.05,0.28,26W33,08/14,33.9,-0.05,38.5,-0.02,45.9,0.0,49.6,0.0
1001,6155,鈞寶,63.7,0.2,0.31,26W33,08/14,39.0,0.76,42.0,0.65,45.9,1.58,48.6,1.65
1002,6234,高僑,37.4,1.35,3.74,26W33,08/14,39.9,-0.08,43.9,-0.39,45.9,-0.14,47.9,0.0
1003,1727,中華化,75.1,-1.3,-1.7,26W33,08/14,39.4,0.11,43.0,0.28,45.9,0.31,47.4,-0.44
1004,3630,新鉅科,25.2,-0.55,-2.14,26W33,08/14,38.3,-0.06,42.9,0.03,45.8,-0.13,47.0,0.08
1005,2904,匯僑,12.75,-0.1,-0.78,26W33,08/14,38.0,0.01,42.0,0.01,45.8,-0.03,48.1,-0.02
1006,3680,家登,463.5,-8.5,-1.8,26W33,08/14,34.7,-0.39,38.1,-0.18,45.8,-0.22,49.8,-0.11
1007,6134,萬旭,28.7,1.05,3.8,26W33,08/14,38.1,-0.09,42.9,0.24,45.7,-0.53,49.1,0.04
1008,4563,百德,39.6,0.6,1.54,26W33,08/14,37.7,0.19,42.0,-0.37,45.7,0.0,47.5,0.0
1009,3191,雲嘉南,18.55,0.0,0.0,26W33,08/14,34.1,-0.02,41.5,-0.02,45.7,-0.03,49.2,-0.03
1010,4188,安克,10.05,0.11,1.11,26W33,08/14,31.9,0.0,38.3,-0.02,45.7,-0.01,52.1,0.0
1011,3511,矽瑪,20.3,-0.25,-1.22,26W33,08/14,40.7,-0.21,43.6,-0.29,45.7,-0.08,46.8,-0.16
1012,3206,志豐,34.9,0.15,0.43,26W33,08/14,34.1,-0.02,39.5,-0.03,45.7,0.04,50.0,0.0
1013,3372,典範,15.7,-0.4,-2.48,26W33,08/14,38.4,0.1,42.6,0.09,45.7,0.18,47.5,0.31
1014,1312A,國喬特,20.9,0.0,0.0,26W33,08/14,32.9,-0.01,38.0,-0.01,45.7,0.0,53.1,0.0
1015,6861,睿生光電,215.0,-5.5,-2.49,26W33,08/14,35.9,-0.04,38.4,-0.53,45.6,1.06,47.8,0.0
1016,6108,競國,22.1,0.4,1.84,26W33,08/14,32.4,-1.5,39.1,-1.44,45.6,-1.5,48.0,-1.54
1017,3008,大立光,4610.0,-50.0,-1.07,26W33,08/14,28.6,-0.28,37.1,-0.11,45.6,-1.3,55.1,-0.28
1018,8240,華宏,42.65,-0.45,-1.04,26W33,08/14,36.3,-0.42,41.4,-0.01,45.5,-0.06,49.0,-0.65
1019,2753,八方雲集,182.5,0.0,0.0,26W33,08/14,33.7,-0.19,38.3,0.35,45.5,-0.06,48.4,-0.03
1020,9938,百和,42.4,0.25,0.59,26W33,08/14,34.8,0.39,40.5,0.18,45.5,0.38,48.5,0.29
1021,2359,所羅門,159.5,2.5,1.59,26W33,08/14,39.8,-5.98,43.5,-5.6,45.3,-6.57,47.0,-6.55
1022,5434,崇越,521.0,-6.0,-1.14,26W33,08/14,30.8,-0.01,37.8,0.2,45.3,-0.2,51.4,0.13
1023,00654R,富邦印度反1,6.67,-0.02,-0.3,26W33,08/14,23.2,-0.08,35.9,-0.08,45.3,-1.67,57.8,-1.67
1024,6117,迎廣,63.5,-1.8,-2.76,26W33,08/14,38.3,0.15,42.3,0.05,45.2,0.01,46.7,0.0
1025,5603,陸海,14.15,-0.1,-0.7,26W33,08/14,35.8,0.07,41.8,-0.16,45.2,0.01,47.3,0.01
1026,00702,國泰標普低波高息,25.35,0.15,0.6,26W33,08/14,37.3,-0.04,45.2,-0.01,45.2,-0.01,60.0,-0.01
1027,3150,鈺寶-創,17.2,-0.55,-3.1,26W33,08/14,30.1,-0.28,37.4,-0.01,45.1,0.0,51.8,0.0
1028,1432,大魯閣,15.1,0.0,0.0,26W33,08/14,40.9,-0.01,42.3,-0.04,45.1,0.0,46.0,0.0
1029,4116,明基醫,39.4,0.05,0.13,26W33,08/14,35.7,0.14,41.3,-0.51,45.0,0.0,45.0,0.0
1030,3290,東浦,53.1,-4.1,-7.17,26W33,08/14,30.3,0.16,37.7,0.46,45.0,0.09,48.9,0.11
1031,6603,富強鑫,28.0,-0.85,-2.95,26W33,08/14,32.7,-1.47,38.1,-2.12,45.0,-2.53,52.6,-0.72
1032,6664,群翊,348.5,-10.0,-2.79,26W33,08/14,34.9,0.03,39.3,-0.1,44.9,0.24,45.8,1.17
1033,4582,聚恆-創,25.5,0.25,0.99,26W33,08/14,25.4,0.45,35.1,0.95,44.8,0.57,49.3,0.57
1034,5228,鈺鎧,43.4,0.1,0.23,26W33,08/14,31.8,0.65,36.6,0.27,44.8,0.08,51.1,0.0
1035,6869,雲豹能源,64.1,-2.5,-3.75,26W33,08/14,37.4,0.22,41.4,0.13,44.8,0.13,48.6,0.92
1036,3164,景岳,16.0,-0.2,-1.23,26W33,08/14,32.9,0.01,39.5,-0.11,44.7,-0.12,49.8,-0.08
1037,5209,新鼎,162.5,0.5,0.31,26W33,08/14,36.0,0.05,43.7,0.25,44.7,0.25,46.8,0.24
1038,1416,廣豐,11.9,0.15,1.28,26W33,08/14,31.9,-0.71,37.7,-0.77,44.7,-0.79,46.9,-1.11
1039,00795B,中信美國公債20年,26.43,-0.09,-0.34,26W33,08/14,31.0,0.15,39.0,0.26,44.7,0.46,46.9,0.45
1040,4432,銘旺實,16.55,0.15,0.91,26W33,08/14,32.7,-0.31,38.9,-0.08,44.7,-0.06,48.5,0.0
1041,2605,新興,32.35,0.05,0.15,26W33,08/14,36.5,-0.32,40.7,-0.48,44.6,-0.39,47.6,-0.24
1042,5353,台林,28.2,-0.05,-0.18,26W33,08/14,28.9,-0.12,36.8,-0.35,44.6,-0.58,49.7,0.0
1043,2208,台船,20.3,1.15,6.01,26W33,08/14,35.6,-0.08,40.6,-0.08,44.6,-0.05,46.7,-0.05
1044,6187,萬潤,1275.0,5.0,0.39,26W33,08/14,28.6,-2.63,35.7,-1.58,44.6,-1.28,54.4,-1.65
1045,6146,耕興,194.0,1.5,0.78,26W33,08/14,29.3,-0.06,33.7,0.0,44.6,0.46,49.8,0.03
1046,3026,禾伸堂,647.0,-44.0,-6.37,26W33,08/14,34.9,2.36,39.8,3.55,44.5,1.8,51.2,2.23
1047,8906,花王,27.8,-0.05,-0.18,26W33,08/14,30.4,-0.02,37.7,0.05,44.5,0.0,48.0,0.0
1048,5426,振發,28.0,-0.8,-2.78,26W33,08/14,38.4,0.25,41.9,0.34,44.5,0.42,45.6,0.52
1049,00763U,期街口道瓊銅,34.85,-0.05,-0.14,26W33,08/14,37.4,-0.24,40.3,-0.19,44.5,-0.09,45.9,1.31
1050,8234,新漢,69.4,-0.4,-0.57,26W33,08/14,35.0,-0.87,40.4,-1.29,44.5,-1.23,46.8,-1.61
1051,00987B,野村10+澳洲公債,16.14,-0.06,-0.37,26W33,08/14,27.5,-0.14,37.2,-0.32,44.5,0.16,51.1,0.02
1052,5381,光譜,24.05,-0.55,-2.24,26W33,08/14,36.3,-0.06,40.7,-0.17,44.4,-0.05,45.9,-0.04
1053,7717,萊德光電-KY,428.0,0.0,0.0,26W33,08/14,33.8,-0.13,37.3,-0.88,44.3,0.04,50.3,0.04
1054,6442,光聖,1560.0,-5.0,-0.32,26W33,08/14,30.6,-0.69,36.1,0.82,44.3,0.31,49.8,-1.18
1055,5312,寶島科,89.3,-0.1,-0.11,26W33,08/14,29.2,0.03,37.3,0.02,44.3,-0.04,45.3,-0.04
1056,00634R,富邦上証反1,3.08,0.05,1.65,26W33,08/14,21.7,0.3,32.5,0.9,44.3,1.78,46.7,1.83
1057,6679,鈺太,205.5,-7.5,-3.52,26W33,08/14,29.5,0.38,34.5,0.89,44.3,1.0,48.0,0.23
1058,1731,美吾華,20.95,-0.05,-0.24,26W33,08/14,34.4,0.05,39.1,-0.04,44.3,0.0,46.1,-0.36
1059,6823,濾能,62.8,0.0,0.0,26W33,08/14,32.7,0.23,37.9,0.19,44.3,0.19,45.9,0.19
1060,1796,金穎生技,30.7,-0.7,-2.23,26W33,08/14,26.5,-0.01,35.8,0.0,44.2,0.0,47.5,0.0
1061,3147,大綜,232.0,-2.0,-0.85,26W33,08/14,30.6,1.47,36.9,0.32,44.2,0.37,46.4,0.37
1062,2462,良得電,19.65,0.1,0.51,26W33,08/14,34.0,-0.05,38.9,0.1,44.2,-0.05,47.7,0.0
1063,3624,光頡,89.5,-5.6,-5.89,26W33,08/14,38.7,1.33,41.7,1.4,44.2,1.06,46.6,1.93
1064,4550,長佳,24.4,-0.2,-0.81,26W33,08/14,30.8,-0.2,37.2,-0.03,44.2,-0.03,46.6,-0.03
1065,8083,瑞穎,159.0,-1.0,-0.62,26W33,08/14,27.9,-0.15,36.8,0.1,44.1,0.1,51.9,-0.09
1066,8487,愛爾達-創,72.2,0.0,0.0,26W33,08/14,25.0,0.0,34.2,0.0,44.1,0.0,47.8,0.0
1067,3672,康聯訊,12.5,0.0,0.0,26W33,08/14,22.6,-0.02,30.9,-0.02,44.1,0.0,52.3,0.0
1068,1570,力肯,34.15,0.0,0.0,26W33,08/14,30.8,-0.12,38.4,0.26,44.1,-0.06,49.9,-0.05
1069,2736,富野,11.35,-0.1,-0.87,26W33,08/14,31.2,-0.02,38.2,-0.04,44.0,0.0,45.9,0.0
1070,00664R,國泰臺灣加權反1,1.62,0.01,0.62,26W33,08/14,18.7,0.76,30.0,0.75,44.0,0.45,53.3,0.64
1071,4175,杏一,50.5,0.1,0.2,26W33,08/14,34.7,-0.01,37.4,0.0,43.9,0.0,45.0,0.0
1072,4536,拓凱,166.5,-4.0,-2.35,26W33,08/14,26.3,-0.2,33.0,-0.17,43.9,0.37,52.1,-0.76
1073,7772,耀穎,90.1,-3.5,-3.74,26W33,08/14,33.1,0.01,37.0,0.06,43.9,0.0,47.2,0.0
1074,5460,同協,16.1,-0.05,-0.31,26W33,08/14,33.7,-0.02,38.1,0.31,43.9,0.02,51.1,1.03
1075,3046,建碁,59.8,-1.2,-1.97,26W33,08/14,36.5,-2.02,40.6,-2.13,43.9,-2.86,47.2,-1.99
1076,2613,中櫃,20.5,0.15,0.74,26W33,08/14,35.6,-0.14,39.8,0.08,43.9,-0.04,47.5,-0.01
1077,3083,網龍,23.75,-0.35,-1.45,26W33,08/14,38.1,-0.2,41.1,0.06,43.8,0.04,44.9,0.0
1078,009807,台新標普科技精選,17.34,0.01,0.06,26W33,08/14,40.4,0.36,42.4,0.36,43.8,0.01,53.3,0.01
1079,6241,鑫永洋,13.8,-0.5,-3.5,26W33,08/14,31.7,-7.56,39.3,-9.23,43.8,-9.09,46.1,-9.57
