代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,28.83,-0.12,-0.41,26W24,06/08,56,639306,43.2,95.0,0,0,0.0,0.0,-3,-10060,-34.8,-1.49,22,286636,44.8,42.6
00717,富邦美國特別股,14.94,-0.11,-0.73,26W24,06/08,50,24009,59.8,18.2,0,0,0.0,0.0,-1,-4,-3.67,0.0,15,13609,77.4,10.3
00857B,永豐20年美公債,23.13,-0.08,-0.34,26W24,06/08,31,165944,43.1,28.3,0,0,0.0,0.0,4,7061,16.8,1.2,31,170874,44.4,29.1
00931B,統一美債20年,13.38,-0.05,-0.37,26W24,06/08,21,288910,53.7,13.1,0,0,0.0,0.0,4,9913,10.6,0.45,21,333053,61.9,15.1
006205,富邦上証,39.42,-1.07,-2.64,26W24,06/08,18,6220,11.2,6.26,0,0,0.0,0.0,-1,-604,-47.0,-0.61,-1,-86,-6.7,-0.09
00710B,復華彭博非投等債,18.97,0.05,0.26,26W24,06/08,16,2566,15.7,1.4,0,0,0.0,0.0,-1,-59,-13.9,-0.03,23,23453,54.1,12.8
00746B,富邦A級公司債,35.39,-0.17,-0.48,26W24,06/08,16,37899,52.2,1.51,0,0,0.0,0.0,-16,-36978,-50.9,-1.47,1,30,2.65,0.0
00902,中信電池及儲能,14.88,-0.97,-6.12,26W24,06/08,14,37711,21.9,16.3,0,0,0.0,0.0,-1,-1133,-50.0,-0.49,-1,-1044,-46.1,-0.45
009817,國泰日本不動產,8.6,0.04,0.47,26W24,06/08,13,41823,18.6,15.7,0,0,0.0,0.0,-1,-224,-6.7,-0.08,11,45922,27.8,17.2
00982B,FT投資級債20+,9.85,-0.04,-0.4,26W24,06/08,13,2302,36.4,7.7,0,0,0.0,0.0,1,1,0.11,0.0,1,613,92.0,2.05
00984B,大華優利美A債15,16.3,-0.07,-0.43,26W24,06/08,13,92803,44.2,54.8,0,0,0.0,0.0,-1,-820,-24.1,-0.48,6,37029,55.1,21.9
00915,凱基優選高股息30,29.28,-1.25,-4.09,26W24,06/08,12,77083,16.3,13.5,0,0,0.0,0.0,66,986020,44.3,173.0,66,1156211,52.0,202.0
