排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,3130,一零四,221.0,0.0,0.0,07/06,92.2,90.1,89.7,73.7,61.9,55.4,43.3,42.4,41.9,46.8,45.8,42.2
2,2347,聯強,93.8,-1.0,-1.05,07/06,90.2,80.1,84.3,81.8,68.1,65.4,61.9,53.4,58.0,54.1,49.4,52.5
3,5876,上海商銀,41.7,-0.3,-0.71,07/06,87.5,81.5,83.2,81.6,76.2,64.9,62.3,61.7,59.2,57.3,,61.4
4,2762,世界健身-KY,83.4,0.4,0.48,07/06,74.4,74.1,79.1,79.6,68.4,48.0,36.4,34.0,24.0,,,34.0
5,2330,台積電,2460.0,15.0,0.61,07/06,54.6,71.5,75.1,67.1,71.8,66.6,63.0,64.0,58.3,57.4,60.1,63.6
6,2412,中華電,141.5,0.5,0.35,07/06,64.2,68.9,71.9,71.1,68.8,63.2,55.1,50.6,48.1,42.7,40.5,50.2
7,1590,亞德客-KY,1385.0,-55.0,-3.82,07/06,75.0,74.1,70.4,71.8,80.1,79.7,75.4,72.8,73.4,72.5,54.6,72.7
8,3045,台灣大,117.5,1.0,0.86,07/06,52.5,66.6,69.5,69.2,61.9,48.5,40.8,38.8,45.7,43.7,47.4,39.2
9,8464,億豐,370.0,1.0,0.27,07/06,82.4,81.1,69.3,74.1,79.5,80.2,76.6,43.9,23.5,9.47,3.22,44.3
10,5434,崇越,522.0,-9.0,-1.69,07/06,69.5,71.4,68.5,61.6,56.5,53.8,47.0,43.5,42.4,39.2,29.3,43.6
11,3023,信邦,331.0,-5.5,-1.63,07/06,68.7,64.0,68.0,66.1,63.5,60.4,45.1,46.7,50.8,56.2,43.9,46.6
12,2010,春源,21.8,0.25,1.16,07/06,53.8,51.7,66.8,67.0,63.7,51.7,42.7,36.0,33.5,32.7,20.8,36.0
13,4904,遠傳,103.0,-2.0,-1.9,07/06,70.6,66.2,66.3,68.9,67.1,66.6,66.8,63.8,58.3,56.3,56.7,63.7
14,3702,大聯大,110.0,0.0,0.0,07/06,61.8,55.1,66.0,71.1,68.7,53.1,41.7,38.2,47.7,48.9,46.2,38.2
15,00739,元大MSCI A股,29.4,-0.07,-0.24,07/06,95.3,91.5,65.4,41.3,24.6,22.8,12.3,7.41,5.14,6.12,,7.29
16,00870B,元大15年EM主權債,29.04,0.1,0.35,07/06,0.0,48.5,65.4,69.3,59.0,53.6,42.4,0.99,1.67,3.42,,1.07
17,6691,洋基工程,748.0,-14.0,-1.84,07/06,69.1,68.6,64.8,61.7,49.2,40.1,37.6,39.0,38.5,35.3,,39.4
18,3034,聯詠,538.0,0.0,0.0,07/06,59.5,67.4,63.9,59.9,58.3,51.8,47.1,46.9,48.6,49.4,43.8,46.6
