排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00685L,群益臺灣加權正2,11.6,0.18,1.58,206337,08/12,1875,2249,3949,6004,5802,8131,14387.0,14321.0,14243.0,14270.0
2,00631L,元大台灣50正2,35.45,0.58,1.66,174469,08/12,1280,1755,3251,2545,6801,-569,5301.0,17858.0,15980.0,18253.0
3,2436,偉詮電,67.6,0.6,0.9,5436,08/12,-218,-365,736,1762,3345,2284,1529.0,3659.0,839.0,3728.0
4,2409,友達,26.25,0.15,0.57,170126,08/12,2150,4180,5480,1386,7818,-7573,-5847.0,-9581.0,7495.0,6632.0
5,2337,旺宏,136.5,4.0,3.02,104418,08/12,428,235,687,1356,-2479,1372,-525.0,-12116.0,568.0,-3843.0
6,00715L,期街口布蘭特正2,48.63,1.38,2.92,6261,08/12,300,671,945,1345,1116,724,-1255.0,-2659.0,391.0,1169.0
7,2303,聯電,123.0,0.0,0.0,93126,08/12,682,1060,1187,1237,-5861,2228,-718.0,-1368.0,1546.0,1402.0
8,6182,合晶,103.0,9.0,9.57,55978,08/12,307,274,869,1079,601,-2341,752.0,782.0,1432.0,657.0
9,3033,威健,50.3,-0.1,-0.2,8688,08/12,123,262,684,1075,1008,460,652.0,917.0,920.0,949.0
10,4931,新盛力,267.0,12.0,4.71,16104,08/12,603,876,915,989,1108,1125,838.0,680.0,-1468.0,-508.0
11,5351,鈺創,122.0,2.5,2.09,8672,08/12,1,61,373,954,1287,1045,1072.0,1249.0,1139.0,825.0
12,3717,聯嘉投控,22.9,0.0,0.0,1446,08/12,154,343,732,854,895,992,-407.0,599.0,,986.0
13,6116,彩晶,14.15,-0.05,-0.35,26252,08/12,-82,-125,355,800,3002,-1922,8636.0,9343.0,9721.0,9600.0
14,3708,上緯投控,104.0,1.5,1.46,732,08/12,374,534,695,774,793,799,505.0,733.0,370.0,693.0
15,1303,南亞,189.0,-1.0,-0.53,78319,08/12,-29,231,198,645,1047,1376,-740.0,-2382.0,-842.0,-3611.0
16,6213,聯茂,464.0,12.0,2.65,8183,08/12,81,-68,180,633,927,918,524.0,655.0,358.0,621.0
17,1605,華新,40.0,1.7,4.44,94362,08/12,377,501,699,607,790,727,889.0,-880.0,729.0,72.0
18,00405A,主動富邦台灣龍耀,8.42,0.27,3.31,78040,08/12,501,555,532,535,-3813,424,,,,
19,3026,禾伸堂,685.0,39.0,6.04,24162,08/12,322,407,418,495,506,272,323.0,617.0,625.0,616.0
20,1717,長興,78.6,6.7,9.32,44659,08/12,300,352,470,487,671,569,422.0,377.0,734.0,499.0
21,5371,中光電,86.5,-1.1,-1.26,6402,08/12,-408,-364,-195,472,970,1131,1640.0,1483.0,-278.0,1363.0
22,2375,凱美,127.0,-1.5,-1.17,6584,08/12,-23,10,9,452,355,83,213.0,340.0,443.0,187.0
23,2368,金像電,1000.0,36.0,3.73,19889,08/12,-97,268,236,435,534,757,612.0,-599.0,-1471.0,-1082.0
24,8358,金居,418.5,38.0,9.99,11222,08/12,115,459,-204,431,616,641,-224.0,-2315.0,-7707.0,-3769.0
25,2371,大同,26.35,0.4,1.54,9406,08/12,103,145,227,419,300,423,730.0,528.0,-725.0,503.0
26,3605,宏致,120.0,10.5,9.59,8423,08/12,466,466,466,365,378,324,402.0,456.0,-1187.0,440.0
27,8046,南電,1265.0,115.0,10.0,12967,08/12,246,242,337,348,234,-120,56.0,-310.0,-2319.0,-737.0
28,2492,華新科,288.0,-12.5,-4.16,66916,08/12,-86,68,39,345,394,327,-223.0,387.0,474.0,227.0
29,6173,信昌電,203.5,18.5,10.0,26233,08/12,283,349,345,344,156,385,-303.0,-30.0,428.0,-493.0
30,2002,中鋼,19.75,0.0,0.0,44569,08/12,18,382,502,336,-641,-50,530.0,297.0,522.0,348.0
31,3388,崇越電,75.6,3.0,4.13,1131,08/12,228,225,243,315,251,472,-1573.0,522.0,522.0,522.0
32,2103,台橡,27.35,-1.3,-4.54,16249,08/12,-14,-47,262,304,317,307,412.0,425.0,425.0,399.0
33,2324,仁寶,39.9,3.6,9.92,171747,08/12,404,362,347,294,179,465,974.0,780.0,224.0,657.0
34,4979,華星光,561.0,51.0,10.0,17490,08/12,28,265,305,275,-283,501,62.0,-476.0,218.0,-1830.0
35,3211,順達,412.0,12.0,3.0,13684,08/12,23,154,211,253,296,255,263.0,77.0,-743.0,-323.0
36,2356,英業達,69.0,3.9,5.99,79797,08/12,303,284,296,250,384,888,580.0,414.0,-159.0,403.0
37,1714,和桐,17.4,0.75,4.5,24788,08/12,-38,191,184,245,234,-92,296.0,290.0,301.0,297.0
38,4540,全球傳動,60.6,2.3,3.95,4156,08/12,-18,-65,115,243,300,290,293.0,152.0,-37.0,290.0
39,00991A,主動復華未來50,17.79,0.27,1.54,72201,08/12,321,349,18,238,479,1299,1242.0,1378.0,,1432.0
40,3006,晶豪科,274.0,6.5,2.43,3672,08/12,-4,-86,50,229,693,603,353.0,-311.0,547.0,-1759.0
41,8473,山林水,42.85,0.8,1.9,533,08/12,29,93,184,222,210,131,240.0,239.0,242.0,240.0
42,9904,寶成,23.95,-0.1,-0.42,11987,08/12,-62,-163,-277,219,226,240,135.0,159.0,169.0,122.0
43,6456,GIS-KY,68.6,-2.0,-2.83,4155,08/12,7,60,217,218,152,168,270.0,320.0,289.0,318.0
44,00953B,群益優選非投等債,9.76,-0.01,-0.1,12707,08/12,0,217,217,217,217,217,217.0,217.0,217.0,217.0
45,2399,映泰,45.1,2.65,6.24,11571,08/12,57,132,193,214,353,-59,-32.0,363.0,106.0,105.0
46,2464,盟立,196.5,9.0,4.8,29018,08/12,187,176,225,212,642,309,128.0,957.0,729.0,1029.0
47,00663L,國泰臺灣加權正2,101.8,1.65,1.65,5231,08/12,74,58,174,210,39,-49,-294.0,-431.0,616.0,-1080.0
48,00990A,主動元大AI新經濟,15.9,0.02,0.13,16065,08/12,282,261,233,209,394,317,211.0,371.0,,-11401.0
49,2317,鴻海,270.0,7.0,2.66,60316,08/12,140,118,118,204,470,660,-218.0,-707.0,-1578.0,-1399.0
50,4510,高鋒,44.55,4.05,10.0,3782,08/12,139,129,146,200,214,104,91.0,-307.0,-397.0,-93.0
51,3034,聯詠,537.0,-1.0,-0.19,3051,08/12,121,163,164,195,185,179,193.0,200.0,202.0,184.0
52,5904,寶雅*,82.5,-4.6,-5.28,87598,08/12,154,176,181,181,181,181,180.0,177.0,181.0,179.0
