排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00403A,主動統一升級50,9.72,-0.19,-1.92,08/07,-6094,-47128,-47382,-162861,-116315,30129,153255.0,,,
2,009816,凱基台灣TOP50,14.88,-0.08,-0.53,08/07,12039,-25583,-32673,-65584,2383,21460,34240.0,117601.0,,
3,0056,元大高股息,51.05,-0.25,-0.49,08/07,-27532,-43692,-43793,-50175,-32564,-22330,-77795.0,-13634.0,56499.0,-78409.0
4,2344,華邦電,163.5,-7.5,-4.39,08/07,-7097,-15843,-25929,-48933,-85492,-80276,-75775.0,85319.0,-11210.0,81462.0
5,00991A,主動復華未來50,16.86,-0.3,-1.75,08/07,233,-17098,-23791,-42788,-26244,12916,13043.0,89328.0,,98855.0
6,00685L,群益臺灣加權正2,11.01,-0.04,-0.36,08/07,-3416,-18113,-18027,-38895,77910,352791,376188.0,374873.0,375979.0,374913.0
7,1216,統一,75.7,2.7,3.7,08/07,-7778,-7846,-17607,-38135,-29333,-10206,-11857.0,53030.0,162188.0,90353.0
8,00632R,元大台灣50反1,10.35,0.02,0.19,08/07,370,-29398,-33866,-33873,-34877,-41941,-39625.0,-25620.0,13172.0,8054.0
9,00981A,主動統一台股增長,28.03,-0.81,-2.81,08/07,1997,-1601,-7457,-33345,-53798,-27884,-31295.0,52957.0,150811.0,114040.0
10,00631L,元大台灣50正2,33.68,-0.17,-0.5,08/07,-29500,-21587,-21587,-29983,-17904,5896,-7790.0,344316.0,339836.0,344219.0
11,5876,上海商銀,43.45,0.0,0.0,08/07,-621,-2856,-6060,-21184,-55487,-52317,17447.0,74688.0,77726.0,77505.0
12,00405A,主動富邦台灣龍耀,8.02,-0.23,-2.79,08/07,-948,-8879,-10051,-18386,2728,-9137,,,,
13,00988A,主動統一全球創新,16.39,-0.21,-1.27,08/07,-534,-10667,-10097,-16341,-3828,13116,31024.0,51201.0,,57237.0
14,2887,台新新光金,35.15,0.65,1.88,08/07,-5226,-20403,-22561,-14866,58684,172436,119034.0,236229.0,-445187.0,138650.0
15,1402,遠東新,27.5,0.5,1.85,08/07,-4339,-5236,-5465,-14856,-19850,-33264,-181464.0,8611.0,14615.0,8114.0
16,2317,鴻海,260.0,-4.5,-1.7,08/07,-1709,-5952,-8279,-14605,7715,8456,-39157.0,-11658.0,-63526.0,25404.0
17,2324,仁寶,36.55,-0.75,-2.01,08/07,-1870,-5351,-6301,-14333,-23928,-46469,-341587.0,-289417.0,43327.0,-216828.0
18,5371,中光電,83.0,-3.7,-4.27,08/07,-7623,-10741,-11660,-13583,-14717,-7318,-10139.0,-9525.0,2296.0,-8701.0
19,00830,國泰費城半導體,86.35,0.45,0.52,08/07,126,-264,176,-10195,-9048,-20916,-20928.0,-19871.0,522.0,-286.0
20,4904,遠傳,103.0,1.0,0.98,08/07,-690,-1006,-2539,-10153,-31281,-38089,18282.0,20048.0,15982.0,19557.0
21,2912,統一超,221.0,1.0,0.45,08/07,-1563,-2421,-2722,-9489,-7362,-5907,13488.0,13146.0,15861.0,9930.0
22,2105,正新,31.4,0.4,1.29,08/07,-1205,-950,-3408,-9486,-3476,-44616,-6355.0,-89407.0,-26426.0,-66476.0
23,00992A,主動群益科技創新,16.63,-0.3,-1.77,08/07,-3910,-3825,-5060,-9252,-25868,-16627,-19073.0,14483.0,,20614.0
24,2883,凱基金,30.85,0.25,0.82,08/07,-2609,1840,-3135,-9179,4601,6653,60911.0,76343.0,-33769.0,74590.0
25,4938,和碩,87.1,-0.9,-1.02,08/07,-977,-2955,-3699,-9014,-32497,-54663,39494.0,55783.0,73512.0,36475.0
26,2603,長榮,207.5,3.5,1.72,08/07,-172,-1093,-3823,-8904,-19580,-59297,-56432.0,-58433.0,-28988.0,-66781.0
27,3706,神達,91.7,-1.2,-1.29,08/07,-5436,-6632,-8144,-8595,-6646,-3391,32387.0,-2042.0,44188.0,-3096.0
