排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00756B,群益投等新興公債,31.22,-0.13,-0.41,08/03,-21.8,-17.3,21.5,96.4,91.8,92.4,94.9,90.2,90.5,70.5,,91.9
2,910322,康師傅-DR,24.2,-0.05,-0.21,08/03,0.0,67.2,88.9,87.3,84.1,83.9,-2.43,14.3,1.13,-0.09,0.11,11.7
3,2705,六福,16.15,0.0,0.0,08/03,1.07,6.26,11.2,85.9,72.0,44.8,9.82,5.47,2.38,-0.73,-0.06,4.82
4,00836B,永豐10年A公司債,28.29,-0.06,-0.21,08/03,0.0,0.0,95.2,79.8,39.5,21.8,7.34,5.7,84.0,82.9,,83.0
5,5324,士開,12.1,0.15,1.26,08/03,76.4,71.7,76.0,78.3,66.8,65.4,41.5,25.6,13.5,1.92,0.84,20.1
6,4440,宜新實業,17.45,-0.1,-0.57,08/03,-40.2,-7.7,7.15,70.6,57.4,25.3,4.51,3.46,1.67,1.14,,3.21
7,6655,科定,118.0,-2.0,-1.67,08/03,49.6,61.4,52.4,69.0,47.7,35.2,16.4,11.0,2.9,1.79,,8.04
8,8482,商億-KY,49.95,-3.05,-5.75,08/03,54.0,55.5,55.8,65.8,60.4,53.8,24.7,22.4,7.87,0.37,,12.1
9,9937,全國,55.6,-0.6,-1.07,08/03,9.42,41.1,40.3,62.0,39.8,41.5,23.0,11.7,2.36,1.01,0.28,9.75
10,1235,興泰,37.2,0.2,0.54,08/03,76.5,50.8,33.2,56.9,40.5,22.2,9.92,7.28,2.0,2.09,0.18,6.15
11,2227,裕日車,50.2,0.0,0.0,08/03,54.1,42.4,41.3,56.8,34.7,28.9,16.2,9.18,-1.7,-2.31,-0.09,5.02
12,00898,國泰基因免疫革命,9.37,-0.16,-1.68,08/03,34.0,37.2,53.6,54.1,57.0,42.4,42.8,44.7,38.6,34.4,,42.6
13,1341,富林-KY,57.7,-1.3,-2.2,08/03,53.3,51.0,43.4,54.1,47.6,35.0,11.1,7.46,2.43,0.93,,7.07
14,5007,三星,56.5,0.0,0.0,08/03,68.0,35.2,29.8,53.6,36.6,41.7,10.0,6.93,1.64,0.91,-1.08,4.56
15,00717,富邦美國特別股,14.83,-0.02,-0.13,08/03,69.8,61.9,70.1,53.6,58.4,62.3,73.1,69.7,62.0,46.4,,67.1
16,2727,王品,228.0,-6.5,-2.77,08/03,-45.9,19.8,45.1,51.3,39.6,10.6,13.6,14.5,3.11,-1.26,0.76,12.7
17,00903,富邦元宇宙,20.52,0.17,0.84,08/03,-2.86,56.6,51.4,51.0,51.1,22.0,5.71,14.7,14.1,18.8,,14.5
18,1234,黑松,33.85,0.1,0.3,08/03,18.5,22.8,31.4,50.4,36.8,34.9,9.9,5.07,0.07,-3.97,-2.11,4.42
19,8488,吉源-KY,10.1,-0.15,-1.46,08/03,50.0,43.8,44.4,49.2,45.6,15.4,4.43,3.17,1.23,0.52,,2.26
20,8426,紅木-KY,21.15,0.15,0.71,08/03,53.5,42.8,59.1,48.9,43.1,36.5,10.3,6.21,3.63,0.1,0.08,5.67
21,9926,新海,49.7,0.4,0.81,08/03,63.3,60.3,42.8,48.5,42.4,41.8,12.7,4.46,2.39,1.29,0.8,3.59
22,5876,上海商銀,44.65,-0.8,-1.76,08/03,31.0,34.9,44.1,47.1,33.3,29.8,5.39,-1.19,-0.85,-0.04,,-2.32
23,2008,高興昌,31.0,0.05,0.16,08/03,34.1,34.4,45.3,46.8,36.1,30.4,15.2,5.94,2.86,0.79,0.1,5.72
24,3266,昇陽,13.95,0.0,0.0,08/03,37.4,38.1,36.6,46.7,28.8,27.1,8.11,7.73,2.03,0.49,2.01,6.76
25,4506,崇友,124.0,1.0,0.81,08/03,44.6,50.4,55.1,46.6,33.2,27.4,18.5,18.0,13.4,1.39,1.23,14.0
26,2849,安泰銀,15.3,-0.1,-0.65,08/03,40.8,33.0,28.6,46.5,30.9,31.4,22.5,17.5,7.53,3.62,-2.06,15.8
27,2618,長榮航,43.7,0.4,0.92,08/03,33.8,48.5,51.6,46.5,42.9,43.6,11.2,7.83,4.49,0.13,0.34,8.99
28,00714,群益道瓊美國地產,22.64,-0.16,-0.7,08/03,2.71,14.2,6.98,44.9,24.9,19.0,25.3,19.4,10.8,2.57,,18.6
29,9912,偉聯,12.8,0.0,0.0,08/03,29.5,27.2,33.5,43.4,42.3,39.9,17.8,13.0,7.39,2.11,0.52,11.9
30,1463,強盛新,17.75,-0.1,-0.56,08/03,-9.58,-6.34,53.8,42.6,43.6,41.4,21.6,36.6,11.3,7.25,1.59,35.9
31,3293,鈊象,771.0,-5.0,-0.64,08/03,12.2,37.7,40.5,41.8,35.5,14.0,-5.73,0.92,-4.34,-3.29,-0.51,1.77
32,00942B,台新美A公司債20+,14.02,-0.06,-0.43,08/03,0.0,8.83,18.6,41.7,29.9,21.4,71.8,74.6,62.8,,,70.3
33,2852,第一保,27.0,0.0,0.0,08/03,15.4,49.5,52.1,41.5,27.8,22.5,12.5,1.21,3.14,1.42,0.31,0.58
34,2258,鴻華先進-創,31.4,-0.6,-1.88,08/03,13.4,26.6,10.6,41.0,25.5,19.4,5.81,4.89,0.69,,,2.53
35,2636,台驊控股,66.1,-0.2,-0.3,08/03,5.09,37.4,36.7,40.7,43.5,4.37,6.1,5.81,1.23,-0.56,0.15,5.39
36,1583,程泰,50.0,0.35,0.7,08/03,36.1,30.8,31.0,40.4,34.0,15.1,0.61,2.68,1.58,0.8,0.45,2.54
