"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(%)","超過600張增減","持股超過800張(%)","超過800張增減","持股超過1千張(%)","超過1千張增減"
"624","2605","新興","30.4","+0.1","+0.33","26W22","05/29","52.4","+0.57","51.1","+0.57","50","+0.41"
"625","4706","大恭","31.95","+0.55","+1.75","26W22","05/29","78.9","+0.07","78","+0.07","76.9","+0.07"
"626","2230","泰茂","26","-1","-3.7","26W22","05/29","41.9","+0.12","36.8","+0.1","28.8","+0.07"
"627","8935","邦泰","21.2","-0.3","-1.4","26W22","05/29","48","+0.28","46.8","+0.28","42.9","+0.28"
"628","1452","宏益","10.95","+0.15","+1.39","26W22","05/29","45.6","+0.14","41.1","+0.13","37.8","+0.11"
"629","4183","福永生技","13.65","0","0","26W22","05/29","52","+0.14","46.3","+0.14","42.7","+0.14"
"630","00850","元大臺灣ESG永續","85.9","-0.3","-0.35","26W22","05/29","17.1","+0.57","16.5","+0.73","15.5","+0.96"
"631","3630","新鉅科","30.1","-0.3","-0.99","26W22","05/29","53.1","+0.5","52.1","+0.52","51.6","+0.52"
"632","00666R","富邦恒生國企反1","9.42","+0.05","+0.53","26W22","05/29","82.9","+0.28","82.9","+0.28","82.9","+0.28"
"633","6781","AES-KY","1155","+75","+6.94","26W22","05/29","71.8","+0.11","71","+0.11","69.9","0"
"634","2891C","中信金丙特","62.7","+0.1","+0.16","26W22","05/29","93.1","+0.07","93.1","+0.07","90.8","+0.07"
"635","7786","東方風能","130","+9.5","+7.88","26W22","05/29","79.5","-0.01","77.2","+0.01","76.7","+0.01"
"636","3164","景岳","16.35","0","0","26W22","05/29","50.6","-0.05","46.7","+0.05","39.8","+0.05"
"637","6405","悅城","73","+3.4","+4.89","26W22","05/29","47.8","+0.93","44.6","-1.09","39.3","+2.99"
"638","5258","虹堡","50.6","+1.75","+3.58","26W22","05/29","44","-1.02","40.3","-0.99","36.1","-1.89"
"639","4934","太極","16.8","+0.55","+3.38","26W22","05/29","32.3","-0.04","30.1","+0.27","28.2","-0.05"
"640","9946","三發地產","17.8","0","0","26W22","05/29","78.6","+0.28","78.2","+0.08","77.1","+0.09"
"641","9910","豐泰","97","+3","+3.19","26W22","05/29","88.7","-0.06","87.6","-0.4","86.8","-0.4"
"642","1473","台南","20.4","-0.1","-0.49","26W22","05/29","70.9","0","69.5","0","69","0"
"643","2911","麗嬰房","8.22","+0.22","+2.75","26W22","05/29","41.9","-0.86","41.4","-0.86","40.6","+0.01"
"644","6269","台郡","65.8","-2.5","-3.66","26W22","05/29","29.9","+1.35","28.2","+1.31","27.1","+1.29"
"645","6469","大樹","76.9","+2.1","+2.81","26W22","05/29","44.7","-0.29","42.6","-0.29","42","-0.29"
"646","00768B","復華20年美債","49.75","+0.07","+0.14","26W22","05/29","97.9","+0.12","97.6","+0.12","97.5","+0.13"
"647","4994","傳奇","87.5","+2.1","+2.46","26W22","05/29","83.5","+0.08","81.6","+0.1","79","+0.03"
"648","2347","聯強","90.8","-1.4","-1.52","26W22","05/29","87.4","+0.11","86.3","+0.13","85.1","+0.07"
"649","4129","聯合","89.6","-0.9","-0.99","26W22","05/29","50.6","+1.62","48.3","+1.68","46.4","+0.68"
"650","2515","中工","12.7","-0.1","-0.78","26W22","05/29","57.3","-0.5","55.2","-0.78","53.3","-0.61"
"651","7767","仁大資訊","42.6","+0.35","+0.83","26W22","05/29","65.6","0","61.2","0","54.7","0"
"652","2905","三商","14.3","-0.1","-0.69","26W22","05/29","82.2","-0.03","81","+0.07","80.2","0"
"653","2008","高興昌","29.7","+0.25","+0.85","26W22","05/29","91.3","+0.02","91.3","+0.02","90.7","+0.02"
"654","911608","明輝-DR","2.83","-0.15","-5.03","26W22","05/29","25","+0.28","12.8","+0.11","12.8","+0.11"
"655","4130","健亞","25.9","-0.2","-0.77","26W22","05/29","62.9","+0.5","62.4","+0.62","61.9","+0.04"
"656","00675L","富邦臺灣加權正2","292.6","-2.9","-0.98","26W22","05/29","22","-0.32","20.1","+0.57","18.6","-0.25"
"657","00687B","國泰20年美債","27.89","+0.05","+0.18","26W22","05/29","44.4","-0.08","42.9","-0.08","41.8","-0.12"
"658","01004T","土銀富邦R2","10.43","0","0","26W22","05/29","92.2","-0.01","91.3","-0.01","90.3","-0.01"
"659","1474","弘裕","10.1","-0.1","-0.98","26W22","05/29","56.3","+0.06","52.7","+0.06","52.7","+0.06"
"660","4552","力達-KY","20.95","+0.1","+0.48","26W22","05/29","47.1","+0.37","43","+0.34","43","+1.05"
"661","4535","至興","27","-0.1","-0.37","26W22","05/29","74.5","+0.09","71.7","+0.09","69.5","+0.09"
"662","2006","東和鋼鐵","67.1","+0.5","+0.75","26W22","05/29","77.1","-0.13","75.2","-0.12","73.5","-0.37"
"663","2106","建大","17.9","-0.25","-1.38","26W22","05/29","77.4","+0.19","76","0","74.9","+0.09"
"664","4971","IET-KY","518","-29","-5.3","26W22","05/29","22.2","-0.02","13.7","-0.01","7.05","-0.01"
"665","4502","健信","15.7","-0.1","-0.63","26W22","05/29","66.3","-0.02","62.6","-0.02","58.1","-0.02"
"666","5222","全訊","112.5","-0.5","-0.44","26W22","05/29","27.6","-0.03","26.9","-0.03","22.9","-0.03"
"667","00924","復華S&P500成長","31.4","-0.33","-1.04","26W22","05/29","22.6","-0.09","21.6","-0.12","21","-0.12"
"668","1444","力麗","7.05","+0.27","+3.98","26W22","05/29","63.5","+0.19","61.5","-0.05","60.6","+0.2"
"669","6590","普鴻","66.2","0","0","26W22","05/29","51.5","+0.04","41","+3.01","30","-0.64"
"670","1789","神隆","19.6","-0.4","-2","26W22","05/29","75.6","+0.19","74.9","+0.04","74.6","+0.16"
"671","00761B","國泰A級公司債","34.39","+0.05","+0.15","26W22","05/29","98.4","+0.04","98.4","+0.04","98.3","+0.04"
"672","2849","安泰銀","14.15","+0.35","+2.54","26W22","05/29","98.2","0","98.1","+0.04","97.9","0"
"673","00724B","群益投資級金融債","33.72","+0.06","+0.18","26W22","05/29","97.5","+0.02","97.4","+0.02","97.4","+0.02"
"674","6431","光麗-KY","18.65","+1.25","+7.18","26W22","05/29","67.5","+0.02","65.3","-0.79","65.3","+0.07"
"675","4564","元翎","15.3","+0.15","+0.99","26W22","05/29","39.1","+0.19","37","-0.08","35.9","+0.33"
"676","8415","大國鋼","35.1","+0.05","+0.14","26W22","05/29","91.2","+0.09","89.8","-0.01","89.3","-0.2"
"677","8083","瑞穎","172","0","0","26W22","05/29","47.2","+0.18","43.5","+0.08","43.5","+0.08"
"678","00694B","富邦美債1-3","41.73","+0.1","+0.24","26W22","05/29","74.8","-1.09","72.8","+0.64","72.8","+0.64"
"679","3010","華立","129.5","+1","+0.78","26W22","05/29","61.5","+1.29","55.9","+1.4","54.1","+1.47"
"680","8409","商之器","19","0","0","26W22","05/29","43.8","+0.11","43.8","+0.11","38.5","+0.1"
"681","4163","鐿鈦","111","+2","+1.83","26W22","05/29","66.7","-0.02","64.3","-0.01","62.5","-0.01"
"682","1536","和大","48.55","-0.65","-1.32","26W22","05/29","31.4","-0.25","29.5","-0.42","28.6","-0.11"
"683","2102","泰豐","18.15","-0.05","-0.27","26W22","05/29","78.7","+0.3","77.5","+0.34","76","+0.15"
"684","1109","信大","14.6","0","0","26W22","05/29","76.8","+0.23","74.7","+0.01","72.8","+0.01"
"685","6423","億而得","80","-2.9","-3.5","26W22","05/29","38.3","+0.08","24.8","+0.24","21.8","+0.24"
"686","4157","太景*-KY","8.6","0","0","26W22","05/29","55.8","+0.09","54.2","-0.01","52.3","-0.16"
"687","1603","華電","31.25","-0.35","-1.11","26W22","05/29","71.6","+0.31","69.9","-0.01","69","+0.01"
"688","3455","由田","207.5","+2","+0.97","26W22","05/29","23","-5.99","16.3","-5.99","14.8","-0.26"
"689","1218","泰山","19.2","-0.15","-0.78","26W22","05/29","66.7","-0.24","64.9","-0.26","63.8","-0.06"
"690","8940","新天地","16.7","+0.4","+2.45","26W22","05/29","68.9","+0.01","66.8","+0.01","62.8","0"
"691","2812","台中銀","19.2","-0.2","-1.03","26W22","05/29","56","-0.21","54.5","-0.2","53.5","-0.17"
"692","5321","美而快","37","-0.1","-0.27","26W22","05/29","52.2","-0.2","49.5","-1.41","46","+0.24"
"693","2417","圓剛","45","-0.85","-1.85","26W22","05/29","41.3","-0.36","40.3","-0.05","38.7","-0.05"
"694","3226","龍鋒","48.05","-0.45","-0.93","26W22","05/29","76.7","0","74.6","0","70","0"
"695","6763","綠界科技*","48.3","+0.45","+0.94","26W22","05/29","63.3","+0.17","61.9","+0.55","60.3","+0.55"
"696","2393","億光","67.5","-1","-1.46","26W22","05/29","63","-0.51","60","-0.35","58.1","-0.31"
"697","2882A","國泰特","61.8","+0.1","+0.16","26W22","05/29","94.4","+0.07","94.1","+0.07","93.3","-0.04"
"698","3296","勝德","24.45","+2.2","+9.89","26W22","05/29","75.1","-0.2","73.1","-0.2","72.1","-0.2"
"699","2022","聚亨","7.7","-0.09","-1.16","26W22","05/29","38.2","+0.26","36.7","+0.02","36.5","+0.02"
"700","1465","偉全","12.4","+0.2","+1.64","26W22","05/29","68","+0.01","66","+0.01","62.3","+0.01"
"701","3252","海灣","18","0","0","26W22","05/29","74.3","+0.04","70.3","+0.04","68.5","+0.04"
"702","6512","啟發電","19.55","-0.25","-1.26","26W22","05/29","27.6","0","25.2","0","17.6","0"
"703","1413","宏洲","9.51","+0.01","+0.11","26W22","05/29","73.6","+0.06","72.1","+0.04","69.2","+0.04"
"704","2732","六角","65","-0.6","-0.91","26W22","05/29","53.5","-0.07","53.5","-0.07","53.5","-0.07"
"705","2029","盛餘","20.7","0","0","26W22","05/29","69.7","-0.01","68.8","+0.01","68.3","+0.01"
"706","2024","志聯","14.2","+0.3","+2.16","26W22","05/29","81.4","+0.04","80.7","+0.03","80.7","+0.03"
"707","2838","聯邦銀","21.65","0","0","26W22","05/29","89.9","-0.01","89.5","-0.06","89","+0.01"
"708","8481","政伸","41.4","+0.55","+1.35","26W22","05/29","60.6","+0.01","57.5","+0.01","53.6","+0.01"
"709","2527","宏璟","34.6","0","0","26W22","05/29","77.6","+0.18","75.8","+0.66","74.5","+0.01"
"710","3557","嘉威","27.9","+2.5","+9.84","26W22","05/29","57.7","+0.06","54","+0.06","52.9","+0.06"
"711","5213","亞昕","23.25","-0.45","-1.9","26W22","05/29","85.3","-0.24","84.6","-0.18","84.3","+0.06"
"712","1583","程泰","51","+1.7","+3.45","26W22","05/29","90.3","0","90.3","0","89.5","0"
"713","2926","誠品生活","35.1","+0.4","+1.15","26W22","05/29","71.3","+0.03","66.7","+0.03","64.7","+0.03"
"714","1339","昭輝","44.3","+0.8","+1.84","26W22","05/29","74.4","-0.18","73.5","-0.18","72.3","-0.18"
"715","9950","萬國通","10.65","-0.05","-0.47","26W22","05/29","80.9","+0.01","80","+0.01","79.5","+0.01"
"716","6535","順藥","106.5","-1.5","-1.39","26W22","05/29","61.2","0","59.1","0","56.9","0"
"717","6910","德鴻","28.9","-0.1","-0.34","26W22","05/29","52.5","+0.01","52.5","+0.01","49.3","+0.01"
"718","00923","群益台ESG低碳50","40.23","-0.1","-0.25","26W22","05/29","15.6","+0.39","15.4","+0.55","14.8","+0.66"
"719","6115","鎰勝","48.4","0","0","26W22","05/29","59.6","+0.03","58.6","+0.03","56.6","+0.03"
"720","3044","健鼎","484","+5","+1.04","26W22","05/29","76.9","+0.27","73.4","+0.02","70.5","-0.51"
"721","5511","德昌","76","+1.5","+2.01","26W22","05/29","59.5","+0.32","57","+0.32","52.4","+0.28"
"722","6662","樂斯科","30.9","+0.9","+3","26W22","05/29","45.8","+0.04","40.1","+0.04","40.1","+0.04"
"723","1903","士紙","47.5","-0.15","-0.31","26W22","05/29","78.6","+0.03","77.8","+0.03","74.6","+0.03"
"724","5283","禾聯碩","52","+0.1","+0.19","26W22","05/29","58.1","+0.47","56.3","+0.47","53.2","+0.47"
"725","6612","奈米醫材","71.8","-1.2","-1.64","26W22","05/29","57.2","-0.03","52.7","-0.03","45.1","+0.02"
"726","2536","宏普","21.65","+0.05","+0.23","26W22","05/29","75.9","-0.12","73.2","-0.32","70.4","-0.04"
"727","8089","康全電訊","20.8","-0.35","-1.65","26W22","05/29","38.9","+0.01","37.8","0","37.8","0"
"728","3705","永信","57.3","+0.3","+0.53","26W22","05/29","66.5","+0.01","63.4","+0.01","60.9","+0.01"
"729","1454","台富","12.95","+0.1","+0.78","26W22","05/29","80.5","0","79","0","77.5","0"
"730","6617","共信-KY","68.1","+0.5","+0.74","26W22","05/29","64.4","+0.13","62.2","+0.13","59.4","+0.13"
"731","8932","智通*","98.2","-0.4","-0.41","26W22","05/29","77.7","+0.77","75.1","+1","73.3","+0.48"
"732","8222","寶一","33.75","-0.65","-1.89","26W22","05/29","35.6","+0.14","33.5","+0.05","33.5","+0.05"
"733","5493","三聯","92.6","-7.4","-7.4","26W22","05/29","36.1","+0.04","33","+0.03","25.2","+0.03"
"734","3218","大學光","131","-1.5","-1.13","26W22","05/29","53.2","+0.11","51.5","+0.11","50.4","+1.21"
"735","3294","英濟","35.5","-1.5","-4.05","26W22","05/29","50.2","+0.02","49.1","+0.1","47","+0.82"
"736","6722","輝創","38.6","-0.3","-0.77","26W22","05/29","75.7","+0.03","74.1","+0.03","74.1","+0.03"
"737","9921","巨大","75.7","+3.7","+5.14","26W22","05/29","61.7","-0.85","57.4","-0.82","54.7","-0.82"
"738","4557","永新-KY","45.9","+0.5","+1.1","26W22","05/29","38.8","-1.38","32.2","0","28.6","-0.01"
"739","00739","元大MSCI A股","28.11","+0.07","+0.25","26W22","05/29","33.9","+2.08","26","-0.47","18.7","-0.47"
"740","4506","崇友","117.5","0","0","26W22","05/29","77.4","-0.15","76.3","-0.15","74.8","-0.15"
"741","4166","友霖","26.6","+1","+3.91","26W22","05/29","81","-0.07","80.3","-0.07","79.2","+0.32"
"742","7718","友鋮","47.5","+0.4","+0.85","26W22","05/29","74.4","+0.08","71.3","+0.03","67.5","+0.03"
"743","4772","台特化","266","-5.5","-2.03","26W22","05/29","45.2","-0.26","43.8","+0.18","41.9","+0.18"
"744","00922","國泰台灣領袖50","38.17","-0.17","-0.44","26W22","05/29","29.2","+3.68","28.6","+3.77","28.3","+3.79"
"745","3703","欣陸","21.8","0","0","26W22","05/29","69.8","+0.05","69.1","-0.06","68.2","-0.16"
"746","5452","佶優","30.75","-0.35","-1.13","26W22","05/29","40.4","+1.14","40.4","+1.55","39.8","+0.93"
"747","3094","聯傑","29.25","+0.35","+1.21","26W22","05/29","14.1","-0.1","12.5","-0.98","11.4","0"
"748","6988","威力暘-創","13.85","-0.75","-5.14","26W22","05/29","76.9","+0.51","70","+0.51","66.2","+0.51"
"749","1795","美時","194","-8","-3.96","26W22","05/29","55.3","+0.17","54.2","-0.11","53.1","+0.21"
"750","8416","實威","181","-1","-0.55","26W22","05/29","77.1","+0.01","77.1","+0.01","77.1","+0.01"
"751","9902","台火","13.55","-0.15","-1.09","26W22","05/29","53.1","+0.04","50.3","+0.07","50.3","+0.07"
"752","4120","友華","46.2","-0.3","-0.65","26W22","05/29","69.4","+0.11","67.8","+0.11","63.7","+0.08"
"753","6264","富裔","6.1","0","0","26W22","05/29","69.1","+0.04","68.7","+0.04","67.2","+0.04"
"754","00717","富邦美國特別股","14.91","+0.05","+0.34","26W22","05/29","25.2","-3.24","24","-3.31","21.7","-3.43"
"755","6435","大中","258","-3","-1.15","26W22","05/29","53.7","+1.57","48.3","+0.01","48.3","+0.01"
"756","8342","益張","90.4","+2.8","+3.2","26W22","05/29","68.4","+0.03","68.4","+0.03","65.5","+0.03"
"757","4148","全宇生技-KY","30.35","+0.05","+0.17","26W22","05/29","78","-0.02","78","-0.02","78","-0.02"
"758","1570","力肯","42.25","+0.8","+1.93","26W22","05/29","48.2","0","45.3","+0.01","45.3","+0.01"
"759","6219","富旺","12.55","-1.05","-7.72","26W22","05/29","65.6","+0.26","64.6","+0.27","64.6","+0.27"
"760","6901","鑽石投資","16.05","-0.05","-0.31","26W22","05/29","84.2","-0.27","83.9","-0.27","83.6","-0.05"
"761","00862B","中信投資級公司債","31.97","+0.06","+0.19","26W22","05/29","98","+0.05","98","+0.05","98","+0.05"
"762","8941","關中","43.2","-0.3","-0.69","26W22","05/29","62.2","+0.05","58.3","+0.05","47.8","+0.05"
"763","1711","永光","42.2","-0.1","-0.24","26W22","05/29","41.7","-0.06","40.3","-0.21","39.1","-0.56"
"764","3416","融程電","171","-3.5","-2.01","26W22","05/29","54.7","-0.85","53.9","-0.01","51.6","-0.01"
"765","00845B","富邦新興投等債","33.11","+0.01","+0.03","26W22","05/29","99.6","0","99.6","0","99.6","0"
"766","1467","南緯","7.55","-0.06","-0.79","26W22","05/29","64.3","+0.29","63.2","+0.03","59.8","+0.03"
"767","2701","萬企","10.45","+0.05","+0.48","26W22","05/29","85.4","+0.25","84.8","+0.24","84.4","+0.24"
"768","6752","叡揚","100","+1.6","+1.63","26W22","05/29","40.6","+0.04","25.8","+0.04","18.3","+0.04"
"769","2239","英利-KY","22.85","-0.1","-0.44","26W22","05/29","78.7","+0.01","78.7","+0.01","78","+0.01"
"770","2881A","富邦特","63.8","0","0","26W22","05/29","89.4","+0.03","88.6","+0.17","88","+0.03"
"771","4439","冠星-KY","88","+0.2","+0.23","26W22","05/29","74.8","+0.01","74.8","+0.01","69.8","+0.01"
"772","5487","通泰","28.1","-0.3","-1.06","26W22","05/29","69.4","-0.01","58.4","-0.06","47.5","+0.02"
"773","00726B","國泰新興投等債","32.83","+0.09","+0.27","26W22","05/29","97.8","+0.01","97.7","+0.01","97.6","+0.01"
"774","6592","和潤企業","66.8","-0.3","-0.45","26W22","05/29","78.1","-0.13","76.9","-0.02","75.6","-0.31"
"775","8401","白紗科","22.8","0","0","26W22","05/29","60","+0.02","58.1","+0.02","54.1","+0.02"
"776","01001T","土銀富邦R1","11.62","+0.02","+0.17","26W22","05/29","90.9","+0.01","90.4","+0.01","90","+0.01"
"777","4109","加捷生醫","12","-0.15","-1.23","26W22","05/29","39","-0.07","36.8","-0.03","36.1","-0.03"
"778","6504","南六","35.45","-0.25","-0.7","26W22","05/29","67.1","+0.02","65.4","+0.02","64.3","+0.02"
"779","3521","台鋼建設","12.6","-0.3","-2.33","26W22","05/29","75.4","+0.01","72.1","0","72.1","0"
"780","3484","崧騰","46.25","+1.4","+3.12","26W22","05/29","23.8","+0.01","21.3","+0.01","18","+0.01"
"781","4106","雃博","23.45","-0.55","-2.29","26W22","05/29","47","+0.01","47","+0.01","46.1","+0.01"
"782","8045","達運光電","61.6","+0.3","+0.49","26W22","05/29","62.1","-0.74","59.8","-0.02","57.1","-0.02"
"783","5460","同協","14.65","-0.05","-0.34","26W22","05/29","50.6","+0.22","43.8","+1.55","36.4","+0.18"
"784","2505","國揚","18.6","-0.7","-3.63","26W22","05/29","77.5","-0.3","75.9","+0.07","75.5","+0.07"
"785","5519","隆大","33.85","+0.05","+0.15","26W22","05/29","55","+0.26","51.9","0","51.5","0"
"786","6568","宏觀","175","+4","+2.34","26W22","05/29","33","-2.55","33","0","29.9","0"
"787","6198","瑞築","20.6","-0.05","-0.24","26W22","05/29","93.3","+0.02","92.9","+0.02","92.9","+0.02"
"788","6226","光鼎","11.9","-0.45","-3.64","26W22","05/29","20.1","+0.59","16.3","-0.01","15.5","-0.01"
"789","2881B","富邦金乙特","62.7","0","0","26W22","05/29","93.8","+0.02","92.8","-0.09","92","+0.03"
"790","6203","海韻電","67.1","-0.4","-0.59","26W22","05/29","55.5","+0.8","52.2","+0.02","52.2","+0.02"
"791","1909","榮成","9.75","-0.05","-0.51","26W22","05/29","64.1","+0.09","62.8","+0.08","61.7","-0.05"
"792","6655","科定","120.5","0","0","26W22","05/29","83.1","+0.09","79.8","+0.09","76.4","+0.03"
"793","8367","建新國際","40.2","+0.1","+0.25","26W22","05/29","64.6","+0.02","62.3","+0.01","61.3","+0.01"
"794","00799B","國泰A級醫療債","29.55","+0.06","+0.2","26W22","05/29","15.4","+3.6","12.3","+0.5","4.73","+0.65"
"795","5468","凱鈺","19.8","+1.8","+10","26W22","05/29","66.6","0","65.3","0","63.7","0"
"796","3501","維熹","40.95","-0.3","-0.73","26W22","05/29","48.7","-0.67","47.6","+0.02","46.9","+0.02"
"797","01002T","土銀國泰R1","14.03","-0.05","-0.36","26W22","05/29","92.5","0","91.9","0","91.1","0"
"798","6498","久禾光","98.3","+0.3","+0.31","26W22","05/29","68.7","-0.11","64.4","0","56.9","0"
"799","8049","晶采","26.15","0","0","26W22","05/29","29.7","+0.01","27.9","+0.01","27.1","+0.01"
"800","1438","三地開發","24.05","+2.15","+9.82","26W22","05/29","80.9","0","78.9","+0.01","76.3","+0.01"
"801","2608","嘉里大榮","30.35","-0.05","-0.16","26W22","05/29","75.3","-0.19","73.3","-0.52","71.8","-0.17"
"802","4744","皇將","33.75","-3.7","-9.88","26W22","05/29","46.7","+0.46","40.6","+0.45","34.3","+0.24"
"803","2438","翔耀","22.25","-0.25","-1.11","26W22","05/29","55.4","-0.19","53.4","-0.19","49.3","-0.19"
"804","1614","三洋電","31.75","+0.2","+0.63","26W22","05/29","79.6","+0.06","77.3","+0.06","75.6","+0.4"
"805","00779B","凱基美債25+","28.21","+0.03","+0.11","26W22","05/29","99.5","-0.01","99.5","-0.01","99.4","-0.01"
"806","1220","台榮","11.6","-0.05","-0.43","26W22","05/29","65.3","+0.01","62.8","+0.01","60.4","+0.01"
"807","5438","東友","18.65","-0.25","-1.32","26W22","05/29","74.1","+0.03","74.1","+0.03","74.1","+0.03"
"808","3483","力致","91","+1","+1.11","26W22","05/29","19.5","+0.6","17.4","+0.47","13.6","+1.32"
"809","9914","美利達","73.7","+4.7","+6.81","26W22","05/29","62.8","-0.62","61.4","-0.86","56.3","-0.27"
"810","2480","敦陽科","156.5","-2","-1.26","26W22","05/29","23.1","-0.27","20.6","-0.27","18.9","-0.26"
"811","6680","鑫創電子","55.6","0","0","26W22","05/29","70.7","0","67.8","+0.01","64.4","+0.01"
"812","8349","恒耀","41.95","-0.25","-0.59","26W22","05/29","69.3","+0.02","67.6","+0.03","66.8","+0.03"
"813","3259","鑫創","17.15","+0.2","+1.18","26W22","05/29","67.3","+0.06","66.4","+1.11","62.8","+0.01"
"814","5301","寶得利","6.81","-0.09","-1.3","26W22","05/29","79.2","+0.02","77.2","+0.05","74.5","+0.05"
"815","3516","亞帝歐","25","+1.5","+6.38","26W22","05/29","72.6","+0.27","71.6","+0.27","68.6","+0.27"
"816","5202","力新","15.1","-0.25","-1.63","26W22","05/29","53.5","+0.03","51.4","0","48.3","0"
"817","1713","國化","48.5","+0.3","+0.62","26W22","05/29","68.9","0","67.1","+0.01","66.5","+0.01"
"818","00902","中信電池及儲能","14.72","+0.1","+0.68","26W22","05/29","14.6","+0.24","13.1","+0.21","12.3","-0.22"
"819","3303","岱稜","53.6","+2.3","+4.48","26W22","05/29","42.9","+0.03","38.7","+0.09","36.6","+0.09"
"820","4972","湯石照明","16.6","0","0","26W22","05/29","44.4","+1.18","39.2","-1.48","36.2","0"
"821","6124","業強","30.35","-0.5","-1.62","26W22","05/29","93.2","+0.01","92.8","+0.01","92.3","+0.01"
"822","1236","宏亞","25.65","+0.05","+0.2","26W22","05/29","83","+0.03","82.3","+0.02","77.9","+0.02"
"823","3224","三顧","36.9","0","0","26W22","05/29","68.6","-0.14","64.2","+0.88","60.8","-0.12"
"824","5538","東明-KY","31.9","+0.2","+0.63","26W22","05/29","93.5","0","93.5","0","93","0"
"825","6533","晶心科","196.5","-3","-1.5","26W22","05/29","18.3","-0.01","18.3","-0.01","16.4","-0.01"
"826","8047","星雲","52.3","+0.6","+1.16","26W22","05/29","78.4","+0.12","74.9","+0.12","70.5","+0.12"
"827","4767","誠泰科技","27.1","0","0","26W22","05/29","62.8","0","58","0","46.9","0"
"828","6417","韋僑","132.5","+0.5","+0.38","26W22","05/29","62.1","-0.26","58.6","-0.29","52.4","-0.3"
"829","2546","根基","93","+2.1","+2.31","26W22","05/29","59.5","+0.06","59.5","+0.06","58.8","+0.06"
"830","3191","雲嘉南","19.1","-0.9","-4.5","26W22","05/29","51.6","-0.64","46.7","-2.31","46.7","-2.31"
"831","3686","達能","16.75","+0.15","+0.9","26W22","05/29","18.4","0","16.6","0","16.6","0"
"832","4562","穎漢","35.5","-0.8","-2.2","26W22","05/29","51.1","+0.01","51.1","+0.01","50","-0.02"
"833","00785B","富邦金融投等債","34.95","+0.06","+0.17","26W22","05/29","99.8","0","99.8","0","99.8","0"
"834","2063","世鎧","25.05","-0.15","-0.6","26W22","05/29","47.8","+0.05","41.5","+0.05","39.7","+0.05"
"835","4737","華廣","54.9","+0.1","+0.18","26W22","05/29","53.6","+0.04","51.9","+0.04","48.4","+0.04"
