排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00981A,主動統一台股增長,23.85,-1.6,-6.29,07/29,-8723,-8304,-12764,-79101,-45030,54368,-69075.0,122824.0,192799.0,155074.0
2,2002,中鋼,18.95,-0.05,-0.26,07/29,-9494,-37792,-40923,-53580,-76842,-65884,56948.0,-144441.0,65795.0,-104832.0
3,2618,長榮航,41.45,-1.3,-3.04,07/29,-14711,-18991,-20294,-36750,-61728,-125503,-119629.0,-27118.0,-63010.0,-125135.0
4,2412,中華電,140.5,-0.5,-0.35,07/29,-8767,-11851,-15249,-29364,-30675,7524,24194.0,25104.0,36845.0,30613.0
5,2303,聯電,102.5,-11.0,-9.69,07/29,-4831,-10345,-9370,-29092,-45070,-65647,-482402.0,-345645.0,-908303.0,-501373.0
6,4938,和碩,82.0,-1.2,-1.44,07/29,-9043,-13440,-23095,-26909,-38622,-57499,56938.0,63389.0,83005.0,45877.0
7,2603,長榮,201.5,1.5,0.75,07/29,-4396,-7824,-8206,-25525,-39304,-66975,-44014.0,-43919.0,-12450.0,-55406.0
8,00929,復華台灣科技優息,26.41,-0.7,-2.58,07/29,-4294,-6717,-10620,-24904,-2784,20901,14915.0,28828.0,38674.0,29544.0
9,4904,遠傳,106.5,0.5,0.47,07/29,-16618,-19675,-20483,-23220,-26562,5498,30085.0,30876.0,25122.0,30355.0
10,3045,台灣大,113.5,-0.5,-0.44,07/29,-10419,-11110,-11402,-22809,-29195,-26918,-30399.0,-52039.0,10005.0,-41530.0
11,00992A,主動群益科技創新,13.59,-0.99,-6.79,07/29,-20193,-20003,-19663,-21830,-11394,-5912,-11045.0,24429.0,,26819.0
12,2324,仁寶,34.85,0.15,0.43,07/29,-373,-7967,-8940,-18825,-31036,-48753,-326485.0,-252369.0,64515.0,-201840.0
13,2891,中信金,62.0,-0.4,-0.64,07/29,-22392,-17796,-13647,-17813,-89686,-38220,-116923.0,146914.0,7092.0,87773.0
14,9904,寶成,24.1,0.05,0.21,07/29,-6314,-4600,-4953,-17506,-25189,-31199,86096.0,138408.0,37842.0,127582.0
15,2344,華邦電,130.0,-14.0,-9.72,07/29,-4575,-10518,-5980,-16716,-5714,28056,21568.0,175404.0,102408.0,160974.0
16,2356,英業達,60.3,1.5,2.55,07/29,163,-5101,-14837,-16042,-16047,32451,-23920.0,-45796.0,1934.0,-29642.0
17,3231,緯創,169.5,-0.5,-0.29,07/29,-2284,-257,-2716,-15100,-6414,49236,82090.0,52970.0,144327.0,89208.0
18,2409,友達,23.65,-0.25,-1.05,07/29,4451,-8758,-2157,-14497,-27042,-27437,-27771.0,65524.0,572416.0,495339.0
19,1102,亞泥,32.8,-0.2,-0.61,07/29,-113,209,363,-14215,-22800,-11563,-106321.0,-21305.0,28213.0,16019.0
20,2615,萬海,85.0,1.4,1.67,07/29,-2857,-5201,-5872,-13218,-13334,-18325,-32507.0,-34144.0,-39599.0,-22294.0
21,2885,元大金,62.2,-1.3,-2.05,07/29,4918,3217,2119,-12768,-9650,-13541,-10082.0,10184.0,-39930.0,7501.0
22,2890,永豐金,38.6,-0.05,-0.13,07/29,1210,-1162,-4762,-12498,16056,20935,35967.0,37430.0,-72029.0,27486.0
23,00403A,主動統一升級50,8.46,-0.54,-6.0,07/29,107226,43460,45712,-12319,172104,183249,,,,
24,00918,大華優利高填息30,31.46,-0.37,-1.16,07/29,-1806,-1889,-2224,-12301,-22560,-23977,-17526.0,-17297.0,-14434.0,-44577.0
25,00990A,主動元大AI新經濟,13.83,-0.93,-6.3,07/29,-1247,-997,-2449,-11875,7753,14440,18735.0,6325.0,,-80826.0
26,2353,宏碁,28.65,-0.2,-0.69,07/29,-8392,-7703,-6979,-10703,-41502,-40811,-41695.0,-31544.0,96784.0,80312.0
27,2609,陽明,50.1,-0.6,-1.18,07/29,1070,353,790,-10126,-15421,-13170,-139348.0,-64758.0,-86115.0,-112643.0
28,1402,遠東新,27.25,-0.15,-0.55,07/29,533,-555,-2636,-9724,-46872,4327,-150315.0,27397.0,29948.0,25328.0
29,2884,玉山金,36.5,0.25,0.69,07/29,7579,8193,9325,-9599,-43119,-81023,-113320.0,-130997.0,139036.0,-45469.0
30,2812,台中銀,20.65,-0.1,-0.48,07/29,1498,-1137,-1056,-9500,-22362,-39837,448.0,36125.0,65435.0,55629.0
31,6182,合晶,94.1,-10.4,-9.95,07/29,-252,-420,-1572,-9426,-10185,-4034,-5854.0,-20577.0,7266.0,-16835.0
32,2317,鴻海,237.0,-1.0,-0.42,07/29,6436,10618,10069,-9089,-487,5943,-67222.0,2238.0,-67684.0,27757.0
33,00830,國泰費城半導體,77.75,-3.2,-3.95,07/29,-609,734,812,-8972,-7066,-4595,-10997.0,350.0,10033.0,9574.0
