排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,8424,惠普,72.9,0.2,0.28,112,06/09,217.0,138.0,533.0,533.0,850.0,850.0,850.0,1800.0,280.0,
2,7791,皇家可口,63.6,-0.1,-0.16,181,06/09,-4.76,17.6,233.0,264.0,300.0,3900.0,,,,
3,00714,群益道瓊美國地產,21.34,-0.13,-0.61,214,06/09,0.0,167.0,220.0,300.0,433.0,129.0,-94.3,-95.0,1500.0,-94.8
4,00901,永豐智能車供應鏈,46.15,1.77,3.99,451,06/09,0.0,150.0,150.0,25.0,0.0,50.0,-93.4,-97.3,25.0,-96.1
5,2483,百容,33.6,0.15,0.45,18956,06/09,-44.9,-44.8,124.0,261.0,315.0,392.0,420.0,137.0,80.3,140.0
6,2414,精技,56.9,5.1,9.85,1526,06/09,143.0,140.0,107.0,116.0,107.0,46.1,37.0,13.3,-52.2,31.1
7,8087,麗升能源,38.85,3.1,8.67,351,06/09,96.6,94.0,105.0,172.0,90.2,322.0,172.0,561.0,,1355.0
8,3171,炎洲流通,79.4,7.2,9.97,262,06/09,89.8,97.9,102.0,107.0,89.8,107.0,-81.4,-80.7,20.8,-80.6
9,00896,中信綠能及電動車,28.69,0.92,3.31,10028,06/09,1.01,29.1,100.0,120.0,367.0,541.0,206.0,99.0,2166.0,105.0
10,00912,中信臺灣智慧50,32.98,0.93,2.9,982,06/09,0.0,66.7,100.0,11.1,150.0,66.7,11.1,-52.4,-97.6,-65.5
11,4205,中華食,72.5,0.1,0.14,41,06/09,100.0,100.0,100.0,100.0,100.0,0.0,300.0,-81.8,-95.3,-81.8
12,4745,合富-KY,16.35,-0.15,-0.91,1903,06/09,1.19,89.6,98.4,98.4,100.0,16.4,-48.3,-79.1,3.64,-74.3
13,4430,耀億,17.5,0.05,0.29,52,06/09,42.4,42.4,88.0,38.2,42.4,-58.4,-58.8,-59.8,-74.0,-59.1
14,00911,兆豐洲際半導體,61.8,1.9,3.17,256,06/09,5.67,118.0,84.7,153.0,170.0,40.4,876.0,454.0,310.0,561.0
15,7786,東方風能,120.5,0.5,0.42,215,06/09,5.54,4.67,83.2,226.0,,,,,,
16,00916,國泰全球品牌50,29.0,-1.0,-3.33,14843,06/09,33.3,44.1,79.6,351.0,42550.0,42550.0,3777.0,28333.0,1085.0,28333.0
17,009822,華南永昌未來金融,9.4,0.21,2.29,870,06/09,-2.02,14.9,79.4,,,,,,,
18,0055,元大MSCI金融,40.3,2.15,5.64,1327,06/09,65.1,105.0,78.2,500.0,579.0,137.0,1900.0,3500.0,2018.0,291.0
19,8941,關中,43.3,-1.0,-2.26,8,06/09,-9.52,-9.52,72.7,18.8,18.8,5.56,0.0,-9.52,-47.2,-9.52
20,5381,光譜,33.2,-0.8,-2.35,15049,06/09,5.87,77.3,69.1,135.0,208.0,227.0,,,,
21,00682U,期元大美元指數,20.36,-0.19,-0.92,6,06/09,0.0,66.7,66.7,66.7,66.7,-16.7,66.7,-16.7,-78.3,-16.7
22,1726,永記,78.2,0.2,0.26,131,06/09,57.7,64.0,64.0,412.0,215.0,486.0,,,,
23,009803,玉山市值動能50,21.99,0.21,0.96,7634,06/09,22.1,71.7,62.6,164.0,185.0,215.0,24.9,643.0,224.0,368.0
24,3570,大塚,188.0,2.0,1.08,131,06/09,9.38,5.26,60.9,77.2,233.0,419.0,91.8,,,600.0
25,2059,川湖,6795.0,615.0,9.95,2111,06/09,-5.88,-6.32,60.8,63.9,13.2,41.4,-4.4,-9.93,10.5,10.9
26,7769,鴻勁,6945.0,-90.0,-1.28,941,06/09,26.5,28.4,59.3,,,,,,,
27,2241,艾姆勒,39.7,0.8,2.06,10782,06/09,22.2,44.3,55.6,49.2,15.7,156.0,167.0,20.4,45.4,23.8
28,7757,金色三麥,102.0,-1.0,-0.97,125,06/09,-6.67,7.69,55.6,133.0,600.0,,,,,
29,8435,鉅邁,57.0,0.4,0.71,58,06/09,4.11,26.7,55.1,65.2,217.0,443.0,1420.0,55.1,31.0,192.0
30,00989B,台新美國非投等債,10.02,0.01,0.1,545,06/09,-13.0,53.8,53.8,567.0,567.0,-75.9,,,,
31,00981T,平衡凱基雙核收息,12.07,0.05,0.42,2385,06/09,-0.8,1.64,51.2,57.0,-8.15,520.0,44.2,44.2,,254.0
32,1203,味王,42.0,-0.35,-0.83,33,06/09,50.0,50.0,50.0,50.0,-50.0,-40.0,-81.2,-72.7,-82.4,-72.7
33,3118,進階,33.7,0.05,0.15,262,06/09,23.5,35.5,50.0,50.0,50.0,44.8,20.0,-31.1,-46.2,-10.6
34,4442,竣邦-KY,51.5,1.4,2.79,20,06/09,57.1,57.1,50.0,43.5,3.12,-2.94,-40.0,,,-64.9
35,9925,新保,40.35,0.15,0.37,338,06/09,0.0,50.0,50.0,50.0,50.0,0.0,125.0,0.0,80.0,-35.7
36,2430,燦坤,18.55,0.25,1.37,157,06/09,32.1,56.1,49.3,74.6,56.1,8.42,56.1,8.42,-44.0,32.1
37,7788,松川精密,235.0,-11.0,-4.47,6201,06/09,10.6,18.1,49.0,122.0,126.0,178.0,,,,
38,8487,愛爾達-創,81.5,2.7,3.43,80,06/09,21.7,55.6,47.4,180.0,16.7,-46.2,133.0,2700.0,1300.0,2700.0
39,00678,群益那斯達克生技,35.4,-0.19,-0.53,1013,06/09,0.0,18.8,46.2,72.7,72.7,1800.0,-20.8,-55.8,-64.8,-62.7
40,2801,彰銀,22.3,1.3,6.19,92514,06/09,34.9,42.9,45.1,77.5,54.5,25.6,27.0,69.9,51.7,99.1
41,2440,太空梭,17.6,0.1,0.57,1428,06/09,0.38,0.71,45.1,57.3,74.7,131.0,,,,
42,009804,聯邦台精彩50,23.48,0.94,4.17,1374,06/09,3.7,27.3,44.8,40.0,105.0,32.3,127.0,22.6,105.0,167.0
43,6614,資拓宏宇,39.9,-0.1,-0.25,80,06/09,18.2,25.8,44.4,,,,,,,
44,2838,聯邦銀,21.8,1.05,5.06,3948,06/09,37.2,39.3,44.0,55.4,57.1,45.3,233.0,246.0,57.9,252.0
45,2882,國泰金,104.0,9.0,9.47,55873,06/09,19.7,15.1,43.8,54.9,73.3,70.2,25.0,13.2,-29.0,36.8
46,3213,茂訊,135.5,1.0,0.74,2497,06/09,-10.7,-4.66,43.2,32.1,23.7,4.83,-14.5,-7.43,-13.2,0.19
47,2478,大毅,167.0,15.0,9.87,22317,06/09,24.0,30.6,42.7,54.5,70.1,267.0,222.0,267.0,874.0,252.0
48,8043,蜜望實,192.5,17.5,10.0,2150,06/09,18.3,40.3,42.0,31.2,27.9,47.8,129.0,32.1,191.0,72.7
49,2433,互盛電,43.3,-0.3,-0.69,70,06/09,6.25,6.25,41.7,41.7,36.0,278.0,1033.0,1033.0,580.0,750.0
50,5210,寶碩,31.1,1.95,6.69,967,06/09,11.7,14.6,41.6,93.0,3178.0,,,,,
51,6115,鎰勝,48.9,0.2,0.41,419,06/09,3.3,11.9,40.3,224.0,248.0,189.0,795.0,327.0,795.0,437.0
52,5538,東明-KY,31.9,-2.2,-6.45,491,06/09,7.69,40.0,40.0,27.3,40.0,-22.2,-75.0,-79.4,-86.0,-79.4
53,00952,凱基台灣AI50,18.64,0.49,2.7,4652,06/09,-2.42,28.7,39.8,46.2,69.1,80.4,365.0,214.0,31.8,261.0
54,6925,意藍,75.3,-4.2,-5.28,855,06/09,-9.05,17.9,36.6,41.4,114.0,106.0,226.0,805.0,,316.0
55,4741,泓瀚,76.0,6.9,9.99,1962,06/09,4.23,33.1,36.2,89.8,166.0,103.0,1049.0,779.0,548.0,811.0
56,2303,聯電,127.5,6.5,5.37,374360,06/09,19.1,23.3,36.1,35.0,48.4,101.0,144.0,599.0,477.0,703.0
57,6175,立敦,104.0,3.5,3.48,24220,06/09,-12.5,-5.03,35.2,35.1,33.7,47.8,58.3,23.8,102.0,44.1
58,2461,光群雷,19.25,-0.85,-4.23,7645,06/09,-1.46,1.56,34.8,33.1,93.2,120.0,274.0,216.0,218.0,257.0
59,2114,鑫永銓,89.0,0.6,0.68,148,06/09,-3.03,6.67,33.3,88.2,-23.8,-42.9,-51.5,-11.1,39.1,-22.0
60,2912,統一超,224.0,2.0,0.9,3883,06/09,1.61,22.7,33.3,23.9,-19.1,61.2,3.61,37.4,9.53,-6.78
61,8481,政伸,40.85,0.1,0.25,23,06/09,0.0,33.3,33.3,33.3,-33.3,-33.3,-60.0,-66.7,-63.6,0.0
62,8454,富邦媒,426.5,38.5,9.92,3503,06/09,2.22,21.8,33.2,35.8,75.5,89.1,100.0,137.0,169.0,157.0
63,1438,三地開發,19.95,-0.1,-0.5,63,06/09,4.94,3.66,32.8,34.9,39.3,-22.0,-41.4,-71.2,-86.2,-68.3
64,6951,青新-創,83.2,1.8,2.21,107,06/09,2.41,2.41,32.8,32.8,32.8,21.4,39.3,2733.0,57.4,1600.0
65,00918,大華優利高填息30,30.88,1.27,4.29,56843,06/09,9.01,22.7,32.0,74.5,540.0,550.0,204.0,161.0,67.8,180.0
66,9905,大華,20.55,0.1,0.49,85,06/09,0.0,-11.6,31.0,26.7,22.6,-82.9,-60.8,-67.8,-78.8,-64.8
67,2867,三商壽,8.27,0.3,3.76,43361,06/09,21.0,26.3,29.6,149.0,174.0,,,,,
68,6204,艾華,111.5,10.0,9.85,1136,06/09,19.0,19.0,29.0,29.7,29.8,35.2,44.3,28.1,24.7,43.6
69,2849,安泰銀,14.0,0.4,2.94,329,06/09,12.9,23.1,28.0,7.87,4.35,11.6,17.1,-22.0,-72.3,-22.0
70,2484,希華,60.8,5.5,9.95,60914,06/09,14.5,21.8,26.9,23.8,19.9,26.0,464.0,814.0,654.0,812.0
71,006208,富邦台50,239.55,5.7,2.44,2690,06/09,10.6,19.9,26.8,53.5,53.5,17.0,-34.5,-55.8,-85.6,-45.7
72,00998A,主動復華金融股息,16.27,0.18,1.12,6827,06/09,7.65,14.4,26.2,98.9,96.8,-19.4,,,,
73,00737,國泰AI機器人,38.98,0.58,1.51,139,06/09,17.2,25.9,25.9,23.6,19.3,36.0,25.9,-28.4,-20.0,-11.7
