代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00717,富邦美國特別股,14.76,-0.05,-0.34,26W34,08/21,60,30451,61.4,25.5,0,0,0.0,0.0,-2,-139,-7.14,-0.12,25,19953,74.0,16.7
00931B,統一美債20年,13.06,-0.12,-0.91,26W34,08/21,31,338640,49.0,15.0,0,0,0.0,0.0,1,1010,7.11,0.04,1,1195,8.41,0.05
00900,富邦特選高股息30,18.69,0.13,0.7,26W34,08/21,20,250256,25.3,15.9,0,0,0.0,0.0,20,355019,35.9,22.5,20,618775,62.6,39.3
6657,華安,30.6,0.35,1.16,26W34,08/21,15,1983,13.9,2.23,0,0,0.0,0.0,0,0,0.0,0.0,15,1980,13.9,2.23
8467,波力-KY,96.9,-0.1,-0.1,26W34,08/21,14,221,16.4,0.46,0,0,0.0,0.0,-1,-1,-1.19,0.0,14,219,16.2,0.45
00898,國泰基因免疫革命,10.94,-0.14,-1.26,26W34,08/21,13,33630,45.0,27.9,0,0,0.0,0.0,2,5616,21.8,4.66,28,62388,53.7,51.8
4438,廣越,60.7,0.0,0.0,26W34,08/21,13,636,13.4,0.56,0,0,0.0,0.0,2,69,6.65,0.06,13,693,14.6,0.61
7610,聯友金屬-創,1685.0,150.0,9.77,26W34,08/21,13,4344,14.1,7.45,0,0,0.0,0.0,2,16,0.31,0.03,13,4326,14.0,7.42
1565,精華,95.0,0.2,0.21,26W34,08/21,12,797,9.64,1.58,0,0,0.0,0.0,-1,-9,-4.25,-0.02,12,809,9.78,1.6
5324,士開,12.3,0.1,0.82,26W34,08/21,12,10122,48.9,4.47,0,0,0.0,0.0,0,0,0.0,0.0,12,10123,48.9,4.47
00916,國泰全球品牌50,26.67,-0.29,-1.08,26W34,08/21,11,12435,7.23,11.6,0,0,0.0,0.0,9,29627,41.4,27.7,9,40914,57.2,38.3
3714,富采,57.3,0.3,0.53,26W34,08/21,11,25045,4.87,3.39,1,2,0.01,0.0,1,59,0.2,0.01,11,24113,4.69,3.27
00652,富邦印度,33.27,0.07,0.21,26W34,08/21,10,3293,20.1,5.31,6,599,6.87,0.97,-1,-151,-16.4,-0.24,-1,-22,-2.36,-0.04
1235,興泰,37.7,1.55,4.29,26W34,08/21,10,196,14.7,0.1,0,0,0.0,0.0,2,4,2.28,0.0,2,12,6.85,0.01
1341,富林-KY,59.6,0.0,0.0,26W34,08/21,10,50,11.4,0.1,0,0,0.0,0.0,1,1,3.84,0.0,10,49,11.2,0.09
2606,裕民,72.6,2.4,3.42,26W34,08/21,10,63315,26.1,7.49,1,573,1.43,0.07,1,1299,3.24,0.15,1,12182,30.4,1.44
5538,東明-KY,37.3,0.1,0.27,26W34,08/21,10,418,6.71,0.21,0,0,0.0,0.0,2,14,0.55,0.01,10,424,6.81,0.21
8482,商億-KY,49.35,0.65,1.33,26W34,08/21,10,93,31.8,0.09,0,0,0.0,0.0,0,0,0.0,0.0,1,3,15.6,0.0
00910,第一金太空衛星,59.6,-1.55,-2.53,26W34,08/21,9,11382,15.5,9.57,0,0,0.0,0.0,9,8721,11.9,7.33,9,20103,27.5,16.9
01007T,兆豐國泰R2,11.54,-0.01,-0.09,26W34,08/21,9,192,0.93,,0,0,0.0,0.0,0,0,0.0,0.0,9,192,0.93,
1906,寶隆,11.5,0.0,0.0,26W34,08/21,9,500,10.0,0.33,0,0,0.0,0.0,3,28,1.6,0.02,9,527,10.6,0.35
2603,長榮,251.5,5.5,2.24,26W34,08/21,9,181995,29.1,8.41,4,4770,1.7,0.22,2,1150,0.55,0.05,9,173227,27.7,8.0
