排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,6201,元大富櫃50,44.32,-0.07,-0.16,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
2,9807,台新標普科技精選,16.73,-0.22,-1.3,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
3,9814,富邦標普500,11.36,-0.01,-0.09,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,,
4,9815,大華美國MAG7+,11.46,0.01,0.09,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,,
5,9823,群益S&P500,10.44,-0.01,-0.1,08/31,0.0,-100,-100,-100,-100,-100.0,,,,
6,6127,九豪,48.4,-2.4,-4.72,08/31,,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
7,6130,上亞科技,26.8,0.1,0.37,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,0.0,-100.0
8,6134,萬旭,28.65,-0.2,-0.69,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
9,6138,茂達,292.0,-5.0,-1.68,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
10,6143,振曜,88.6,-0.7,-0.78,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
11,6146,耕興,192.5,0.0,0.0,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
12,6147,頎邦,175.5,-7.0,-3.84,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
13,6148,驊宏資,28.0,-0.3,-1.06,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
14,6150,撼訊,60.5,-0.6,-0.98,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
15,6151,晉倫,35.7,-0.6,-1.65,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
16,6154,順發,14.05,0.0,0.0,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
17,6156,松上,21.3,0.05,0.24,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
18,6158,禾昌,16.6,0.1,0.61,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
19,6161,捷波,49.55,-0.75,-1.49,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
20,6163,華電網,42.0,-1.3,-3.0,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
21,6167,久正,10.5,-0.3,-2.78,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
22,6169,昱泉,12.4,-0.25,-1.98,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,0.0,-100.0
23,6170,統振,48.15,-0.55,-1.13,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
24,6171,大城地產,26.45,0.05,0.19,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
25,6173,信昌電,246.0,7.0,2.93,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
26,6174,安碁,45.25,-0.3,-0.66,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
27,6175,立敦,73.5,-3.3,-4.3,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
28,6179,亞通,30.5,0.1,0.33,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
29,6180,橘子,41.2,-1.1,-2.6,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
30,6182,合晶,105.5,-4.5,-4.09,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
31,6185,幃翔,12.95,0.3,2.37,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
32,6186,新潤,32.0,-0.5,-1.54,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
33,6187,萬潤,1345.0,-20.0,-1.47,08/31,0.0,-100,-100,-100,-100,-100.0,-100.0,-100.0,-100.0,-100.0
