排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00989B,台新美國非投等債,10.3,0.01,0.1,08/13,0.0,625.0,625.0,625.0,625.0,625.0,,,,
2,7631,聚賢研發-創,148.0,8.5,6.09,08/13,200.0,200.0,200.0,200.0,,,,,,
3,7795,長廣,556.0,50.0,9.88,08/13,21.0,38.9,103.0,183.0,436.0,,,,,
4,00634R,富邦上証反1,3.03,-0.04,-1.3,08/13,38.4,80.7,178.0,177.0,178.0,178.0,2139.0,2139.0,2139.0,2139.0
5,00986D,主動復華金融債息,14.66,0.0,0.0,08/13,2.33,175.0,175.0,175.0,175.0,,,,,
6,00923,群益台ESG低碳50,42.99,0.84,1.99,08/13,13.5,46.2,77.0,165.0,254.0,356.0,201.0,95.5,253.0,1297.0
7,2368,金像電,1010.0,10.0,1.0,08/13,19.4,76.7,68.2,153.0,178.0,112.0,-26.6,-73.0,-66.1,-80.7
8,3090,日電貿,175.0,4.5,2.64,08/13,24.4,71.4,153.0,141.0,164.0,10.8,43.0,-18.8,102.0,-8.91
9,00988B,玉山嚴選非投債,19.96,-0.01,-0.05,08/13,63.5,127.0,127.0,127.0,108.0,-58.0,552.0,,,
10,2492,華新科,316.5,28.5,9.9,08/13,13.7,68.0,108.0,121.0,459.0,278.0,71.4,-0.82,29.7,-59.2
11,00728,第一金工業30,66.2,0.3,0.46,08/13,71.8,114.0,114.0,114.0,114.0,114.0,34.1,34.1,-71.6,34.1
12,6805,富世達,1830.0,-5.0,-0.27,08/13,23.4,52.0,78.5,107.0,100.0,51.5,83.7,81.2,-6.17,121.0
13,8046,南電,1215.0,-50.0,-3.95,08/13,12.8,32.0,59.3,106.0,5.82,87.4,-26.5,-25.0,-77.1,-34.2
14,1303,南亞,189.0,0.0,0.0,08/13,18.1,46.4,66.0,104.0,66.0,312.0,446.0,124.0,-78.0,-70.1
15,7820,立盈,122.0,0.5,0.41,08/13,0.0,50.0,100.0,100.0,100.0,200.0,,,,
16,8042,金山電,116.5,3.5,3.1,08/13,9.52,17.2,81.2,94.2,107.0,34.5,150.0,-47.9,98.3,-55.2
17,00937B,群益ESG投等債20+,14.56,0.0,0.0,08/13,11.7,14.5,92.1,92.1,92.1,133.0,13.0,37.1,-55.4,-27.8
18,8210,勤誠,990.0,-15.0,-1.49,08/13,10.2,25.3,54.1,85.7,110.0,-2.82,97.3,237.0,153.0,241.0
19,8358,金居,421.0,2.5,0.6,08/13,10.3,15.7,15.5,81.8,103.0,76.9,61.8,60.0,11.8,33.3
20,00404A,主動聯博動能50,9.74,0.07,0.72,08/13,146.0,146.0,146.0,80.2,80.2,-28.1,,,,
21,5464,霖宏,74.2,6.7,9.93,08/13,4.99,28.0,39.9,78.1,194.0,298.0,533.0,1252.0,651.0,880.0
22,1714,和桐,16.7,-0.7,-4.02,08/13,4.24,4.87,11.0,75.6,91.8,38.3,171.0,464.0,247.0,604.0
23,2820,華票,16.25,0.05,0.31,08/13,13.9,22.9,46.4,69.9,64.5,87.8,119.0,152.0,84.3,188.0
24,7610,聯友金屬-創,1810.0,-85.0,-4.49,08/13,4.65,6.3,6.3,64.6,73.1,2150.0,,,,
25,6173,信昌電,223.5,20.0,9.83,08/13,40.1,51.3,63.6,64.5,114.0,35.0,35.2,-25.5,254.0,-55.6
26,2428,興勤,259.5,5.0,1.96,08/13,32.5,57.4,62.9,60.8,67.4,59.2,5.09,-57.9,131.0,-63.8
27,7792,安葆,242.5,10.0,4.3,08/13,59.7,59.7,59.7,59.7,69.8,67.2,463.0,,,
28,2425,承啟,41.95,0.05,0.12,08/13,3.54,16.2,26.2,59.3,41.4,192.0,127.0,25.1,-11.0,-4.75
29,9914,美利達,85.5,-7.8,-8.36,08/13,14.1,25.8,56.2,57.6,52.8,64.5,-21.8,124.0,74.6,92.0
30,6961,旅天下,51.8,0.1,0.19,08/13,27.3,27.3,40.0,55.6,,,,,,
31,5488,松普,13.05,-0.6,-4.4,08/13,8.54,10.9,11.5,53.4,91.3,39.2,343.0,3713.0,-4.83,1330.0
32,3211,順達,406.5,-5.5,-1.33,08/13,3.66,8.5,20.2,48.1,75.7,107.0,-3.72,44.6,156.0,70.1
33,3374,精材,325.0,-5.0,-1.52,08/13,5.78,14.7,21.5,47.4,92.9,151.0,45.7,-6.12,-55.2,-21.0
34,009826,貝萊德世界股票,10.31,0.02,0.19,08/13,0.45,0.45,2.64,47.1,,,,,,
35,3026,禾伸堂,691.0,6.0,0.88,08/13,27.5,37.3,43.8,45.4,43.1,39.7,50.9,146.0,440.0,46.4
36,6693,廣閎科,185.0,0.5,0.27,08/13,13.4,10.1,11.9,44.5,88.0,92.9,20.2,29.3,50.7,7.77
37,00933B,國泰10Y+金融債,15.9,-0.01,-0.06,08/13,17.4,32.9,43.7,43.7,43.7,43.7,43.3,6.25,-41.3,-0.03
38,00795B,中信美國公債20年,26.52,-0.02,-0.08,08/13,0.79,1.63,3.7,41.9,48.0,62.0,62.1,128.0,-69.1,15.5
39,3624,光頡,95.1,8.6,9.94,08/13,11.8,18.6,41.7,41.7,41.7,22.8,-11.6,-52.2,94.0,-64.8
40,3048,益登,60.7,1.0,1.68,08/13,4.72,24.3,27.9,41.5,151.0,133.0,60.4,-43.6,133.0,-42.4
41,2493,揚博,236.0,-7.0,-2.88,08/13,8.48,25.5,21.5,40.5,68.6,7.85,-25.0,13.8,399.0,-16.6
42,4958,臻鼎-KY,477.5,6.0,1.27,08/13,17.9,38.8,36.4,39.6,21.1,-13.0,-36.2,59.6,-48.2,16.4
43,4716,大立,17.35,-0.05,-0.29,08/13,0.52,16.4,36.1,39.2,43.6,61.4,112.0,71.8,150.0,66.6
44,6613,朋億*,270.5,4.0,1.5,08/13,5.6,7.14,15.2,37.6,55.2,43.4,7.93,-23.4,2.27,-23.2
45,8150,南茂,92.9,0.7,0.76,08/13,-5.09,26.9,36.6,37.1,19.0,107.0,66.1,138.0,173.0,46.6
46,4771,望隼,201.5,-2.0,-0.98,08/13,4.55,17.6,36.2,37.1,38.9,1.47,1.97,14.4,24.0,2.48
47,00881,國泰台灣科技龍頭,55.0,0.85,1.57,08/13,-0.12,3.84,6.8,36.5,45.3,38.7,-13.0,-5.7,139.0,38.5
48,6209,今國光,70.6,-4.4,-5.87,08/13,2.75,4.36,7.01,36.0,30.5,10.7,46.1,23.3,252.0,36.7
49,00985D,主動貝萊德優投等,10.0,0.0,0.0,08/13,0.0,34.8,34.8,34.8,34.8,121.0,,,,
50,6442,光聖,1565.0,-30.0,-1.88,08/13,6.05,7.01,13.7,34.8,98.0,134.0,161.0,147.0,44.1,37.0
51,2755,揚秦,104.5,0.0,0.0,08/13,0.66,1.34,3.41,34.7,60.3,359.0,106.0,-21.7,84.8,-24.8
