代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2542,興富發,47.75,-0.25,-0.52,26W35,08/27,-1,-75,-0.33,0.0,17,144627,14.5,6.72,7,7352,2.48,0.34,3,43269,33.8,2.01
2855,統一證,47.8,0.4,0.84,26W35,08/27,-7,-18391,-12.4,-1.15,13,93407,16.5,5.83,0,0,0.0,0.0,3,4629,9.55,0.29
6187,萬潤,1430.0,130.0,10.0,26W35,08/27,-2,-530,-1.56,-0.54,8,3760,3.1,3.83,4,244,0.33,0.25,5,6304,7.12,6.42
006205,富邦上証,40.74,0.12,0.3,26W35,08/27,-4,-424,-6.96,-0.45,7,521,2.96,0.55,1,127,16.2,0.14,1,98,12.5,0.1
00645,富邦日本,58.15,0.1,0.17,26W35,08/27,-3,-268,-17.7,-0.62,7,734,14.5,1.71,-2,-240,-28.0,-0.56,1,37,10.3,0.09
00652,富邦印度,33.07,-0.37,-1.11,26W35,08/27,-1,-55,-8.19,-0.09,7,699,7.44,1.15,1,25,3.75,0.04,1,70,10.5,0.12
00662,富邦NASDAQ,119.85,0.45,0.38,26W35,08/27,1,309,3.28,0.03,7,962,0.76,0.11,-22,-160771,-31.4,-17.9,-22,-152958,-29.8,-17.0
00709,富邦歐洲,41.36,0.07,0.17,26W35,08/27,-3,-6,-0.38,-0.04,7,976,29.3,6.52,5,1051,40.2,7.03,19,3884,46.9,26.0
009814,富邦標普500,11.39,0.02,0.18,26W35,08/27,-4,-1172,-5.86,-0.79,7,10275,28.3,6.89,-4,-6055,-30.3,-4.06,-2,-2770,-24.1,-1.86
2486,一詮,259.0,-3.5,-1.33,26W35,08/27,-3,-6401,-4.51,-2.74,7,5765,1.78,2.46,-1,-32,-0.06,-0.01,-1,-974,-1.95,-0.42
2884,玉山金,38.55,-0.15,-0.39,26W35,08/27,-4,-141540,-19.6,-0.87,7,109121,7.35,0.67,-4,-4436,-0.62,-0.03,1,605,0.52,0.0
3008,大立光,6915.0,625.0,9.94,26W35,08/27,-10,-9143,-7.58,-6.99,7,3785,4.41,2.89,4,641,1.31,0.49,-1,-108,-1.14,-0.08
3491,昇達科,1425.0,80.0,5.95,26W35,08/27,-4,-1465,-4.57,-2.13,7,1246,1.89,1.81,1,3,0.05,0.01,1,175,2.6,0.26
4551,智伸科,170.0,10.0,6.25,26W35,08/27,-1,-55,-1.52,-0.05,7,2163,5.19,1.88,3,202,1.06,0.18,2,271,3.5,0.24
5288,豐祥-KY,190.5,1.0,0.53,26W35,08/27,2,110,18.6,0.16,7,279,4.84,0.4,-2,-10,-1.71,-0.01,2,115,19.4,0.17
2207,和泰車,527.0,4.0,0.76,26W35,08/27,1,91,12.2,0.02,6,201,1.62,0.04,1,15,2.04,0.0,1,111,14.8,0.02
2610,華航,20.8,0.0,0.0,26W35,08/27,1,28482,22.4,0.47,6,29137,2.47,0.48,1,885,0.7,0.01,1,29737,23.4,0.49
3081,聯亞,3370.0,115.0,3.53,26W35,08/27,-3,-2201,-4.09,-2.16,6,6293,6.0,6.18,1,272,1.23,0.27,4,4045,6.1,3.97
3443,創意,5920.0,-205.0,-3.35,26W35,08/27,5,2186,3.82,1.63,6,1964,2.97,1.47,4,202,0.43,0.15,5,3781,6.61,2.82
6805,富世達,2225.0,200.0,9.88,26W35,08/27,-4,-4328,-10.2,-6.31,6,8897,17.0,13.0,1,93,0.97,0.14,5,4351,9.1,6.35
0056,元大高股息,53.6,0.35,0.66,26W35,08/27,1,9645,9.22,0.07,5,3206,0.29,0.02,1,32473,31.0,0.23,1,42568,40.7,0.3
00980A,主動野村臺灣優選,24.71,0.19,0.77,26W35,08/27,-2,-5741,-5.51,-0.7,5,73196,17.5,8.86,1,1631,4.59,0.2,1,2584,7.27,0.31
1476,儒鴻,314.0,-2.0,-0.63,26W35,08/27,-4,-4030,-14.8,-1.47,5,514,1.33,0.19,-2,-319,-2.84,-0.12,-3,-3913,-21.1,-1.43
