排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
1801,6166,凌華,112.5,0.0,0.0,26W37,09/11,30.8,0.91,33.6,-0.05,66.4,0.05
1802,2491,吉祥全,39.6,-1.5,-3.65,26W37,09/11,32.5,2.23,33.6,1.24,66.4,-1.24
1803,1521,大億,24.85,-0.15,-0.6,26W37,09/11,33.6,0.0,33.6,0.0,66.4,0.0
1804,2754,亞洲藏壽司,69.4,0.0,0.0,26W37,09/11,31.6,0.0,33.5,0.0,66.5,0.0
1805,4764,雙鍵,215.0,-5.5,-2.49,26W37,09/11,31.4,0.0,33.5,0.0,66.5,0.0
1806,4192,杏國,18.25,-0.65,-3.44,26W37,09/11,33.4,0.0,33.4,0.0,66.6,0.0
1807,8069,元太,146.0,-1.0,-0.68,26W37,09/11,31.3,0.48,33.3,0.18,66.7,-0.18
1808,2109,華豐,14.7,-0.05,-0.34,26W37,09/11,30.4,0.0,33.3,0.0,66.7,0.0
1809,3664,安瑞-KY,7.05,-0.53,-6.99,26W37,09/11,33.3,0.0,33.3,0.0,66.7,0.0
1810,3284,太普高,19.3,-0.6,-3.02,26W37,09/11,32.5,0.06,33.3,0.06,66.7,-0.06
1811,2317,鴻海,248.0,-3.0,-1.2,26W37,09/11,32.5,-0.08,33.2,-0.07,66.8,0.07
1812,9941,裕融,80.3,0.0,0.0,26W37,09/11,32.8,0.21,33.2,0.21,66.8,-0.21
1813,3168,眾福科,42.75,0.3,0.71,26W37,09/11,29.4,0.0,33.1,0.0,66.9,0.0
1814,6196,帆宣,511.0,-24.0,-4.49,26W37,09/11,32.7,0.72,33.1,-0.54,66.9,0.54
1815,5212,凌網,47.0,0.8,1.73,26W37,09/11,30.3,0.0,33.0,0.0,67.0,0.0
1816,2474,可成,204.0,0.0,0.0,26W37,09/11,31.0,-0.49,33.0,-0.53,67.0,0.53
1817,2477,美隆電,22.0,0.0,0.0,26W37,09/11,30.9,-0.01,33.0,-0.01,67.0,0.01
1818,6914,阜爾運通,120.0,-1.0,-0.83,26W37,09/11,31.7,0.0,33.0,0.0,67.0,0.0
1819,8349,恒耀,38.4,0.0,0.0,26W37,09/11,31.8,0.38,32.9,-0.02,67.1,0.02
1820,2887I,台新新光辛特,9.52,0.0,0.0,26W37,09/11,31.0,-0.19,32.9,-0.24,67.1,0.24
1821,4154,樂威科-KY,12.1,0.0,0.0,26W37,09/11,32.9,0.0,32.9,0.0,67.1,0.0
1822,9928,中視,17.6,-0.1,-0.56,26W37,09/11,28.9,0.0,32.8,0.0,67.2,0.0
1823,6592B,和潤企業乙特,94.9,0.0,0.0,26W37,09/11,24.8,0.0,32.8,0.0,67.2,0.0
1824,1437,勤益控,31.85,0.3,0.95,26W37,09/11,28.1,-0.04,32.8,-0.04,67.2,0.04
1825,6794,向榮生技,77.0,0.7,0.92,26W37,09/11,28.3,0.11,32.8,-1.21,67.2,1.21
1826,6715,嘉基,321.5,-15.0,-4.46,26W37,09/11,31.5,1.84,32.7,0.41,67.3,-0.41
1827,6919,康霈*,79.5,-6.1,-7.13,26W37,09/11,31.2,0.6,32.7,0.66,67.3,-0.66
1828,6219,富旺,11.9,-0.2,-1.65,26W37,09/11,32.7,0.01,32.7,0.01,67.3,-0.01
1829,7734,印能科技,2580.0,-230.0,-8.19,26W37,09/11,29.7,0.0,32.7,0.0,67.3,0.0
1830,2351,順德,234.0,-1.5,-0.64,26W37,09/11,30.2,-0.64,32.6,-0.24,67.4,0.24
1831,3252,海灣,15.3,-0.1,-0.65,26W37,09/11,30.9,0.48,32.6,0.48,67.4,-0.48
1832,6264,富裔,6.02,0.02,0.33,26W37,09/11,31.1,-0.02,32.5,-0.02,67.5,0.02
1833,8466,美吉吉-KY,14.05,0.0,0.0,26W37,09/11,31.5,0.0,32.5,0.0,67.5,0.0
1834,2440,太空梭,14.05,-0.15,-1.06,26W37,09/11,32.4,0.0,32.4,0.0,67.6,0.0
1835,2248,華勝-KY,59.3,-1.0,-1.66,26W37,09/11,30.5,-0.01,32.4,-0.01,67.6,0.01
1836,6227,茂綸,127.5,11.5,9.91,26W37,09/11,32.4,0.0,32.4,0.0,67.6,0.0
1837,1713,國化,42.55,-0.3,-0.7,26W37,09/11,31.8,0.06,32.4,0.68,67.6,-0.68
1838,6177,達麗,47.5,0.0,0.0,26W37,09/11,29.5,0.37,32.4,0.32,67.6,-0.32
1839,2543,皇昌,37.9,-1.2,-3.07,26W37,09/11,31.8,-0.07,32.3,-0.07,67.7,0.07
1840,6781,AES-KY,1005.0,-25.0,-2.43,26W37,09/11,32.3,0.09,32.3,0.09,67.7,-0.09
1841,1104,環泥,27.2,-0.05,-0.18,26W37,09/11,31.4,0.02,32.3,0.03,67.7,-0.03
1842,3516,亞帝歐,25.5,-0.2,-0.78,26W37,09/11,27.6,0.0,32.3,1.68,67.7,-1.68
1843,2029,盛餘,21.1,-0.45,-2.09,26W37,09/11,31.2,-0.14,32.3,0.4,67.7,-0.4
1844,6184,大豐電,40.05,-0.45,-1.11,26W37,09/11,31.1,0.0,32.2,0.0,67.8,0.0
1845,1504,東元,69.5,-1.1,-1.56,26W37,09/11,31.6,-0.02,32.1,-0.1,67.9,0.1
1846,5529,鉅陞,23.8,-0.7,-2.86,26W37,09/11,29.7,-0.02,32.1,-0.02,67.9,0.02
1847,3652,精聯,32.8,-0.35,-1.06,26W37,09/11,32.1,0.0,32.1,0.0,67.9,0.0
1848,3016,嘉晶,109.5,-0.5,-0.45,26W37,09/11,30.7,-1.49,32.0,-1.5,68.0,1.5
1849,2385,群光,105.0,1.5,1.45,26W37,09/11,30.5,0.02,32.0,0.27,68.0,-0.27
1850,5469,瀚宇博,72.3,0.6,0.84,26W37,09/11,30.6,-0.49,31.9,-0.12,68.1,0.12
1851,3703,欣陸,19.8,-0.1,-0.5,26W37,09/11,31.0,0.05,31.9,-0.06,68.1,0.06
1852,4950,金耘國際,15.75,0.0,0.0,26W37,09/11,29.0,0.0,31.9,0.0,68.1,0.0
1853,1519,華城,712.0,-6.0,-0.84,26W37,09/11,30.1,-0.09,31.8,-0.3,68.2,0.3
1854,2892,第一金,38.9,0.9,2.37,26W37,09/11,30.8,-0.16,31.8,-0.17,68.2,0.17
1855,2388,威盛,75.2,-2.5,-3.22,26W37,09/11,30.0,-0.98,31.7,-0.51,68.3,0.51
1856,6577,勁豐,78.7,0.5,0.64,26W37,09/11,30.0,0.0,31.7,0.0,68.3,0.0
1857,1773,勝一,159.0,-2.5,-1.55,26W37,09/11,30.8,-0.27,31.7,-0.01,68.3,0.01
1858,8131,福懋科,60.3,-1.7,-2.74,26W37,09/11,31.0,0.35,31.6,0.56,68.4,-0.56
1859,1410,南染,24.4,-0.1,-0.41,26W37,09/11,28.7,-0.03,31.6,-0.03,68.4,0.03
1860,8374,羅昇,78.6,-0.9,-1.13,26W37,09/11,30.1,0.21,31.6,0.2,68.4,-0.2
1861,1233,天仁,28.2,0.2,0.71,26W37,09/11,30.5,-0.07,31.6,-0.07,68.4,0.07
1862,3188,鑫龍騰,23.65,-0.25,-1.05,26W37,09/11,29.2,0.0,31.6,0.0,68.4,0.0
1863,3005,神基,115.5,0.5,0.43,26W37,09/11,30.6,-0.13,31.5,-0.42,68.5,0.42
1864,1457,宜進,14.5,0.05,0.35,26W37,09/11,30.0,0.01,31.5,0.01,68.5,-0.01
1865,2368,金像電,1030.0,-15.0,-1.44,26W37,09/11,28.3,0.28,31.4,0.44,68.6,-0.44
1866,7805,威聯通,495.0,-11.0,-2.17,26W37,09/11,31.3,0.0,31.3,0.0,68.7,0.0
1867,1434,福懋,17.8,-0.2,-1.11,26W37,09/11,30.4,-0.14,31.3,0.03,68.7,-0.03
1868,3044,健鼎,508.0,5.0,0.99,26W37,09/11,28.9,0.05,31.2,0.35,68.8,-0.35
1869,3066,李洲,23.2,-0.7,-2.93,26W37,09/11,31.2,0.12,31.2,0.12,68.8,-0.12
1870,5465,富驊,24.2,0.05,0.21,26W37,09/11,31.2,0.0,31.2,0.0,68.8,0.0
1871,6835,圓裕,30.15,-0.85,-2.74,26W37,09/11,31.1,-0.01,31.1,-0.01,68.9,0.01
1872,6862,三集瑞-KY,133.0,-1.0,-0.75,26W37,09/11,31.1,0.0,31.1,0.0,68.9,0.0
1873,00695B,富邦美債7-10,34.06,-0.12,-0.35,26W37,09/11,28.8,0.0,31.1,0.0,68.9,0.0
1874,1475,業旺,26.05,0.0,0.0,26W37,09/11,29.8,0.0,31.0,0.0,69.0,0.0
1875,2948,寶陞,37.55,-0.75,-1.96,26W37,09/11,28.1,-0.01,30.9,-0.01,69.1,0.01
1876,2739,寒舍,37.25,-0.15,-0.4,26W37,09/11,29.9,0.0,30.9,0.0,69.1,0.0
1877,1617,榮星,17.5,-0.55,-3.05,26W37,09/11,27.1,-0.5,30.9,0.0,69.1,0.0
1878,4545,銘鈺,32.6,1.2,3.82,26W37,09/11,29.7,0.04,30.9,0.04,69.1,-0.04
1879,6789,采鈺,446.0,-23.5,-5.01,26W37,09/11,30.2,0.19,30.8,-0.09,69.2,0.09
1880,6884,海柏特,31.0,0.35,1.14,26W37,09/11,30.8,0.0,30.8,0.0,69.2,0.0
1881,1905,華紙,13.2,-0.1,-0.75,26W37,09/11,30.2,0.03,30.8,0.2,69.2,-0.2
1882,4584,君帆,37.8,-0.25,-0.66,26W37,09/11,21.4,0.0,30.7,0.0,69.3,0.0
1883,1473,台南,19.9,-0.1,-0.5,26W37,09/11,29.5,-0.67,30.6,-0.13,69.4,0.13
1884,8070,長華*,49.0,-0.45,-0.91,26W37,09/11,29.2,-0.15,30.6,-0.17,69.4,0.17
1885,4439,冠星-KY,94.5,-0.8,-0.84,26W37,09/11,25.6,0.01,30.6,0.01,69.4,-0.01
1886,1603,華電,30.0,-0.1,-0.33,26W37,09/11,29.6,-0.02,30.5,-0.53,69.5,0.53
1887,3229,晟鈦,67.5,6.1,9.93,26W37,09/11,30.5,-1.99,30.5,-1.99,69.5,1.99
1888,1472,三洋實業,89.5,0.0,0.0,26W37,09/11,28.6,0.38,30.5,0.37,69.5,-0.37
1889,9943,好樂迪,50.8,-0.2,-0.39,26W37,09/11,30.5,0.0,30.5,0.0,69.5,0.0
1890,1413,宏洲,9.28,-0.15,-1.59,26W37,09/11,27.5,-0.01,30.5,-0.02,69.5,0.02
1891,2423,固緯,72.2,-0.8,-1.1,26W37,09/11,29.3,0.0,30.5,0.0,69.5,0.0
1892,4535,至興,27.5,-0.5,-1.79,26W37,09/11,28.0,0.0,30.3,0.0,69.7,0.0
1893,2889,國票金,16.75,0.2,1.21,26W37,09/11,29.6,0.21,30.3,0.22,69.7,-0.22
1894,2536,宏普,19.1,-0.05,-0.26,26W37,09/11,27.0,-0.52,30.0,-0.25,70.0,0.25
1895,2603,長榮,234.5,3.5,1.52,26W37,09/11,28.3,0.4,30.0,0.43,70.0,-0.43
1896,1530,亞崴,27.45,-0.9,-3.17,26W37,09/11,28.2,0.0,29.9,0.0,70.1,0.0
1897,3310,佳穎,68.0,0.5,0.74,26W37,09/11,23.9,-0.04,29.9,-0.03,70.1,0.03
1898,7791,皇家可口,55.3,-0.2,-0.36,26W37,09/11,25.3,0.0,29.9,0.0,70.1,0.0
1899,6561,是方,315.0,-2.5,-0.79,26W37,09/11,29.9,0.04,29.9,0.04,70.1,-0.04
1900,1906,寶隆,11.0,-0.1,-0.9,26W37,09/11,27.5,0.04,29.9,0.04,70.1,-0.04
1901,2504,國產,31.3,-0.15,-0.48,26W37,09/11,28.5,-0.14,29.8,-0.16,70.2,0.16
1902,3037,欣興,977.0,-17.0,-1.71,26W37,09/11,27.5,-0.08,29.8,-0.24,70.2,0.24
1903,2610,華航,20.4,0.2,0.99,26W37,09/11,28.9,-0.01,29.8,-0.01,70.2,0.01
1904,8426,紅木-KY,20.55,-0.05,-0.24,26W37,09/11,26.5,0.0,29.7,0.0,70.3,0.0
1905,2884,玉山金,46.3,1.35,3.0,26W37,09/11,28.7,-0.1,29.7,-0.1,70.3,0.1
1906,1470,大統新創,23.95,0.05,0.21,26W37,09/11,22.5,0.0,29.7,0.0,70.3,0.0
1907,7803,雲象科技-創,19.05,-0.55,-2.81,26W37,09/11,27.6,0.0,29.6,0.0,70.4,0.0
1908,1805,寶徠,10.1,0.0,0.0,26W37,09/11,27.6,-0.01,29.6,0.0,70.4,0.0
1909,6488,環球晶,902.0,-15.0,-1.64,26W37,09/11,28.0,0.56,29.5,0.15,70.5,-0.16
