排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,00982B,FT投資級債20+,9.36,-0.14,-1.47,08/18,93.9,91.3,90.5,74.1,47.1,51.3,28.2,13.5,4.92,,,10.0
2,2704,國賓,45.9,-0.2,-0.43,08/18,95.6,88.2,88.6,84.4,79.2,61.1,52.6,50.3,55.3,35.2,24.8,50.5
3,00836B,永豐10年A公司債,27.47,-0.43,-1.54,08/18,70.2,73.9,88.3,86.1,43.5,35.8,41.2,29.2,4.23,2.4,,3.59
4,9925,新保,40.0,-0.15,-0.37,08/18,93.2,87.2,84.2,83.9,85.7,54.0,45.0,38.2,27.1,10.2,3.54,35.6
5,2015,豐興,63.1,-0.1,-0.16,08/18,70.2,74.0,82.8,85.4,70.3,53.2,46.8,43.2,42.7,42.1,38.6,42.8
6,8464,億豐,371.0,-0.5,-0.13,08/18,78.1,88.7,81.6,84.8,83.7,80.2,79.9,64.0,29.3,11.0,4.05,47.8
7,3596,智易,162.0,-2.0,-1.22,08/18,78.6,78.6,79.9,81.9,79.9,67.7,48.1,52.0,55.3,41.6,22.4,53.2
8,2207,和泰車,512.0,-3.0,-0.58,08/18,78.9,77.0,78.8,72.6,77.2,58.8,52.5,58.1,62.0,66.1,60.6,59.0
9,00793B,群益AAA-A醫療債,29.5,-0.27,-0.91,08/18,95.7,52.3,78.3,66.5,65.1,54.4,5.54,3.93,2.67,1.38,,3.83
10,2106,建大,17.4,-0.15,-0.85,08/18,87.0,82.3,77.6,75.0,67.3,53.3,43.7,43.8,43.5,36.6,30.5,42.7
11,1590,亞德客-KY,1480.0,15.0,1.02,08/18,76.1,79.0,75.3,65.5,60.4,68.5,74.1,74.1,72.3,72.1,54.9,72.0
12,2548,華固,93.6,0.4,0.43,08/18,77.4,76.1,75.0,75.4,71.4,67.2,48.0,42.2,38.3,37.7,35.2,41.5
13,2884,玉山金,38.1,0.35,0.93,08/18,67.6,74.4,74.6,74.0,72.7,58.9,54.1,54.6,57.3,52.0,50.0,54.9
14,2536,宏普,20.85,0.05,0.24,08/18,67.6,70.5,74.4,60.3,54.3,56.6,42.6,39.4,35.2,30.8,26.2,38.1
15,5871,中租-KY,109.5,1.0,0.92,08/18,63.8,68.3,74.1,69.4,60.0,49.5,58.2,56.3,52.2,58.1,55.8,53.9
16,3130,一零四,212.0,-2.0,-0.93,08/18,50.0,74.3,72.4,72.4,71.2,72.7,64.6,57.2,53.6,50.4,47.8,55.2
17,1104,環泥,26.4,-0.35,-1.31,08/18,82.3,73.6,72.0,73.5,65.0,59.7,50.4,45.0,31.9,34.3,29.6,43.8
18,3034,聯詠,505.0,-4.0,-0.79,08/18,78.0,75.9,71.7,68.0,60.1,53.6,51.5,48.0,48.6,49.6,43.9,47.1
19,2885,元大金,64.0,-1.7,-2.59,08/18,70.2,69.4,71.5,67.6,66.2,59.8,56.9,59.0,55.7,54.0,48.9,57.7
20,5388,中磊,78.1,-1.2,-1.51,08/18,67.8,67.4,71.4,74.0,60.5,49.4,39.9,38.2,40.5,37.4,29.9,39.8
21,6890,來億-KY,160.5,-2.0,-1.23,08/18,70.3,63.8,70.8,64.1,53.4,47.2,33.1,29.7,13.6,,,27.0
22,2511,太子,8.22,-0.07,-0.84,08/18,44.8,44.5,70.0,55.2,59.2,43.7,31.6,34.8,40.4,37.5,26.7,35.2
23,2439,美律,79.0,-0.7,-0.88,08/18,73.1,74.6,69.5,51.6,44.5,47.5,37.4,43.0,39.4,35.2,23.3,41.6
24,1476,儒鴻,310.5,-6.0,-1.9,08/18,67.8,69.0,69.1,71.6,70.0,63.0,54.6,64.1,63.5,62.4,49.0,63.0
25,2379,瑞昱,707.0,-10.0,-1.39,08/18,64.9,69.0,68.8,66.4,59.7,60.8,58.4,57.0,55.9,53.9,48.6,55.8
26,2838,聯邦銀,20.1,0.15,0.75,08/18,46.6,53.7,68.0,61.0,68.3,59.6,53.1,48.9,47.0,44.9,35.2,46.4
27,3703,欣陸,19.4,-0.3,-1.52,08/18,65.5,67.2,67.2,68.9,68.7,55.9,45.5,45.4,42.3,32.7,24.8,43.2
28,1720,生達,55.9,0.0,0.0,08/18,41.9,56.3,66.9,59.4,45.6,41.5,34.0,33.0,32.0,28.2,17.9,32.3
29,9921,巨大,97.4,0.0,0.0,08/18,72.3,70.8,66.5,55.6,42.7,45.0,45.0,39.7,24.3,8.84,3.77,37.4
30,2608,嘉里大榮,28.5,0.0,0.0,08/18,75.0,66.8,66.2,67.9,65.1,50.2,39.2,47.8,44.0,33.0,20.5,46.5
31,4771,望隼,198.0,-1.5,-0.75,08/18,72.8,65.8,66.1,39.3,26.3,36.7,29.7,26.4,25.4,,,25.9
