排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1801,5871A,中租-KY甲特,市,100.0,0.0,0.0,21,08/14,0,0,0,0,1.79,1.2,・・・
1802,1713,國化,市,45.45,-0.55,-1.2,154,08/14,-80,0,0,-80,1.78,1.2,－・・
1803,4131,浩泰,櫃,32.2,0.0,0.0,2,08/14,0,0,0,0,0.47,1.2,・・・
1804,4747,強生,櫃,54.5,-1.3,-2.33,24,08/14,-5,0,0,-5,0.54,1.2,－・－
1805,5487,通泰,櫃,28.75,0.0,0.0,74,08/14,-3,0,0,-3,0.29,1.2,－・・
1806,6504,南六,市,37.9,-0.35,-0.92,27,08/14,3,0,1,4,0.86,1.2,＋・＋
1807,5468,凱鈺,櫃,30.35,-0.05,-0.16,787,08/14,1,0,-2,-1,0.69,1.2,＋・－
1808,6183,關貿,市,93.8,0.7,0.75,34,08/14,-3,0,-2,-5,1.76,1.2,－・－
1809,2482,連宇,市,16.0,-0.1,-0.62,124,08/14,-70,0,0,-70,0.91,1.2,－・－
1810,3516,亞帝歐,櫃,25.2,-0.2,-0.79,16,08/14,-6,0,0,-6,0.69,1.2,－・＋
1811,4198,欣大健康,櫃,41.75,0.25,0.6,19,08/14,0,0,0,0,0.28,1.2,・・・
1812,2462,良得電,市,19.65,0.1,0.51,119,08/14,26,0,1,27,1.74,1.2,＋・＋
1813,00728,第一金工業30,市,66.05,-0.15,-0.23,565,08/14,-48,0,29,-19,0.45,1.1,－・＋
1814,1225,福懋油,市,24.75,-0.05,-0.2,75,08/14,-21,0,-1,-22,2.78,1.1,－・－
1815,2431,聯昌,市,10.25,-0.1,-0.97,169,08/14,18,0,-29,-11,1.26,1.1,＋・－
1816,2460,建通,市,29.7,-0.7,-2.3,375,08/14,-24,0,2,-22,1.91,1.1,－・＋
1817,5302,太欣,櫃,10.9,-0.45,-3.96,605,08/14,-98,0,0,-98,1.82,1.1,－・・
1818,5353,台林,櫃,28.2,-0.05,-0.18,25,08/14,-12,0,0,-12,0.86,1.1,－・・
1819,6226,光鼎,市,19.05,-0.55,-2.81,5084,08/14,1034,0,12,1046,1.32,1.1,＋・＋
1820,6581,鋼聯,市,107.0,-0.5,-0.47,37,08/14,0,0,1,1,1.25,1.1,・・＋
1821,006205,富邦上証,市,40.86,-0.85,-2.04,268,08/14,-74,0,-38,-112,1.05,1.1,－・－
1822,3541,西柏,櫃,22.1,-0.05,-0.23,30,08/14,0,0,0,0,0.63,1.1,・・－
1823,5465,富驊,櫃,24.7,1.45,6.24,272,08/14,63,0,0,63,1.65,1.1,＋・－
1824,5529,鉅陞,櫃,21.1,-0.25,-1.17,65,08/14,5,0,0,5,1.18,1.1,＋・・
1825,6574,霈方,櫃,125.5,-4.5,-3.46,163,08/14,-12,0,-1,-13,0.24,1.1,－・－
1826,6923,中台,市,76.1,-0.5,-0.65,51,08/14,6,0,-4,2,1.02,1.1,＋・－
1827,1780,立弘,櫃,23.75,0.3,1.28,101,08/14,38,0,0,38,1.21,1.1,＋・・
1828,6953,家碩,櫃,222.0,-5.5,-2.42,24,08/14,-2,0,2,0,0.33,1.1,－・＋
1829,8176,智捷,櫃,10.1,-0.1,-0.98,132,08/14,-16,0,0,-16,0.79,1.1,－・－
1830,00913,兆豐台灣晶圓製造,市,49.39,-0.32,-0.64,2121,08/14,157,0,116,273,0.64,1.1,＋・＋
1831,6158,禾昌,櫃,16.55,-0.1,-0.6,62,08/14,-15,0,0,-15,0.61,1.1,－・・
1832,7810,捷創科技,櫃,198.5,-2.0,-1.0,27,08/14,-10,0,0,-10,0.22,1.1,－・＋
1833,8084,巨虹,櫃,52.0,0.0,0.0,602,08/14,-233,0,-1,-234,0.76,1.1,－・－
1834,7822,倍利科,市,873.0,-19.0,-2.13,136,08/14,-2,0,1,-1,0.49,1.1,－・＋
1835,8433,弘帆,櫃,54.8,0.2,0.37,15,08/14,0,0,0,0,0.59,1.1,・・・
1836,00934,中信成長高股息,市,29.1,0.03,0.1,2544,08/14,279,0,-4,275,4.55,1.1,＋・－
1837,2468,華經,市,35.35,0.35,1.0,1462,08/14,-158,0,-1,-159,0.75,1.1,－・－
1838,3224,三顧,櫃,35.65,-0.35,-0.97,13,08/14,-2,0,0,-2,0.84,1.1,－・－
1839,6154,順發,櫃,14.0,0.15,1.08,47,08/14,-1,0,0,-1,0.86,1.1,－・・
1840,00946,群益科技高息成長,市,15.52,-0.11,-0.7,1824,08/14,-32,0,965,933,4.85,1.1,－・＋
1841,2756,聯發國際,櫃,56.5,0.0,0.0,15,08/14,1,0,0,1,0.26,1.1,＋・－
1842,3150,鈺寶-創,市,17.2,-0.55,-3.1,35,08/14,-10,0,15,5,0.47,1.1,－・＋
1843,3168,眾福科,市,41.7,-0.15,-0.36,13,08/14,-2,0,0,-2,0.8,1.1,－・・
1844,6654,天正國際,櫃,176.0,-5.0,-2.76,43,08/14,-14,0,0,-14,0.44,1.1,－・＋
1845,8085,福華,櫃,11.25,-0.15,-1.32,108,08/14,-7,0,0,-7,1.49,1.1,－・－
1846,8284,三竹,櫃,65.7,1.7,2.66,98,08/14,10,0,-4,6,0.5,1.1,＋・－
1847,5301,寶得利,櫃,5.54,0.0,0.0,0,08/14,0,0,0,0,0.69,1.0,・・・
1848,8935,邦泰,櫃,18.25,0.45,2.53,217,08/14,-27,0,0,-27,1.2,1.0,－・－
1849,00932,兆豐永續高息等權,市,17.7,-0.17,-0.95,627,08/14,4,0,239,243,1.2,1.0,＋・＋
1850,009802,富邦旗艦50,市,19.65,-0.07,-0.35,4916,08/14,595,0,748,1343,5.53,1.0,＋・＋
1851,6248,沛波,櫃,18.2,0.0,0.0,62,08/14,-2,0,0,-2,1.04,1.0,－・・
1852,9906,欣巴巴,市,39.35,-0.75,-1.87,66,08/14,-14,0,1,-13,0.94,1.0,－・＋
1853,00782B,國泰A級公用債,櫃,29.63,-0.08,-0.27,139,08/14,0,0,-37,-37,0.21,1.0,・・－
1854,6928,攸泰科技,市,50.8,1.5,3.04,451,08/14,-74,0,0,-74,0.89,1.0,－・・
1855,6552,易華電,市,24.85,-0.3,-1.19,119,08/14,-28,0,-10,-38,0.85,1.0,－・－
1856,2065,世豐,櫃,35.95,-0.15,-0.42,77,08/14,-7,0,-16,-23,0.64,1.0,－・－
1857,7631,聚賢研發-創,市,145.0,-3.0,-2.03,145,08/14,26,0,8,35,0.21,1.0,＋・＋
1858,00987B,野村10+澳洲公債,櫃,16.14,-0.06,-0.37,620,08/14,-5,0,-381,-386,0.72,1.0,－・－
1859,1731,美吾華,市,20.95,-0.05,-0.24,40,08/14,-4,0,0,-4,1.33,1.0,－・・
1860,6901,鑽石投資,市,16.5,-0.85,-4.9,2728,08/14,-1536,0,12,-1524,8.58,1.0,－・＋
1861,2432,倚天酷碁-創,市,28.0,-0.15,-0.53,24,08/14,-7,0,3,-4,0.62,1.0,－・＋
1862,2433,互盛電,市,41.85,-0.1,-0.24,18,08/14,-1,0,4,3,1.43,1.0,－・＋
1863,6931,青松健康,市,41.8,-1.75,-4.02,538,08/14,-84,0,-8,-92,0.66,1.0,－・－
1864,00890B,凱基ESGBBB債15+,櫃,31.62,0.01,0.03,106,08/14,5,0,0,5,0.18,1.0,＋・・
1865,00955,中信日本商社,櫃,15.55,-0.09,-0.58,3277,08/14,424,0,1630,2054,5.26,1.0,＋・＋
1866,1324,地球,市,10.2,0.1,0.99,33,08/14,-4,0,0,-4,0.74,1.0,－・・
